station_id,date,tmax,tmin_f,precip_in,wind_speed_kmh,humidity_pct,visibility_mi,snow_in,weather_event,station_city,data_source
STN0005,2020-07-30,65.8,46.8,0.38,11.4,32.2,9.2,0.3,Thunderstorm,Chicago,NOAA
STN0039,2020-03-11,73.4,56.2,0.03,3.5,47.4,12.5,0.8,Hail,Phoenix,Estimated
STN0045,2020-02-12,39.3,85.1,0.02,10.9,63.1,10.6,0.0,Hail,Miami,NOAA
,2021-08-23,82.3,70.3,0.03,15.3,40.2,5.9,0.0,Hail,Phoenix,Regional
STN0020,2020-12-31,91.7,77.1,0.34,46.9,43.1,10.4,0.0,Snow,Boston,Regional
STN0009,2022-06-23,10.9,41.1,0.01,23.3,80.9,9.5,0.0,None,Seattle,Estimated
STN0035,2021-07-01,53.5,42.0,0.07,9.5,64.8,12.8,0.0,None,Miami,WMO
STN0024,2021-10-12,59.8,50.5,0.35,5.1,64.2,6.2,0.0,Thunderstorm,Miami,NOAA
STN0008,2022-10-28,61.8,52.0,0.05,0.5,71.5,7.0,0.0,Rain,Portland,Regional
STN0018,2024-09-03,42.8,31.9,0.26,8.8,59.1,10.2,0.0,Hail,Atlanta,NOAA
STN0049,2022-05-27,33.8,76.8,0.01,2.7,60.9,13.2,0.0,Fog,Portland,Regional
STN0014,2022-10-27,84.4,70.2,0.03,7.5,70.2,8.4,0.0,Hail,Atlanta,Regional
STN0009,2023-05-22,58.3,46.6,Trace,16.5,76.6,10.8,0.0,Clear,Boston,WMO
STN0035,2020-11-14,79.1,59.0,0.26,23.6,71.0,9.1,0.0,Snow,Phoenix,Estimated
STN0010,2023-05-02,69.9,54.5,0.13,14.6,88.3,8.9,0.3,Fog,Dallas,NOAA
STN0046,2024-04-22,80.8,59.9,0.23,63.5,62.4,12.5,0.0,Clear,Portland,Estimated
STN0043,2021-08-03,35.4,18.5,0.1,15.1,37.8,9.3,0.0,Fog,Portland,Regional
STN0050,2020-11-21,61.8,53.6,0.12,11.1,81.6,7.7,0.0,Thunderstorm,Dallas,WMO
STN0046,2021-09-24,63.7,42.9,trace,2.7,57.6,7.5,0.0,Thunderstorm,Phoenix,Regional
STN0013,2021-05-17,78.7,58.7,0.09,17.4,48.2,8.1,0.0,Hail,Phoenix,Estimated
STN0011,2022-12-04,51.2,34.3,0.26,0.2,74.8,6.9,0.0,Snow,Boston,WMO
STN0018,2024-04-26,10.0,-5.5,0.15,25.6,68.7,8.3,0.0,Rain,Boston,Estimated
STN0024,2022-12-25,41.2,26.9,0.21,43.0,39.0,9.2,0.0,Rain,Phoenix,Estimated
STN0044,2020-08-17,63.7,48.9,0.01,10.9,74.1,9.9,0.0,Rain,Minneapolis,Regional
STN0037,2021-07-28,66.4,47.6,0.0,30.5,95.7,6.0,0.0,Snow,Miami,WMO
STN0033,2023-06-12,38.9,86.8,0.1,7.4,67.8,7.7,0.8,None,Minneapolis,NOAA
STN0044,2021-08-26,77.8,67.3,0.2,1.2,57.4,7.9,0.0,Hail,Dallas,WMO
STN0033,2022-12-06,66.8,58.0,0.03,2.7,32.0,6.7,0.0,Clear,Minneapolis,Regional
STN0019,2023-06-21,64.3,54.5,0.01,2.8,98.9,7.3,0.0,Thunderstorm,Chicago,WMO
STN0021,2021-08-24,89.3,77.8,0.13,17.7,52.7,11.7,0.0,Fog,Atlanta,WMO
STN0026,2023-03-28,11.1,38.9,0.15,9.0,36.7,13.1,0.1,Rain,Miami,NOAA
STN0005,2021-12-27,61.9,41.4,0.0,13.8,64.0,8.1,0.0,Hail,Boston,WMO
STN0038,2020-09-03,41.0,29.7,0.08,25.2,80.1,6.9,0.0,Clear,Minneapolis,WMO
STN0033,2021-11-10,96.2,83.7,0.03,1.5,84.2,8.8,0.0,Clear,Dallas,Estimated
STN0037,2022-03-16,73.6,62.5,0.03,0.8,49.9,9.3,0.0,Thunderstorm,Chicago,NOAA
STN0027,2020-01-05,49.4,33.8,0.29,13.8,60.2,11.1,0.7,Fog,Denver,Estimated
STN0040,2024-06-18,16.9,45.9,0.21,2.8,62.0,7.8,0.0,Thunderstorm,Phoenix,Regional
STN0048,2022-08-21,76.2,60.8,0.15,16.6,79.6,7.4,0.0,Thunderstorm,Miami,Regional
STN0029,2020-03-07,59.5,38.2,0.0,16.5,72.7,15.0,0.0,None,Miami,Regional
,2024-04-10,53.2,31.3,0.02,20.6,66.9,5.1,0.0,Clear,Denver,WMO
STN0006,2020-01-23,10.3,30.9,0.03,22.1,78.5,11.7,0.0,Hail,Phoenix,Regional
STN0039,2020-10-24,22.5,53.2,0.08,22.3,37.5,13.5,0.4,Snow,Miami,WMO
STN0046,2021-10-26,57.1,44.0,0.36,-10,69.6,8.2,0.0,Rain,Denver,WMO
STN0035,2022-07-15,55.0,38.9,0.12,26.3,66.0,10.3,0.0,Fog,Seattle,NOAA
STN0044,2023-08-18,35.6,22.7,0.14,37.6,61.1,4.0,0.0,Fog,Atlanta,Estimated
STN0044,2022-02-13,66.7,47.7,0.0,5.2,57.5,9.1,0.0,Fog,Denver,NOAA
STN0040,2023-01-21,16.1,50.6,0.04,36.1,64.4,12.5,0.0,Rain,Boston,WMO
,2020-01-19,57.9,46.9,T,13.2,51.7,9.4,0.0,Clear,Seattle,NOAA
STN0005,2023-04-17,69.4,60.9,0.46,1.9,100.0,9.1,0.0,Thunderstorm,Atlanta,Estimated
STN0001,2024-07-29,81.5,65.0,0.02,4.4,86.5,14.2,0.0,None,Denver,Regional
STN0011,2022-08-18,80.4,62.8,0.07,4.4,81.7,11.5,0.0,None,Atlanta,Regional
STN0022,2022-04-10,77.2,69.2,0.04,1.1,52.5,11.1,0.0,None,Minneapolis,NOAA
STN0038,2021-06-26,59.7,44.5,0.12,11.1,44.8,6.6,0.0,Rain,Seattle,Estimated
STN0023,2024-10-08,11.4,39.2,0.05,23.4,58.2,1.7,0.0,Hail,Denver,NOAA
STN0002,2020-03-01,42.0,22.9,0.06,1.7,64.1,10.1,0.0,Thunderstorm,Miami,WMO
STN0011,2021-06-07,11.1,43.5,0.14,49.0,35.9,9.0,0.0,Fog,Phoenix,Estimated
STN0049,2020-09-10,65.4,56.7,0.05,12.4,70.6,11.3,0.0,Snow,Atlanta,WMO
STN0050,2024-04-30,47.7,31.0,0.08,9.8,81.5,9.4,0.0,Hail,Miami,Regional
STN0019,2022-05-31,67.1,50.8,0.02,8.5,21.8,9.1,0.0,Clear,Seattle,NOAA
STN0041,2024-08-11,6.6,24.2,0.05,7.8,45.8,9.1,0.8,Hail,Seattle,Regional
STN0036,2023-04-29,28.5,12.2,0.26,2.5,84.1,5.7,0.0,None,Minneapolis,Regional
STN0047,2022-10-13,83.0,61.7,0.0,15.6,68.7,3.5,0.0,None,Miami,Regional
STN0045,2022-08-02,54.6,42.2,0.34,5.5,46.4,6.3,0.0,None,Denver,Regional
STN0032,2021-01-05,46.6,33.0,0.08,1.3,75.2,5.7,0.0,Hail,Minneapolis,Estimated
STN0020,2022-10-23,40.9,19.2,0.07,28.4,51.3,8.9,0.0,Hail,Minneapolis,Regional
STN0032,2023-06-05,74.3,64.8,0.07,2.1,57.7,4.1,0.0,Clear,Boston,Regional
STN0016,2024-10-28,35.1,76.1,0.15,51.8,41.5,7.6,0.0,Snow,Portland,NOAA
STN0018,2022-09-29,56.1,47.9,0.18,9.0,62.3,14.8,0.0,Clear,Atlanta,NOAA
STN0031,2024-09-10,60.3,45.5,trace,3.0,80.3,8.8,0.0,Snow,Phoenix,NOAA
STN0029,2024-09-20,88.6,78.5,0.36,31.3,53.4,9.1,0.0,Fog,Portland,Regional
STN0030,2022-08-12,25.2,8.8,0.02,12.5,102,9.0,0.0,None,Atlanta,Regional
STN0020,2022-03-13,108.3,89.1,0.0,0.7,102,9.6,0.0,Thunderstorm,Phoenix,WMO
STN0021,2020-09-17,48.2,110.3,0.03,5.9,81.4,7.4,0.0,Hail,Denver,Regional
STN0001,2021-05-05,5.5,-4.8,0.0,12.9,53.7,8.5,0.0,Hail,Denver,Estimated
STN0031,2024-05-24,62.9,50.1,0.07,18.5,90.0,7.4,0.0,Hail,Boston,WMO
STN0029,2020-09-09,49.2,37.6,0.29,25.2,74.3,4.5,0.0,Clear,Seattle,WMO
STN0047,2021-12-26,59.2,45.8,0.36,1.1,66.4,12.5,0.0,None,Seattle,NOAA
STN0026,2023-06-29,55.8,34.5,0.09,9.5,67.0,6.4,0.0,Fog,Denver,Estimated
STN0024,2021-03-15,28.3,73.5,0.46,35.6,53.6,13.8,0.0,Rain,Miami,NOAA
STN0004,2024-11-13,16.9,48.6,0.12,8.0,52.5,6.7,0.0,Snow,Phoenix,Estimated
STN0010,2023-03-31,45.0,30.6,0.01,2.6,66.7,4.9,0.1,Fog,Seattle,Estimated
STN0017,2020-02-21,61.2,49.3,0.11,32.7,107,14.8,0.0,Thunderstorm,Miami,NOAA
STN0019,2021-03-27,76.3,64.4,0.11,16.2,51.2,4.6,0.0,Snow,Minneapolis,Estimated
STN0019,2023-09-14,39.0,21.0,0.14,20.8,45.1,2.2,0.0,Fog,Atlanta,Estimated
STN0020,2024-04-25,28.8,12.2,0.01,13.9,72.3,4.7,0.0,Snow,Seattle,WMO
STN0039,2024-08-19,108.8,89.4,0.0,4.7,72.6,8.6,0.0,Hail,Boston,Regional
STN0007,2024-04-03,50.9,37.2,0.16,12.7,112,5.0,0.0,Clear,Phoenix,Estimated
STN0017,2020-05-16,62.0,45.5,0.28,2.6,107,7.3,0.0,Thunderstorm,Chicago,Estimated
STN0009,2023-08-25,56.2,35.7,0.04,9.7,47.5,2.9,0.0,Fog,Phoenix,NOAA
STN0016,2020-07-20,77.1,57.2,0.0,11.6,35.6,12.3,2.4,Fog,Dallas,Regional
STN0035,2020-05-19,104.0,83.1,0.06,1.9,66.9,10.3,0.0,Snow,Phoenix,NOAA
STN0003,2023-06-17,77.8,66.0,0.1,1.6,87.1,5.2,0.4,Rain,Minneapolis,WMO
STN0017,2022-05-23,31.6,9.8,0.02,3.6,60.7,2.1,0.0,Rain,Boston,Estimated
STN0002,2023-03-29,34.5,15.1,0.35,3.2,62.5,6.3,0.0,Thunderstorm,Chicago,WMO
,2024-04-03,56.2,37.1,0.06,15.7,61.9,11.0,0.0,Rain,Boston,Regional
STN0037,2020-05-05,15.1,41.8,0.06,11.6,66.6,12.2,0.0,Rain,Miami,NOAA
STN0013,2022-08-21,-2.7,5.3,0.08,3.1,79.9,8.3,1.0,Fog,Chicago,Estimated
STN0010,2024-03-03,28.3,68.8,0.05,4.7,96.5,7.5,0.0,Thunderstorm,Atlanta,Regional
STN0005,2022-03-14,41.1,22.7,0.09,8.1,71.0,7.3,0.0,Snow,Dallas,NOAA
,2022-08-13,97.9,80.1,0.15,0.5,72.2,9.9,0.0,Rain,Seattle,NOAA
STN0038,2022-06-28,105.1,86.9,0.02,18.0,57.7,11.6,0.0,Hail,Portland,Estimated
STN0030,2024-07-14,59.5,41.0,0.25,3.0,60.1,8.6,0.0,Rain,Portland,NOAA
STN0045,2020-04-01,74.7,64.0,0.1,2.5,59.8,7.9,0.0,None,Chicago,Estimated
STN0018,2024-05-22,37.9,25.0,0.22,8.9,55.4,11.3,0.0,Fog,Denver,Regional
STN0014,2024-01-30,78.7,65.2,0.15,7.1,64.3,13.5,0.0,Hail,Dallas,Estimated
STN0024,2024-01-23,54.0,35.5,0.04,11.6,73.2,8.1,0.0,Fog,Denver,NOAA
STN0011,2022-01-22,5.1,23.1,0.06,36.2,63.1,9.3,0.0,Rain,Boston,WMO
STN0049,2022-07-31,58.6,38.9,0.05,5.3,57.0,6.7,0.0,None,Dallas,Regional
STN0010,2021-11-04,54.8,35.8,0.02,28.5,64.3,9.2,0.0,Snow,Dallas,Estimated
STN0024,2021-04-04,14.3,41.5,0.25,1.6,44.7,6.2,0.0,Thunderstorm,Boston,WMO
STN0027,2024-05-17,85.9,75.9,0.01,45.7,76.5,13.3,0.0,Hail,Chicago,Regional
STN0003,2022-07-12,47.7,30.8,0.44,0.6,54.6,11.7,0.0,Snow,Denver,WMO
STN0024,2023-08-13,103.2,82.8,T,1.8,41.2,14.2,0.0,Hail,Boston,Regional
STN0023,2020-07-03,35.8,18.8,0.26,9.1,70.3,7.3,0.0,Hail,Denver,Regional
STN0013,2023-12-11,100.5,80.0,0.01,11.8,71.2,15.0,0.0,Rain,Seattle,NOAA
STN0007,2023-04-18,42.6,20.6,0.11,10.1,46.5,9.7,0.0,Clear,Atlanta,NOAA
STN0003,2024-12-26,65.0,52.0,0.02,20.3,73.2,8.6,0.0,Clear,Chicago,Regional
STN0001,2020-09-01,12.3,36.1,0.02,46.7,73.4,12.8,0.0,Clear,Atlanta,NOAA
STN0025,2022-09-13,57.4,41.8,0.02,0.6,97.5,5.9,0.0,Fog,Chicago,NOAA
STN0005,2022-07-22,82.6,68.2,0.14,1.2,57.8,9.1,0.0,Rain,Seattle,NOAA
STN0048,2022-09-10,98.0,86.6,0.0,0.0,61.0,8.5,0.0,Snow,Atlanta,Regional
STN0013,2020-04-09,91.2,79.8,0.05,2.3,51.1,10.3,0.0,Fog,Denver,NOAA
STN0033,2022-05-13,56.1,45.5,0.01,2.9,70.9,7.7,0.0,Snow,Dallas,Estimated
STN0034,2021-06-30,69.1,52.3,0.05,23.7,61.9,7.4,0.0,Thunderstorm,Chicago,NOAA
STN0025,2023-02-01,47.8,37.8,0.04,0.4,79.8,7.9,0.0,Snow,Seattle,WMO
STN0045,2021-02-27,43.2,29.2,0.08,5.7,54.2,8.1,0.0,Hail,Portland,Regional
STN0006,2022-03-05,39.8,24.5,trace,4.5,70.5,9.2,0.0,Rain,Atlanta,WMO
,2023-02-06,55.4,41.3,0.09,8.7,57.7,12.9,0.0,Thunderstorm,Atlanta,Regional
STN0013,2020-04-26,70.5,50.5,0.15,1.5,28.8,2.5,0.0,Snow,Miami,NOAA
STN0007,2023-12-07,22.9,8.7,0.08,8.7,73.3,11.3,0.0,Clear,Dallas,NOAA
STN0015,2023-07-30,64.0,54.8,0.09,4.6,30.5,7.6,0.0,Rain,Minneapolis,NOAA
STN0016,2020-04-14,98.4,76.5,0.05,15.7,59.1,8.5,0.0,Hail,Miami,WMO
STN0039,2020-04-28,89.7,69.9,trace,13.9,59.4,5.7,0.0,None,Chicago,Regional
STN0016,2024-04-01,11.2,34.9,0.08,43.4,61.8,9.1,0.0,Clear,Seattle,Estimated
STN0044,2021-06-01,34.3,15.7,0.0,5.3,62.9,7.8,0.0,Rain,Phoenix,NOAA
STN0039,2024-04-20,75.1,65.3,trace,19.3,62.7,8.3,0.0,Thunderstorm,Minneapolis,WMO
STN0046,2022-06-30,14.0,-4.7,0.01,0.3,68.5,10.7,0.0,Hail,Chicago,WMO
STN0006,2021-09-16,89.4,78.5,0.02,1.8,60.0,10.9,0.0,Fog,Phoenix,Estimated
STN0050,2021-05-14,60.3,45.5,0.22,1.4,100.0,13.3,0.0,Clear,Portland,Estimated
STN0031,2023-04-18,105.3,94.8,0.13,56.8,55.8,7.2,0.0,Fog,Atlanta,NOAA
STN0050,2020-07-19,27.0,8.4,0.18,0.6,40.0,11.0,0.0,Fog,Boston,Regional
STN0018,2022-01-05,85.2,73.8,0.28,2.8,36.6,10.9,0.0,Hail,Dallas,Regional
STN0048,2021-09-23,62.8,51.3,0.34,9.0,73.8,9.3,0.0,Hail,Miami,NOAA
STN0030,2020-10-08,57.7,48.2,0.08,7.2,33.4,14.1,0.0,Clear,Phoenix,Regional
STN0004,2021-10-06,34.9,16.8,0.08,2.2,40.2,7.1,0.0,None,Portland,Regional
STN0021,2022-08-23,78.1,66.0,0.01,45.4,37.6,9.5,0.0,Snow,Dallas,Regional
STN0007,2023-05-22,26.6,64.6,0.1,0.9,70.2,9.9,0.2,Thunderstorm,Boston,Regional
STN0048,2020-06-06,104.3,91.6,0.06,6.0,102,5.4,0.0,None,Denver,Regional
STN0016,2024-05-11,87.2,68.4,Trace,14.5,45.0,12.8,1.0,Thunderstorm,Chicago,Estimated
STN0012,2024-05-23,51.9,40.7,T,3.8,69.6,8.7,0.0,Clear,Chicago,Regional
STN0028,2023-06-17,42.9,21.7,0.01,12.6,14.5,10.3,0.0,Rain,Boston,Regional
STN0022,2024-08-14,1.6,22.4,0.37,1.7,48.6,13.7,0.0,None,Minneapolis,Estimated
STN0005,2022-02-20,97.4,87.9,0.02,3.7,72.8,9.6,0.0,Clear,Phoenix,Regional
STN0041,2024-02-09,8.8,36.5,0.12,0.3,56.4,9.1,0.0,Thunderstorm,Seattle,WMO
STN0043,2023-08-20,36.4,88.6,Trace,5.1,79.9,9.2,0.0,Fog,Minneapolis,Regional
STN0038,2022-10-24,76.6,62.0,0.14,0.0,21.8,6.0,0.0,None,Phoenix,Regional
STN0031,2020-11-23,72.3,60.8,0.29,20.3,48.8,7.9,0.0,None,Boston,Estimated
STN0021,2022-10-15,58.2,37.8,0.17,2.8,70.1,8.5,0.0,Clear,Boston,NOAA
STN0028,2024-07-03,79.5,64.3,0.05,0.9,69.9,9.3,0.0,None,Portland,NOAA
STN0027,2024-12-02,64.7,53.4,0.08,2.5,71.3,13.1,0.0,Hail,Phoenix,WMO
STN0009,2022-03-29,56.9,42.6,0.01,12.5,65.7,11.8,0.0,None,Miami,Estimated
STN0005,2021-03-28,26.8,69.6,0.01,5.8,41.4,7.2,0.0,Fog,Dallas,Regional
STN0013,2023-09-26,61.8,51.3,0.08,35.9,48.0,8.9,0.0,None,Atlanta,NOAA
STN0023,2020-05-18,47.4,35.2,0.09,1.7,100.0,13.2,0.1,Rain,Chicago,Regional
STN0009,2020-10-02,25.7,68.7,0.03,10.5,39.3,3.8,0.0,Clear,Denver,Regional
STN0006,2022-10-23,63.6,53.0,0.04,3.2,36.5,8.3,0.0,Fog,Minneapolis,Estimated
STN0043,2024-12-13,75.8,54.7,0.0,26.5,74.2,5.1,0.0,Rain,Portland,WMO
STN0019,2021-08-23,55.0,37.7,0.05,10.2,42.9,15.0,0.0,None,Atlanta,Regional
STN0030,2022-03-20,38.4,17.5,0.31,31.6,94.3,11.3,0.3,Thunderstorm,Chicago,Estimated
STN0027,2021-08-11,103.2,91.6,0.06,999,107,7.5,0.0,Fog,Seattle,Regional
STN0037,2022-03-15,99.0,79.0,0.04,3.7,57.7,8.9,0.0,Clear,Minneapolis,Estimated
STN0037,2020-01-13,84.4,71.3,0.11,10.7,67.6,6.5,0.0,Clear,Minneapolis,WMO
STN0015,2022-12-21,56.5,46.5,0.08,53.8,29.2,15.0,0.0,Thunderstorm,Phoenix,NOAA
STN0043,2022-12-24,14.7,39.1,0.01,999,80.6,2.1,0.0,Clear,Boston,NOAA
STN0019,2021-07-30,95.4,86.6,0.03,34.2,21.7,10.0,0.1,Thunderstorm,Miami,NOAA
STN0042,2021-04-27,57.2,43.5,0.03,7.8,112,8.8,0.0,Clear,Seattle,Regional
STN0021,2023-10-22,51.1,31.6,0.08,9.1,64.1,5.9,0.0,Snow,Minneapolis,Regional
STN0006,2020-12-09,106.2,89.6,0.01,19.5,71.9,8.2,0.0,Rain,Minneapolis,WMO
STN0039,2020-03-26,64.0,48.7,0.05,7.1,35.3,4.1,0.0,Rain,Phoenix,WMO
STN0002,2020-03-14,39.9,90.9,0.05,6.6,52.2,13.7,0.0,Fog,Atlanta,Estimated
STN0039,2024-05-29,34.2,25.1,0.17,5.5,32.1,9.1,0.0,Snow,Miami,WMO
STN0003,2021-10-27,76.4,54.5,Trace,6.7,56.3,11.7,0.3,Snow,Seattle,Estimated
STN0011,2020-07-04,110.6,100.2,0.27,15.2,47.6,7.5,0.0,Rain,Miami,NOAA
STN0031,2024-05-23,65.7,54.1,0.17,1.3,50.6,13.0,0.0,None,Minneapolis,NOAA
STN0048,2020-09-28,59.2,47.9,0.08,1.3,73.7,9.1,0.0,Rain,Phoenix,WMO
STN0021,2021-09-06,39.3,18.6,0.23,4.2,67.1,12.2,0.0,Hail,Boston,NOAA
STN0007,2023-05-24,88.8,70.1,trace,12.9,72.1,10.7,0.0,None,Dallas,NOAA
STN0012,2023-06-30,48.1,33.7,0.17,2.5,59.7,8.9,0.0,Fog,Miami,WMO
STN0045,2023-10-13,17.2,41.5,0.06,24.9,115,12.0,0.0,Snow,Portland,WMO
STN0037,2021-04-25,37.8,29.1,trace,1.3,61.4,15.0,0.0,Rain,Minneapolis,NOAA
STN0006,2021-08-22,99.3,78.8,0.19,22.7,53.2,5.6,3.2,Rain,Miami,NOAA
STN0020,2024-09-09,90.4,81.6,0.04,11.3,72.3,8.6,0.0,Snow,Dallas,NOAA
STN0014,2024-02-09,64.3,50.8,0.01,14.0,54.4,5.1,0.0,Thunderstorm,Phoenix,Regional
STN0009,2020-03-08,4.2,30.8,0.0,16.7,115,10.2,0.0,Thunderstorm,Minneapolis,WMO
STN0043,2023-06-17,98.8,76.8,0.01,4.9,81.2,9.7,0.0,Rain,Boston,Regional
STN0031,2024-01-24,56.9,36.1,0.07,5.4,79.5,14.8,0.0,Clear,Phoenix,Estimated
STN0009,2022-10-18,40.7,24.5,0.0,13.9,56.7,8.2,0.0,Hail,Portland,Estimated
STN0033,2023-03-14,26.2,15.2,0.01,21.4,77.7,11.9,0.0,None,Atlanta,NOAA
STN0021,2020-01-02,50.8,38.9,0.06,1.8,39.0,2.8,0.0,Clear,Portland,Regional
STN0004,2020-02-24,0.6,18.7,0.08,2.2,56.8,9.5,0.0,Thunderstorm,Minneapolis,Estimated
STN0023,2020-03-05,10.7,38.8,0.05,3.0,48.5,6.4,0.8,Snow,Dallas,WMO
STN0010,2020-10-17,81.4,73.1,0.05,5.6,62.0,10.8,0.0,None,Portland,Regional
STN0013,2024-12-14,13.7,39.5,0.09,14.5,75.2,12.5,0.7,Hail,Miami,Estimated
STN0044,2023-03-04,22.7,56.2,0.04,2.7,72.0,7.2,0.0,Thunderstorm,Phoenix,Estimated
STN0036,2023-11-29,49.1,28.4,0.1,10.1,69.6,10.6,0.0,Snow,Denver,WMO
STN0007,2021-06-23,66.4,51.7,0.23,14.0,64.5,7.9,0.0,Snow,Denver,NOAA
STN0043,2024-09-07,107.3,94.5,0.02,9.9,59.1,9.1,0.0,Fog,Seattle,Regional
STN0029,2020-12-29,57.3,42.1,0.01,4.2,83.6,10.2,0.0,Fog,Portland,NOAA
,2024-07-05,73.5,62.8,0.13,3.6,34.2,6.0,0.0,Clear,Phoenix,WMO
STN0038,2020-02-26,-0.8,13.8,0.05,10.5,50.0,6.0,0.0,Clear,Boston,WMO
STN0017,2020-02-07,98.4,79.6,0.04,16.2,69.4,11.6,0.5,Thunderstorm,Minneapolis,NOAA
STN0027,2020-05-24,54.5,44.4,0.05,3.5,89.5,7.0,0.0,Clear,Atlanta,Estimated
STN0027,2023-12-16,88.1,75.6,0.16,34.1,55.8,12.8,0.0,Fog,Atlanta,Estimated
STN0036,2021-04-15,62.3,42.2,0.05,7.8,57.3,3.7,0.0,Clear,Seattle,Estimated
STN0013,2022-04-03,78.5,63.4,0.22,8.4,38.8,11.8,0.0,Fog,Denver,WMO
STN0017,2022-05-10,26.6,64.4,0.08,37.3,112,9.0,0.0,Snow,Minneapolis,WMO
STN0013,2023-12-12,12.8,36.9,trace,15.4,74.7,8.7,0.0,Clear,Miami,WMO
STN0015,2021-09-28,89.0,72.9,0.1,33.5,90.4,9.4,0.0,Snow,Phoenix,WMO
STN0009,2020-01-13,48.3,39.3,0.03,10.7,56.7,4.7,0.1,Clear,Atlanta,WMO
STN0002,2021-12-06,82.1,62.8,0.15,1.5,47.6,12.4,0.2,Snow,Dallas,WMO
STN0048,2021-06-10,13.6,35.5,0.05,0.7,63.3,7.7,0.0,Clear,Minneapolis,Regional
STN0004,2023-08-27,22.6,64.0,0.04,13.4,32.9,6.5,0.0,Snow,Boston,WMO
STN0045,2023-10-03,54.8,45.1,0.14,9.4,84.2,15.0,0.0,Clear,Seattle,Estimated
,2020-06-16,66.1,48.3,0.03,41.6,39.8,8.0,0.0,Snow,Phoenix,Estimated
STN0039,2023-12-19,5.2,24.9,0.02,39.7,67.6,6.4,0.0,Snow,Seattle,Regional
STN0017,2020-05-08,70.4,57.0,0.07,35.7,67.4,11.4,0.0,Fog,Boston,Regional
STN0026,2023-02-05,66.0,50.5,0.03,12.0,73.3,9.8,0.1,Snow,Denver,Regional
STN0015,2021-12-11,11.7,35.3,0.07,12.7,66.6,12.0,0.4,None,Denver,WMO
STN0025,2021-07-04,63.8,48.7,0.27,6.1,62.0,9.3,0.0,None,Phoenix,NOAA
STN0023,2022-06-01,67.9,57.9,0.06,16.1,115,11.9,0.2,Fog,Miami,NOAA
STN0027,2021-07-20,51.4,42.1,0.12,9.7,77.0,15.0,0.0,Clear,Portland,WMO
STN0020,2023-12-20,62.2,48.1,0.13,3.9,94.3,6.7,0.6,Hail,Portland,NOAA
STN0027,2024-10-31,42.9,22.0,trace,8.6,42.2,7.6,0.0,Thunderstorm,Minneapolis,WMO
STN0042,2022-03-13,116.6,100.8,Trace,6.1,28.9,4.2,0.0,Hail,Chicago,Regional
STN0022,2022-07-07,88.3,75.3,0.04,7.3,34.2,10.1,0.0,None,Miami,NOAA
STN0019,2022-03-27,71.0,50.3,0.09,1.6,29.4,9.4,0.0,Snow,Seattle,Estimated
STN0007,2023-12-20,90.8,77.4,0.06,7.2,115,12.8,0.0,Fog,Dallas,Regional
STN0018,2022-10-05,21.5,6.4,T,1.8,38.1,8.9,0.0,Rain,Denver,Regional
STN0007,2022-05-04,8.7,-0.9,0.02,8.8,54.5,8.7,0.0,Clear,Dallas,NOAA
STN0010,2022-01-17,13.4,37.9,0.06,1.7,77.4,9.6,0.0,Clear,Minneapolis,Estimated
STN0048,2021-11-15,34.7,16.9,0.16,12.7,73.3,8.3,0.0,Thunderstorm,Portland,Regional
STN0005,2022-10-06,59.8,40.7,0.04,7.5,50.8,10.1,0.0,Clear,Chicago,Estimated
STN0025,2023-06-12,69.5,56.9,0.33,15.1,52.4,9.7,0.0,None,Seattle,NOAA
STN0042,2022-02-28,85.2,71.1,0.11,9.0,98.2,10.6,0.0,Rain,Phoenix,Estimated
STN0048,2024-01-12,40.0,29.6,Trace,14.3,72.7,8.3,0.0,Fog,Miami,Regional
STN0008,2024-02-18,73.8,52.3,0.09,4.6,65.1,10.7,0.0,None,Miami,Regional
STN0009,2022-02-22,18.5,56.1,0.32,6.3,64.2,10.9,0.0,Rain,Miami,NOAA
STN0019,2024-07-17,72.6,55.5,0.01,4.2,56.8,8.0,0.0,Clear,Miami,Estimated
STN0028,2020-11-11,53.6,35.7,0.1,2.1,98.1,8.8,0.1,Snow,Miami,NOAA
STN0048,2024-08-29,95.4,85.2,0.13,0.8,58.6,8.5,0.0,Hail,Denver,WMO
STN0011,2021-06-21,17.1,49.6,0.02,13.5,64.7,5.3,0.0,Rain,Seattle,WMO
STN0009,2022-10-27,104.0,95.4,0.25,2.9,32.3,7.5,0.0,Fog,Minneapolis,NOAA
STN0013,2021-06-01,47.6,31.8,0.0,15.3,50.5,11.3,1.5,Thunderstorm,Chicago,Estimated
STN0044,2022-03-18,81.3,59.4,0.36,1.9,52.1,11.5,0.0,Thunderstorm,Chicago,Estimated
STN0002,2021-09-12,17.6,49.7,0.15,5.2,70.8,10.0,0.2,Hail,Chicago,Regional
,2023-07-11,57.8,35.9,0.1,9.6,48.0,6.0,0.0,Rain,Miami,WMO
STN0006,2020-05-28,78.9,69.1,0.01,5.5,107,11.9,0.0,None,Atlanta,Estimated
STN0008,2024-03-10,58.4,44.9,0.03,20.6,51.1,14.6,0.0,Hail,Denver,NOAA
STN0046,2024-07-08,6.4,-14.2,0.13,11.0,42.2,10.8,0.0,None,Chicago,WMO
STN0001,2022-10-25,-2.4,-22.7,T,3.5,41.5,9.0,0.0,Clear,Boston,Regional
