building_id,timestamp,kwh_consumed,peak_demand_kw,outdoor_temp_f,occupancy_pct,floor_area_sqft,building_type,meter_id,data_quality_flag
BLDG005,2023-01-09 04:00:00,0.112483,133.71,88.9,0.01,35924,Office,MTR-2749,OK
BLDG005,2023-01-09 05:00:00,0.139868,171.17,79.3,0.27,19066,Office,MTR-6745,OK
BLDG005,2023-01-09 06:00:00,0.15869,218.94,36.3,0.27,18529,Warehouse,MTR-6210,OK
BLDG005,2023-01-09 07:00:00,0.174313,237.61,66.3,0.23,29722,School,MTR-9462,OK
BLDG005,2023-01-09 08:00:00,0.203197,242.29,67.5,0.75,41439,Warehouse,MTR-6954,OK
BLDG005,2023-01-09 09:00:00,0.217062,300.11,70.6,0.44,39612,School,MTR-7792,OK
BLDG005,2023-01-09 10:00:00,0.241967,285.58,87.7,0.66,31297,Hospital,MTR-3902,OK
BLDG005,2023-01-09 11:00:00,0.231378,245.47,37.0,0.57,40201,Office,MTR-4796,OK
BLDG005,2023-01-09 12:00:00,0.228761,245.56,85.9,0.69,8545,School,MTR-3376,ESTIMATED
BLDG005,2023-01-09 13:00:00,0.237093,286.13,35.2,0.38,9136,School,MTR-8168,OK
BLDG005,2023-01-09 14:00:00,0.245959,258.17,32.1,0.77,46604,Hospital,MTR-5340,OK
BLDG005,2023-01-09 15:00:00,0.22185,232.83,51.0,0.69,10794,Office,MTR-7582,ESTIMATED
BLDG005,2023-01-09 16:00:00,0.190059,191.08,87.7,0.53,43386,Office,MTR-5124,OK
BLDG005,2023-01-09 17:00:00,0.171388,171.51,61.3,0.55,41997,Hospital,MTR-3061,OK
BLDG005,2023-01-09 18:00:00,0.149841,207.33,60.9,0.72,8257,Hotel,MTR-1204,OK
BLDG005,2023-01-09 19:00:00,0.14703,199.58,61.2,0.17,11896,Hospital,MTR-5744,OK
BLDG005,2023-01-09 20:00:00,0.119101,151.89,64.9,0.42,20322,Hotel,MTR-2034,OK
BLDG005,2023-01-09 21:00:00,0.10416,115.12,78.9,0.38,38998,Hospital,MTR-9606,OK
BLDG005,2023-01-09 23:00:00,0.079371,99.94,32.1,0.46,17562,Warehouse,MTR-7647,OK
BLDG005,2023-01-10 00:00:00,0.086046,117.37,64.7,0.1,47238,Warehouse,MTR-6179,OK
BLDG005,2023-01-10 01:00:00,0.078698,80.34,91.8,0.37,23038,Hotel,MTR-4629,OK
BLDG005,2023-01-10 02:00:00,0.089791,107.71,78.0,0.13,19277,Hotel,MTR-3822,OK
BLDG005,2023-01-10 03:00:00,0.09638,115.26,37.1,0.25,17369,Hotel,MTR-4761,OK
BLDG005,2023-01-10 04:00:00,0.126898,127.72,65.9,0.49,36250,Hotel,MTR-6545,OK
BLDG005,2023-01-10 05:00:00,0.1457,178.48,77.6,0.17,47564,School,MTR-6775,OK
BLDG005,2023-01-10 06:00:00,0.153149,200.38,50.0,0.2,31391,Retail,MTR-1266,OK
BLDG005,2023-01-10 07:00:00,0.175095,214.59,82.2,0.08,19944,School,MTR-3940,OK
BLDG005,2023-01-10 08:00:00,0.189248,252.23,68.5,0.61,13408,School,MTR-4660,OK
BLDG005,2023-01-10 09:00:00,0.214495,295.03,76.5,0.52,27759,Office,MTR-9311,OK
BLDG005,2023-01-10 10:00:00,0.227366,313.59,81.9,0.41,48337,Warehouse,MTR-2512,OK
BLDG005,2023-01-10 11:00:00,0.252058,325.4,58.5,0.55,49289,School,MTR-7417,OK
BLDG005,2023-01-10 12:00:00,0.260932,304.63,71.5,0.49,39098,School,MTR-1327,OK
BLDG005,2023-01-10 13:00:00,0.235389,319.83,70.1,0.61,2014,Office,MTR-7339,OK
BLDG005,2023-01-10 14:00:00,0.247157,311.37,95.2,0.51,27973,Office,MTR-2322,OK
BLDG005,2023-01-10 15:00:00,0.210216,272.12,57.5,0.74,30900,Hotel,MTR-9649,OK
BLDG005,2023-01-10 16:00:00,0.208774,271.52,24.6,0.48,3717,Warehouse,MTR-4149,OK
BLDG005,2023-01-10 17:00:00,0.172309,212.78,69.8,0.57,12941,School,MTR-4490,OK
BLDG005,2023-01-10 18:00:00,0.170718,208.68,29.3,0.76,45230,Office,MTR-8965,ESTIMATED
BLDG005,2023-01-10 19:00:00,0.13198,147.93,44.5,0.13,6267,Retail,MTR-5162,OK
BLDG005,2023-01-10 20:00:00,0.124543,128.32,79.2,0.09,2186,Warehouse,MTR-5025,ESTIMATED
BLDG005,2023-01-10 21:00:00,0.10729,143.77,67.8,0.0,19044,Office,MTR-1842,ESTIMATED
BLDG005,2023-01-10 22:00:00,0.096818,112.83,76.6,0.0,48810,Hotel,MTR-7819,OK
BLDG005,2023-01-10 23:00:00,0.085489,91.37,51.1,0.33,38093,Hospital,MTR-2500,OK
BLDG005,2023-01-11 00:00:00,0.083021,86.8,84.3,0.08,3201,Hotel,MTR-2849,ERROR
BLDG005,2023-01-11 01:00:00,0.082562,94.25,105.6,0.41,47954,Office,MTR-2262,OK
BLDG005,2023-01-11 02:00:00,0.095087,122.66,86.7,0.43,11016,Hospital,MTR-8963,OK
BLDG005,2023-01-11 03:00:00,0.109928,142.76,51.6,0.14,39518,Retail,MTR-6658,ESTIMATED
BLDG005,2023-01-11 04:00:00,0.117992,125.05,105.6,0.16,25641,Office,MTR-8442,OK
BLDG005,2023-01-11 05:00:00,0.144098,200.9,65.3,0.12,42167,School,MTR-9455,OK
BLDG005,2023-01-11 06:00:00,0.168841,195.29,67.2,0.06,15345,Warehouse,MTR-6582,ESTIMATED
BLDG005,2023-01-11 07:00:00,0.187589,227.77,16.8,0.0,23273,Hospital,MTR-9541,ESTIMATED
BLDG005,2023-01-11 08:00:00,0.206627,272.3,57.3,0.7,48816,Hospital,MTR-9508,OK
BLDG005,2023-01-11 09:00:00,0.209413,278.38,53.9,0.71,12960,Hospital,MTR-2332,OK
BLDG006,2023-01-01 00:00:00,105.779,108.85,69.3,0.24,33575,Warehouse,MTR-6440,OK
BLDG006,2023-01-01 01:00:00,122.812,124.0,98.4,0.2,34138,Office,MTR-4605,OK
BLDG006,2023-01-01 02:00:00,126.106,174.21,55.8,0.0,8086,Warehouse,MTR-2743,OK
BLDG006,2023-01-01 03:00:00,147.989,175.7,44.9,0.0,27098,Hotel,MTR-2584,OK
BLDG006,2023-01-01 04:00:00,173.004,241.12,87.7,0.5,14973,School,MTR-9816,OK
BLDG006,2023-01-01 05:00:00,200.486,235.43,59.2,0.17,45850,Hotel,MTR-5334,OK
BLDG006,2023-01-01 06:00:00,226.23,233.5,81.4,0.27,27640,Retail,MTR-7491,OK
BLDG006,2023-01-01 07:00:00,261.371,349.58,53.9,0.19,9395,Retail,MTR-7246,OK
BLDG006,2023-01-01 08:00:00,258.726,348.76,47.8,0.08,44748,Office,MTR-8769,OK
BLDG006,2023-01-01 09:00:00,279.251,389.63,88.1,0.32,43567,Hotel,MTR-4042,OK
BLDG006,2023-01-01 10:00:00,320.982,420.95,33.3,0.0,7317,Retail,MTR-3930,OK
BLDG006,2023-01-01 11:00:00,318.129,395.22,69.4,0.17,37716,Hotel,MTR-8799,ESTIMATED
BLDG006,2023-01-01 12:00:00,349.568,363.77,62.4,0.1,24607,School,MTR-7222,OK
BLDG006,2023-01-01 13:00:00,304.099,357.52,50.1,0.22,28358,Office,MTR-2068,OK
BLDG006,2023-01-01 14:00:00,309.098,338.58,81.3,0.05,11506,Warehouse,MTR-7980,OK
BLDG006,2023-01-01 15:00:00,312.261,373.34,52.4,0.17,31285,Office,MTR-8768,OK
BLDG006,2023-01-01 16:00:00,280.765,372.16,91.9,0.02,19784,Hotel,MTR-5976,OK
BLDG006,2023-01-01 17:00:00,267.273,372.34,86.7,0.03,38255,Hospital,MTR-5181,OK
BLDG006,2023-01-01 18:00:00,223.846,281.59,45.4,0.12,20235,Warehouse,MTR-6017,OK
BLDG006,2023-01-01 19:00:00,197.706,246.79,85.8,0.13,2371,Hotel,MTR-9965,OK
BLDG006,2023-01-01 20:00:00,173.149,191.27,60.6,0.21,34113,Office,MTR-2487,OK
BLDG006,2023-01-01 21:00:00,150.296,181.87,92.1,0.26,5998,Warehouse,MTR-6248,OK
BLDG006,2023-01-01 22:00:00,116.769,152.99,59.2,0.2,23333,Hospital,MTR-9830,OK
BLDG006,2023-01-01 23:00:00,116.934,129.75,60.3,0.06,46062,Hospital,MTR-5799,ESTIMATED
BLDG006,2023-01-02 01:00:00,130.131,147.5,29.0,0.37,10747,Hotel,MTR-5484,OK
BLDG006,2023-01-02 02:00:00,138.656,168.61,75.6,0.15,18207,Office,MTR-1454,OK
BLDG006,2023-01-02 04:00:00,200.147,223.13,67.4,0.2,30095,Retail,MTR-1250,ERROR
BLDG006,2023-01-02 05:00:00,239.799,297.51,73.8,0.14,8101,Retail,MTR-7678,OK
BLDG006,2023-01-02 06:00:00,261.479,354.94,46.2,0.16,18558,School,MTR-1526,OK
BLDG006,2023-01-02 07:00:00,312.18,425.33,45.6,0.13,7271,Hospital,MTR-2680,OK
BLDG006,2023-01-02 08:00:00,330.716,341.24,59.9,0.64,21690,Retail,MTR-5811,OK
BLDG006,2023-01-02 09:00:00,331.0,404.01,68.9,0.72,15526,Hospital,MTR-4568,OK
BLDG006,2023-01-02 10:00:00,356.588,428.08,62.3,0.79,48896,Warehouse,MTR-6513,OK
BLDG006,2023-01-02 11:00:00,405.508,514.11,59.4,0.37,12407,School,MTR-3719,OK
BLDG006,2023-01-02 12:00:00,419.524,458.74,64.6,0.72,6639,Retail,MTR-5254,OK
BLDG006,2023-01-02 13:00:00,381.662,417.75,88.7,0.8,17751,Office,MTR-2001,OK
BLDG006,2023-01-02 14:00:00,391.529,521.38,36.6,0.6,32308,Hospital,MTR-5801,OK
BLDG006,2023-01-02 15:00:00,349.221,411.41,90.5,0.47,20409,School,MTR-9066,OK
BLDG006,2023-01-02 16:00:00,317.767,393.73,71.8,0.82,46133,School,MTR-2132,OK
BLDG006,2023-01-02 17:00:00,278.925,324.6,30.4,0.63,24191,School,MTR-1881,OK
BLDG006,2023-01-02 18:00:00,263.759,326.66,48.4,0.53,9317,Hospital,MTR-4940,OK
BLDG006,2023-01-02 19:00:00,242.422,330.09,79.6,0.4,39294,Hotel,MTR-6926,ESTIMATED
BLDG006,2023-01-02 20:00:00,189.612,258.75,94.6,0.28,42089,Office,MTR-8878,OK
BLDG006,2023-01-02 21:00:00,173.395,180.46,45.2,0.0,39455,School,MTR-5326,OK
BLDG006,2023-01-02 22:00:00,147.131,152.95,39.2,0.22,40094,Warehouse,MTR-3207,OK
BLDG006,2023-01-02 23:00:00,124.145,153.47,36.2,0.34,10610,Hospital,MTR-5038,OK
BLDG006,2023-01-03 00:00:00,133.114,165.9,47.3,0.0,49662,Retail,MTR-3983,ERROR
BLDG006,2023-01-03 01:00:00,134.736,160.63,88.1,0.24,4438,Hospital,MTR-3004,OK
BLDG006,2023-01-03 02:00:00,144.751,149.07,73.2,0.0,39043,School,MTR-1806,OK
BLDG006,2023-01-03 03:00:00,163.975,218.58,62.5,0.05,20160,Office,MTR-6720,OK
BLDG006,2023-01-03 04:00:00,198.213,201.4,91.3,0.24,27215,School,MTR-2099,OK
BLDG006,2023-01-03 05:00:00,221.363,265.12,79.1,0.08,42753,Retail,MTR-5812,OK
BLDG006,2023-01-03 06:00:00,268.376,284.06,82.8,0.3,29886,Retail,MTR-6451,OK
BLDG006,2023-01-03 07:00:00,289.944,359.41,95.3,0.09,6435,School,MTR-9049,OK
BLDG006,2023-01-03 08:00:00,321.785,330.3,64.5,0.93,43778,Hotel,MTR-8759,OK
BLDG006,2023-01-03 09:00:00,374.458,470.14,78.0,0.72,47637,Office,MTR-8561,OK
BLDG006,2023-01-03 10:00:00,393.046,430.7,82.5,0.61,39720,Retail,MTR-6641,OK
BLDG006,2023-01-03 11:00:00,403.694,532.09,41.8,0.38,13306,Office,MTR-1763,OK
BLDG006,2023-01-03 12:00:00,368.654,476.98,42.9,0.79,9897,Retail,MTR-4095,OK
BLDG006,2023-01-03 13:00:00,377.94,408.93,62.5,0.86,40391,Hotel,MTR-6519,OK
BLDG006,2023-01-03 14:00:00,369.222,428.54,26.1,0.76,3961,Hospital,MTR-9824,OK
BLDG006,2023-01-03 15:00:00,324.923,395.84,81.4,0.57,37162,Office,MTR-9223,OK
BLDG006,2023-01-03 16:00:00,344.965,449.12,105.6,0.74,8052,Warehouse,MTR-3074,OK
BLDG006,2023-01-03 17:00:00,271.409,311.79,109.9,0.31,13419,School,MTR-8613,ESTIMATED
BLDG006,2023-01-03 18:00:00,262.601,366.99,108.9,0.68,22662,Hotel,MTR-8097,OK
BLDG006,2023-01-03 19:00:00,236.766,292.49,97.9,0.13,5154,Hospital,MTR-9850,OK
BLDG006,2023-01-03 20:00:00,200.985,230.14,63.0,0.17,3555,Warehouse,MTR-9350,ERROR
BLDG006,2023-01-03 21:00:00,171.571,213.65,58.8,0.0,42506,Hospital,MTR-5292,OK
BLDG006,2023-01-03 22:00:00,141.771,182.22,83.4,0.17,29636,School,MTR-7435,ESTIMATED
BLDG006,2023-01-03 23:00:00,136.187,188.53,42.9,0.2,23197,School,MTR-2959,OK
BLDG006,2023-01-04 00:00:00,131.687,155.69,81.3,0.43,22329,Hospital,MTR-4275,OK
BLDG006,2023-01-04 01:00:00,144.022,196.26,51.6,0.04,16231,Office,MTR-8039,ERROR
BLDG006,2023-01-04 02:00:00,137.056,158.87,66.2,0.16,44436,Hotel,MTR-9409,OK
BLDG006,2023-01-04 03:00:00,164.827,225.66,55.9,0.0,30498,Warehouse,MTR-1734,OK
BLDG006,2023-01-04 04:00:00,190.684,226.95,115.3,0.36,38513,School,MTR-8829,ESTIMATED
BLDG006,2023-01-04 05:00:00,230.835,263.52,57.6,0.24,22618,Hospital,MTR-9898,OK
BLDG006,2023-01-04 06:00:00,270.433,272.7,59.8,0.14,14632,Hospital,MTR-7156,OK
BLDG006,2023-01-04 07:00:00,269.831,280.6,74.2,0.0,36152,School,MTR-9819,OK
BLDG006,2023-01-04 08:00:00,350.321,412.63,46.1,0.37,25095,Warehouse,MTR-5728,OK
BLDG006,2023-01-04 09:00:00,359.145,377.5,53.8,0.78,23544,Hotel,MTR-6106,OK
BLDG006,2023-01-04 10:00:00,381.375,492.89,73.9,0.8,17938,Retail,MTR-6935,OK
BLDG006,2023-01-04 11:00:00,409.354,433.23,22.6,0.61,41215,Hotel,MTR-8018,OK
BLDG006,2023-01-04 12:00:00,418.999,458.52,44.9,0.5,45601,School,MTR-7120,OK
BLDG006,2023-01-04 13:00:00,399.129,542.46,63.0,0.63,7573,Office,MTR-6372,OK
BLDG006,2023-01-04 14:00:00,355.506,375.8,58.3,0.51,40459,School,MTR-4442,OK
BLDG006,2023-01-04 15:00:00,374.84,511.67,76.9,0.53,28484,School,MTR-3505,OK
BLDG006,2023-01-04 16:00:00,343.475,359.42,67.6,0.39,31171,Office,MTR-8140,ERROR
BLDG006,2023-01-04 17:00:00,297.969,357.2,33.2,0.71,4481,School,MTR-5344,OK
BLDG006,2023-01-04 18:00:00,253.577,303.43,76.8,0.58,12717,Hospital,MTR-8018,OK
BLDG006,2023-01-04 19:00:00,237.306,247.05,55.2,0.0,36991,Hotel,MTR-4329,OK
BLDG006,2023-01-04 20:00:00,194.131,214.62,48.8,0.0,38731,School,MTR-5024,OK
BLDG006,2023-01-04 21:00:00,157.562,201.97,88.2,0.37,17562,Warehouse,MTR-5503,ESTIMATED
BLDG006,2023-01-04 22:00:00,140.767,141.12,37.6,0.05,10717,Warehouse,MTR-9937,OK
BLDG006,2023-01-04 23:00:00,139.278,182.99,79.5,0.28,4006,Retail,MTR-1980,OK
BLDG006,2023-01-05 00:00:00,120.436,129.01,58.2,0.18,21359,Warehouse,MTR-1689,OK
BLDG006,2023-01-05 01:00:00,127.774,128.14,56.4,0.17,30138,Hospital,MTR-3399,OK
BLDG006,2023-01-05 02:00:00,152.708,196.0,38.8,0.0,21388,Office,MTR-3379,OK
BLDG006,2023-01-05 03:00:00,178.61,210.39,20.2,0.23,7599,Office,MTR-9621,OK
BLDG006,2023-01-05 04:00:00,184.318,248.39,73.2,0.16,19041,Hotel,MTR-2585,OK
BLDG006,2023-01-05 05:00:00,223.969,284.23,49.0,0.09,16658,Office,MTR-4900,OK
BLDG006,2023-01-05 06:00:00,274.555,346.77,94.8,0.24,19552,Retail,MTR-5087,OK
BLDG006,2023-01-05 07:00:00,314.199,382.77,80.2,0.39,19602,Hotel,MTR-5405,OK
BLDG006,2023-01-05 08:00:00,347.755,464.32,46.5,0.52,13684,School,MTR-8803,OK
BLDG006,2023-01-05 09:00:00,350.858,386.44,19.5,0.72,45675,Retail,MTR-6225,OK
BLDG006,2023-01-05 10:00:00,372.738,374.91,92.6,0.39,12569,School,MTR-9291,OK
BLDG006,2023-01-05 11:00:00,391.233,420.83,60.9,0.8,36575,Retail,MTR-5153,OK
BLDG006,2023-01-05 12:00:00,405.349,418.42,64.5,0.63,32139,Hotel,MTR-1582,OK
BLDG006,2023-01-05 13:00:00,411.713,560.3,53.4,0.61,25094,Hospital,MTR-8509,OK
BLDG006,2023-01-05 14:00:00,392.734,416.58,61.2,0.84,39544,Hospital,MTR-9795,OK
BLDG006,2023-01-05 15:00:00,362.801,431.31,59.5,0.42,46739,Hotel,MTR-7359,OK
BLDG006,2023-01-05 16:00:00,303.643,328.63,52.2,0.53,9892,Retail,MTR-6193,OK
BLDG006,2023-01-05 17:00:00,278.03,339.55,85.8,0.65,23153,Warehouse,MTR-2499,OK
BLDG006,2023-01-05 18:00:00,277.138,282.83,70.3,0.5,30190,Hospital,MTR-1040,OK
BLDG006,2023-01-05 19:00:00,215.303,224.3,67.4,0.24,27923,School,MTR-9646,ESTIMATED
BLDG006,2023-01-05 20:00:00,202.456,221.66,82.1,0.26,14451,Retail,MTR-3994,ESTIMATED
BLDG006,2023-01-05 21:00:00,172.451,226.55,93.8,0.14,24059,School,MTR-5434,OK
BLDG006,2023-01-05 22:00:00,148.357,153.9,41.8,0.3,11322,Warehouse,MTR-5760,OK
BLDG006,2023-01-05 23:00:00,128.756,165.79,42.8,0.0,37736,School,MTR-1690,OK
BLDG006,2023-01-06 00:00:00,126.306,175.74,83.5,0.37,34817,Retail,MTR-1183,OK
BLDG006,2023-01-06 01:00:00,142.15,168.74,28.1,0.0,45569,Warehouse,MTR-3094,OK
BLDG006,2023-01-06 02:00:00,137.103,160.67,62.9,0.02,41100,Warehouse,MTR-1666,OK
BLDG006,2023-01-06 03:00:00,163.22,213.47,92.8,0.15,49811,Hotel,MTR-7607,OK
BLDG006,2023-01-06 04:00:00,181.561,203.17,54.0,0.03,37107,Retail,MTR-1404,OK
BLDG006,2023-01-06 05:00:00,234.261,282.56,33.6,0.25,16060,Warehouse,MTR-9226,OK
BLDG006,2023-01-06 06:00:00,265.437,331.64,81.0,0.08,23432,Office,MTR-7103,OK
BLDG006,2023-01-06 07:00:00,299.132,316.44,69.3,0.26,49207,Hotel,MTR-7092,OK
BLDG006,2023-01-06 09:00:00,333.896,425.82,106.6,0.79,17347,Hotel,MTR-4868,OK
BLDG006,2023-01-06 10:00:00,390.585,429.88,69.3,0.74,12437,School,MTR-5597,OK
BLDG006,2023-01-06 11:00:00,415.362,559.42,59.2,0.69,4823,Retail,MTR-3489,OK
BLDG006,2023-01-06 13:00:00,376.716,472.5,98.5,0.41,41164,Hotel,MTR-5209,OK
BLDG006,2023-01-06 14:00:00,363.246,432.0,56.3,0.6,37414,Retail,MTR-1257,OK
BLDG006,2023-01-06 15:00:00,326.648,398.13,61.9,0.71,8368,Office,MTR-5394,OK
BLDG006,2023-01-06 17:00:00,305.657,401.87,91.1,0.55,36572,Warehouse,MTR-6824,OK
BLDG006,2023-01-06 18:00:00,260.781,304.93,90.6,0.73,48624,Hospital,MTR-3610,OK
BLDG006,2023-01-06 19:00:00,229.351,285.81,49.4,0.31,39893,Warehouse,MTR-6751,OK
BLDG006,2023-01-06 20:00:00,205.445,284.94,108.8,0.08,20233,Office,MTR-7039,OK
BLDG006,2023-01-06 21:00:00,176.972,187.79,25.6,0.19,25061,Warehouse,MTR-7128,OK
BLDG006,2023-01-06 22:00:00,146.819,154.42,67.7,0.15,7304,Retail,MTR-5893,OK
BLDG006,2023-01-06 23:00:00,141.659,151.2,51.7,0.14,30291,Office,MTR-4144,ESTIMATED
BLDG006,2023-01-07 00:00:00,109.855,133.96,53.8,0.28,15835,School,MTR-2530,OK
BLDG006,2023-01-07 01:00:00,112.644,144.18,87.4,0.11,40483,School,MTR-7992,OK
BLDG006,2023-01-07 02:00:00,121.739,139.15,28.1,0.17,6990,Office,MTR-3840,OK
BLDG006,2023-01-07 03:00:00,149.356,195.49,80.0,0.33,3150,Warehouse,MTR-3730,ESTIMATED
BLDG006,2023-01-07 04:00:00,158.709,183.8,89.7,0.2,19521,Hospital,MTR-1547,OK
BLDG006,2023-01-07 05:00:00,178.456,228.85,43.2,0.14,46914,Hotel,MTR-5537,OK
BLDG006,2023-01-07 06:00:00,212.995,285.75,76.1,0.0,27192,Retail,MTR-7608,OK
BLDG006,2023-01-07 07:00:00,233.448,242.62,80.2,0.0,26398,Hotel,MTR-4504,OK
BLDG006,2023-01-07 08:00:00,293.77,324.22,39.1,0.2,49549,Hospital,MTR-4800,OK
BLDG006,2023-01-07 09:00:00,277.441,309.07,69.4,0.3,33070,Hospital,MTR-7819,OK
BLDG006,2023-01-07 10:00:00,317.068,381.86,79.6,0.11,29604,Hospital,MTR-2399,OK
BLDG006,2023-01-07 11:00:00,328.429,357.33,54.7,0.0,42328,Hotel,MTR-9133,OK
BLDG006,2023-01-07 12:00:00,341.348,414.02,53.0,0.12,7733,Warehouse,MTR-2221,OK
BLDG006,2023-01-07 13:00:00,352.522,486.07,33.2,0.21,7300,Hotel,MTR-3410,OK
BLDG006,2023-01-07 15:00:00,298.915,342.11,64.9,0.21,39322,Warehouse,MTR-8337,OK
BLDG006,2023-01-07 16:00:00,287.123,386.46,23.2,0.04,32401,Office,MTR-2795,OK
BLDG006,2023-01-07 17:00:00,256.233,342.57,70.0,0.29,49549,Retail,MTR-4299,OK
BLDG006,2023-01-07 18:00:00,211.437,223.46,29.9,0.25,44672,Office,MTR-6096,OK
BLDG006,2023-01-07 19:00:00,181.1,223.4,36.1,0.0,15638,School,MTR-5061,OK
BLDG006,2023-01-07 20:00:00,171.275,176.6,58.7,0.27,38429,Hospital,MTR-1458,OK
BLDG006,2023-01-07 22:00:00,128.474,165.76,33.2,0.2,8894,School,MTR-1054,OK
BLDG006,2023-01-07 23:00:00,121.891,133.9,52.4,0.05,4703,Hospital,MTR-5412,ESTIMATED
BLDG006,2023-01-08 00:00:00,115.609,148.84,69.9,0.0,37743,Hotel,MTR-1213,OK
BLDG006,2023-01-08 01:00:00,111.313,144.55,54.5,0.24,18338,Office,MTR-4284,OK
BLDG006,2023-01-08 02:00:00,115.342,124.73,42.9,0.28,27263,School,MTR-1465,OK
BLDG006,2023-01-08 03:00:00,136.017,141.17,79.4,0.04,31049,Retail,MTR-5706,OK
BLDG006,2023-01-08 04:00:00,168.951,172.92,57.6,0.18,41851,Warehouse,MTR-5647,OK
BLDG006,2023-01-08 05:00:00,182.969,255.43,37.7,0.18,9246,Hospital,MTR-7451,OK
BLDG006,2023-01-08 06:00:00,211.538,284.81,90.5,0.04,18632,School,MTR-6566,ESTIMATED
BLDG006,2023-01-08 07:00:00,237.411,319.74,80.5,0.0,11116,Warehouse,MTR-7296,OK
BLDG006,2023-01-08 08:00:00,277.375,385.08,80.1,0.28,21481,Warehouse,MTR-3594,OK
BLDG006,2023-01-08 09:00:00,319.437,429.49,45.6,0.12,37748,Hospital,MTR-3137,OK
BLDG006,2023-01-08 10:00:00,329.179,414.41,79.7,0.17,46332,Hotel,MTR-6298,OK
BLDG006,2023-01-08 11:00:00,328.612,418.44,89.1,0.18,32303,Office,MTR-7632,OK
BLDG006,2023-01-08 12:00:00,331.754,340.18,68.3,0.29,47348,Hospital,MTR-8880,OK
BLDG006,2023-01-08 13:00:00,318.164,425.48,91.8,0.24,49952,Office,MTR-2884,OK
BLDG006,2023-01-08 14:00:00,299.281,353.27,43.9,0.18,40028,School,MTR-2749,OK
BLDG006,2023-01-08 15:00:00,284.135,363.46,58.8,0.27,43086,School,MTR-6600,ERROR
BLDG006,2023-01-08 16:00:00,257.227,300.52,31.4,0.22,27491,School,MTR-6515,OK
BLDG006,2023-01-08 17:00:00,265.235,349.22,71.0,0.28,41781,Retail,MTR-3433,ESTIMATED
BLDG006,2023-01-08 18:00:00,217.995,283.77,64.5,0.01,15569,Warehouse,MTR-6688,OK
BLDG006,2023-01-08 19:00:00,205.61,233.63,55.9,0.35,30521,School,MTR-8690,ERROR
BLDG006,2023-01-08 20:00:00,161.961,202.05,79.2,0.16,14517,School,MTR-5320,OK
BLDG006,2023-01-08 21:00:00,139.339,187.65,63.0,0.43,21755,Retail,MTR-7956,ERROR
BLDG006,2023-01-08 22:00:00,117.583,130.43,48.0,0.21,40320,Warehouse,MTR-8707,OK
BLDG006,2023-01-08 23:00:00,118.75,158.6,92.5,0.12,39061,School,MTR-8006,OK
BLDG006,2023-01-09 00:00:00,134.24,139.31,60.5,0.06,41140,Hotel,MTR-9023,OK
BLDG006,2023-01-09 01:00:00,135.638,159.22,69.2,0.0,17344,Warehouse,MTR-2385,OK
BLDG006,2023-01-09 02:00:00,148.923,204.64,63.8,0.0,3817,Hotel,MTR-4757,OK
BLDG006,2023-01-09 03:00:00,171.954,221.7,63.1,0.37,17311,School,MTR-7075,OK
BLDG006,2023-01-09 04:00:00,190.803,248.74,78.5,0.31,20519,Retail,MTR-3649,ESTIMATED
BLDG006,2023-01-09 05:00:00,233.003,311.1,13.7,0.29,12160,Hotel,MTR-8363,OK
BLDG006,2023-01-09 06:00:00,264.181,335.12,76.0,0.54,40720,Hotel,MTR-7239,OK
BLDG006,2023-01-09 07:00:00,279.613,305.37,94.5,0.24,16834,Warehouse,MTR-5680,OK
BLDG006,2023-01-09 08:00:00,332.792,403.72,103.8,0.78,41894,Hotel,MTR-7808,OK
BLDG006,2023-01-09 09:00:00,324.601,454.34,82.8,0.2,37832,Retail,MTR-9557,OK
BLDG006,2023-01-09 10:00:00,345.685,384.09,103.6,0.6,27949,Hospital,MTR-4958,OK
BLDG006,2023-01-09 11:00:00,360.615,407.29,80.9,0.68,15921,Warehouse,MTR-5477,OK
BLDG006,2023-01-09 12:00:00,372.104,485.4,88.8,0.62,16409,Office,MTR-3771,OK
BLDG006,2023-01-09 13:00:00,399.779,507.05,70.1,0.61,5877,School,MTR-6472,OK
BLDG006,2023-01-09 14:00:00,343.595,468.26,86.4,0.79,33808,Office,MTR-6085,OK
BLDG006,2023-01-09 15:00:00,341.436,424.75,60.8,0.67,23679,Office,MTR-2450,OK
BLDG006,2023-01-09 16:00:00,311.558,381.03,100.0,0.86,15075,Hospital,MTR-1749,OK
BLDG006,2023-01-09 17:00:00,275.221,369.62,71.3,0.67,19501,Retail,MTR-4781,OK
BLDG006,2023-01-09 18:00:00,261.852,335.9,69.0,0.71,28252,Office,MTR-3094,ERROR
BLDG006,2023-01-09 19:00:00,227.398,228.28,80.7,0.0,21535,Hotel,MTR-6303,OK
BLDG006,2023-01-09 20:00:00,200.652,246.91,57.4,0.12,48796,Retail,MTR-8319,OK
BLDG006,2023-01-09 21:00:00,176.461,240.03,44.4,0.38,40972,Office,MTR-5778,OK
BLDG006,2023-01-09 22:00:00,135.486,142.11,61.7,0.21,37886,School,MTR-3509,OK
BLDG006,2023-01-09 23:00:00,137.508,171.0,56.0,0.25,16074,Hotel,MTR-8145,OK
BLDG006,2023-01-10 00:00:00,126.066,145.53,67.0,0.04,16985,Hotel,MTR-2921,ERROR
