device_id,timestamp,sensor_type,temperature_c,humidity_pct,pressure_hpa,vibration_ms2,machine_status,battery_pct,firmware_version
dev_039,2024-01-10 14:34:25,humidity,26,34.0,995.58,10.1328,warning,91.0,v2.0.0
dev_015,2024-01-10 14:37:10,vibration,22,69.7,1021.25,0.6911,normal,80.6,v1.2.1
dev_010,2024-01-10 14:42:13,pressure,16,61.7,1008.73,0.628,normal,65.7,v1.2.1
dev_039,2024-01-10 14:48:00,humidity,17,58.1,1006.9,0.2664,normal,94.3,v1.2.1
dev_020,2024-01-07 19:17:49,combined,1,82.4,1004.16,0.1372,normal,85.1,v1.2.1
dev_008,2024-01-04 11:09:31,vibration,22,39.3,1015.62,0.7718,warning,46.7,v2.0.0
dev_005,2024-01-10 15:09:50,pressure,26,30.3,1026.47,3.7174,normal,89.6,v1.2.1
dev_020,2024-01-10 15:14:37,pressure,27,62.2,1005.93,1.5046,normal,66.5,v2.0.0
dev_012,2024-01-10 16:00:11,temperature,16,67.6,1011.15,1.1637,normal,64.1,v1.3.0
dev_032,2024-01-10 16:05:54,temperature,19,33.2,1000.85,11.9197,maintenance,95.4,v1.3.0
dev_008,2024-01-10 16:24:24,temperature,30,61.5,1008.18,1.782,normal,87.0,v1.2.1
dev_036,2024-01-10 16:29:31,temperature,27,76.0,1003.84,4.0064,normal,57.0,v2.0.0
dev_043,2024-01-10 16:51:08,pressure,23,60.8,1012.49,0.7667,normal,53.3,v1.3.0
dev_008,2024-01-10 16:59:28,pressure,23,50.6,1020.97,0.2479,error,66.7,v1.2.1
dev_020,2024-01-10 17:02:13,pressure,24,48.7,1007.81,0.3137,normal,70.4,v1.3.0
dev_039,2024-01-10 17:13:00,temperature,32,41.1,1023.39,0.4227,normal,58.2,v1.3.0
dev_043,2024-01-10 17:26:52,pressure,36,68.3,1019.34,1.052,normal,75.9,v2.0.0
dev_028,2024-01-10 17:34:48,vibration,24,73.6,998.36,2.1907,normal,67.9,v1.3.0
dev_007,2024-01-10 17:54:07,combined,8,24.7,1003.88,1.7095,normal,58.1,v1.3.0
dev_034,2024-01-10 17:56:30,temperature,30,47.4,1009.2,0.1849,normal,48.2,v1.2.1
dev_017,2024-01-10 18:01:51,humidity,16,39.4,1017.12,0.6999,normal,93.1,v1.3.0
dev_020,2024-01-10 18:07:03,vibration,37,38.1,1011.35,0.0082,normal,55.7,v1.3.0
dev_031,2024-01-10 18:08:11,combined,18,58.5,1018.25,3.2798,normal,62.8,v1.3.0
dev_030,2024-01-10 18:13:58,temperature,35,78.8,1012.55,0.36,normal,80.6,v1.3.0
dev_028,2024-01-10 18:24:53,vibration,16,89.7,1000.57,2.1463,normal,51.4,v1.2.1
dev_047,2024-01-10 18:38:11,vibration,14,53.3,1005.08,0.1119,normal,81.0,v2.0.0
dev_030,2024-01-10 18:38:16,humidity,21,52.9,1024.16,0.1709,normal,75.2,v1.3.0
dev_028,2024-01-10 18:41:45,pressure,10,48.7,1000.21,0.8993,normal,68.8,v1.2.1
dev_001,2024-01-10 18:43:34,pressure,35,62.1,1014.65,0.2736,normal,93.4,v1.2.1
dev_021,2024-01-10 18:47:06,temperature,15,48.0,998.42,0.1662,normal,84.4,v2.0.0
dev_031,2024-01-10 18:48:17,combined,12,59.5,1025.09,0.7343,normal,99.8,v1.3.0
dev_004,2024-01-10 18:56:07,vibration,32,36.3,1017.72,2.7055,normal,89.6,v1.2.1
dev_035,2024-01-10 18:56:30,temperature,15,70.3,1017.81,4.4828,normal,84.7,v1.2.1
dev_010,2024-01-10 19:08:46,combined,26,31.3,993.18,3.5075,normal,91.7,v1.3.0
dev_003,2024-01-10 19:10:31,combined,13,59.1,1012.58,2.4473,normal,53.3,v2.0.0
dev_010,2024-01-10 19:11:19,vibration,22,39.6,1018.89,0.271,normal,76.2,v1.2.1
dev_025,2024-01-10 19:11:31,pressure,17,41.8,1012.15,0.3107,normal,100.0,v1.3.0
dev_002,2024-01-10 19:29:40,temperature,26,42.8,1016.83,3.827,normal,75.7,v1.2.1
dev_020,2024-01-10 19:38:29,temperature,18,40.2,1034.27,0.7189,normal,67.7,v2.0.0
dev_026,2024-01-10 19:45:56,combined,16,65.0,1009.95,1.8823,normal,100.0,v1.3.0
dev_008,2024-01-10 19:46:46,temperature,24,72.0,1013.89,0.8357,normal,57.1,v1.2.1
dev_013,2024-01-10 19:48:54,temperature,19,30.0,1021.32,6.3898,normal,80.6,v1.2.1
dev_032,2024-01-10 19:56:09,humidity,37,61.1,1010.13,2.7608,normal,100.0,v1.3.0
dev_033,2024-01-10 20:03:21,combined,28,58.1,1013.75,2.1841,normal,71.2,v1.2.1
dev_044,2024-01-10 20:06:38,vibration,16,22.6,1014.16,0.9686,normal,41.4,v2.0.0
dev_006,2024-01-10 20:06:39,vibration,30,59.3,1018.63,6.4371,normal,51.9,v1.2.1
dev_017,2024-01-10 20:15:50,humidity,16,61.8,1013.12,0.8202,normal,65.8,v1.2.1
dev_024,2024-01-10 20:16:41,pressure,29,56.8,1020.9,1.1486,normal,53.8,v1.3.0
dev_044,2024-01-10 20:29:42,vibration,18,39.2,1006.61,3.2767,normal,85.9,v1.2.1
dev_021,2024-01-10 20:39:55,combined,23,67.7,1014.51,0.0305,normal,87.0,v1.2.1
dev_037,2024-01-10 20:45:11,humidity,13,59.9,1014.73,7.8605,normal,100.0,v1.2.1
dev_050,2024-01-10 20:45:30,vibration,21,37.8,1037.74,4.4681,normal,100.0,v2.0.0
dev_025,2024-01-10 20:46:25,temperature,29,55.2,1013.17,1.1192,normal,80.9,v1.3.0
dev_041,2024-01-10 20:55:51,humidity,34,71.3,1008.14,0.4148,normal,76.0,v1.3.0
dev_006,2024-01-10 21:04:45,pressure,19,43.2,1017.49,7.6546,normal,100.0,v2.0.0
dev_029,2024-01-10 21:14:04,pressure,26,17.1,1034.53,1.9315,maintenance,46.1,v1.3.0
dev_004,2024-01-10 21:14:17,combined,16,44.2,1019.03,7.4085,warning,100.0,v2.0.0
dev_007,2024-01-10 21:21:01,humidity,19,71.1,1004.7,0.1978,normal,64.6,v1.2.1
dev_017,2024-01-10 21:29:27,humidity,29,64.6,1017.73,1.1607,normal,50.0,v2.0.0
dev_041,2024-01-10 21:42:24,vibration,20,70.7,1025.97,2.5644,normal,50.8,v1.2.1
dev_044,2024-01-10 21:45:19,combined,24,58.7,994.73,2.1865,error,79.8,v1.3.0
dev_037,2024-01-10 21:55:44,humidity,25,39.7,1014.55,1.1667,normal,60.9,v1.2.1
dev_001,2024-01-10 22:01:59,vibration,21,95.0,1017.4,4.2354,normal,74.0,v1.3.0
dev_010,2024-01-10 22:02:34,combined,13,39.3,1029.06,0.2919,normal,52.5,v1.2.1
dev_016,2024-01-10 22:06:47,temperature,10,52.2,1009.79,3.9998,normal,71.4,v1.3.0
dev_035,2024-01-10 22:28:16,humidity,26,57.8,1026.8,2.6947,normal,31.4,v1.3.0
dev_012,2024-01-10 22:35:10,pressure,21,75.2,1002.08,3.4811,normal,26.8,v1.3.0
dev_046,2024-01-10 22:40:24,humidity,20,74.8,1011.51,0.5673,normal,78.3,v1.2.1
dev_049,2024-01-10 22:44:21,pressure,12,75.4,1022.55,1.2479,warning,60.8,v1.3.0
dev_001,2024-01-10 22:49:08,combined,8,65.4,1002.81,1.2158,normal,100.0,v2.0.0
dev_008,2024-01-10 22:58:57,temperature,27,50.8,1009.67,2.1784,normal,74.6,v1.3.0
dev_010,2024-01-10 23:04:47,pressure,22,54.2,1014.16,3.0399,normal,48.6,v2.0.0
dev_009,2024-01-10 23:07:27,combined,30,27.6,1007.97,3.42,normal,78.8,v2.0.0
dev_041,2024-01-10 23:35:19,pressure,30,55.3,1005.46,0.1034,normal,70.9,v1.3.0
dev_040,2024-01-10 23:44:29,temperature,29,67.2,1018.53,0.4689,normal,52.0,v1.2.1
dev_006,2024-01-10 23:56:09,humidity,7,62.1,1007.94,2.3092,normal,16.8,v1.2.1
dev_029,2024-01-11 00:10:12,humidity,36,60.2,1007.84,0.9175,normal,79.9,v1.2.1
dev_049,2024-01-11 00:20:32,humidity,36,35.6,1001.66,2.068,normal,95.1,v1.2.1
dev_046,2024-01-11 00:31:21,pressure,20,19.3,1015.79,1.5389,maintenance,100.0,v1.3.0
dev_022,2024-01-11 00:38:53,combined,11,63.1,1010.66,0.9904,normal,71.0,v1.2.1
dev_017,2024-01-11 00:44:41,pressure,16,43.7,1023.37,3.4575,normal,85.5,v1.2.1
dev_003,2024-01-11 00:45:05,vibration,10,45.8,1013.12,1.2009,normal,61.7,v1.2.1
dev_014,2024-01-11 00:45:55,vibration,27,49.5,1014.63,3.2582,warning,83.9,v1.2.1
dev_044,2024-01-11 00:46:09,pressure,14,73.7,1008.28,1.9981,normal,73.7,v1.3.0
dev_032,2024-01-11 00:56:01,vibration,7,74.6,1018.12,4.6867,normal,80.9,v1.2.1
dev_042,2024-01-11 00:57:29,combined,10,76.6,1000.68,0.6752,normal,51.4,v1.3.0
dev_012,2024-01-11 01:10:44,vibration,18,43.1,1007.83,0.013,normal,90.1,v1.2.1
dev_014,2024-01-11 01:14:22,humidity,34,59.8,1019.49,1.1669,normal,47.5,v1.3.0
dev_036,2024-01-11 02:03:20,combined,13,46.4,1005.71,6.1835,normal,79.8,v1.3.0
dev_046,2024-01-11 02:05:05,humidity,23,72.1,1005.24,5.2166,error,81.3,v2.0.0
dev_004,2024-01-11 02:10:34,vibration,28,49.3,1003.07,2.9462,normal,45.3,v1.2.1
dev_050,2024-01-11 02:15:10,temperature,24,49.4,986.03,0.1102,warning,87.9,v1.2.1
dev_014,2024-01-11 02:19:39,pressure,14,55.5,998.84,3.1038,normal,68.5,v1.2.1
dev_025,2024-01-11 02:20:39,combined,13,36.9,997.68,6.2713,error,84.6,v1.3.0
dev_013,2024-01-30 10:24:22,pressure,24,49.4,992.27,1.0503,normal,64.3,v1.2.1
dev_001,2024-01-11 02:45:08,humidity,20,40.3,1013.1,8.3659,normal,72.6,v2.0.0
dev_030,2024-01-11 02:50:52,combined,-4,46.6,1018.26,10.3946,normal,82.8,v1.3.0
dev_048,2024-01-11 02:52:32,temperature,17,65.9,1022.66,9.7238,normal,61.6,v2.0.0
dev_010,2024-01-11 02:58:51,pressure,19,34.2,1006.95,2.7639,normal,90.1,v1.3.0
dev_034,2024-01-11 03:09:39,vibration,24,38.2,1018.07,2.1598,normal,87.7,v1.3.0
dev_042,2024-01-11 03:17:50,vibration,28,61.6,1010.18,0.3187,normal,95.2,v1.3.0
dev_026,2024-01-11 03:31:16,temperature,5,66.5,1006.48,0.0152,normal,78.1,v1.2.1
dev_020,2024-01-11 03:40:25,vibration,31,43.8,1014.01,2.0969,normal,88.7,v2.0.0
dev_042,2024-01-11 03:41:23,temperature,23,34.5,998.15,1.1973,normal,75.5,v1.3.0
dev_008,2024-01-11 03:48:30,pressure,24,76.2,1013.32,0.2577,normal,37.3,v1.2.1
dev_015,2024-01-11 03:51:16,temperature,16,50.1,1020.05,1.8614,normal,39.3,v2.0.0
dev_017,2024-01-11 03:54:00,pressure,16,67.4,1013.98,3.2874,normal,64.2,v1.2.1
dev_025,2024-01-11 03:59:07,humidity,12,48.2,1019.58,2.0507,normal,54.1,v1.3.0
dev_021,2024-01-11 04:01:09,pressure,28,43.5,1004.02,1.2419,normal,90.4,v1.2.1
dev_021,2024-01-11 04:04:48,humidity,18,64.8,1008.12,6.9853,normal,94.3,v1.2.1
dev_005,2024-01-11 04:23:53,combined,17,36.5,1014.58,0.5565,normal,75.2,v1.3.0
dev_040,2024-01-11 04:31:53,temperature,6,65.6,1023.9,0.034,normal,92.8,v1.3.0
dev_043,2024-01-11 04:33:21,pressure,19,65.6,1006.85,0.4853,normal,48.8,v2.0.0
dev_045,2024-01-11 04:34:21,combined,37,72.7,996.0,3.1859,normal,77.6,v1.3.0
dev_023,2024-01-11 04:40:50,humidity,38,79.3,1020.75,0.4219,normal,100.0,v1.2.1
dev_035,2024-01-20 07:08:55,vibration,18,43.1,1026.54,2.3476,normal,100.0,v1.2.1
dev_006,2024-01-11 04:54:52,temperature,26,56.6,1028.91,3.1365,normal,61.4,v1.3.0
dev_003,2024-01-11 05:06:04,vibration,27,60.7,1011.02,10.7634,warning,76.0,v1.2.1
dev_038,2024-01-11 05:09:48,humidity,12,60.4,1015.32,2.6921,warning,93.3,v1.2.1
dev_048,2024-01-11 05:15:02,humidity,37,32.7,1026.19,0.5275,normal,83.3,v1.3.0
dev_034,2024-01-11 05:17:20,pressure,12,39.3,1014.72,11.5098,normal,67.0,v1.2.1
dev_048,2024-01-11 06:05:15,vibration,22,62.1,1009.1,0.555,normal,86.9,v1.3.0
dev_027,2024-01-11 06:12:02,combined,30,58.6,1018.51,5.9735,normal,89.8,v1.2.1
dev_041,2024-01-11 06:12:07,pressure,23,73.7,1011.34,1.1079,normal,71.4,v1.2.1
dev_002,2024-01-11 06:13:13,combined,5,80.5,1018.78,0.1545,normal,93.0,v1.2.1
dev_043,2024-01-11 06:28:25,combined,29,55.4,1017.51,1.2962,normal,74.5,v1.2.1
dev_002,2024-01-11 06:32:30,temperature,17,54.3,1017.75,5.917,normal,98.5,v1.2.1
dev_020,2024-01-23 05:51:03,combined,21,76.3,1021.6,0.1109,normal,67.0,v2.0.0
dev_026,2024-01-11 06:51:13,pressure,10,38.6,1029.05,2.2439,normal,100.0,v1.3.0
dev_042,2024-01-11 06:54:25,pressure,25,32.6,1009.89,1.4074,normal,80.4,v1.3.0
dev_043,2024-01-11 06:58:01,pressure,24,39.5,1013.6,3.9257,normal,27.7,v1.3.0
dev_020,2024-01-11 07:08:28,vibration,34,69.0,1014.31,1.5101,normal,56.5,v1.3.0
dev_033,2024-01-11 07:22:17,combined,14,47.1,1017.44,5.6553,normal,91.2,v1.3.0
dev_004,2024-01-11 07:30:45,temperature,25,50.7,994.3,2.4928,normal,72.4,v1.3.0
dev_032,2024-01-11 07:50:21,pressure,13,75.3,1033.6,0.7776,normal,60.9,v1.3.0
dev_007,2024-01-11 07:50:23,humidity,18,42.1,1014.12,3.2047,normal,92.8,v1.3.0
dev_008,2024-01-11 08:02:33,humidity,26,48.2,1009.83,6.7976,normal,82.8,v1.3.0
dev_031,2024-01-16 03:02:49,pressure,34,39.8,995.83,0.8654,normal,93.8,v2.0.0
dev_019,2024-01-11 08:18:39,pressure,28,68.2,1023.14,1.1386,normal,53.0,v1.3.0
dev_043,2024-01-11 08:34:09,pressure,18,68.4,1011.28,1.8461,normal,49.3,v1.2.1
dev_042,2024-01-11 09:00:32,pressure,13,32.3,1009.56,1.88,error,58.2,v1.2.1
dev_046,2024-01-11 09:29:46,humidity,17,53.7,1008.58,0.5365,error,100.0,v1.2.1
dev_023,2024-01-11 09:40:32,temperature,18,46.9,1026.78,4.8855,normal,70.8,v1.3.0
dev_046,2024-01-11 09:40:55,combined,23,54.4,1007.52,10.442,normal,58.2,v2.0.0
dev_004,2024-01-11 09:57:35,temperature,27,55.4,1025.77,9.205,normal,80.4,v1.3.0
dev_001,2024-01-11 09:59:24,vibration,19,75.2,1014.98,0.7657,normal,78.5,v1.3.0
dev_042,2024-01-11 10:29:00,vibration,9,95.0,1026.4,3.5484,normal,82.5,v2.0.0
dev_007,2024-01-11 10:36:22,vibration,27,64.9,1016.95,21.3305,normal,100.0,v1.3.0
dev_026,2024-01-11 10:50:26,pressure,17,57.2,995.48,2.4002,normal,93.4,v1.2.1
dev_050,2024-01-11 10:52:27,vibration,22,60.5,1024.56,4.66,normal,65.0,v1.2.1
dev_025,2024-01-11 10:53:34,temperature,9,86.2,1015.76,2.2992,normal,68.5,v1.2.1
dev_012,2024-01-11 10:58:32,humidity,19,66.3,1010.04,0.3152,normal,83.3,v1.2.1
dev_028,2024-01-11 11:08:20,vibration,15,53.3,1004.6,0.7535,normal,51.1,v1.3.0
dev_025,2024-01-11 11:08:42,humidity,21,33.0,1009.31,1.8581,warning,89.3,v2.0.0
dev_033,2024-01-11 11:21:54,combined,28,55.9,1023.4,0.3458,normal,93.2,v1.3.0
dev_045,2024-01-11 11:28:13,humidity,15,60.6,1027.64,1.8986,normal,94.3,v1.3.0
dev_049,2024-01-11 11:31:01,humidity,19,71.9,1014.06,0.0695,normal,72.8,v2.0.0
dev_049,2024-01-11 11:35:29,temperature,23,60.6,1019.4,5.8253,normal,78.8,v1.2.1
dev_042,2024-01-11 12:04:15,temperature,21,63.1,1017.66,1.7385,normal,72.2,v1.2.1
dev_007,2024-01-11 12:16:10,temperature,26,72.6,1013.82,0.4368,normal,72.8,v1.3.0
dev_011,2024-01-11 12:25:46,humidity,40,56.1,1006.47,0.3642,normal,96.0,v2.0.0
dev_011,2024-01-11 12:37:26,vibration,15,58.3,1018.38,3.2955,normal,81.5,v1.2.1
dev_046,2024-01-11 12:44:26,vibration,19,34.1,1001.3,1.4052,normal,65.9,v1.2.1
dev_036,2024-01-11 12:48:30,combined,14,46.0,1017.44,3.4543,normal,68.5,v1.3.0
dev_040,2024-01-11 12:56:57,vibration,17,32.3,1000.57,1.6539,normal,73.5,v1.3.0
dev_005,2024-01-11 13:00:50,pressure,20,57.8,1009.26,6.6233,normal,82.9,v2.0.0
dev_012,2024-01-11 13:04:37,vibration,24,49.5,1014.22,3.0461,normal,90.5,v1.2.1
dev_047,2024-01-11 13:23:04,vibration,22,56.0,1000.07,1.9168,normal,56.9,v1.3.0
dev_040,2024-01-11 13:41:49,pressure,29,59.4,1014.1,3.1628,normal,73.2,v1.3.0
dev_013,2024-01-08 23:07:39,vibration,31,33.3,1020.53,0.8136,normal,80.9,v1.3.0
dev_032,2024-01-11 13:50:34,combined,26,52.9,1011.86,0.3025,normal,90.9,v1.3.0
dev_037,2024-01-11 13:52:43,combined,13,55.2,997.59,1.3101,normal,77.7,v2.0.0
dev_040,2024-01-11 14:01:41,temperature,19,70.3,1029.57,0.3079,normal,52.6,v1.2.1
dev_024,2024-01-11 14:01:49,temperature,24,50.0,1021.4,3.238,normal,73.6,v1.2.1
dev_050,2024-01-11 14:14:52,temperature,24,47.1,1006.48,3.0929,normal,77.3,v1.2.1
dev_028,2024-01-11 14:28:13,temperature,25,54.7,1025.5,0.5839,warning,47.1,v1.3.0
dev_043,2024-01-11 14:33:17,humidity,30,47.7,1019.13,0.7565,normal,34.7,v1.3.0
dev_016,2024-01-11 14:33:47,humidity,30,46.0,1022.16,0.327,normal,76.8,v1.3.0
dev_009,2024-01-11 14:41:30,combined,17,46.6,1014.85,0.9393,normal,86.0,v1.2.1
dev_036,2024-01-11 14:45:23,vibration,25,93.7,1012.82,1.0486,normal,47.1,v1.3.0
dev_039,2024-01-11 14:45:39,combined,31,52.0,1014.83,1.559,normal,100.0,v1.2.1
dev_028,2024-01-11 14:54:17,vibration,38,41.4,1007.79,1.4685,normal,86.0,v1.3.0
dev_002,2024-01-11 15:00:18,vibration,26,66.7,1025.9,0.9363,normal,73.6,v1.2.1
dev_034,2024-01-11 15:09:51,temperature,24,67.3,999.25,0.4871,normal,100.0,v1.2.1
dev_044,2024-01-11 15:31:37,combined,18,46.2,1002.3,7.4535,normal,48.6,v1.2.1
dev_046,2024-01-11 15:58:16,humidity,16,54.5,1015.55,1.3802,normal,100.0,v1.2.1
dev_028,2024-01-11 16:03:31,humidity,30,54.7,995.95,2.9519,normal,88.5,v1.2.1
dev_009,2024-01-11 16:06:04,pressure,22,48.4,1023.65,2.6462,normal,99.3,v1.2.1
dev_001,2024-01-11 16:06:22,vibration,26,61.6,1029.11,0.581,normal,61.7,v1.3.0
dev_039,2024-01-11 16:19:31,combined,5,70.3,1011.72,0.5358,normal,82.9,v1.3.0
dev_050,2024-01-11 16:42:58,humidity,35,54.1,1008.01,3.5415,warning,90.5,v1.3.0
dev_009,2024-01-11 16:53:53,vibration,17,54.4,1021.88,0.9388,normal,100.0,v1.3.0
dev_034,2024-01-11 16:54:17,temperature,31,67.5,1009.84,1.0718,normal,85.7,v1.2.1
dev_016,2024-01-11 17:00:48,temperature,24,31.1,995.36,0.3173,maintenance,83.3,v1.2.1
dev_038,2024-01-11 17:06:03,temperature,6,45.4,1022.03,0.1024,normal,54.4,v2.0.0
dev_009,2024-01-11 17:12:52,combined,14,75.0,1020.65,0.2897,normal,85.9,v1.2.1
dev_014,2024-01-11 17:15:33,vibration,20,62.2,1004.46,4.184,warning,65.5,v1.2.1
dev_007,2024-01-11 17:40:36,humidity,30,55.0,988.41,2.5407,normal,57.5,v2.0.0
dev_028,2024-01-11 17:53:25,vibration,13,58.7,1017.82,1.5974,normal,60.3,v1.3.0
dev_004,2024-01-11 18:04:13,vibration,7,71.7,1006.07,5.8218,normal,76.0,v1.3.0
dev_047,2024-01-11 18:24:05,temperature,18,36.9,1015.9,4.6325,normal,100.0,v1.2.1
dev_003,2024-01-11 18:32:42,vibration,8,46.1,998.78,2.2722,normal,85.8,v2.0.0
dev_032,2024-01-11 18:33:14,temperature,12,43.5,999.24,4.5346,normal,100.0,v2.0.0
dev_033,2024-01-11 18:38:27,pressure,9,55.7,1005.16,6.4251,normal,68.5,v1.2.1
dev_013,2024-01-11 18:45:38,pressure,39,63.5,1024.79,1.0558,normal,69.6,v1.2.1
dev_002,2024-01-11 18:57:08,combined,13,49.9,1019.57,1.5259,maintenance,79.5,v1.3.0
dev_040,2024-01-11 19:00:29,vibration,26,23.2,1022.31,1.4789,normal,91.3,v1.3.0
dev_013,2024-01-11 19:01:56,vibration,35,33.9,1020.24,4.3344,normal,61.8,v1.2.1
dev_050,2024-01-11 19:07:02,combined,26,44.6,1016.71,1.6131,normal,50.6,v1.3.0
dev_003,2024-01-11 19:45:00,temperature,25,79.8,1006.15,1.923,warning,76.6,v1.3.0
dev_002,2024-01-11 19:53:00,combined,18,31.3,1016.34,2.8116,normal,66.0,v1.2.1
dev_017,2024-01-11 19:57:50,pressure,18,27.3,1012.15,0.1263,normal,95.0,v1.2.1
dev_030,2024-01-11 19:59:44,vibration,22,63.0,1007.07,0.1514,normal,59.9,v1.3.0
dev_045,2024-01-11 20:00:48,temperature,19,67.1,1008.67,7.0763,error,72.9,v2.0.0
dev_011,2024-01-11 20:17:04,humidity,30,89.1,1014.92,1.6509,normal,67.4,v1.3.0
dev_042,2024-01-11 20:22:15,combined,28,74.5,1031.14,3.4119,normal,89.4,v1.2.1
dev_035,2024-01-16 10:53:20,pressure,23,61.4,999.96,1.8648,normal,72.8,v1.2.1
dev_008,2024-01-11 20:39:58,combined,21,59.2,1013.69,3.6522,normal,69.5,v1.2.1
dev_040,2024-01-11 20:45:33,combined,20,71.1,1011.06,3.4535,normal,47.7,v1.2.1
dev_025,2024-01-11 20:56:25,pressure,31,57.8,999.51,3.9303,normal,79.8,v1.2.1
dev_015,2024-01-11 21:01:40,combined,31,44.1,1014.77,2.28,normal,70.5,v1.3.0
dev_034,2024-01-11 21:10:00,pressure,22,74.9,1022.49,0.0998,normal,33.0,v2.0.0
dev_006,2024-01-11 21:13:02,humidity,25,51.8,1015.73,4.8423,normal,82.1,v1.2.1
dev_026,2024-01-11 21:39:46,vibration,25,30.5,987.19,4.6652,maintenance,74.3,v1.2.1
dev_024,2024-01-11 21:47:44,temperature,18,62.8,1018.37,0.487,normal,55.9,v1.2.1
dev_026,2024-01-11 22:35:45,combined,23,60.3,1022.55,1.2313,normal,72.4,v1.3.0
dev_017,2024-01-11 22:36:41,humidity,27,79.6,1002.06,0.0945,warning,43.7,v1.3.0
dev_016,2024-01-11 22:59:53,vibration,22,65.0,1020.55,1.5247,normal,93.8,v1.3.0
dev_043,2024-01-11 23:11:46,temperature,15,10.2,1026.83,0.3454,normal,94.5,v1.3.0
dev_029,2024-01-11 23:29:57,humidity,43,64.4,997.69,0.0347,normal,100.0,v1.2.1
dev_013,2024-01-11 23:54:22,combined,34,49.2,996.26,3.7831,normal,100.0,v2.0.0
dev_009,2024-01-11 23:59:27,pressure,17,76.1,1011.15,1.8478,warning,51.4,v1.2.1
dev_027,2024-01-12 00:28:11,pressure,33,62.5,1025.34,0.7191,normal,49.6,v1.3.0
dev_005,2024-01-12 00:29:08,vibration,25,46.9,1001.08,1.6064,normal,68.3,v1.3.0
dev_038,2024-01-12 00:34:13,temperature,18,60.5,1022.77,0.8833,warning,57.2,v1.3.0
dev_047,2024-01-12 00:34:23,vibration,27,55.4,1010.17,1.0551,normal,44.9,v1.3.0
dev_029,2024-01-12 00:55:44,combined,28,33.8,1009.39,6.3533,normal,65.8,v1.2.1
dev_016,2024-01-12 00:56:42,vibration,22,66.2,994.62,1.4437,warning,92.5,v1.3.0
dev_001,2024-01-12 01:02:07,temperature,18,66.8,1010.43,0.7881,normal,75.0,v1.2.1
dev_004,2024-01-06 22:39:27,humidity,11,77.4,1011.68,2.0527,normal,74.4,v2.0.0
dev_020,2024-01-12 01:15:45,vibration,16,63.0,1007.88,1.8803,normal,71.4,v1.3.0
dev_041,2024-01-12 01:16:48,humidity,22,52.6,993.15,6.1205,normal,75.0,v2.0.0
dev_047,2024-01-12 01:22:22,pressure,16,25.5,1015.21,1.2733,normal,71.8,v1.2.1
dev_045,2024-01-12 01:22:28,vibration,7,49.3,1011.2,0.5949,normal,89.4,v1.3.0
dev_010,2024-01-12 01:27:00,temperature,10,60.6,1003.39,1.9966,normal,79.5,v1.2.1
dev_019,2024-01-12 01:29:11,temperature,22,68.4,1017.13,2.0949,normal,45.0,v2.0.0
dev_050,2024-01-12 01:51:41,vibration,10,91.4,1031.64,1.6214,normal,100.0,v1.3.0
dev_009,2024-01-12 02:12:01,vibration,18,46.7,1029.74,3.6112,normal,74.2,v1.3.0
dev_025,2024-01-16 16:02:21,temperature,20,71.3,1004.33,1.894,normal,71.7,v1.2.1
dev_022,2024-01-12 02:22:30,vibration,20,34.8,1012.87,0.3404,normal,51.6,v1.2.1
dev_003,2024-01-12 02:36:28,vibration,29,40.8,1017.2,2.3982,normal,82.4,v1.3.0
dev_039,2024-01-12 02:36:34,humidity,10,72.0,983.9,2.6249,normal,62.2,v1.2.1
dev_044,2024-01-12 02:53:19,humidity,25,79.2,1012.78,4.7225,maintenance,40.7,v1.3.0
dev_013,2024-01-12 02:55:29,vibration,27,59.2,1004.32,1.67,normal,100.0,v1.2.1
dev_024,2024-01-12 03:07:52,temperature,7,60.9,1014.89,10.1,normal,74.7,v2.0.0
dev_024,2024-01-12 03:14:36,temperature,16,44.2,1012.79,0.7729,normal,80.3,v1.3.0
dev_014,2024-01-12 03:15:43,humidity,24,61.4,1026.4,3.8378,normal,70.0,v1.2.1
dev_043,2024-01-12 03:22:58,pressure,26,64.9,1019.47,2.9128,normal,47.8,v1.3.0
dev_024,2024-01-12 03:27:40,humidity,25,29.3,1000.75,0.068,normal,57.6,v1.3.0
dev_017,2024-01-12 03:30:11,temperature,27,21.8,1013.7,0.2842,normal,52.5,v1.3.0
dev_038,2024-01-12 03:30:14,pressure,28,61.0,1026.57,0.8078,normal,60.9,v2.0.0
dev_044,2024-01-12 03:33:42,humidity,25,31.8,1004.75,5.9594,normal,100.0,v1.3.0
dev_032,2024-01-16 22:25:25,temperature,20,73.0,1014.27,5.8355,normal,49.2,v1.2.1
dev_041,2024-01-12 04:02:02,temperature,21,48.6,1024.27,4.4937,normal,67.6,v1.2.1
dev_015,2024-01-12 04:18:47,vibration,14,72.4,1011.12,0.937,normal,93.4,v1.2.1
dev_050,2024-01-12 04:27:57,humidity,35,54.4,1015.01,3.3703,normal,43.5,v1.2.1
dev_020,2024-01-12 04:28:39,humidity,10,86.6,1019.17,2.2086,normal,100.0,v2.0.0
dev_048,2024-01-12 04:29:15,pressure,15,36.9,1005.43,4.5955,normal,67.4,v2.0.0
dev_029,2024-01-12 04:34:58,vibration,9999,69.6,1030.37,5.7408,normal,67.7,v2.0.0
