employee_id,q01_engagement,q02_engagement,q03_engagement,q04_engagement,q05_engagement,q06_engagement,q07_engagement,q08_engagement,q09_engagement,q10_engagement,q01_satisfaction,q02_satisfaction,q03_satisfaction,q04_satisfaction,q05_satisfaction,q06_satisfaction,q07_satisfaction,q08_satisfaction,q09_satisfaction,q10_satisfaction,q01_mgr_effectiveness,q02_mgr_effectiveness,q03_mgr_effectiveness,q04_mgr_effectiveness,q05_mgr_effectiveness,q01_additional,q02_additional,q03_additional,q04_additional,q05_additional,q06_additional,q07_additional,q08_additional,q09_additional,q10_additional,would_recommend,likely_to_stay,department,tenure_years,age_group,work_location,survey_date
EMP_00780,3,4,5,3,5,Don't know,0,4,5,5,4,6,6,6,3,3,5,4,5,3,10,9,10,5,9,4,5,3,5,3,3,2,5,3,4,1,4,Operations,13.0,18-24,On-site,2024-01-15 10:00:00
EMP_00781,4,0,4,1,4,4,5,3,4,Don't know,7,2,4,4,5,7,7,5,5,5,4,2,6,9,6,5,2,4,4,2,5,3,3,5,5,0,1,Product,3.0,25-34,Hybrid,2024-01-25
EMP_00782,2,4,4,2,2,3,5,4,3,Don't know,5,5,3,5,5,7,5,3,4,6,8,6,9,8,3,4,4,3,5,5,5,4,1,3,4,0,2,Product,1.4,45-54,Hybrid,2024-01-15 10:00:00
EMP_00783,5,3,4,4,4,4,3,3,4,5,3,5,7,6,4,6,3,4,6,5,8,6,5,7,4,2,2,4,5,3,4,3,4,2,2,no,1,Product,1.1,35-44,Hybrid,2024-01-15 10:00:00
EMP_00784,2,5,4,5,4,3,7,2,4,4,1,3,7,3,3,5,6,5,6,5,6,10,3,4,2,4,3,4,4,3,2,3,2,3,3,Maybe,3,Product,9.3,35-44,On-site,2024-02-16
EMP_00785,3,4,5,5,4,3,3,5,4,4,6,3,,5,3,4,5,4,5,6,4,10,8,6,9,4,4,1,4,4,5,4,3,1,5,1,6,Legal,1.9,25-34,On-site,2024-02-16
EMP_00786,3,4,3,4,4,3,4,4,4,4,4,5,2,4,5,5,3,5,2,7,4,7,9,7,9,5,3,3,2,5,1,5,2,4,3,Yes,4,Finance,0.3,55+,Hybrid,2024-01-10
EMP_00787,3,5,5,4,2,2,4,5,5,4,5,7,4,7,4,5,5,5,,1,9,6,4,8,10,2,4,4,4,3,3,4,3,5,5,No,1,Product,2.3,45-54,Remote,2024-01-22
EMP_00788,4,5,3,3,4,3,4,3,NA,5,,7,4,6,6,2,4,5,2,3,4,9,6,6,4,3,3,1,4,5,3,3,1,2,2,0,3,Engineering,5.8,45-54,Hybrid,2024-01-15 10:00:00
EMP_00789,5,4,3,3,0,3,4,3,5,2,6,3,3,,6,5,6,4,3,5,9,7,1,10,10,2,5,3,3,3,4,2,4,5,2,No,4,Finance,4.6,25-34,Hybrid,2024-01-15 10:00:00
EMP_00790,5,3,4,4,3,5,3,3,4,3,2,,5,,,,6,2,3,3,6,6,5,4,8,1,5,1,4,4,5,3,5,2,4,1,5,Product,1.0,45-54,On-site,2024-02-09
EMP_00791,5,5,3,3,4,4,5,4,5,3,6,7,5,4,4,3,5,4,5,6,5,7,4,10,8,3,3,2,3,3,5,4,1,3,3,yes,4,Product,2.9,25-34,Hybrid,2024-02-08
EMP_00792,4,4,3,3,4,4,3,5,4,3,,6,7,5,7,4,,4,5,3,5,6,8,6,6,4,4,2,3,4,2,3,3,1,4,Yes,5,Sales,1.4,35-44,On-site,2024-01-15 10:00:00
EMP_00793,5,5,2,4,3,4,5,4,4,5,6,4,5,2,6,5,5,3,4,4,7,9,8,4,7,4,4,3,4,2,5,2,4,2,3,yes,1,Legal,4.9,45-54,Hybrid,2024-01-12
EMP_00794,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,no,5,Engineering,2.2,25-34,Remote,2024-02-19
EMP_00795,4,4,4,3,4,4,5,?,3,2,4,5,6,3,1,7,3,6,4,6,9,9,9,9,9,4,4,5,4,3,3,3,4,3,4,Maybe,2,Legal,1.1,18-24,Remote,2024-02-12
EMP_00796,2,5,3,1,3,3,2,3,3,5,3,5,7,3,7,,6,2,6,6,10,7,8,6,5,2,1,1,5,3,3,3,4,5,5,0,2,Product,0.4,25-34,Remote,2024-01-09
EMP_00797,2,5,4,3,4,4,5,4,2,3,6,4,6,5,6,4,,6,5,,6,5,10,6,7,4,2,3,4,1,3,2,4,3,3,yes,4,HR,3.3,45-54,On-site,2024-01-04
EMP_00798,3,4,4,3,3,4,4,1,5,2,5,,7,5,6,4,4,6,6,5,3,8,7,6,6,2,4,5,5,3,2,3,3,2,5,Maybe,2,Sales,2.6,55+,Hybrid,2024-01-15 10:00:00
EMP_00799,3,4,1,4,3,2,3,3,4,N/A,6,2,4,4,5,4,2,7,4,5,7,4,7,4,5,4,4,3,4,2,5,4,2,1,3,no,3,Operations,6.7,45-54,Remote,2024-02-13
EMP_00800,3,5,3,2,3,4,4,4,2,5,4,3,5,5,5,3,3,1,4,4,10,3,10,5,6,3,5,5,3,4,4,3,4,4,4,no,3,Marketing,6.8,18-24,Remote,2024-01-02
EMP_00801,3,2,2,n/a,4,4,2,2,5,4,2,5,4,5,3,,3,7,4,3,5,4,5,4,4,1,2,4,4,4,3,3,3,3,4,1,3,Operations,0.2,25-34,Hybrid,2024-02-15
EMP_00802,3,3,3,2,4,5,1,4,2,5,4,5,5,5,4,2,6,5,5,1,10,0,6,6,8,4,5,3,3,4,5,3,3,3,4,yes,1,Legal,0.7,55+,Hybrid,2024-02-18
EMP_00803,6,5,2,4,3,?,4,3,3,3,7,5,5,4,1,4,5,5,7,5,7,10,7,10,4,1,3,2,3,2,2,3,3,4,4,1,5,Sales,6.9,35-44,Hybrid,2024-01-30
EMP_00804,5,N/A,5,3,4,2,2,0,n/a,4,5,5,3,6,1,3,6,7,4,2,2,10,5,4,10,4,4,3,1,3,2,5,3,4,3,yes,5,Product,9.0,45-54,Hybrid,2024-01-15 10:00:00
EMP_00805,5,4,4,2,3,4,4,N/A,4,5,5,4,4,5,4,5,5,5,4,3,8,10,5,9,4,3,2,3,4,3,5,5,5,4,5,No,4,HR,1.4,45-54,On-site,2024-01-15 10:00:00
EMP_00806,5,2,5,3,2,3,7,5,3,3,4,,,1,4,3,5,2,5,,3,8,7,6,5,2,4,3,2,5,4,3,4,1,3,no,3,Finance,4.1,55+,Hybrid,2024-01-15 10:00:00
EMP_00807,3,3,5,3,5,4,4,4,3,4,6,5,4,4,4,4,3,6,3,5,9,8,5,10,6,5,3,4,5,5,4,2,4,4,4,No,4,Marketing,13.1,25-34,Hybrid,2024-01-26
EMP_00808,5,2,5,3,4,0,4,5,3,3,4,4,2,3,5,2,4,4,7,5,7,6,10,3,7,4,3,1,2,3,3,4,5,4,2,no,4,Finance,3.3,18-24,Remote,2024-02-20
EMP_00809,3,5,3,3,3,3,4,3,4,5,5,,4,6,,5,4,5,2,4,8,6,5,9,8,2,2,4,4,4,2,5,2,2,4,No,6,HR,2.6,45-54,On-site,2024-01-15 10:00:00
EMP_00810,N/A,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,HR,0.5,55+,Hybrid,2024-02-20
EMP_00811,3,3,3,3,4,5,3,4,4,4,3,7,4,6,7,5,,3,6,7,9,6,6,6,4,3,5,3,5,4,4,1,4,3,3,1,4,Product,2.8,18-24,Hybrid,2024-01-15 10:00:00
EMP_00812,5,4,4,6,4,5,5,4,4,Don't know,5,6,6,5,6,6,4,4,4,4,1,8,4,7,4,2,5,3,5,5,4,3,4,4,3,0,3,Operations,1.3,18-24,Hybrid,2024-02-24
EMP_00813,4,3,3,4,4,3,5,4,4,4,,4,6,3,5,1,6,2,2,,9,9,7,6,4,5,5,4,2,4,3,3,2,3,3,No,1,Sales,1.3,55+,Remote,2024-01-15 10:00:00
EMP_00814,3,5,5,3,4,4,5,4,3,2,2,6,5,5,7,3,6,7,4,2,4,3,6,5,7,5,4,4,2,4,2,3,4,3,3,Maybe,7,Operations,2.4,55+,Remote,2024-01-15 10:00:00
EMP_00815,3,4,5,3,4,3,3,3,3,3,3,6,6,6,5,3,5,6,7,4,7,1,8,2,5,3,3,5,5,3,4,5,2,4,1,Yes,4,Finance,0.8,55+,Hybrid,2024-02-18
EMP_00816,5,N/A,3,5,5,4,4,7,3,4,6,5,5,4,,,5,4,5,6,8,6,5,7,9,3,3,4,2,4,2,2,4,3,5,1,6,Legal,4.4,45-54,On-site,2024-01-13
EMP_00817,4,3,3,4,3,5,4,2,3,3,7,6,6,5,7,,5,3,4,6,6,6,7,7,8,3,4,3,4,4,4,4,3,5,2,Yes,5,HR,0.8,45-54,On-site,2024-02-10
EMP_00818,2,6,4,5,5,3,1,2,4,5,1,7,6,6,5,3,5,4,2,4,8,6,5,9,3,4,3,3,5,2,3,5,4,5,4,0,4,Marketing,2.3,45-54,Hybrid,2024-01-21
EMP_00819,4,4,3,4,4,4,3,2,5,4,5,3,5,5,3,3,5,2,6,3,4,7,4,7,8,3,4,4,3,3,2,3,2,4,5,1,5,Engineering,20.4,18-24,Remote,2024-01-29
EMP_00820,3,4,4,5,4,3,4,?,3,5,6,3,,7,2,1,3,4,2,5,9,4,9,9,5,3,4,3,1,4,3,4,3,3,3,no,1,Marketing,2.6,25-34,Remote,2024-01-15 10:00:00
EMP_00821,2,4,3,5,5,4,4,5,4,2,4,,5,4,7,5,4,6,5,1,5,10,9,10,7,3,3,5,2,5,5,5,2,5,4,No,1,Product,1.1,35-44,On-site,2024-01-15 10:00:00
EMP_00822,3,3,3,2,5,3,4,2,2,3,4,5,6,5,7,7,,4,,2,9,9,8,5,5,5,5,3,3,3,2,2,4,5,5,Yes,4,Product,3.4,25-34,On-site,2024-01-24
EMP_00823,3,3,4,3,4,2,2,2,4,4,5,6,2,3,2,3,4,4,7,3,8,6,8,4,3,5,4,5,3,3,4,1,4,3,5,Yes,6,Engineering,11.8,25-34,Remote,2024-01-15 10:00:00
EMP_00824,5,4,5,4,3,3,n/a,2,N/A,4,4,1,5,5,4,6,6,,3,4,4,5,5,6,6,4,2,3,3,2,5,5,3,4,3,1,1,Operations,1.0,18-24,On-site,2024-01-15 10:00:00
EMP_00825,3,4,4,4,3,2,7,4,5,3,5,,4,2,5,4,5,,6,4,3,8,6,6,6,5,1,3,2,3,2,4,4,3,2,no,7,Legal,2.4,25-34,Remote,2024-02-08
EMP_00826,4,4,3,4,5,5,2,4,2,1,,4,3,6,2,4,,4,7,3,8,10,5,7,2,5,5,3,5,3,2,1,3,3,4,No,6,Product,4.8,35-44,Remote,2024-02-23
EMP_00827,4,4,4,4,4,4,4,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,1,Product,1.0,45-54,Remote,2024-01-15 10:00:00
EMP_00828,4,2,2,2,3,5,2,4,4,3,1,3,6,4,5,7,3,7,5,3,8,6,4,7,6,4,4,5,3,2,5,5,1,4,3,No,4,HR,4.2,45-54,Hybrid,2024-01-15 10:00:00
EMP_00829,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,no,3,Finance,2.5,55+,Hybrid,2024-01-15 10:00:00
EMP_00830,5,4,3,NA,5,4,2,3,4,4,7,6,4,3,4,4,1,4,5,6,6,5,7,0,5,4,3,4,3,3,2,4,5,2,3,0,2,Sales,4.2,25-34,On-site,2024-01-15 10:00:00
EMP_00831,3,4,3,4,3,5,4,5,?,5,5,4,3,5,4,3,4,5,4,2,5,7,5,9,9,3,2,2,4,4,3,4,2,3,5,yes,5,Operations,15.6,45-54,Remote,2024-02-24
EMP_00832,5,5,3,4,4,2,4,2,4,4,1,5,3,3,4,4,3,6,4,4,10,4,5,3,4,4,4,3,2,4,3,5,2,2,3,Maybe,3,Legal,1.0,55+,Hybrid,2024-02-24
EMP_00833,1,4,3,3,5,3,3,3,2,4,4,7,6,4,6,4,,4,4,4,9,10,9,6,7,2,3,5,4,3,5,2,3,2,5,Maybe,1,Marketing,1.8,35-44,Remote,2024-01-15 10:00:00
EMP_00834,5,Don't know,2,Don't know,5,3,5,2,3,2,3,2,2,,6,5,1,3,4,2,6,7,7,9,4,3,4,1,3,5,4,3,2,2,4,no,4,Sales,2.5,35-44,On-site,2024-02-22
EMP_00835,3,4,3,3,3,3,3,4,4,3,3,6,6,2,6,2,6,3,6,2,6,4,6,10,5,4,4,2,3,4,1,3,2,4,3,no,6,HR,3.1,25-34,Remote,2024-01-26
EMP_00836,5,3,Don't know,5,3,4,3,4,0,5,4,4,6,7,3,6,6,,6,7,3,7,6,6,6,3,4,2,4,5,5,2,2,4,1,no,6,HR,4.9,25-34,Remote,2024-02-08
EMP_00837,4,2,4,3,4,3,4,5,2,3,4,4,5,4,5,6,4,2,4,5,5,8,4,8,9,4,3,4,3,4,2,3,3,3,2,Yes,2,Marketing,0.0,18-24,On-site,2024-01-22
EMP_00838,4,4,2,4,3,3,5,5,3,3,4,6,,7,4,5,3,5,4,4,6,5,8,6,7,5,4,5,3,4,4,3,4,4,3,Yes,1,Sales,0.3,35-44,Hybrid,2024-01-15 10:00:00
EMP_00839,4,5,4,3,4,5,3,5,3,3,3,,,1,2,6,5,7,3,5,9,3,9,8,5,5,2,4,3,4,4,5,1,5,5,No,1,Engineering,0.5,18-24,Remote,2024-01-15 10:00:00
EMP_00840,3,5,3,5,4,2,3,5,Don't know,4,,5,1,5,7,,7,2,7,,10,10,5,3,6,3,2,3,3,2,2,5,4,4,1,1,1,Operations,1.1,25-34,On-site,2024-01-15 10:00:00
EMP_00841,4,4,3,Don't know,2,2,4,4,5,2,2,7,3,7,5,4,5,4,5,5,4,10,7,6,8,3,4,5,3,3,2,3,4,4,3,Yes,3,Operations,0.6,45-54,Remote,2024-02-07
EMP_00842,3,2,4,5,4,3,3,3,4,2,3,2,1,7,6,5,,3,5,5,7,6,9,8,2,5,2,4,2,4,4,4,4,4,2,Yes,5,Marketing,0.1,25-34,Hybrid,2024-01-15 10:00:00
EMP_00843,4,5,3,NA,3,2,2,4,4,4,7,5,7,5,6,4,4,4,6,5,8,3,6,1,9,4,2,3,5,4,4,1,4,3,4,yes,1,HR,2.5,18-24,Remote,2024-01-15 10:00:00
EMP_00844,2,7,3,4,5,3,2,4,5,4,6,4,5,6,4,5,4,,3,4,4,10,6,5,7,2,4,1,4,3,4,5,2,3,3,0,2,HR,3.4,35-44,Remote,2024-01-15 10:00:00
EMP_00845,3,3,3,2,4,2,5,3,5,3,,7,5,4,1,5,4,7,4,5,9,7,5,10,3,2,4,2,3,4,5,2,4,4,3,0,1,Operations,5.5,45-54,Hybrid,2024-02-26
EMP_00846,3,2,3,3,4,4,5,3,NA,4,5,2,6,5,4,4,,3,6,4,8,4,7,5,4,2,5,4,3,5,3,3,1,3,5,no,5,Marketing,7.4,35-44,On-site,2024-02-10
EMP_00847,4,n/a,5,?,4,3,5,3,3,5,3,5,3,7,7,4,5,7,3,3,7,2,8,8,7,5,5,3,4,1,2,3,3,2,4,yes,2,Operations,3.2,35-44,On-site,2024-01-12
EMP_00848,4,4,4,5,4,4,3,5,4,5,5,,3,4,5,,3,5,6,3,9,7,9,8,10,3,4,1,3,5,4,3,4,1,4,No,3,Finance,0.6,55+,On-site,2024-02-05
EMP_00849,4,2,3,3,4,5,5,4,4,3,6,6,6,4,5,5,7,,5,3,6,6,6,4,6,2,5,2,2,3,3,3,4,4,4,No,2,Legal,2.9,45-54,On-site,2024-01-16
EMP_00850,4,4,3,NA,3,3,4,1,3,5,2,6,7,5,4,4,4,5,1,4,5,10,8,5,7,3,5,1,2,1,4,3,3,3,3,Maybe,1,Finance,5.3,35-44,Remote,2024-02-22
EMP_00851,4,3,3,5,4,4,3,2,2,2,3,5,5,5,7,5,3,1,4,4,7,4,5,4,7,5,2,4,3,5,4,2,5,5,4,Maybe,6,HR,3.9,18-24,Remote,2024-01-13
EMP_00852,4,4,2,4,4,4,3,4,2,4,7,2,7,6,4,4,4,6,3,5,6,4,7,7,5,4,3,3,3,3,2,5,3,3,3,Maybe,4,Legal,4.5,18-24,Remote,2024-01-24
EMP_00853,N/A,3,4,2,5,2,?,3,4,4,4,5,5,7,5,6,3,7,5,6,6,3,7,4,1,4,3,4,3,2,4,3,3,3,3,Yes,7,Sales,5.8,25-34,Remote,2024-01-15 10:00:00
EMP_00854,2,5,4,7,4,5,4,2,5,3,4,5,7,6,,4,5,4,4,5,9,6,8,1,8,4,3,3,4,4,2,2,3,5,2,1,3,Marketing,7.6,35-44,On-site,2024-01-14
EMP_00855,2,4,4,5,4,4,4,2,5,5,6,7,2,4,5,4,5,5,6,7,7,6,7,6,8,5,2,4,2,5,3,5,3,4,3,Yes,7,Engineering,1.4,55+,Hybrid,2024-02-05
EMP_00856,3,4,4,3,4,5,3,5,5,?,3,2,,4,5,6,6,,4,3,10,5,5,7,5,2,4,2,4,4,3,3,3,3,2,yes,7,Marketing,6.6,35-44,On-site,2024-02-22
EMP_00857,4,5,4,4,4,4,5,?,?,4,3,4,4,5,4,7,5,4,3,4,7,2,9,9,4,4,5,2,3,3,2,1,5,4,4,No,2,HR,0.6,55+,Remote,2024-01-10
EMP_00858,4,2,4,4,4,2,0,3,3,5,2,3,5,7,,7,2,6,2,5,3,10,2,9,8,4,4,5,2,1,4,2,5,5,5,1,7,Finance,10.3,35-44,Hybrid,2024-02-23
EMP_00859,5,3,5,3,5,4,5,5,2,3,6,6,3,2,6,3,7,6,5,4,5,5,10,8,2,4,4,5,4,5,4,3,4,4,5,1,7,Product,6.2,45-54,On-site,2024-01-29
EMP_00860,2,3,4,3,5,3,4,3,4,5,4,7,2,,6,3,,5,7,5,10,6,5,5,1,2,2,4,4,3,5,2,3,4,4,No,2,Marketing,3.1,45-54,On-site,2024-02-04
EMP_00861,1,4,3,2,1,3,5,3,5,4,5,5,,4,5,6,4,7,3,4,6,4,8,7,5,2,4,4,2,2,5,3,4,3,4,1,7,Sales,0.7,35-44,Hybrid,2024-01-09
EMP_00862,3,5,4,3,5,4,2,5,4,4,2,5,5,6,,7,6,1,2,5,10,9,5,5,9,3,4,5,3,5,2,1,3,4,3,Maybe,6,Marketing,0.8,45-54,Hybrid,2024-02-06
EMP_00863,2,3,2,n/a,?,4,2,5,4,2,6,4,3,6,5,6,4,2,4,5,10,9,8,5,8,4,3,4,5,3,1,2,3,2,3,no,6,Marketing,2.6,55+,Hybrid,2024-01-15 10:00:00
EMP_00864,4,4,2,4,4,3,3,4,2,3,4,6,2,1,3,3,7,4,6,4,3,9,10,7,6,3,4,4,1,2,4,3,4,3,4,yes,7,Legal,0.3,25-34,Remote,2024-01-15 10:00:00
EMP_00865,6,4,5,5,4,4,4,5,3,?,1,6,5,5,5,6,4,4,7,5,4,10,7,7,7,4,1,4,5,5,3,4,4,2,2,Yes,5,Product,3.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00866,4,3,4,2,2,4,3,4,4,3,6,4,7,6,5,,3,,2,3,1,8,4,8,9,3,2,3,5,3,4,5,3,4,4,no,3,Sales,7.3,45-54,Remote,2024-01-15 10:00:00
EMP_00867,2,6,4,Don't know,N/A,N/A,2,2,2,3,5,4,2,7,,5,5,4,6,2,10,9,10,6,10,1,5,4,4,5,3,4,5,4,4,Yes,1,Legal,5.2,25-34,Hybrid,2024-02-19
EMP_00868,2,4,3,4,5,4,2,2,5,3,6,3,5,5,5,,6,5,6,6,5,5,5,2,6,4,4,3,4,3,3,5,1,4,2,yes,6,Operations,4.9,45-54,Remote,2024-01-15 10:00:00
EMP_00869,3,4,n/a,5,3,5,4,4,2,5,7,3,5,2,5,4,5,6,5,3,7,6,9,3,7,2,1,4,4,3,3,4,4,3,3,Yes,6,Legal,7.1,45-54,Hybrid,2024-02-11
EMP_00870,5,4,5,4,2,4,3,3,3,4,3,5,5,1,5,4,2,7,5,5,8,10,10,6,5,5,4,5,2,4,5,5,3,1,3,1,6,Sales,1.8,35-44,On-site,2024-01-15 10:00:00
EMP_00871,4,5,5,4,3,3,2,3,4,4,4,6,,,3,6,6,5,4,,10,5,7,10,8,5,3,2,3,5,3,5,5,5,5,1,5,Marketing,1.5,18-24,Remote,2024-01-22
EMP_00872,4,3,3,5,4,NA,5,4,3,3,6,4,5,5,3,5,3,6,3,5,10,6,9,6,5,2,3,2,1,4,3,3,4,3,4,No,4,Finance,7.0,25-34,Remote,2024-02-06
EMP_00873,5,5,3,4,5,3,4,3,3,3,6,5,6,,5,4,3,6,3,6,7,6,2,10,9,4,4,1,5,5,3,5,3,3,2,Yes,1,Product,1.3,35-44,Remote,2024-02-13
EMP_00874,3,3,3,5,3,5,4,4,3,2,4,3,,4,2,3,6,3,3,3,8,5,6,3,8,2,4,4,4,5,5,4,3,4,2,1,7,Legal,2.4,35-44,Hybrid,2024-01-26
EMP_00875,3,3,2,4,4,4,5,3,4,3,4,2,6,5,7,5,6,4,7,4,7,7,4,9,8,5,4,3,2,3,3,5,2,4,4,Yes,6,Product,5.1,25-34,Remote,2024-01-30
EMP_00876,4,5,3,2,2,2,4,3,3,4,3,7,4,6,7,5,3,,3,7,8,4,10,5,2,4,5,5,2,5,3,2,5,5,2,1,3,Sales,3.0,55+,Hybrid,2024-01-15 10:00:00
EMP_00877,5,4,5,4,4,5,5,5,4,4,5,5,6,3,3,4,7,2,,2,6,0,6,7,3,2,4,3,2,1,3,4,3,4,1,Maybe,6,Product,10.2,18-24,On-site,2024-01-26
EMP_00878,4,4,5,4,5,3,3,3,5,4,,3,5,6,4,5,5,2,5,2,9,4,5,10,6,2,4,4,3,5,3,3,4,4,4,yes,3,Legal,3.1,45-54,Remote,2024-01-15 10:00:00
EMP_00879,1,5,5,3,2,4,5,4,5,3,5,5,6,6,,6,5,3,4,4,6,6,4,4,7,2,4,4,4,4,3,5,1,3,5,Maybe,2,Operations,0.7,25-34,Hybrid,2024-01-15 10:00:00
EMP_00880,3,4,3,5,5,3,3,3,3,2,6,4,7,5,3,6,4,7,4,3,5,8,10,9,8,5,5,4,4,4,4,3,3,4,3,yes,2,HR,4.1,35-44,On-site,2024-02-08
EMP_00881,4,1,?,3,5,5,4,3,4,n/a,4,6,5,3,,6,7,5,5,4,10,9,5,0,7,4,4,3,5,1,3,5,1,4,5,no,5,Marketing,4.3,55+,Remote,2024-02-01
EMP_00882,3,1,4,1,2,4,4,3,n/a,4,3,5,3,,6,7,3,5,,5,4,6,10,6,10,4,4,5,3,1,2,5,3,3,3,No,5,Product,0.0,18-24,Remote,2024-01-22
EMP_00883,2,4,3,2,2,4,3,3,6,3,4,3,5,5,4,,,,2,4,9,5,10,6,8,3,3,2,5,2,3,5,5,5,4,no,5,Finance,4.4,35-44,Hybrid,2024-02-21
EMP_00884,5,2,3,3,5,3,3,2,4,4,3,3,3,1,7,,2,6,6,6,2,7,8,7,10,3,2,3,3,2,3,2,3,2,3,yes,1,Operations,0.9,25-34,Remote,2024-01-17
EMP_00885,2,4,3,3,3,2,5,3,4,Don't know,6,7,5,5,6,4,1,5,4,5,10,4,6,10,5,4,3,4,3,5,4,4,3,2,2,Maybe,7,Sales,0.7,55+,Remote,2024-01-15 10:00:00
EMP_00886,2,4,3,5,5,NA,5,5,5,4,4,7,5,,4,5,2,6,1,4,6,10,7,8,10,3,3,5,4,3,3,4,3,5,2,no,1,Finance,2.8,25-34,On-site,2024-01-15 10:00:00
EMP_00974,5,4,4,3,2,3,5,3,4,NA,6,5,6,4,6,4,3,3,4,,7,10,6,5,7,2,1,3,5,3,2,1,4,3,3,Maybe,5,Legal,3.7,18-24,Remote,2024-01-15 10:00:00
EMP_00888,4,2,2,4,4,2,3,3,3,4,7,5,1,3,4,7,6,6,4,4,7,7,7,10,10,3,3,5,4,4,3,1,3,4,4,Maybe,7,Finance,10.9,25-34,Hybrid,2024-01-15 10:00:00
EMP_00889,3,3,3,3,3,3,NA,3,N/A,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,Product,5.4,55+,Remote,2024-02-05
EMP_00890,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,no,1,Finance,1.2,25-34,Hybrid,2024-01-15 10:00:00
EMP_00891,4,3,3,2,2,3,5,4,2,4,7,6,5,4,3,7,4,,7,5,6,6,6,8,10,3,3,4,5,3,2,3,3,3,4,1,6,Legal,1.1,45-54,Remote,2024-01-15 10:00:00
EMP_00892,5,5,2,2,2,4,2,4,4,5,,1,4,5,5,5,3,5,2,3,3,8,5,6,5,3,5,4,3,3,3,4,2,2,4,no,6,Legal,9.0,18-24,On-site,2024-01-01
EMP_00893,4,5,4,5,4,4,3,7,3,4,5,6,2,,7,1,,6,,4,7,7,7,5,7,3,2,5,3,1,4,3,3,4,1,1,3,Sales,12.5,35-44,Hybrid,2024-02-12
EMP_00894,4,3,2,3,5,2,5,3,5,3,6,6,,1,6,6,2,3,3,3,4,3,8,10,7,5,5,2,3,5,4,3,5,4,4,No,7,Sales,0.5,18-24,Remote,2024-01-10
EMP_00895,4,4,5,4,4,5,4,2,4,4,4,5,4,,5,2,,,7,2,3,7,6,10,6,5,4,5,4,3,1,5,4,4,5,no,1,HR,12.4,55+,On-site,2024-01-15 10:00:00
EMP_00896,3,3,2,5,2,3,4,2,2,3,3,5,7,4,2,5,1,4,5,,4,9,7,6,3,3,3,3,3,3,2,4,4,3,4,Maybe,5,Marketing,8.3,35-44,Hybrid,2024-02-08
EMP_00897,4,5,1,3,3,4,3,5,3,5,4,5,4,3,5,7,2,3,,,3,6,5,10,9,1,2,2,4,3,4,3,5,4,2,yes,4,Operations,11.0,55+,On-site,2024-01-02
EMP_00898,7,3,5,5,4,3,5,4,4,2,,7,5,4,6,5,5,2,6,4,7,9,10,3,8,2,4,4,4,3,1,5,1,2,3,no,1,Legal,4.7,45-54,Hybrid,2024-02-27
EMP_00899,4,4,4,3,5,5,1,4,5,4,5,3,7,4,6,4,5,5,4,,4,7,5,4,10,4,3,3,4,3,4,2,5,3,5,Yes,6,Finance,1.8,55+,Hybrid,2024-02-20
EMP_00900,3,5,3,2,3,5,3,4,5,5,4,5,5,5,5,5,5,1,5,1,7,7,3,10,9,5,5,5,3,5,5,2,5,3,2,No,4,Engineering,0.6,45-54,Hybrid,2024-01-13
EMP_00901,4,4,3,2,3,4,4,3,5,3,5,3,5,,4,3,4,3,5,3,5,10,6,8,7,3,4,4,2,3,5,4,3,3,5,Maybe,6,Legal,5.3,55+,Hybrid,2024-01-11
EMP_00902,3,3,NA,4,4,4,3,5,4,4,7,4,6,4,1,3,3,5,5,5,9,9,10,10,5,1,2,4,3,1,3,3,3,4,5,Maybe,3,Marketing,0.6,18-24,Hybrid,2024-01-15 10:00:00
EMP_00903,2,N/A,3,n/a,5,4,5,1,3,3,4,4,5,5,4,5,4,4,,4,7,6,2,9,2,3,3,5,4,3,2,2,3,3,3,no,4,HR,4.6,45-54,Hybrid,2024-01-15 10:00:00
EMP_00904,5,4,3,5,4,4,3,4,4,2,4,7,2,,3,4,2,4,6,4,10,3,5,9,9,1,4,5,3,2,3,4,2,2,1,No,2,Engineering,3.6,25-34,On-site,2024-02-14
EMP_00905,5,4,5,5,3,2,4,2,1,5,3,,3,4,4,4,3,3,6,1,5,5,7,7,5,5,2,4,3,4,3,2,3,5,1,0,2,Engineering,0.2,25-34,On-site,2024-01-15 10:00:00
EMP_00906,3,1,5,5,4,4,5,2,3,3,4,,6,7,5,5,1,4,5,2,7,8,4,7,5,3,4,5,5,3,5,3,3,3,4,no,7,Product,0.9,35-44,On-site,2024-02-02
