shipment_id,order_date,ship_date,delivery_date,carrier,origin_city,destination_city,product_id,product_category,weight,quantity,shipping_cost,delivery_status,days_in_transit,on_time,damage_reported,tracking_number,customer_id,region,priority
SHP-580630,2023-06-03,2023-06-05,2023-06-09,USPS,Los Angeles,Denver,SKU-78291,Industrial,144.81,26,561.11,delivered,4,no,False,1Z7139051463,CUST-69005,South,Low
SHP-503856,2024-04-24,2024-04-26,2024-05-02,Federal Express,Phoenix,Boston,SKU-80158,Medical,648.71,77,710.01,Delivered,6,Yes,True,1Z6191237070,CUST-98795,Midwest,High
SHP-858352,2022-05-09,2022-05-12,2022-05-20,UPS,Atlanta,Las Vegas,SKU-87145,Furniture,112.52,2,417.81,Pending,8,yes,False,1Z5535913843,CUST-94721,Midwest,standard
SHP-444595,2024-01-25,2024-01-28,2024-02-01,USPS,Phoenix,Seattle,SKU-18264,Industrial,310.68,17,49.61,Delivered,4,Yes,False,,CUST-37181,South,standard
SHP-576896,2023-12-15,2023-12-17,2023-12-20,UPS,Los Angeles,Austin,SKU-79133,Electronics,123.6,3,133.07,In Transit,3,N,0,1Z4582617578,CUST-67257,Northeast,URGENT
SHP-233307,2022-09-15,2022-09-16,2022-09-14,UPS,Los Angeles,Portland,SKU-92897,Auto,764.19,18,497.9,in_transit,3,N,False,1Z7167764944,CUST-46282,Northeast,Medium
SHP-592289,2022-07-28,2022-08-01,2022-08-21,USPS,Miami,Denver,SKU-21041,Medical,173.27,8,160.35,Delivered,20,No,False,1Z8773945161,CUST-83531,West,Medium
SHP-996164,2022-06-20,2022-06-21,2022-06-28,usps,Dallas,Boston,SKU-62745,Electronics,256.44,36,555.12,In Transit,7,No,True,1Z8650883320,CUST-12956,Northeast,Low
SHP-194205,2022-08-31,2022-09-01,2022-09-13,UPS,Chicago,Boston,SKU-22644,Electronics,308.28,54,11.54,Del.,12,no,False,1Z3536599385,CUST-25064,Midwest,URGENT
SHP-795218,2023-01-20,2023-01-21,2023-01-28,ups,Phoenix,Detroit,SKU-13479,Auto,298.95,38,733.26,In Transit,7,No,False,1Z4227115300,CUST-22258,South,Low
SHP-341115,2024-05-21,2024-05-23,2024-06-08,dhl,New York,Seattle,SKU-93328,Medical,318.97,88,169.19,Del.,16,Y,False,1Z2774173808,CUST-67467,Northeast,Medium
SHP-622508,2024-01-01,2024-01-05,2024-01-15,DHL,Atlanta,Austin,SKU-14026,Auto,182.18,87,697.3,Pending,10,Y,False,1Z7418862385,CUST-74210,Southwest,Medium
SHP-725377,2023-10-09,2023-10-11,2023-10-20,DHL,Dallas,Austin,SKU-41764,Medical,177.11,77,308.2,Delivered,9,yes,False,1Z4294542119,CUST-74515,Northeast,Medium
SHP-585228,2022-06-06,2022-06-09,2022-06-19,ups,Los Angeles,Denver,SKU-73059,Auto,95.82,25,378.74,In Transit,10,0,0,1Z6391389669,CUST-36882,South,URGENT
SHP-996767,2023-09-11,2023-09-14,2023-09-25,UPS,Phoenix,Detroit,SKU-33531,Food,341.89,30,693.06,Delivered,11,Yes,False,,CUST-26841,West,Low
SHP-737594,2023-04-29,2023-05-01,2023-05-14,ups,Phoenix,Austin,SKU-20349,Clothing,586.27,3,602.67,PENDING,13,0,False,1Z7003052342,CUST-14007,Southwest,standard
SHP-725908,2023-06-07,2023-06-09,2023-06-29,ups,Chicago,Denver,SKU-11987,Furniture,152.02,6,382.96,Pending,20,Y,True,1Z8089104373,CUST-26004,Midwest,Standard
SHP-556228,2022-10-30,2022-11-03,2022-11-22,USPS,Houston,Las Vegas,SKU-39912,Clothing,390.46,77,494.13,In Transit,19,1,False,1Z9545416250,CUST-74967,West,URGENT
SHP-833377,2023-07-24,2023-07-27,2023-08-13,FedEx,Miami,Detroit,SKU-76797,Medical,6.45,19,9.37,delivered,17,No,False,1Z3799704927,CUST-41075,Southwest,URGENT
SHP-200678,2022-05-24,2022-05-26,2022-05-31,United Parcel Service,Los Angeles,Denver,SKU-14004,Clothing,154.15,34,205.75,Returned,5,yes,False,1Z9244560809,CUST-64376,Northeast,Standard
SHP-354657,2024-03-05,2024-03-06,2024-03-11,usps,Chicago,Portland,SKU-75449,Auto,140.69,90,361.11,In Transit,5,1,False,1Z8020732289,CUST-33616,South,Low
SHP-824715,2024-05-04,2024-05-06,2024-05-17,DHL,New York,Portland,SKU-74543,Industrial,430.04,51,362.97,in_transit,11,N,False,1Z6557906045,CUST-97079,Northeast,Low
SHP-344865,2023-10-24,2023-10-26,2023-11-01,DHL,Atlanta,Portland,SKU-91188,Electronics,769.26,61,713.89,Pending,6,1,True,1Z5472389714,CUST-84078,Midwest,High
SHP-376899,2022-01-13,2022-01-14,2022-01-30,usps,Los Angeles,Denver,SKU-79880,Medical,418.79,25,105.56,DELIVERED,16,0,1,1Z9677786984,CUST-58406,South,Medium
SHP-372056,2024-03-27,2024-03-29,2024-04-14,UPS,Los Angeles,Seattle,SKU-81577,Industrial,238.26,27,341.0,Del.,16,Yes,False,1Z1369589213,CUST-89654,South,High
SHP-643648,2024-01-21,2024-01-24,2024-02-08,ups,Phoenix,Seattle,SKU-19187,Electronics,971.49,17,109.58,Delivered,15,N,False,1Z8501511364,CUST-18430,West,Low
SHP-894882,2023-12-30,2024-01-02,2024-01-05,FedEx,Atlanta,Boston,SKU-54332,Food,1034.01,98,695.82,TRANSIT,3,Yes,False,1Z9363043422,CUST-55248,Northeast,URGENT
SHP-856199,2024-02-11,2024-02-14,2024-02-21,FedEx,Phoenix,Portland,SKU-58218,Medical,65.21,11,260.98,In Transit,7,no,False,1Z6566039901,CUST-40252,South,standard
SHP-342199,2023-01-20,2023-01-21,2023-01-30,UPS,Phoenix,Seattle,SKU-91632,Medical,174.49,43,313.12,PENDING,9,yes,,1Z5853909528,CUST-80778,Midwest,standard
SHP-146445,2023-01-02,2023-01-03,2023-01-15,USPS,Houston,Seattle,SKU-52306,Auto,212.58,94,579.56,Pending,12,1,False,1Z5522814150,CUST-27192,Southwest,Medium
SHP-795346,2022-09-06,2022-09-09,2022-09-25,USPS,Los Angeles,Boston,SKU-30065,Clothing,271.27,94,222.52,Delivered,16,N,False,1Z5095688858,CUST-66376,South,High
SHP-954918,2023-10-28,2023-11-01,2023-10-30,DHL,Miami,Portland,SKU-75447,Medical,163.39,93,781.09,PENDING,14,Y,False,1Z9489643419,CUST-59385,Northeast,Low
SHP-371214,2024-05-04,2024-05-06,2024-05-10,USPS,Phoenix,Boston,SKU-65189,Auto,409.59,82,97.31,In Transit,4,0,False,1Z3754170303,CUST-67340,Northeast,High
SHP-379922,2023-10-27,2023-10-30,2023-11-19,FedEx,Dallas,Seattle,SKU-40359,Medical,448.2,49,181.43,DELIVERED,20,no,False,1Z1648561794,CUST-35885,Northeast,Medium
SHP-296304,2023-05-02,2023-05-04,2023-05-13,UPS,Atlanta,Boston,SKU-17707,Electronics,30.97,11,165.58,Delivered,9,Y,False,1Z7537109158,CUST-49274,West,standard
SHP-736496,2023-05-18,2023-05-22,2023-05-29,fedex,Phoenix,Minneapolis,SKU-89351,Food,302.36,7,366.38,Delivered,7,yes,False,1Z7069088656,CUST-34897,West,URGENT
SHP-957850,2024-04-23,2024-04-25,2024-05-14,UPS,Dallas,Portland,SKU-24347,Auto,629.99,13,515.57,Delivered,19,1,False,1Z7681425939,CUST-24337,Midwest,standard
SHP-674771,2022-07-25,2022-07-27,2022-08-01,UPS,Atlanta,Minneapolis,SKU-71910,Electronics,444.85,33,320.31,D,5,Y,False,1Z6736624323,CUST-65920,Southwest,standard
SHP-914262,2022-03-14,2022-03-15,2022-03-20,USPS,Atlanta,Las Vegas,SKU-23163,Auto,336.72,52,25.82,In Transit,5,0,False,1Z6631412323,CUST-91656,South,High
SHP-879775,2023-09-06,2023-09-08,2023-09-17,UPS,Chicago,Austin,SKU-58404,Industrial,169.11,85,73.85,returned,9,1,False,1Z8210264017,CUST-52816,Midwest,High
SHP-596350,2023-01-18,2023-01-21,2023-01-19,United Parcel Service,Atlanta,Seattle,SKU-90975,Auto,270.29,67,89.55,Del.,7,no,False,1Z7450344927,CUST-89731,Southwest,Medium
SHP-310948,2022-05-10,2022-05-12,2022-05-16,Federal Express,Phoenix,Minneapolis,SKU-39336,Clothing,343.66,19,318.68,Delivered,4,Y,False,1Z8575561685,CUST-71750,South,URGENT
SHP-338077,2023-04-02,2023-04-06,2023-04-11,USPS,Atlanta,Detroit,SKU-94235,Food,158.81,37,340.96,Pending,5,Y,False,1Z2294130896,CUST-95465,West,URGENT
SHP-537107,2023-06-06,2023-06-10,2023-06-08,USPS,New York,Seattle,SKU-89525,Furniture,42.18,84,602.13,Delivered,10,1,False,1Z2819996886,CUST-69413,South,URGENT
SHP-216003,2022-04-16,2022-04-19,2022-04-24,usps,Miami,Las Vegas,SKU-76811,Furniture,733.54,30,661.87,Delivered,5,Y,False,,CUST-77926,South,Low
SHP-483541,2024-04-26,2024-04-29,2024-05-02,UPS,Phoenix,Denver,SKU-40043,Auto,275.61,65,541.85,In Transit,3,no,False,1Z5979923590,CUST-20790,Southwest,Standard
SHP-426743,2022-08-23,2022-08-25,2022-08-21,USPS,Miami,Portland,SKU-64989,Electronics,407.55,58,381.63,In Transit,6,No,False,1Z9948388111,CUST-28385,South,Standard
SHP-890786,2022-10-12,2022-10-15,2022-10-31,FedEx,Chicago,Denver,SKU-62546,Industrial,90.83,79,250.01,Returned,16,Yes,False,1Z4314642611,CUST-15169,Northeast,URGENT
SHP-573049,2022-10-24,2022-10-27,2022-11-15,UPS,Chicago,Portland,SKU-92347,Furniture,1012.93,17,365.87,Delivered,19,no,True,1Z4155390451,CUST-19746,Midwest,Medium
SHP-762013,2022-05-23,2022-05-25,2022-05-22,UPS,Houston,Denver,SKU-72823,Clothing,130.77,19,562.45,in_transit,7,Y,False,1Z5731953723,CUST-50354,Northeast,Low
SHP-460142,2023-07-12,2023-07-13,2023-07-28,USPS,Miami,Boston,SKU-56109,Electronics,290.76,2,760.01,In Transit,15,no,,1Z6056656771,CUST-47138,West,URGENT
SHP-145841,2023-09-23,2023-09-26,2023-09-29,Federal Express,Atlanta,Detroit,SKU-49339,Electronics,431.8,77,703.75,Delivered,3,Yes,False,,CUST-91390,Southwest,URGENT
SHP-682899,2022-10-06,2022-10-07,2022-10-25,fedex,Los Angeles,Seattle,SKU-90337,Food,100.67,25,291.7,Del.,18,N,False,1Z8861251829,CUST-10371,Northeast,URGENT
SHP-586153,2024-05-30,2024-05-31,2024-06-11,FedEx,Chicago,Detroit,SKU-75437,Food,645.29,49,633.99,Pending,11,0,False,1Z3309763126,CUST-82508,West,High
SHP-197586,2023-10-24,2023-10-26,2023-10-29,USPS,New York,Boston,SKU-79808,Food,284.07,85,264.42,Pending,3,0,False,1Z4819620398,CUST-78789,Northeast,Standard
SHP-320004,2023-02-05,2023-02-06,2023-02-13,UPS,Chicago,Las Vegas,SKU-22247,Furniture,63.97,11,71.01,Delivered,7,0,False,1Z2688096266,CUST-89213,Northeast,Standard
SHP-169792,2022-02-05,2022-02-08,2022-02-13,ups,Miami,Seattle,SKU-63902,Medical,94.4,12,149.31,Delivered,5,1,False,1Z7905974565,CUST-46895,Northeast,URGENT
SHP-869346,2024-06-12,2024-06-16,2024-06-22,FedEx,Atlanta,Denver,SKU-99351,Electronics,551.02,25,388.17,delivered,6,yes,False,1Z2527369666,CUST-99533,Midwest,Medium
SHP-631018,2022-01-22,2022-01-25,2022-02-12,dhl,Atlanta,Las Vegas,SKU-97485,Furniture,176.41,56,578.4,Delivered,18,yes,False,1Z1776642726,CUST-61649,Northeast,standard
SHP-975353,2023-12-02,2023-12-03,2023-12-21,dhl,Chicago,Denver,SKU-47861,Clothing,30.62,33,556.17,In Transit,18,0,False,1Z4925160275,CUST-46525,South,Standard
SHP-274535,2024-04-20,2024-04-21,2024-04-27,ups,Chicago,Denver,SKU-84655,Clothing,607.11,81,523.68,Pending,6,No,False,1Z5152629659,CUST-36873,Midwest,High
SHP-733190,2022-07-26,2022-07-29,2022-07-28,UPS,Houston,Seattle,SKU-71389,Industrial,72.92,75,627.26,Delivered,20,No,False,1Z4666322957,CUST-81607,Northeast,High
SHP-480557,2022-08-22,2022-08-26,2022-08-30,FedEx,New York,Las Vegas,SKU-83420,Clothing,213.4,47,513.32,Del.,4,Yes,False,1Z4433808859,CUST-24915,Northeast,standard
SHP-642285,2023-11-19,2023-11-21,2023-11-24,United Parcel Service,Atlanta,Seattle,SKU-72972,Clothing,39.32,9,89.2,In Transit,3,No,False,1Z2055354372,CUST-42878,Southwest,High
SHP-262217,2023-05-20,2023-05-23,2023-05-31,DHL,Los Angeles,Seattle,SKU-14053,Electronics,298.51,19,671.75,Delivered,8,no,False,1Z1432375537,CUST-78965,Southwest,Low
SHP-435805,2023-04-01,2023-04-05,2023-04-14,FedEx,Chicago,Boston,SKU-54684,Auto,427.35,2,423.31,Delivered,9,Yes,False,,CUST-10363,West,standard
SHP-773574,2022-09-28,2022-09-30,2022-10-09,FedEx,Houston,Detroit,SKU-74235,Furniture,47.45,16,343.03,Pending,9,no,False,1Z8673134075,CUST-56889,South,Medium
SHP-725519,2022-02-10,2022-02-14,2022-02-28,USPS,Dallas,Portland,SKU-38543,Food,459.89,7,262.05,In Transit,14,no,False,1Z3024708522,CUST-46844,Southwest,URGENT
SHP-955474,2022-11-30,2022-12-04,2022-12-17,fedex,Los Angeles,Boston,SKU-63358,Furniture,373.99,30,626.22,Delivered,13,yes,True,,CUST-74531,Southwest,Medium
SHP-532361,2022-11-08,2022-11-12,2022-11-11,fedex,Phoenix,Detroit,SKU-31193,Furniture,938.02,67,621.49,Delivered,11,no,False,1Z7223353001,CUST-37725,Southwest,standard
SHP-661418,2024-06-18,2024-06-22,2024-07-02,UPS,Miami,Denver,SKU-70631,Clothing,952.42,65,597.86,Delivered,10,0,False,,CUST-10839,West,Low
SHP-498350,2024-02-28,2024-03-01,2024-03-16,DHL,Los Angeles,Boston,SKU-43799,Electronics,297.89,98,154.23,Delivered,15,Y,False,1Z4204722428,CUST-35686,Midwest,High
SHP-652329,2022-02-22,2022-02-25,2022-03-04,ups,Phoenix,Detroit,SKU-11815,Industrial,24.41,30,200.12,In Transit,7,Y,False,1Z2533186604,CUST-31012,Southwest,Low
SHP-684723,2022-05-07,2022-05-09,2022-05-14,United Parcel Service,Phoenix,Seattle,SKU-27499,Furniture,407.53,92,499.98,In Transit,5,yes,False,1Z6920637735,CUST-68256,Midwest,Medium
SHP-633593,2023-03-15,2023-03-19,2023-03-30,UPS,Miami,Minneapolis,SKU-49906,Furniture,10.84,15,288.52,Delivered,11,0,False,1Z9884338597,CUST-11865,Southwest,Standard
SHP-818116,2023-11-01,2023-11-02,2023-11-14,DHL,Houston,Denver,SKU-26241,Clothing,355.03,49,15.47,In Transit,12,Yes,False,1Z1465895884,CUST-62676,South,High
SHP-267092,2024-03-14,2024-03-15,2024-03-26,fedex,Miami,Las Vegas,SKU-58673,Furniture,474.19,40,49.79,In Transit,11,Yes,False,1Z7630676062,CUST-89064,Midwest,High
SHP-724199,2024-02-06,2024-02-10,2024-02-29,DHL,Miami,Portland,SKU-80481,Electronics,315.8,68,272.07,D,19,yes,False,1Z1269722747,CUST-16418,Midwest,Low
SHP-694651,2022-10-26,2022-10-27,2022-11-05,DHL,Atlanta,Minneapolis,SKU-43147,Auto,183.07,88,192.33,TRANSIT,9,N,False,1Z5897646299,CUST-76214,Northeast,Low
SHP-134474,2023-01-11,2023-01-13,2023-01-30,USPS,Chicago,Boston,SKU-87014,Industrial,489.7,83,88.39,In Transit,17,0,False,1Z2194153157,CUST-77264,South,URGENT
SHP-308914,2024-06-24,2024-06-26,2024-07-12,fedex,Miami,Denver,SKU-14462,Food,446.19,12,797.28,TRANSIT,16,No,False,1Z7571842316,CUST-41631,West,standard
SHP-363782,2022-09-06,2022-09-08,2022-09-17,DHL,Houston,Las Vegas,SKU-41631,Electronics,154.25,99,55.99,Pending,9,no,False,1Z9216921306,CUST-93799,Southwest,Medium
SHP-937329,2023-08-18,2023-08-20,2023-08-29,USPS,Miami,Austin,SKU-70108,Medical,311.23,35,440.41,PENDING,9,No,,1Z6554235392,CUST-37342,South,High
SHP-435015,2024-06-12,2024-06-13,2024-06-27,DHL,Miami,Boston,SKU-46286,Auto,163.25,90,328.13,in_transit,14,Yes,False,1Z8766348645,CUST-39905,West,Medium
SHP-376701,2022-09-20,2022-09-24,2022-10-04,FedEx,New York,Portland,SKU-26741,Medical,9.99,43,665.56,Returned,10,0,False,1Z6917924586,CUST-98572,Northeast,standard
SHP-264714,2022-03-27,2022-03-29,2022-04-03,usps,New York,Seattle,SKU-59539,Industrial,452.35,81,555.59,Pending,5,no,False,1Z3378384026,CUST-65570,Midwest,High
SHP-985649,2024-03-07,2024-03-10,2024-03-17,USPS,Houston,Detroit,SKU-56667,Furniture,98.13,73,97.39,In Transit,7,1,False,1Z8857180229,CUST-82999,Midwest,High
SHP-508702,2023-02-03,2023-02-06,2023-02-21,Federal Express,Phoenix,Detroit,SKU-55408,Electronics,126.44,85,639.36,Delivered,15,No,False,1Z4688614252,CUST-28368,West,High
SHP-427024,2022-12-27,2022-12-30,2023-01-10,usps,Miami,Boston,SKU-97261,Electronics,393.25,5,278.42,in_transit,11,Y,False,1Z3465221304,CUST-41150,South,URGENT
SHP-914855,2022-09-06,2022-09-08,2022-09-14,Federal Express,Dallas,Austin,SKU-65375,Industrial,47.97,40,40.13,Pending,6,no,1,1Z5837627951,CUST-21250,Southwest,Medium
SHP-450133,2022-07-09,2022-07-13,2022-07-22,ups,Miami,Detroit,SKU-47379,Food,429.65,90,433.23,delivered,9,Y,False,1Z8304984260,CUST-48273,South,Medium
SHP-507994,2022-01-23,2022-01-27,2022-02-05,Federal Express,Houston,Denver,SKU-54003,Clothing,1019.46,47,298.12,Returned,9,1,False,1Z9874175639,CUST-11207,Southwest,Medium
SHP-428153,2023-05-05,2023-05-08,2023-05-18,usps,New York,Portland,SKU-51685,Food,371.98,81,262.58,In Transit,10,N,False,1Z3769249446,CUST-22228,South,URGENT
SHP-972656,2023-01-06,2023-01-10,2023-01-20,UPS,Miami,Denver,SKU-39960,Industrial,262.86,89,576.57,Pending,10,Y,False,1Z5656245504,CUST-71902,Northeast,standard
SHP-596363,2022-08-23,2022-08-27,2022-09-05,United Parcel Service,Miami,Denver,SKU-19872,Electronics,369.22,17,233.18,returned,9,Y,False,1Z9964917489,CUST-63239,Midwest,Standard
SHP-305358,2023-12-03,2023-12-05,2023-12-13,DHL,Miami,Detroit,SKU-60953,Food,59.85,87,393.58,In Transit,8,Y,False,1Z5601091072,CUST-14264,Midwest,URGENT
SHP-611467,2022-08-27,2022-08-31,2022-09-13,usps,Los Angeles,Austin,SKU-42011,Electronics,92.78,84,599.95,Pending,13,no,False,1Z1230111081,CUST-85752,South,High
SHP-716292,2022-10-19,2022-10-21,2022-10-25,USPS,Houston,Boston,SKU-45091,Clothing,971.69,47,412.31,Pending,4,no,False,1Z7119046349,CUST-38352,West,High
SHP-422564,2023-05-11,2023-05-14,2023-05-13,UPS,New York,Minneapolis,SKU-20429,Electronics,495.35,38,638.54,in_transit,18,1,False,1Z7649332347,CUST-80410,West,Low
SHP-927021,2022-05-05,2022-05-09,2022-05-17,UPS,Chicago,Detroit,SKU-83839,Furniture,22.38,67,617.75,Delivered,8,0,False,,CUST-52825,West,Low
SHP-796315,2022-02-01,2022-02-03,2022-01-31,UPS,New York,Boston,SKU-40704,Auto,71.11,85,503.8,In Transit,17,no,False,1Z8678781245,CUST-45580,West,standard
SHP-926767,2024-01-20,2024-01-24,2024-02-12,FedEx,Miami,Austin,SKU-30227,Auto,389.71,71,531.81,TRANSIT,19,0,False,1Z5821661325,CUST-20031,Northeast,standard
SHP-323863,2023-10-30,2023-11-03,2023-11-18,FedEx,New York,Austin,SKU-85967,Auto,78.22,74,775.43,delivered,15,yes,False,1Z7864523206,CUST-91817,West,High
SHP-460682,2022-03-18,2022-03-20,2022-03-31,DHL,Los Angeles,Portland,SKU-56647,Electronics,453.31,48,788.69,D,11,0,False,1Z3131407285,CUST-79195,Southwest,URGENT
SHP-302065,2023-03-25,2023-03-27,2023-04-11,FedEx,Los Angeles,Boston,SKU-99831,Clothing,157.22,37,708.29,In Transit,15,yes,False,1Z1067107131,CUST-41920,South,High
SHP-810068,2022-01-29,2022-02-01,2022-02-17,usps,Houston,Boston,SKU-82329,Furniture,465.18,89,791.35,In Transit,16,No,True,1Z2210063497,CUST-98231,West,Low
SHP-899397,2024-03-12,2024-03-16,2024-03-26,FedEx,Los Angeles,Minneapolis,SKU-80594,Food,455.83,97,285.91,delivered,10,yes,False,1Z9235635465,CUST-33408,Southwest,Low
SHP-776894,2023-05-08,2023-05-10,2023-05-23,ups,Atlanta,Las Vegas,SKU-14970,Clothing,221.22,14,145.94,TRANSIT,13,0,False,1Z8609791824,CUST-68026,Midwest,URGENT
SHP-289317,2022-12-31,2023-01-04,2023-01-24,dhl,Chicago,Portland,SKU-33907,Medical,318.52,40,218.45,In Transit,20,No,False,1Z1813285032,CUST-28223,Southwest,High
SHP-781941,2023-01-09,2023-01-10,2023-01-23,UPS,Houston,Denver,SKU-92458,Furniture,318.29,3,65.09,in_transit,13,1,0,1Z5270159543,CUST-49628,West,Standard
SHP-111165,2022-03-10,2022-03-11,2022-03-19,DHL,Houston,Denver,SKU-92158,Food,53.8,98,343.88,Delivered,8,0,False,1Z8597142134,CUST-53272,Midwest,Low
SHP-443697,2024-01-09,2024-01-13,2024-01-28,USPS,Miami,Denver,SKU-32219,Auto,320.11,51,70.06,TRANSIT,15,yes,False,1Z1340771161,CUST-60741,South,Low
SHP-839544,2024-05-14,2024-05-18,2024-05-22,FedEx,Miami,Minneapolis,SKU-66761,Industrial,285.21,17,512.01,Delivered,4,Yes,False,1Z8568536743,CUST-94135,South,standard
SHP-481359,2022-12-18,2022-12-21,2023-01-09,usps,Miami,Portland,SKU-97654,Medical,298.16,98,162.08,delivered,19,no,,1Z7751793848,CUST-60833,Southwest,Standard
SHP-128895,2022-08-29,2022-08-31,2022-09-17,DHL,Atlanta,Austin,SKU-88981,Industrial,200.97,56,791.77,in_transit,17,yes,False,1Z4951726458,CUST-53687,South,Standard
SHP-974688,2022-03-15,2022-03-18,2022-03-29,Federal Express,New York,Minneapolis,SKU-15119,Industrial,502.06,47,545.73,In Transit,11,no,0,1Z7197407359,CUST-78286,South,standard
SHP-428206,2023-05-06,2023-05-08,2023-05-24,FedEx,Dallas,Minneapolis,SKU-15928,Auto,277.39,55,274.13,In Transit,16,No,False,1Z7876850463,CUST-51973,Northeast,High
SHP-544707,2022-05-28,2022-05-29,2022-06-13,ups,Houston,Portland,SKU-49614,Furniture,457.63,63,612.08,Delivered,15,N,False,1Z6836895242,CUST-12853,Midwest,Standard
SHP-618805,2024-05-04,2024-05-06,2024-05-10,UPS,New York,Austin,SKU-78312,Industrial,327.13,10,338.17,Pending,4,1,False,1Z2672497003,CUST-20171,South,URGENT
SHP-325368,2023-05-03,2023-05-07,2023-05-18,USPS,Los Angeles,Austin,SKU-57995,Auto,244.96,68,138.74,In Transit,11,0,False,1Z5711078738,CUST-99571,Midwest,standard
SHP-720326,2023-06-04,2023-06-05,2023-06-17,UPS,Chicago,Las Vegas,SKU-74368,Food,92.73,88,140.64,Delivered,12,No,False,1Z1613870798,CUST-45628,South,URGENT
SHP-176135,2022-08-15,2022-08-17,2022-09-02,DHL,Los Angeles,Boston,SKU-35904,Food,90.66,91,312.34,In Transit,16,1,False,1Z6821072360,CUST-74362,South,standard
SHP-456010,2022-01-27,2022-01-29,2022-02-01,UPS,Dallas,Austin,SKU-43393,Auto,154.83,92,411.36,Pending,3,yes,False,1Z7457745336,CUST-76643,West,standard
SHP-105014,2022-11-24,2022-11-25,2022-12-10,USPS,Phoenix,Las Vegas,SKU-85629,Auto,227.09,56,664.44,D,15,No,False,1Z4039163266,CUST-82792,Midwest,Standard
SHP-697166,2024-05-09,2024-05-13,2024-05-30,FedEx,New York,Las Vegas,SKU-29772,Furniture,959.3,41,286.11,Delivered,17,0,False,1Z3405934846,CUST-75367,Northeast,standard
SHP-742953,2022-06-17,2022-06-21,2022-07-09,DHL,Los Angeles,Denver,SKU-22176,Furniture,468.18,41,649.82,in_transit,18,no,False,1Z6268085277,CUST-55370,South,Standard
SHP-641510,2023-02-23,2023-02-25,2023-03-02,United Parcel Service,Los Angeles,Austin,SKU-50225,Industrial,122.2,27,100.11,In Transit,5,No,False,1Z8356073536,CUST-57665,Southwest,Standard
SHP-327237,2023-10-21,2023-10-23,2023-11-03,UPS,Phoenix,Portland,SKU-25046,Medical,301.29,94,619.38,Pending,11,Yes,False,1Z6228448655,CUST-39313,Northeast,URGENT
SHP-996624,2023-11-07,2023-11-11,2023-11-18,UPS,Miami,Denver,SKU-45548,Food,105.15,33,291.2,Pending,7,No,False,1Z2526676709,CUST-29880,West,Medium
SHP-822036,2023-12-28,2023-12-30,2024-01-16,usps,Phoenix,Denver,SKU-16385,Furniture,250.31,80,251.03,Del.,17,Y,False,1Z4397373623,CUST-66095,Southwest,URGENT
SHP-856328,2022-12-26,2022-12-30,2023-01-14,UPS,Chicago,Las Vegas,SKU-91555,Electronics,204.83,26,423.9,Delivered,15,Yes,False,1Z2259463968,CUST-33276,West,High
SHP-550350,2022-07-10,2022-07-11,2022-07-19,DHL,Dallas,Las Vegas,SKU-28515,Furniture,751.78,2,577.13,Delivered,8,1,,,CUST-46803,Southwest,Standard
SHP-624167,2023-04-15,2023-04-18,2023-05-03,USPS,Houston,Minneapolis,SKU-45617,Auto,300.02,17,389.38,Pending,15,No,False,1Z2043449534,CUST-13641,Northeast,High
SHP-922648,2023-07-18,2023-07-22,2023-08-09,FedEx,Atlanta,Las Vegas,SKU-67767,Auto,461.34,90,315.87,Delivered,18,0,False,1Z9086002811,CUST-37837,Northeast,Medium
SHP-600846,2024-03-30,2024-03-31,2024-04-08,USPS,Phoenix,Denver,SKU-13942,Clothing,667.4,50,585.5,TRANSIT,8,Y,False,1Z5562907300,CUST-35796,Midwest,Medium
SHP-220644,2022-05-04,2022-05-06,2022-05-26,UPS,Phoenix,Seattle,SKU-29648,Furniture,291.14,95,625.28,D,20,no,False,1Z3767683514,CUST-60406,Northeast,URGENT
SHP-319800,2022-06-24,2022-06-25,2022-07-09,UPS,New York,Minneapolis,SKU-98943,Medical,107.25,59,478.18,D,14,1,False,1Z3845453303,CUST-25473,Northeast,Medium
SHP-778856,2022-12-04,2022-12-05,2022-12-14,dhl,Chicago,Boston,SKU-23809,Medical,364.97,95,426.94,In Transit,9,1,False,1Z1945132999,CUST-64425,Midwest,standard
SHP-138351,2023-07-07,2023-07-09,2023-07-12,fedex,Miami,Austin,SKU-72405,Food,328.38,94,136.52,delivered,3,N,False,1Z5436839880,CUST-88526,West,Standard
