ip_address,timestamp,method,endpoint,status_code,response_size_bytes,referrer,user_agent,response_time
32.62.98.245,01/Jan/2024:06:02:00 +0000,GET,/api/analytics,201,34164,-,Scrapy/2.11.0 (+http://scrapy.org),8.6
247.7.70.33,01/Jan/2024:06:02:18 +0000,GET,/,404,24972,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.32
52.39.52.71,01/Jan/2024:06:02:35 +0000,GET,/api/users,200,36886,-,Googlebot/2.1 (+http://www.google.com/bot.html),38.43
147.2.7.143,01/Jan/2024:06:02:52 +0000,GET,/api/analytics,404,46054,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1630
2001:db8::1,01/Jan/2024:06:03:10 +0000,POST,/api/search,200,30590,,python-requests/2.31.0,0.4
185.151.48.23,01/Jan/2024:06:03:27 +0000,POST,/api/reports,404,2659,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3.87
102.210.44.41,01/Jan/2024:06:03:44 +0000,GET,/api/analytics,200,6656,,Scrapy/2.11.0 (+http://scrapy.org),8.21
138.229.90.50,01/Jan/2024:06:04:01 +0000,GET,/robots.txt,200,38486,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1845
100.201.202.37,01/Jan/2024:06:04:19 +0000,GET,/api/v2/data,200,6314,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,5.77
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:04:36 +0000,GET,/api/users,302,16556,-,python-requests/2.31.0,3.94
159.224.223.48,01/Jan/2024:06:04:53 +0000,POST,/api/search,200,13048,-,python-requests/2.31.0,6.72
10.251.215.120,01/Jan/2024:06:05:11 +0000,GET,%2Fdashboard,500,13569,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.72
51.153.9.241,01/Jan/2024:06:05:28 +0000,GET,/api/search,201,20875,-,Googlebot/2.1 (+http://www.google.com/bot.html),2609
193.222.251.181,01/Jan/2024:06:05:45 +0000,POST,/api/search,500,19697,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,9.35
204.76.209.167,01/Jan/2024:06:06:02 +0000,GET,/api/auth/token,401,24948,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,4.17
28.252.187.153,01/Jan/2024:06:06:20 +0000,GET,%2Flogout,403,15694,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,11.6
188.244.240.159,01/Jan/2024:06:06:37 +0000,GET,/api/search,200,0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.76
65.108.207.228,01/Jan/2024:06:06:54 +0000,GET,/static/main.css,200,9851,-,Googlebot/2.1 (+http://www.google.com/bot.html),697
54.15.214.248,01/Jan/2024:06:07:12 +0000,PUT,/api/orders,404,32461,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,23.66
157.14.46.106,01/Jan/2024:06:07:29 +0000,POST,/api/reports,200,11780,-,python-requests/2.31.0,0.24
197.241.17.218,01/Jan/2024:06:07:46 +0000,GET,/logout,302,33130,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1962
fe80::1%eth0,01/Jan/2024:06:08:03 +0000,POST,/api/metrics,404,5911,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.86
243.32.56.37,01/Jan/2024:06:08:21 +0000,GET,/static/main.css,301,44770,-,Scrapy/2.11.0 (+http://scrapy.org),1.37
174.205.40.8,01/Jan/2024:06:08:38 +0000,DELETE,/robots.txt,200,40434,-,PostmanRuntime/7.36.1,1.71
25.49.64.94,01/Jan/2024:06:08:55 +0000,POST,/settings,400,9085,-,Googlebot/2.1 (+http://www.google.com/bot.html),11.23
96.106.24.44,01/Jan/2024:06:09:12 +0000,GET,/robots.txt,401,31769,-,Scrapy/2.11.0 (+http://scrapy.org),13.83
2001:db8::1,01/Jan/2024:06:09:30 +0000,PUT,/favicon.ico,404,6803,-,python-requests/2.31.0,1.19
10.174.143.198,01/Jan/2024:06:09:47 +0000,GET,/search,200,6725,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.3
137.140.189.45,01/Jan/2024:06:10:04 +0000,POST,/api/orders,200,21487,,Scrapy/2.11.0 (+http://scrapy.org),0.5
238.47.248.50,01/Jan/2024:06:10:22 +0000,GET,/,200,30528,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.14
47.224.16.134,01/Jan/2024:06:10:39 +0000,POST,/api/users,200,6132,-,curl/7.88.1,1.68
20.28.48.7,01/Jan/2024:06:10:56 +0000,PUT,/api/metrics,200,22262,-,python-requests/2.31.0,1377
2001:db8::1,01/Jan/2024:06:11:13 +0000,GET,/api/analytics,201,6672,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,2.77
93.138.9.11,01/Jan/2024:06:11:31 +0000,GET,/search,200,49820,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.44
98.102.105.141,01/Jan/2024:06:11:48 +0000,POST,/api/users,401,19338,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.2
66.70.24.239,01/Jan/2024:06:12:05 +0000,GET,/profile,200,33726,https://bing.com,python-requests/2.31.0,2.53
244.28.63.67,01/Jan/2024:06:12:23 +0000,GET,/api/orders,200,22333,-,Scrapy/2.11.0 (+http://scrapy.org),15.99
1.7.14.56,01/Jan/2024:06:12:40 +0000,GET,%2Fstatic%2Fmain.css,200,38887,-,curl/7.88.1,100
175.196.208.93,01/Jan/2024:06:12:57 +0000,GET,/dashboard,401,3713,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.32
130.143.38.79,01/Jan/2024:06:13:14 +0000,GET,/api/users,404,37100,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.88
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:13:32 +0000,GET,/static/main.css,200,42448,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.16
91.82.62.21,01/Jan/2024:06:13:49 +0000,GET,/api/search,200,32911,-,Googlebot/2.1 (+http://www.google.com/bot.html),48.22
155.195.250.14,01/Jan/2024:06:14:06 +0000,GET,/api/users,200,22816,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1.9
180.21.167.159,01/Jan/2024:06:14:24 +0000,GET,/api/analytics,200,35809,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,2.83
71.49.0.22,01/Jan/2024:06:14:41 +0000,GET,/api/metrics,200,15144,https://bing.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.09
2001:db8::1,01/Jan/2024:06:14:58 +0000,PATCH,/api/analytics,200,42720,https://bing.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,13092
141.140.72.29,01/Jan/2024:06:15:15 +0000,POST,%2Flogin,500,10316,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),2.28
144.18.196.25,01/Jan/2024:06:15:33 +0000,GET,/,400,27187,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.72
220.211.112.230,01/Jan/2024:06:15:50 +0000,GET,/api/analytics,401,5130,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,8.58
8.202.21.13,01/Jan/2024:06:16:07 +0000,POST,/api/orders,403,48880,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.16
152.202.67.6,01/Jan/2024:06:16:24 +0000,GET,/health,200,37661,-,Googlebot/2.1 (+http://www.google.com/bot.html),24.88
117.182.23.59,01/Jan/2024:06:16:42 +0000,GET,/search,200,0,-,Scrapy/2.11.0 (+http://scrapy.org),9659
fe80::1%eth0,01/Jan/2024:06:16:59 +0000,PUT,/login,302,18651,-,curl/7.88.1,1.29
1.110.149.63,01/Jan/2024:06:17:16 +0000,POST,/api/auth/token,200,21750,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,5105
80.152.204.231,01/Jan/2024:06:17:34 +0000,POST,/api/v2/data,201,9074,https://bing.com,Googlebot/2.1 (+http://www.google.com/bot.html),2375
152.211.6.37,01/Jan/2024:06:17:51 +0000,GET,/api/users,200,45594,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.59
17.154.69.126,01/Jan/2024:06:18:08 +0000,PUT,/robots.txt,200,7439,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,4.76
147.95.70.203,01/Jan/2024:06:18:25 +0000,GET,/profile,500,31521,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4.56
fe80::1%eth0,01/Jan/2024:06:18:43 +0000,GET,/api/analytics,302,48434,-,python-requests/2.31.0,17.54
fe80::1%eth0,01/Jan/2024:06:19:00 +0000,PUT,/api/products,503,20667,-,curl/7.88.1,1.96
165.145.16.81,01/Jan/2024:06:19:17 +0000,GET,/,401,26332,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.29
198.42.7.11,01/Jan/2024:06:19:35 +0000,POST,/api/products,200,20484,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,10913
::ffff:192.0.2.1,01/Jan/2024:06:19:52 +0000,GET,/api/v2/data,200,32690,-,curl/7.88.1,777
207.102.125.45,01/Jan/2024:06:20:09 +0000,POST,/settings,301,23427,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,722
227.150.79.153,01/Jan/2024:06:20:26 +0000,POST,%2F,200,38835,-,Googlebot/2.1 (+http://www.google.com/bot.html),1.2
5.130.61.199,01/Jan/2024:06:20:44 +0000,PUT,/robots.txt,200,19280,-,curl/7.88.1,1.76
113.109.9.129,01/Jan/2024:06:21:01 +0000,DELETE,/settings,301,34627,-,PostmanRuntime/7.36.1,0.32
169.215.14.236,01/Jan/2024:06:21:18 +0000,GET,/,200,36080,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),232
104.181.204.179,01/Jan/2024:06:21:36 +0000,GET,/health,200,0,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3630
59.53.24.63,01/Jan/2024:06:21:53 +0000,POST,/login,200,30950,-,PostmanRuntime/7.36.1,2.8
110.3.97.49,01/Jan/2024:06:22:10 +0000,GET,/api/reports,200,0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,14.18
211.3.45.197,01/Jan/2024:06:22:27 +0000,GET,/api/reports,200,29110,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,51591
120.144.126.70,01/Jan/2024:06:22:45 +0000,GET,/api/search,200,5690,-,python-requests/2.31.0,0.22
192.168.73.63,01/Jan/2024:06:23:02 +0000,GET,%2Fapi%20%2Forders,200,17312,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,11.0
79.41.111.189,01/Jan/2024:06:23:19 +0000,GET,/static/main.css,401,19315,-,PostmanRuntime/7.36.1,11.02
231.251.219.174,01/Jan/2024:06:23:36 +0000,POST,%2Fapi%20%2Forders,201,48411,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,29805
51.172.20.86,01/Jan/2024:06:23:54 +0000,PUT,/api/users,200,45309,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.14
175.162.52.42,01/Jan/2024:06:24:11 +0000,GET,/health,200,36722,-,Googlebot/2.1 (+http://www.google.com/bot.html),54138
173.10.177.56,01/Jan/2024:06:24:28 +0000,GET,/robots.txt,201,29947,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,6.36
10.75.118.190,01/Jan/2024:06:24:46 +0000,GET,/search,200,35154,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,10857
129.230.107.147,01/Jan/2024:06:25:03 +0000,DELETE,/api/analytics,400,46491,-,PostmanRuntime/7.36.1,5.84
2001:db8::1,01/Jan/2024:06:25:20 +0000,POST,/api/auth/token,301,14382,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.36
62.171.67.131,01/Jan/2024:06:25:37 +0000,GET,/api/auth/token,200,14104,-,curl/7.88.1,2292
123.105.203.252,01/Jan/2024:06:25:55 +0000,PUT,/search,404,44474,-,Googlebot/2.1 (+http://www.google.com/bot.html),29.18
91.178.14.140,01/Jan/2024:06:26:12 +0000,GET,/api/orders,200,33651,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,5128
129.44.143.147,01/Jan/2024:06:26:29 +0000,POST,/,401,32212,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,224
2001:db8::1,01/Jan/2024:06:26:47 +0000,GET,/api/analytics,400,19195,-,PostmanRuntime/7.36.1,0.28
fe80::1%eth0,01/Jan/2024:06:27:04 +0000,GET,/api/v2/data,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,39999
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:27:21 +0000,GET,/health,200,2158,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.25
207.109.50.123,01/Jan/2024:06:27:38 +0000,DELETE,/health,403,12648,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.48
237.9.210.57,01/Jan/2024:06:27:56 +0000,GET,/api/users,503,46955,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,7.83
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:28:13 +0000,GET,/api/auth/token,200,15348,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1.58
232.198.225.100,01/Jan/2024:06:28:30 +0000,PUT,/api/metrics,200,37997,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,13.96
60.171.194.121,01/Jan/2024:06:28:48 +0000,PUT,%2Fapi%20%2Fanalytics,200,23572,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.34
96.20.64.167,01/Jan/2024:06:29:05 +0000,PUT,/api/reports,404,15385,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.42
217.228.69.29,01/Jan/2024:06:29:22 +0000,POST,/dashboard,404,33555,-,python-requests/2.31.0,0.67
61.141.141.106,01/Jan/2024:06:29:39 +0000,PUT,/api/metrics,201,32580,-,PostmanRuntime/7.36.1,14.21
139.254.205.58,01/Jan/2024:06:29:57 +0000,POST,/api/search,200,9323,,python-requests/2.31.0,4573
::1,01/Jan/2024:06:30:14 +0000,GET,/dashboard,200,8220,-,python-requests/2.31.0,3844
32.52.77.11,01/Jan/2024:06:30:31 +0000,GET,/api/v2/data,401,19406,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.79
208.85.67.120,01/Jan/2024:06:30:48 +0000,GET,/api/auth/token,404,786,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.03
9.226.14.195,01/Jan/2024:06:31:06 +0000,GET,%2Fdashboard,404,34030,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4.39
203.171.74.128,01/Jan/2024:06:31:23 +0000,POST,/api/auth/token,200,41636,-,curl/7.88.1,18366
84.96.20.171,01/Jan/2024:06:31:40 +0000,GET,%2F,400,9061,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),1.65
87.38.224.88,01/Jan/2024:06:31:58 +0000,GET,%2Frobots.txt,200,34443,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.54
44.204.15.150,01/Jan/2024:06:32:15 +0000,GET,/api/orders,200,1768,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,5423
85.231.31.101,01/Jan/2024:06:32:32 +0000,GET,/api/search,401,32493,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1282
93.33.25.94,01/Jan/2024:06:32:49 +0000,GET,/api/metrics,200,11837,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.11
197.70.228.116,01/Jan/2024:06:33:07 +0000,GET,/profile,302,10343,-,PostmanRuntime/7.36.1,3104
199.186.143.56,01/Jan/2024:06:33:24 +0000,GET,/profile,200,49445,-,python-requests/2.31.0,0.42
::1,01/Jan/2024:06:33:41 +0000,GET,/dashboard,500,5805,https://google.com,Scrapy/2.11.0 (+http://scrapy.org),14.62
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:33:59 +0000,GET,/,401,30955,https://bing.com,curl/7.88.1,0.33
166.42.55.135,01/Jan/2024:06:34:16 +0000,GET,/api/analytics,401,27986,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,13.12
133.22.247.92,01/Jan/2024:06:34:33 +0000,PUT,/api/reports,404,16924,-,Scrapy/2.11.0 (+http://scrapy.org),1.95
126.29.169.211,01/Jan/2024:06:34:50 +0000,GET,%2Fstatic%2Fmain.css,200,23412,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,21.13
200.140.26.234,01/Jan/2024:06:35:08 +0000,POST,%2Fdashboard,200,18459,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,4.29
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:35:25 +0000,GET,/robots.txt,201,43385,https://bing.com,curl/7.88.1,36.44
165.134.24.97,01/Jan/2024:06:35:42 +0000,GET,/api/analytics,400,37899,-,PostmanRuntime/7.36.1,1.1
194.73.122.121,01/Jan/2024:06:36:00 +0000,GET,/login,200,0,-,python-requests/2.31.0,3.4
151.176.245.101,01/Jan/2024:06:36:17 +0000,GET,/,200,16726,https://bing.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,5.49
2001:db8::1,01/Jan/2024:06:36:34 +0000,GET,%2Fapi%20%2Fmetrics,200,16027,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,0.96
243.30.26.21,01/Jan/2024:06:36:51 +0000,GET,/favicon.ico,200,37732,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.47
38.222.15.30,01/Jan/2024:06:37:09 +0000,GET,/api/v2/data,200,45363,-,PostmanRuntime/7.36.1,3.88
184.242.62.241,01/Jan/2024:06:37:26 +0000,DELETE,/api/auth/token,201,6557,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,2109
150.215.99.198,01/Jan/2024:06:37:43 +0000,GET,/api/users,404,30023,https://bing.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6.7
155.229.169.43,01/Jan/2024:06:38:00 +0000,POST,/,200,24960,-,Scrapy/2.11.0 (+http://scrapy.org),1790
39.38.46.113,01/Jan/2024:06:38:18 +0000,GET,/api/orders,503,30115,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.47
126.250.163.76,01/Jan/2024:06:38:35 +0000,PUT,/api/users,200,22019,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,3282
141.21.241.206,01/Jan/2024:06:38:52 +0000,PUT,%2Flogin,200,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.49
94.59.76.126,01/Jan/2024:06:39:10 +0000,GET,/api/users,503,5712,-,Scrapy/2.11.0 (+http://scrapy.org),6.29
118.209.68.20,01/Jan/2024:06:39:27 +0000,GET,/api/search,500,1744,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.8
172.18.175.102,01/Jan/2024:06:39:44 +0000,GET,/settings,201,37817,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,13.82
109.139.224.177,01/Jan/2024:06:40:01 +0000,DELETE,/favicon.ico,200,11196,,python-requests/2.31.0,24055
fe80::1%eth0,01/Jan/2024:06:40:19 +0000,PUT,/robots.txt,401,239,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,8.55
219.18.149.237,01/Jan/2024:06:40:36 +0000,GET,/api/reports,200,2588,-,curl/7.88.1,21.07
177.146.238.197,01/Jan/2024:06:40:53 +0000,PUT,/api/auth/token,200,22121,-,PostmanRuntime/7.36.1,2.17
83.151.53.5,01/Jan/2024:06:41:11 +0000,GET,/api/users,301,44679,-,curl/7.88.1,13557
253.33.9.32,01/Jan/2024:06:41:28 +0000,GET,%2Fapi%20%2Fproducts,200,25014,-,curl/7.88.1,2599
243.188.166.228,01/Jan/2024:06:41:45 +0000,POST,/settings,401,23864,-,PostmanRuntime/7.36.1,1164
197.123.69.2,01/Jan/2024:06:42:02 +0000,GET,/static/main.css,301,2723,-,Googlebot/2.1 (+http://www.google.com/bot.html),2.92
88.32.253.177,01/Jan/2024:06:42:20 +0000,PUT,/login,401,1096,-,curl/7.88.1,17.52
172.17.233.17,01/Jan/2024:06:42:37 +0000,GET,/api/reports,401,2059,-,python-requests/2.31.0,0.81
129.186.186.154,01/Jan/2024:06:42:54 +0000,GET,/logout,200,34016,-,Scrapy/2.11.0 (+http://scrapy.org),2415
219.171.57.82,01/Jan/2024:06:43:12 +0000,GET,/api/reports,503,15714,-,curl/7.88.1,8.24
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:43:29 +0000,GET,/health,200,36171,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3.18
248.245.178.122,01/Jan/2024:06:43:46 +0000,POST,/settings,500,31210,-,curl/7.88.1,3.94
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:44:03 +0000,GET,/api/analytics,200,49924,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,7.32
169.36.151.48,01/Jan/2024:06:44:21 +0000,GET,/api/orders,404,8275,-,curl/7.88.1,0.11
51.139.86.249,01/Jan/2024:06:44:38 +0000,GET,/api/orders,200,1678,,curl/7.88.1,2.06
::ffff:192.0.2.1,01/Jan/2024:06:44:55 +0000,GET,/health,200,43541,https://bing.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.49
153.30.1.70,01/Jan/2024:06:45:12 +0000,PUT,/api/analytics,200,42307,-,Googlebot/2.1 (+http://www.google.com/bot.html),2713
145.145.43.119,01/Jan/2024:06:45:30 +0000,GET,%2Fapi%20%2Freports,201,37386,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,4.6
118.131.117.66,01/Jan/2024:06:45:47 +0000,PUT,/health,404,45410,-,python-requests/2.31.0,1457
142.15.201.138,01/Jan/2024:06:46:04 +0000,PATCH,/logout,400,15470,-,PostmanRuntime/7.36.1,39811
229.15.81.195,01/Jan/2024:06:46:22 +0000,GET,/api/reports,401,26263,-,Googlebot/2.1 (+http://www.google.com/bot.html),3827
221.191.246.74,01/Jan/2024:06:46:39 +0000,GET,/health,200,13092,-,Scrapy/2.11.0 (+http://scrapy.org),3.37
252.114.6.59,01/Jan/2024:06:46:56 +0000,GET,/api/products,200,39651,-,Scrapy/2.11.0 (+http://scrapy.org),9.76
155.69.194.126,01/Jan/2024:06:47:13 +0000,POST,/search,200,38743,-,Googlebot/2.1 (+http://www.google.com/bot.html),3.33
116.103.220.154,01/Jan/2024:06:47:31 +0000,GET,%2Fapi%20%2Fmetrics,200,30071,-,Scrapy/2.11.0 (+http://scrapy.org),11.84
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:47:48 +0000,PUT,/settings,200,19381,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1548
77.94.102.165,01/Jan/2024:06:48:05 +0000,POST,/logout,200,38881,-,PostmanRuntime/7.36.1,0.44
38.147.176.33,01/Jan/2024:06:48:23 +0000,PUT,/api/v2/data,200,37050,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.54
238.227.241.129,01/Jan/2024:06:48:40 +0000,GET,/robots.txt,200,17650,-,Scrapy/2.11.0 (+http://scrapy.org),6.12
151.46.151.4,01/Jan/2024:06:48:57 +0000,POST,/api/metrics,200,20664,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,339
172.25.42.96,01/Jan/2024:06:49:14 +0000,GET,/api/products,200,27907,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3180
89.106.69.186,01/Jan/2024:06:49:32 +0000,GET,/search,403,14840,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.6
22.221.227.58,01/Jan/2024:06:49:49 +0000,GET,/profile,201,49622,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,7.71
::1,01/Jan/2024:06:50:06 +0000,GET,/profile,200,22371,-,curl/7.88.1,5.21
139.58.220.209,01/Jan/2024:06:50:24 +0000,GET,%2Fapi%20%2Fv2%2Fdata,404,4718,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.21
167.142.99.46,01/Jan/2024:06:50:41 +0000,POST,/api/search,200,0,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6.82
2001:db8::1,01/Jan/2024:06:50:58 +0000,PUT,/api/auth/token,200,0,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,5.2
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:06:51:15 +0000,GET,/api/users,200,10207,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.98
::ffff:192.0.2.1,01/Jan/2024:06:51:33 +0000,GET,/api/reports,200,18629,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,338
10.75.46.197,01/Jan/2024:06:51:50 +0000,GET,/api/reports,400,3175,-,Scrapy/2.11.0 (+http://scrapy.org),1290
193.98.238.165,01/Jan/2024:06:52:07 +0000,GET,%2Fdashboard,200,19410,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.89
174.163.46.191,01/Jan/2024:06:52:24 +0000,GET,/api/products,200,32160,https://bing.com,python-requests/2.31.0,10.67
206.62.127.211,01/Jan/2024:06:52:42 +0000,POST,/health,404,13838,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,8266
29.149.180.197,01/Jan/2024:06:52:59 +0000,GET,/api/auth/token,200,5952,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,6.01
fe80::1%eth0,01/Jan/2024:06:53:16 +0000,GET,/login,200,23578,-,Googlebot/2.1 (+http://www.google.com/bot.html),13.0
172.17.61.69,01/Jan/2024:06:53:34 +0000,GET,/settings,200,15394,,curl/7.88.1,11574
197.196.176.240,01/Jan/2024:06:53:51 +0000,GET,/static/main.css,400,15993,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,21.96
::1,01/Jan/2024:06:54:08 +0000,GET,/settings,401,32779,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,5.58
189.117.157.249,01/Jan/2024:06:54:25 +0000,GET,/api/auth/token,201,49440,,Scrapy/2.11.0 (+http://scrapy.org),3262
