account_id,company_name,industry,plan,signup_date,churn_date,churned,mrr_usd,seats,monthly_active_users,usage_events,support_tickets_90d,nps_score,account_age_days,contract_type,region
ACC-10713,Company_713,Finance,Starter,2022-03-18,,0,$5218,288,174.0,47276,11.0,2.0,806,Annual,US
ACC-10090,Company_90,Tech,start,2021-10-05,,0,$48,293,149.0,"20,810 events",24.0,3.0,970,MONTHLY,US
ACC-11580,,E-Commerce,professional,2021-03-04,2022-07-01,1,"$4,623.04",438,,39.8K,20.0,5.0,1185,Annual,Americas
ACC-10875,Company_875,Education,professional,19/03/2022,2023-08-25,1,"$1,888.58",78,25.0,1.9K,4.0,15.0,805,multi-year,Asia Pacific
ACC-11278,,education,Ent,08/23/2022,2022-11-13,1,$26.45,199,70.0,31.7K,6.0,8.0,648,annual,EU
ACC-11110,,Finance,ENTERPRISE,28/06/2021,,0,$913.78,321,222.0,"12,734 events",1.0,2.0,1069,annual,Asia Pacific
ACC-11597,Company_1597,TECH,Free,01/19/2022,,0,$218.54,482,475.0,45931,18.0,8.0,864,Annual,APAC
ACC-10499,Company_499,healthcare,FREE,10/11/2021,,0,$47.25,48,43.0,6519,12.0,2.0,964,Yearly,North America
ACC-10338,Company_338,Software,professional,2022-10-25,,0,"$1,896.84",73,,48.3K,0.7324770021760111,1.0,585,monthly,EU
ACC-10028,Company_28,Health,STARTER,2022-07-13,,0,$106.87,262,288.0,45.9K,15.0,6.0,689,month-to-month,Europe
ACC-11080,Company_1080,Finance,STARTER,10/14/2021,,0,99.84,409,211.0,"47,572 events",24.0,7.0,961,Multi-Year,NA
ACC-11493,Company_1493,Education,professional,09/04/2021,,FALSE,$469,431,139.0,,15.0,6.0,1149,,US
ACC-10945,Company_945,tech,Pro,02/04/2020,,0,$210,493,220.0,4324,2.0,15.0,1521,2-Year,Asia Pacific
ACC-10169,Company_169,Finance,Pro,2020-10-13,,0,,140,45.0,,0.0,5.0,1327,Monthly,NA
ACC-10912,Company_912,TECH,pro,18/06/2021,2021-11-15,1,$194.34,427,,5149,15.0,4.0,1079,ANNUAL,Europe
ACC-10491,Company_491,Technology,start,12/30/2021,,0,$95.54,334,128.0,"10,049 events",9.0,6.0,884,yearly,emea
ACC-10953,Company_953,Finance,start,06/14/2022,,0,$92,454,276.0,"41,833 events",14.0,0.0,718,monthly,North America
ACC-11032,Company_1032,saas,start,10/19/2020,,0,$97.24,304,261.0,41431,3.0,100.0,1321,annual,APAC
ACC-10587,Company_587,saas,start,03/08/2020,,0,1870.59,109,38.0,9510,8.0,,1546,monthly,Asia Pacific
ACC-10750,,finance,enterprise,10/28/2022,,0,$185.92,5,2.0,11.8K,3.0,7.0,582,yearly,Latin America
ACC-10657,,education,PRO,09/07/2022,2024-08-10,1,"$1,007.47",142,121.0,"12,139 events",7.0,4.0,633,monthly,North America
ACC-10234,Company_234,Health,Prof,2023-02-05,,0,"$1,859.51",59,43.0,"19,586 events",22.0,3.0,482,2-Year,Europe
ACC-10732,Company_732,education,Prof,04/29/2021,,0,$104.94,31,24.0,"18,074 events",15.0,,1129,annual,apac
ACC-11197,Company_1197,Technology,Ent,2022-01-12,,0,,124,41.0,33.9K,0.5670714860087587,9.0,871,MONTHLY,emea
ACC-11333,Company_1333,E-Commerce,Starter Plan,13/02/2023,,0,$202.28,150,84.0,,23.0,4.0,474,multi-year,North America
ACC-10934,Company_934,SaaS,ENTERPRISE,01/02/2020,2021-06-14,1,"$5,475.07",333,110.0,,13.0,,1612,ANNUAL,EMEA
ACC-11065,Company_1065,ecommerce,ENT,12/11/2021,,0,$5286,342,113.0,30.5K,10.0,7.0,903,month-to-month,EU
ACC-10108,Company_108,Tech,Pro,2022-05-25,,0,$5097,204,99.0,"33,208 events",19.0,,738,monthly,latam
ACC-11263,Company_1263,Retail,Professional,04/07/2021,,0,$1912,167,61.0,,20.0,,1151,Annual,
ACC-10568,Company_568,Technology,ENT,10/11/2020,2020-12-14,1,,481,390.0,"12,134 events",11.0,1.0,1299,yearly,Americas
ACC-10890,Company_890,Retail,pro,21/01/2021,,0,$108.33,69,71.0,,19.0,2.0,1227,month-to-month,North America
ACC-10947,Company_947,EdTech,professional,2020-03-15,2021-03-09,1,$46.97,234,168.0,"46,434 events",5.0,1.0,1539,,emea
ACC-11048,Company_1048,EdTech,Enterprise,2022-11-02,,0,4725.03,47,43.0,,22.0,10.0,577,monthly,Asia Pacific
ACC-11100,Company_1100,education,,2021-10-30,2023-02-24,1,"$4,539.87",476,311.0,"31,281 events",11.0,100.0,945,annual,Europe
ACC-10884,Company_884,Tech,start,02/04/2022,2022-09-25,1,30.17,7,4.0,49300,7.0,7.0,848,MONTHLY,EMEA
ACC-11373,Company_1373,education,enterprise,2022-07-28,,0,$4707,307,233.0,,10.0,3.0,674,Annual,US
ACC-10850,Company_850,Finance,PRO,01/15/2021,,0,1933.46,381,203.0,16586,7.0,7.0,1233,month-to-month,NA
ACC-10734,Company_734,fintech,Enterprise,01/12/2020,,0,$98,272,127.0,,21.0,,1602,Yearly,LATAM
ACC-10717,Company_717,E-Commerce,Ent,12/05/2022,,0,$456,206,220.0,8.0K,12.0,4.0,544,monthly,latam
ACC-10454,,Software,Starter,30/03/2022,2022-10-30,1,"$4,584.39",149,81.0,"1,195 events",5.0,0.0,794,Annual,US
ACC-10264,Company_264,Retail,start,14/03/2021,2023-01-07,1,$28,345,199.0,20.5K,14.0,,1175,ANNUAL,emea
ACC-10075,,education,Ent,24/10/2022,,0,$216,271,230.0,2498,1.0,3.0,586,,NA
ACC-10444,Company_444,Software,Starter Plan,2020-04-22,,0,"$4,734.65",208,149.0,,9.0,1.0,1501,Annual,
ACC-10395,Company_395,TECH,Starter,2021-01-14,,0,"$5,468.71",65,38.0,18255,10.0,9.0,1234,MONTHLY,Europe
ACC-10176,,Health,Ent,2020-10-25,,0,"$1,033.21",96,31.0,15541,16.0,,1315,Yearly,latam
ACC-11042,Company_1042,Tech,Enterprise,27/06/2022,,Yes,$4807,415,452.0,"2,498 events",17.0,10.0,705,Yearly,Americas
ACC-11423,Company_1423,E-Commerce,professional,2022-03-08,,0,$1060,480,417.0,,21.0,7.0,816,Yearly,
ACC-11142,Company_1142,saas,Enterprise,2020-11-13,,0,$90,379,349.0,,5.0,100.0,1296,annual,Asia Pacific
ACC-11124,Company_1124,E-Commerce,Enterprise,2022-09-30,,0,$27.29,400,120.0,25.0K,3.0,,610,annual,EU
ACC-10595,Company_595,saas,Starter Plan,21/05/2022,,0,$105.70,9,9.0,14.0K,15.0,3.0,742,Monthly,NA
ACC-10061,Company_61,Healthcare,Ent,06/06/2020,,0,$89.47,16,7.0,,3.0,3.0,1456,month-to-month,EU
ACC-10872,Company_872,Software,free,12/01/2021,,0,$90.80,349,,33809,13.0,,1236,multi-year,US
ACC-11302,Company_1302,Software,starter,2022-12-13,,0,"$4,966.09",210,180.0,"23,123 events",14.0,2.0,536,Monthly,US
ACC-11532,,Health,enterprise,17/03/2023,,0,$201.63,150,138.0,"29,416 events",0.6327743390173765,5.0,442,Yearly,APAC
ACC-10278,Company_278,Retail,ENTERPRISE,23/12/2021,2023-05-14,1,$463,81,62.0,28.8K,8.0,8.0,891,multi-year,NA
ACC-10036,Company_36,Technology,STARTER,2023-03-05,,0,$4665,490,291.0,38520,14.0,10.0,454,,latam
ACC-10662,Company_662,Retail,Starter Plan,2022-03-11,,0,,29,26.0,,1.0,2.0,813,Monthly,LATAM
ACC-11475,Company_1475,FinTech,Prof,02/17/2023,2024-01-11,1,$917,185,192.0,"44,102 events",16.0,15.0,470,Annual,Americas
ACC-11177,Company_1177,Software,Free Trial,02/03/2022,,0,$29.19,454,411.0,"37,287 events",21.0,3.0,822,Multi-Year,Europe
ACC-10977,Company_977,Healthcare,professional,2020-08-28,2021-05-06,1,$1941,140,60.0,"39,498 events",7.0,10.0,1373,month-to-month,EMEA
ACC-10738,Company_738,tech,Free,04/15/2020,,0,$108,432,270.0,,5.0,1.0,1508,,Americas
ACC-10191,Company_191,Tech,PRO,12/13/2020,,0,$1.91K,418,286.0,127 events,0.5205627845753373,10.0,1266,annual,latam
ACC-10919,Company_919,EdTech,Pro,12/31/2022,,0,$183.00,226,119.0,,12.0,4.0,518,monthly,NA
ACC-10456,Company_456,Software,Free,2022-01-11,2022-06-30,1,$542,303,208.0,"10,044 events",12.0,10.0,872,yearly,apac
ACC-10675,Company_675,E-Commerce,FREE,06/28/2022,,0,$530.96,419,414.0,"34,183 events",7.0,7.0,704,Monthly,North America
ACC-10760,Company_760,E-Commerce,Starter Plan,16/02/2020,2021-09-04,1,$53.82,454,249.0,21.3K,19.0,,1567,ANNUAL,latam
ACC-11476,Company_1476,SaaS,enterprise,2023-03-01,,0,$29,322,261.0,40.9K,21.0,15.0,458,Monthly,EU
ACC-10728,Company_728,saas,freemium,2023-03-04,,0,$180.33,461,,,0.0,0.0,455,,LATAM
ACC-10412,Company_412,fintech,Enterprise,2022-05-01,,0,$194.29,390,188.0,48664,6.0,0.0,762,ANNUAL,emea
ACC-11098,,saas,ENT,11/29/2022,,0,27.25,412,179.0,,1.0,7.0,550,Monthly,NA
ACC-10825,,healthcare,professional,25/09/2020,,0,5460.49,274,100.0,21.0K,9.0,0.0,1345,,Americas
ACC-10616,Company_616,FinTech,Prof,30/12/2020,,0,96.25,323,281.0,41873,17.0,8.0,1249,multi-year,EMEA
ACC-10114,Company_114,tech,Professional,2022-07-21,2024-03-06,1,$92.80,60,50.0,22959,3.0,5.0,681,Yearly,latam
ACC-10417,Company_417,tech,ENTERPRISE,04/13/2022,,0,$907,36,13.0,27.3K,14.0,1.0,780,ANNUAL,Asia Pacific
ACC-11556,Company_1556,,Professional,2021-06-28,,0,$193.45,439,406.0,"12,602 events",0.0,3.0,1069,monthly,
ACC-10969,Company_969,edtech,Free,21/11/2021,,No,"$4,745.56",116,87.0,,0.291684062962702,2.0,923,multi-year,
ACC-10604,Company_604,Software,free,11/20/2020,,0,,169,57.0,"29,038 events",12.0,5.0,1289,,
ACC-11562,,EdTech,starter,07/11/2022,2023-08-16,1,$1992,189,193.0,11172,0.8631142311880065,7.0,691,Yearly,NA
ACC-10089,Company_89,healthcare,professional,05/29/2021,,TRUE,1031.86,270,176.0,"27,770 events",21.0,,1099,MONTHLY,APAC
ACC-10848,Company_848,education,Free,03/07/2021,,0,$473.03,216,,"44,965 events",13.0,10.0,1182,monthly,apac
ACC-11298,Company_1298,ecommerce,FREE,16/10/2022,,0,"$4,932.39",66,63.0,7.8K,15.0,1.0,594,Multi-Year,Latin America
ACC-11561,Company_1561,finance,Free,07/07/2022,,0,$91.47,28,21.0,"19,653 events",19.0,6.0,695,2-Year,LATAM
ACC-10753,Company_753,Health,Free Trial,22/03/2022,2023-03-24,1,$5.19K,493,529.0,21702,24.0,,802,MONTHLY,apac
ACC-10498,Company_498,E-Commerce,free,2022-01-03,2022-10-12,1,$26.15,368,201.0,,12.0,,880,ANNUAL,
ACC-10011,Company_11,Technology,freemium,09/01/2022,2022-12-05,1,4709.56,108,46.0,"44,620 events",23.0,,874,month-to-month,LATAM
ACC-10396,Company_396,Technology,Ent,04/03/2022,,0,$4711,494,429.0,,18.0,10.0,790,ANNUAL,EU
ACC-10284,Company_284,tech,professional,2020-07-28,,0,31.07,433,264.0,"29,928 events",7.0,3.0,1404,month-to-month,US
ACC-11066,Company_1066,finance,Starter Plan,14/02/2021,,0,$209.29,78,80.0,"13,856 events",11.0,,1203,yearly,EMEA
ACC-10690,Company_690,SaaS,enterprise,2022-07-14,,0,$28,42,29.0,"17,031 events",13.0,6.0,688,Monthly,APAC
ACC-11336,Company_1336,edtech,STARTER,08/03/2020,2020-12-20,1,31.05,84,72.0,"2,096 events",0.08865664653724252,2.0,1546,2-Year,apac
ACC-11529,Company_1529,Software,pro,20/03/2020,2020-11-05,1,$212.21,394,419.0,"3,729 events",6.0,7.0,1534,MONTHLY,EMEA
ACC-10689,,FinTech,enterprise,12/12/2021,2026-09-04,1,$101.59,204,,"5,012 events",0.6692244090473942,0.0,902,monthly,APAC
ACC-10851,Company_851,SaaS,Ent,05/05/2020,,0,$100.37,139,93.0,,1.0,6.0,1488,Annual,Latin America
ACC-10159,Company_159,finance,,08/21/2021,,0,$27.39,38,36.0,12555,0.6940165383283605,0.0,1015,MONTHLY,US
ACC-10895,Company_895,E-Commerce,start,08/28/2022,,0,$50.51,167,143.0,18.5K,6.0,5.0,643,ANNUAL,Latin America
ACC-11290,,Finance,Ent,08/06/2022,2024-07-20,1,$929.09,180,133.0,40997,4.0,8.0,665,Multi-Year,APAC
ACC-10257,Company_257,Retail,,2022-11-12,,0,$95.83,455,433.0,,17.0,10.0,567,Yearly,Latin America
ACC-10335,Company_335,Health,ENTERPRISE,11/02/2021,,0,$45.73,353,126.0,7235,12.0,3.0,942,monthly,Asia Pacific
ACC-11533,Company_1533,EdTech,FREE,11/23/2022,,0,$106.28,373,245.0,42130,11.0,10.0,556,MONTHLY,Latin America
ACC-11039,Company_1039,TECH,Free,10/10/2020,,0,,361,378.0,,8.0,6.0,1330,ANNUAL,APAC
ACC-10515,Company_515,finance,pro,10/05/2021,,0,190.46,106,99.0,14050,17.0,10.0,970,MONTHLY,North America
ACC-11015,Company_1015,edtech,professional,06/18/2020,,0,$204.08,211,205.0,29.5K,16.0,4.0,1444,annual,Europe
ACC-10768,Company_768,finance,STARTER,2020-06-26,2021-12-11,1,539.07,4,3.0,"1,934 events",20.0,6.0,1436,multi-year,Asia Pacific
ACC-11431,Company_1431,edtech,Prof,11/04/2020,2021-02-06,1,490.72,254,195.0,2287,3.0,2.0,1305,month-to-month,EU
ACC-10761,,Tech,professional,2022-04-16,,0,$997.16,312,216.0,,22.0,6.0,777,annual,Americas
ACC-11299,Company_1299,,start,02/04/2022,,TRUE,$192,344,289.0,"49,017 events",8.0,-5.0,791,Yearly,North America
ACC-10947,Company_947,EdTech,professional,2020-03-15,2021-03-09,1,$46.97,234,168.0,"46,434 events",5.0,1.0,1539,,emea
ACC-10521,Company_521,Tech,FREE,2021-03-16,2021-12-07,1,$29.06,156,126.0,,13.0,5.0,1173,monthly,Latin America
ACC-10022,Company_22,Tech,ENT,05/25/2020,,0,4976.43,307,136.0,,0.33428764722822923,10.0,1468,Monthly,apac
ACC-10356,Company_356,Finance,Pro,04/10/2020,2021-11-21,1,$53.72,469,493.0,"43,565 events",12.0,5.0,1513,ANNUAL,EMEA
ACC-11381,,tech,start,06/05/2020,,0,,298,,,3.0,9.0,1457,,Latin America
ACC-10340,Company_340,healthcare,,24/09/2020,,0,50.31,484,247.0,"42,097 events",10.0,100.0,-49,Annual,Latin America
ACC-10431,Company_431,retail,freemium,2021-08-04,,0,,182,198.0,24664,6.0,,-104,annual,apac
ACC-10473,Company_473,fintech,Starter,20/12/2022,,0,29.66,138,108.0,"41,603 events",21.0,6.0,529,multi-year,US
ACC-10217,Company_217,tech,start,2020-05-03,2021-08-23,1,$501.14,260,89.0,13303,24.0,10.0,1490,ANNUAL,EMEA
ACC-10911,Company_911,saas,professional,2021-07-04,,0,201.93,100,59.0,,1.0,0.0,1063,annual,North America
ACC-11307,Company_1307,healthcare,Starter Plan,03/23/2021,2021-12-02,1,,269,114.0,44371,3.0,8.0,1166,MONTHLY,
ACC-11011,,,PRO,03/03/2021,2022-12-28,1,$46.79,437,362.0,,14.0,6.0,1186,2-Year,Americas
ACC-11590,Company_1590,SaaS,start,11/17/2021,,0,,129,134.0,,11.0,9.0,927,Yearly,APAC
ACC-10093,Company_93,FinTech,Prof,2020-08-25,2021-11-23,1,,281,303.0,,3.0,7.0,1376,2-Year,NA
ACC-11008,Company_1008,Finance,FREE,03/07/2023,,0,$206,129,54.0,,16.0,4.0,-95,2-Year,Asia Pacific
ACC-11070,Company_1070,finance,ENT,2023-01-01,,0,544.84,467,264.0,424 events,1.0,9.0,517,Annual,emea
ACC-11092,Company_1092,retail,ENTERPRISE,12/07/2022,,0,$989.54,474,199.0,"5,643 events",12.0,6.0,690,Yearly,Latin America
ACC-10696,Company_696,saas,Starter Plan,2020-05-19,,churned,$46.36,384,236.0,"49,588 events",0.0,1.0,1474,monthly,LATAM
ACC-11464,Company_1464,ecommerce,start,2021-11-16,2022-06-21,1,$2139,11,5.0,3.3K,14.0,3.0,928,month-to-month,Asia Pacific
ACC-10996,Company_996,TECH,Ent,23/10/2021,,0,527.91,294,181.0,,0.0,2.0,952,annual,LATAM
ACC-10153,Company_153,,Professional,17/09/2020,,0,$2155,390,123.0,3027,16.0,,1353,Yearly,US
ACC-11099,Company_1099,SaaS,enterprise,18/06/2022,,0,$95.63,434,158.0,14.8K,20.0,6.0,714,,
ACC-11412,Company_1412,Tech,professional,2021-05-04,,0,$209,232,127.0,"42,224 events",18.0,5.0,1124,annual,apac
ACC-10379,Company_379,Health,pro,06/04/2023,,0,473.07,127,,,23.0,,422,Annual,emea
ACC-10789,Company_789,Health,,03/07/2023,,0,$32,332,347.0,"37,727 events",14.0,10.0,452,Annual,Americas
ACC-10580,Company_580,Healthcare,start,08/05/2021,,0,$533.70,307,285.0,19086,15.0,1.0,1031,multi-year,Americas
ACC-10703,,Tech,Enterprise,2020-04-11,,0,$46.81,315,281.0,,13.0,0.0,1512,Multi-Year,EU
ACC-11522,Company_1522,Retail,Free,30/08/2022,,0,$542.45,286,,,22.0,1.0,641,,emea
ACC-10487,,Healthcare,Pro,02/09/2020,,0,,350,175.0,,14.0,1.0,-143,Multi-Year,Europe
ACC-10559,Company_559,Finance,Free,2020-02-18,,0,"$1,092.82",52,47.0,38.1K,18.0,9.0,1565,multi-year,emea
ACC-11141,Company_1141,EdTech,Enterprise,02/21/2020,,0,$465.10,411,424.0,,3.0,4.0,1562,ANNUAL,latam
ACC-11119,Company_1119,healthcare,Prof,2021-09-06,,0,31.37,430,,33.9K,12.0,,999,yearly,emea
ACC-10801,,,Free Trial,22/07/2020,2022-05-08,1,$207.22,161,154.0,17659,0.6286375026853902,5.0,1410,ANNUAL,EU
ACC-10512,Company_512,E-Commerce,Professional,2021-01-18,,0,$981.99,377,166.0,28014,0.7437137329494097,15.0,1230,Monthly,North America
ACC-10633,Company_633,Healthcare,STARTER,2023-02-03,,FALSE,$542,208,126.0,"21,095 events",8.0,0.0,484,Monthly,North America
ACC-11204,Company_1204,Finance,,12/06/2021,2022-03-23,1,480.21,130,46.0,"17,883 events",0.0,-5.0,1085,Annual,apac
ACC-11460,Company_1460,Education,Prof,03/09/2021,,0,$93.71,26,27.0,,15.0,7.0,1002,monthly,LATAM
ACC-11150,Company_1150,Education,enterprise,2021-03-04,,0,$44.83,186,,49844,13.0,3.0,1185,Multi-Year,North America
ACC-10790,Company_790,ecommerce,FREE,10/23/2020,,0,2072.0,369,143.0,"30,732 events",20.0,8.0,1317,Yearly,
ACC-10116,Company_116,edtech,starter,11/03/2021,,0,$495.54,442,180.0,29.5K,19.0,6.0,-114,Yearly,US
ACC-10740,Company_740,fintech,Prof,08/19/2022,,0,,273,158.0,"30,053 events",0.6872652506776561,0.0,652,,LATAM
ACC-11081,Company_1081,Health,Free,10/01/2022,,0,31.75,88,66.0,"5,435 events",1.0,,609,2-Year,Americas
ACC-10830,Company_830,edtech,ENT,04/11/2022,,0,$1.01K,125,101.0,,20.0,0.0,782,annual,North America
ACC-10119,Company_119,TECH,enterprise,04/28/2022,,0,$31,311,180.0,"36,955 events",10.0,1.0,765,Annual,US
ACC-10656,Company_656,FinTech,Ent,16/02/2022,2022-05-09,1,$2013,186,188.0,"28,056 events",6.0,0.0,836,multi-year,Latin America
ACC-11553,Company_1553,Tech,Starter,08/03/2020,,0,$30.47,98,66.0,"9,027 events",8.0,10.0,1546,Multi-Year,North America
ACC-10635,Company_635,Education,Free Trial,06/13/2021,,0,$5412,300,205.0,"31,312 events",17.0,100.0,1084,MONTHLY,
ACC-10369,Company_369,EdTech,STARTER,2022-04-23,,0,$181.04,279,,27504,16.0,0.0,770,ANNUAL,latam
ACC-10268,Company_268,Retail,free,06/02/2020,2020-10-04,1,$957.24,167,88.0,"4,217 events",8.0,1.0,1577,Yearly,Europe
ACC-10655,Company_655,Technology,Prof,05/02/2022,,0,"$5,429.98",372,223.0,"21,752 events",21.0,10.0,-106,Monthly,APAC
ACC-10935,Company_935,fintech,Enterprise,2020-06-12,,0,$193.48,272,239.0,"6,434 events",7.0,0.0,1450,yearly,
ACC-10822,Company_822,saas,Enterprise,10/25/2021,,churned,102.99,490,445.0,"39,815 events",21.0,,950,,Latin America
ACC-10866,Company_866,TECH,start,04/24/2022,2026-10-08,1,,428,387.0,21242,22.0,,769,,EMEA
ACC-10046,Company_46,Technology,Starter Plan,01/31/2020,,0,$906,160,90.0,"17,642 events",4.0,8.0,1583,Yearly,APAC
ACC-11403,Company_1403,EdTech,ENTERPRISE,2020-07-04,2022-04-15,1,52.56,475,401.0,358 events,2.0,10.0,1428,monthly,Europe
ACC-10991,Company_991,fintech,freemium,18/05/2020,2021-03-22,1,$943,449,218.0,26235,7.0,8.0,-12,annual,North America
ACC-10876,Company_876,EdTech,freemium,2023-01-03,2023-06-29,1,$28.74,366,301.0,10.1K,4.0,4.0,515,Yearly,North America
ACC-10773,Company_773,FinTech,FREE,03/13/2020,,0,98.09,179,176.0,46984,0.2311499346831399,6.0,1541,MONTHLY,emea
ACC-11219,Company_1219,fintech,STARTER,15/03/2020,,0,$492.78,229,205.0,1597,1.0,4.0,1539,Yearly,NA
ACC-10188,Company_188,E-Commerce,Starter,09/10/2022,,0,$514.68,353,356.0,"21,741 events",16.0,0.0,601,yearly,APAC
ACC-10004,Company_4,Healthcare,freemium,08/02/2020,,0,,234,137.0,18518,1.0,0.0,1399,MONTHLY,US
ACC-11003,Company_1003,EdTech,Ent,30/12/2020,,FALSE,$918,428,130.0,"9,841 events",21.0,6.0,1249,,US
ACC-11414,Company_1414,tech,Free Trial,03/27/2020,,0,"$5,030.40",3,2.0,,0.0793667230209082,-5.0,1527,,Asia Pacific
ACC-10263,Company_263,SaaS,,07/09/2020,,0,$215,57,47.0,"35,881 events",0.3877241903589158,1.0,1363,ANNUAL,Asia Pacific
ACC-11284,,SaaS,STARTER,2022-10-24,2023-03-31,1,"$2,033.46",48,49.0,2663,0.6070699442664255,9.0,586,MONTHLY,apac
ACC-11494,Company_1494,healthcare,starter,04/12/2020,2022-04-29,1,$955.48,485,186.0,5705,20.0,7.0,1275,2-Year,APAC
ACC-10443,Company_443,edtech,pro,02/11/2020,,0,89.29,486,401.0,,24.0,1.0,1307,Yearly,Americas
ACC-11002,Company_1002,EdTech,Starter,2022-10-18,2023-05-08,1,$107.50,255,82.0,46.3K,2.0,7.0,592,MONTHLY,US
ACC-11077,Company_1077,Education,Free,05/05/2022,,0,522.34,301,307.0,2.4K,22.0,9.0,758,ANNUAL,
ACC-10837,Company_837,fintech,pro,26/03/2021,2021-12-31,1,$29,179,119.0,17877,24.0,-5.0,1163,month-to-month,Americas
ACC-11462,Company_1462,saas,Ent,2020-10-03,2022-01-15,1,$4935,297,168.0,37932,10.0,7.0,1337,MONTHLY,Americas
ACC-10304,Company_304,Education,professional,16/01/2022,,churned,$502,335,246.0,"47,084 events",8.0,3.0,867,Annual,
ACC-11274,Company_1274,EdTech,Free Trial,12/15/2022,,0,,314,249.0,37736,1.0,1.0,534,Multi-Year,EMEA
ACC-10313,Company_313,healthcare,Ent,06/09/2021,2022-11-21,1,31.07,418,370.0,45502,23.0,6.0,1088,ANNUAL,
ACC-10149,Company_149,saas,enterprise,01/30/2022,,0,$47,153,146.0,45832,1.0,1.0,853,,EU
ACC-11148,Company_1148,Education,FREE,2020-01-06,2021-01-17,1,$31.49,275,128.0,44534,8.0,9.0,1608,2-Year,Americas
ACC-11213,Company_1213,Healthcare,pro,10/14/2022,,0,$53,181,89.0,"12,674 events",1.0,,596,MONTHLY,Europe
ACC-10574,,education,Ent,2020-05-24,2020-10-10,1,4629.02,94,98.0,29148,5.0,1.0,1469,multi-year,NA
ACC-10050,Company_50,FinTech,pro,2020-12-07,,0,1965.12,490,519.0,,17.0,2.0,1272,month-to-month,EU
ACC-11271,Company_1271,EdTech,FREE,25/02/2021,2021-04-08,1,$1070,92,42.0,"17,031 events",22.0,3.0,1192,MONTHLY,US
ACC-10726,Company_726,,FREE,10/15/2021,,0,$4982,181,161.0,"18,998 events",14.0,7.0,-198,ANNUAL,EU
ACC-10833,Company_833,finance,starter,06/07/2020,,0,$105.68,355,369.0,40647,3.0,6.0,1455,ANNUAL,Asia Pacific
ACC-11115,Company_1115,Software,start,26/08/2021,,0,,404,347.0,"27,815 events",0.286561784182381,2.0,1010,Yearly,EMEA
ACC-11166,Company_1166,ecommerce,starter,2022-05-05,2024-02-05,1,$28,103,77.0,"36,980 events",14.0,8.0,-119,Monthly,LATAM
ACC-10470,Company_470,education,start,2021-02-03,,0,$49.13,158,90.0,,0.833758419930999,,1214,ANNUAL,Asia Pacific
ACC-10971,Company_971,Education,Enterprise,2020-02-09,2022-01-08,1,,312,265.0,29706,16.0,4.0,-33,monthly,US
ACC-10653,Company_653,EdTech,ENTERPRISE,01/21/2021,,0,$903.60,319,226.0,"6,234 events",8.0,8.0,1227,MONTHLY,Latin America
ACC-10399,,Technology,professional,2022-09-08,,TRUE,"$2,058.43",421,247.0,35885,0.6961579444843001,10.0,632,annual,Asia Pacific
ACC-10511,Company_511,finance,Free,2021-04-26,2023-01-15,1,53.21,238,207.0,,13.0,9.0,1132,month-to-month,EU
ACC-10320,Company_320,Technology,Enterprise,05/08/2022,,0,$27.67,49,53.0,"13,075 events",11.0,1.0,666,Monthly,EMEA
ACC-10019,Company_19,Software,pro,2021-02-01,,0,$1095,179,118.0,13.0K,15.0,,1216,Yearly,apac
ACC-10684,Company_684,saas,STARTER,2021-06-29,,0,29.26,144,140.0,"3,137 events",4.0,4.0,-12,Monthly,EU
ACC-10035,Company_35,finance,freemium,2022-08-09,,0,,391,126.0,"7,412 events",11.0,5.0,662,MONTHLY,NA
ACC-10902,Company_902,FinTech,Starter,03/12/2021,2022-01-30,1,$196.32,388,266.0,"28,609 events",15.0,2.0,911,Yearly,EMEA
ACC-10827,Company_827,SaaS,freemium,10/11/2020,,0,$201,47,36.0,1312,17.0,,1299,Multi-Year,US
ACC-11467,Company_1467,education,FREE,06/29/2020,,0,927.04,75,78.0,35.3K,9.0,10.0,1433,,LATAM
ACC-10407,Company_407,ecommerce,Professional,06/06/2021,,0,$49,98,,,0.39889885774970174,2.0,1091,ANNUAL,
ACC-10920,Company_920,fintech,Enterprise,03/27/2023,2023-11-14,1,$105,235,,,20.0,10.0,432,MONTHLY,Asia Pacific
ACC-10537,Company_537,Software,pro,06/12/2020,,0,4564.11,330,259.0,,0.0,1.0,1273,annual,US
ACC-10758,Company_758,retail,Starter,2023-03-30,,0,,449,157.0,6045,7.0,7.0,429,Annual,
ACC-11062,Company_1062,healthcare,starter,21/08/2020,,0,$48.11,35,32.0,"21,845 events",15.0,7.0,1380,ANNUAL,US
ACC-11199,Company_1199,Health,Ent,17/03/2022,,0,$28.42,472,213.0,"12,427 events",3.0,3.0,807,,Americas
ACC-10245,Company_245,EdTech,FREE,02/03/2021,2023-01-17,1,"$4,642.10",456,288.0,,16.0,0.0,1187,Annual,Europe
ACC-11127,Company_1127,saas,PRO,12/06/2021,,0,$1095,430,432.0,15536,3.0,0.0,1085,2-Year,APAC
ACC-10784,Company_784,Technology,pro,2021-05-03,2021-06-29,1,$50.31,327,112.0,25474,0.0,,1125,yearly,LATAM
ACC-10489,,healthcare,Pro,2021-05-29,,0,$26.87,42,15.0,"32,207 events",6.0,10.0,1099,Annual,North America
ACC-10154,,Education,STARTER,07/21/2022,,0,$971.71,35,23.0,40.1K,11.0,0.0,681,Multi-Year,EMEA
