id,age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,housing,n_household_members,savings_usd,broadband_access,employment_status,commute_time_min,county_fips,rent_usd
837,60,Private,10th,Never-married,Craft-repair,Husband,White,Male,0,0,14,United-States,53182,Own,1,887,N,Self-employed,108,07643,0
838,43,Private,1st-4th,Married-civ-spouse,Tech-support,Wife,Black,Male,0,0,57,United-States,205369,Own,3,700,Yes,Retired,62,33804,0
839,99,Private,1st-4th,M,Machine-op-inspct,Own-child,Other,Male,0,0,60,United-States,41427,Mortgage,4,317,No,Employed,92,36481,0
840,76,Private,Prof-school,Married-civ-spouse,Craft-repair,Unmarried,White,Female,81740,0,55,United-States,>50K,Rent,1,0,N,Student,14,24514,3405
841,41,Private,Preschool,Never-married,Transport-moving,Husband,White,Male,69534,0,19,United-States,<=50K,Mortgage,4,279,N,Retired,35,37371,1786
842,45,Private,BACHELORS,Married,Sales,Own-child,White,Male,0,0,26,United-States,<=50K,Own,4,0,no,Employed,24,08346,0
843,60,State-gov,Prof-school,Married-AF-spouse,Sales,Unmarried,White,Male,0,0,51,United-States,16109,Rent,3,0,N,Unemployed,23,20142,2909
844,84,Private,12th,Never-married,Sales,Own-child,White,Female,0,0,50,United-States,36294,Own,6,979,yes,Unemployed,18,38191,0
845,22,Federal-gov,Prof-school,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,63,Germany,16428,Mortgage,4,4189,Y,Retired,109,31069,3080
846,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,49,United-States,47626,Mortgage,1,0,no,Retired,45,06465,2567
847,87,Private,Masters,Married-civ-spouse,,Husband,White,Male,0,0,31,United-States,26589,Rent,4,191,No,Student,97,55143,0
848,34,Private,doctorate,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,15,United-States,>50K,Mortgage,2,26852,N,Self-employed,113,24290,0
849,79,Private,11th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,51,United-States,<=50K,Mortgage,3,11055,no,Retired,7,3808,0
850,99,Private,HS-grad,Div.,Armed-Forces,Husband,White,Male,0,0,99,United-States,<=50K,Mortgage,7,0,yes,Unemployed,78,46830,0
851,22,Private,Assoc-acdm,S,Sales,Not-in-family,White,Female,0,0,28,United-States,31222,Other,7,4035,N,Student,27,37646,0
852,50,Self-emp-not-inc,12th,Divorced,Exec-managerial,Husband,Black,Female,0,0,34,United-States,<=50K,Own,7,976,N,Student,93,37087,1249
853,37,Without-pay,Bachelors,M,Craft-repair,Not-in-family,Black,Male,0,0,52,United-States,<=50K,Rent,7,2190,no,Retired,14,31056,0
854,57,Federal-gov,10th,M,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,Own,3,9047,no,Self-employed,107,46086,3364
855,39,Never-worked,doctorate,M,Prof-specialty,Not-in-family,White,Male,0,0,57,United-States,21630,Mortgage,4,8301,No,Student,106,22256,3375
856,23,Private,5th-6th,S,Farming-fishing,Own-child,White,Female,0,0,16,United-States,15224,Own,2,0,N,Employed,115,02553,0
857,60,Private,Ph.D.,Divorced,Armed-Forces,Other-relative,White,Male,0,0,44,United-States,>50K,Other,4,0,No,Retired,95,14182,401
858,61,Self-emp-not-inc,12th,Never-married,Adm-clerical,Own-child,White,Male,0,0,60,United-States,72159,Own,1,5860,Yes,Student,50,54635,3282
859,99,Private,12th,Never-married,Armed-Forces,Own-child,White,Female,0,0,5,United-States,<=50K,Own,4,0,N,Retired,25,23216,0
860,41,Private,5th-6th,Married-civ-spouse,,Wife,White,Male,0,0,51,United-States,>50K,Own,2,3300,No,Retired,105,28125,2503
861,64,Private,HS-grad,Never-married,Transport-moving,Other-relative,White,Male,0,0,61,United-States,13851,Rent,2,855,no,Unemployed,63,02167,589
862,36,Federal-gov,10th,Divorced,Tech-support,Wife,White,Male,0,0,8,United-States,13896,Rent,3,377,Yes,Self-employed,43,44591,0
863,44,Private,Some-college,Never-married,Sales,Unmarried,White,Male,0,0,62,United-States,>50K,Own,4,0,yes,Employed,47,10686,0
864,84,Private,Masters,Never-married,Transport-moving,Unmarried,White,Female,0,0,16,United-States,11470,Mortgage,2,1149,yes,Self-employed,83,24417,2887
865,82,Private,Preschool,Never-married,Priv-house-serv,Own-child,White,Female,0,0,2,United-States,190738,Own,3,1239,yes,Unemployed,51,56038,0
866,57,Private,1st-4th,M,Sales,Own-child,White,Male,0,0,7,United-States,40522,Mortgage,2,0,Y,Retired,115,23058,757
867,55,Local-gov,Assoc-acdm,Div.,Craft-repair,Other-relative,White,Female,0,0,16,United-States,>50K,Rent,5,5901,Yes,Self-employed,57,48348,0
868,20,Private,Some-college,Never-married,Other-service,Husband,Black,Male,0,0,4,United-States,15084,Mortgage,5,0,N,Employed,16,33065,1812
869,99,Self-emp-not-inc,Assoc-voc,Never-married,Sales,Husband,White,Male,0,0,5,United-States,<=50K,Own,7,11354,N,Employed,93,10468,0
870,38,Federal-gov,Preschool,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,58,United-States,<=50K,Own,1,3633,N,Student,47,1816,0
871,34,Never-worked,11th,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,0,0,44,United-States,16022,Own,3,0,N,Employed,93,01018,709
872,99,Private,HS-grad,Single,,Own-child,White,Female,0,0,26,United-States,18046,Own,3,369,N,Student,28,1434,2486
873,61,Private,Preschool,Married-civ-spouse,Sales,Own-child,White,Female,0,0,57,United-States,110269,Own,2,5286,no,Unemployed,60,50357,2772
874,49,Private,1st-4th,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,53,United-States,<=50K,Rent,5,0,No,Employed,81,05091,3054
875,32,Private,Assoc-voc,Never-married,Transport-moving,Not-in-family,White,Male,0,0,64,Mexico,53294,Own,6,0,No,Retired,110,16222,0
876,71,Private,doctorate,S,Protective-serv,Own-child,White,Male,0,0,51,United-States,110721,Mortgage,1,0,Yes,Retired,12,06074,3734
877,56,Private,Preschool,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,48,El-Salvador,<=50K,Mortgage,4,0,no,Unemployed,60,30381,0
878,45,Private,B.S.,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,80,United-States,101235,Own,4,10899,Y,Student,80,13491,0
879,66,Self-emp-not-inc,HS-grad,Single,Tech-support,Own-child,White,Male,59086,0,99,United-States,>50K,Own,2,1390,Yes,Self-employed,110,47437,2251
880,38,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,99,United-States,48304,Rent,7,0,no,Student,37,19063,3121
881,37,Private,1st-4th,Married,Tech-support,Wife,White,Male,2036,0,49,United-States,<=50K,Mortgage,6,28291,no,Employed,100,01339,0
882,37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,7,United-States,28505,Own,4,3840,No,Student,24,50159,0
883,89,Local-gov,Assoc-voc,Married,Transport-moving,Husband,White,Male,0,0,35,United-States,26178,Rent,4,157,No,Employed,68,14513,0
884,20,Private,7th-8th,Div.,Armed-Forces,Other-relative,Black,Male,0,0,33,United-States,19550,Own,3,0,No,Employed,119,46316,0
885,17,Private,M.S.,Divorced,Machine-op-inspct,Wife,White,Male,0,0,47,United-States,10915,Own,6,7515,N,Self-employed,67,11211,0
886,22,Private,Bachelors,M,Craft-repair,Unmarried,White,Male,0,0,99,United-States,<=50K,Own,4,4402,No,Student,69,36423,0
887,19,Private,Prof-school,Never-married,Farming-fishing,Not-in-family,White,Male,14793,0,110,United-States,<=50K,Mortgage,7,2185,Yes,Unemployed,82,27826,0
888,87,Private,7th-8th,M,Farming-fishing,Wife,White,Male,0,0,28,Cuba,<=50K,Rent,5,5015,No,Unemployed,86,34666,669
889,21,Private,7th-8th,Married-civ-spouse,,Other-relative,White,Female,0,0,99,Germany,<=50K,Own,7,1979,Y,Student,27,54525,0
890,75,Local-gov,Bachelors,Divorced,Tech-support,Unmarried,White,Male,0,0,50,South,>50K,Rent,2,0,Yes,Self-employed,53,05678,531
891,99,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0,0,26,United-States,56466,Rent,2,3352,Yes,Employed,21,46514,0
892,18,Private,4yr degree,Never-married,Prof-specialty,Wife,White,Female,0,0,29,United-States,<=50K,Rent,1,7015,No,Self-employed,12,21820,0
893,89,Private,Assoc-acdm,Never-married,Transport-moving,Other-relative,White,Male,0,0,21,United-States,50319,Other,7,305,N,Student,102,52046,2233
894,31,Private,Masters,M,Protective-serv,Own-child,White,Female,0,0,22,United-States,17924,Other,2,1554,Y,Student,12,31041,631
895,50,Local-gov,5th-6th,Married,Prof-specialty,Unmarried,White,Male,0,0,20,United-States,48645,Mortgage,5,24668,Y,Retired,98,55660,0
896,99,Self-emp-inc,9th,Never-married,Priv-house-serv,Not-in-family,Black,Male,0,0,1,United-States,>50K,Own,7,0,yes,Employed,13,47133,0
897,58,Private,11th,Married,Exec-managerial,Own-child,White,Male,67722,0,21,United-States,12054,Own,1,0,no,Unemployed,85,12053,1253
898,81,Private,10th,Divorced,,Other-relative,White,Female,0,0,80,Cuba,80310,Mortgage,6,3605,Y,Unemployed,4,12543,0
899,29,Private,Assoc-voc,Wid.,Exec-managerial,Own-child,White,Male,0,0,25,Puerto-Rico,180452,Rent,3,0,yes,Self-employed,74,40055,400
900,69,Self-emp-inc,Some-college,Sep,Priv-house-serv,Wife,White,Male,0,0,30,United-States,<=50K,Own,1,0,yes,Self-employed,69,09231,1739
901,27,Private,7th-8th,Single,Machine-op-inspct,Own-child,White,Male,0,0,50,United-States,130537,Rent,7,0,yes,Retired,20,31106,2099
902,28,Private,doctorate,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,44,United-States,>50K,Mortgage,4,6549,N,Retired,106,12820,3761
903,28,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K,Rent,3,0,No,Unemployed,14,22774,2178
904,46,Private,11th,Never-married,Priv-house-serv,Husband,White,Female,0,0,18,United-States,<=50K,Rent,1,42754,yes,Employed,17,25741,0
905,88,Private,Preschool,Married-civ-spouse,Other-service,Other-relative,White,Male,0,0,32,United-States,84414,Own,4,29198,No,Self-employed,33,41724,0
906,26,Private,Prof-school,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,11114,Mortgage,7,33998,N,Employed,72,51079,0
907,74,Private,Assoc-acdm,Never-married,Priv-house-serv,Not-in-family,White,Male,10593,0,27,Puerto-Rico,172208,Mortgage,1,11740,yes,Student,14,18558,3469
908,48,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,16622,0,35,United-States,58275,Own,3,0,N,Employed,19,14765,0
909,21,Private,12th,Divorced,Handlers-cleaners,Husband,White,Male,0,0,21,United-States,<=50K,Mortgage,5,19143,yes,Self-employed,93,20527,0
910,88,Private,Bachelors,Married-AF-spouse,Farming-fishing,Not-in-family,White,Male,0,0,25,United-States,30725,Own,5,6572,N,Self-employed,64,50424,0
911,85,Federal-gov,Prof-school,Never-married,Craft-repair,Wife,White,Male,0,0,23,United-States,<=50K,Rent,1,0,no,Student,55,25335,0
912,89,Private,Assoc-acdm,Married,Priv-house-serv,Not-in-family,Black,Female,0,0,59,United-States,<=50K,Rent,3,5244,yes,Student,109,38304,2001
913,45,Private,7th-8th,Married,Machine-op-inspct,Not-in-family,White,Female,0,289,54,United-States,<=50K,Own,1,12277,Y,Retired,61,31290,835
914,80,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,2,South,124562,Mortgage,4,2225,No,Employed,57,33062,1717
915,54,Self-emp-inc,Prof-school,Widowed,Protective-serv,Unmarried,White,Male,0,0,43,United-States,50567,Rent,2,0,No,Student,6,12800,0
916,99,Private,Assoc-acdm,Never-married,Other-service,Unmarried,White,Female,0,0,26,United-States,<=50K,Own,7,54808,No,Student,82,25249,3367
917,56,Private,10th,Never-married,Transport-moving,Own-child,White,Female,0,0,34,United-States,<=50K,Mortgage,6,45494,Y,Employed,16,52244,3138
918,38,Private,Assoc-voc,Single,,Other-relative,White,Male,0,3390,24,United-States,28218,Rent,2,3254,yes,Retired,82,24303,0
919,30,Private,5th-6th,Div.,Protective-serv,Not-in-family,White,Male,0,0,17,Canada,<=50K,Own,4,3591,yes,Employed,52,43632,963
920,25,Never-worked,7th-8th,Widowed,Transport-moving,Wife,White,Male,4327,0,46,United-States,<=50K,Mortgage,5,16040,No,Student,43,36170,0
921,74,Local-gov,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,11,United-States,>50K,Rent,2,14033,Y,Unemployed,70,10634,553
922,87,Without-pay,10th,Married,Farming-fishing,Husband,White,Male,0,0,32,United-States,19919,Rent,6,0,no,Retired,78,19833,0
923,26,Private,7th-8th,Single,Armed-Forces,Husband,White,Male,0,0,39,United-States,51421,Own,3,0,N,Self-employed,94,54062,0
924,39,Self-emp-inc,MASTERS,Never-married,Exec-managerial,Unmarried,White,Female,0,0,11,United-States,<=50K,Rent,2,4128,no,Employed,93,36680,0
925,76,Private,11th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K,Own,1,127,Yes,Self-employed,107,36517,2322
926,29,Local-gov,Assoc-acdm,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,18075,Mortgage,5,13371,No,Retired,72,01580,2085
927,17,Private,Preschool,Divorced,Exec-managerial,Other-relative,White,Female,66817,0,55,United-States,<=50K,Own,3,5896,no,Retired,99,02282,856
928,42,Private,Prof-school,Single,Machine-op-inspct,Not-in-family,White,Male,79358,0,42,United-States,20939,Rent,2,0,no,Unemployed,113,50234,0
929,28,State-gov,Doctorate,Divorced,Priv-house-serv,Other-relative,White,Male,0,0,50,United-States,<=50K,Mortgage,6,21471,no,Retired,80,48122,3724
930,50,Without-pay,Prof-school,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,>50K,Rent,2,8130,Yes,Unemployed,39,19356,0
931,42,Private,12th,Divorced,Farming-fishing,Other-relative,White,Female,0,0,6,United-States,>50K,Mortgage,4,3023,Y,Student,48,06712,0
932,66,Private,10th,Married-civ-spouse,Sales,Own-child,Black,Male,0,0,55,United-States,26285,Rent,5,721,Y,Unemployed,90,39035,0
933,47,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,3480,59,Mexico,17102,Rent,4,961,Yes,Self-employed,56,44268,0
934,35,Private,Doctorate,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,57,United-States,<=50K,Own,5,72440,no,Student,67,17707,0
935,99,Never-worked,HS-grad,S,Protective-serv,Other-relative,Black,Male,0,0,62,United-States,65532,Mortgage,5,0,N,Student,75,25812,2716
936,70,Private,10th,Married,Prof-specialty,Wife,White,Male,0,2638,40,United-States,<=50K,Rent,2,6448,Yes,Student,115,31315,3683
937,70,Private,Bachelors,Divorced,Priv-house-serv,Husband,White,Male,0,0,8,United-States,56855,Own,6,0,Y,Unemployed,9,18174,0
938,58,Self-emp-inc,Preschool,Never-married,Handlers-cleaners,Husband,White,Male,0,0,47,United-States,<=50K,Rent,5,3647,Yes,Student,101,02485,1423
939,34,Private,Preschool,Single,Prof-specialty,Other-relative,Black,Female,0,0,45,United-States,<=50K,Own,7,0,no,Employed,101,40787,2293
940,59,Private,Assoc-voc,Never-married,Armed-Forces,Other-relative,White,Male,0,3052,61,United-States,<=50K,Own,1,72016,N,Student,20,32442,0
941,57,Self-emp-inc,9th,Divorced,Armed-Forces,Unmarried,White,Male,0,0,36,United-States,73585,Mortgage,5,8345,No,Unemployed,81,28453,1999
942,69,Private,5th-6th,Separated,Prof-specialty,Wife,White,Female,0,0,13,United-States,<=50K,Rent,7,0,Yes,Student,93,43502,0
943,40,Self-emp-not-inc,9th,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,15,United-States,62819,Own,2,1044,Y,Unemployed,70,16820,3876
944,81,Private,7th-8th,Married-civ-spouse,,Other-relative,White,Female,0,0,38,United-States,>50K,Mortgage,4,4561,Y,Employed,22,41170,3163
945,20,Private,Bachelors,Married-civ-spouse,,Not-in-family,White,Male,0,2216,13,United-States,<=50K,Rent,5,1815,Y,Employed,101,40151,1514
946,17,Private,1st-4th,Never-married,Transport-moving,Not-in-family,White,Male,0,0,56,United-States,6671,Rent,7,0,N,Unemployed,101,23141,2860
947,68,Local-gov,11th,Never-married,Exec-managerial,Wife,Other,Male,0,0,31,Germany,>50K,Own,3,8357,N,Retired,75,40439,3826
948,77,Private,Bachelors,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,29,Philippines,<=50K,Mortgage,4,0,no,Student,29,28745,0
949,73,Private,Preschool,Never-married,Tech-support,Other-relative,Black,Female,41157,0,62,United-States,45893,Other,3,186000,Y,Employed,90,31380,0
950,64,Private,11th,Sep,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,0,648,33,United-States,<=50K,Rent,5,0,no,Retired,99,47635,3806
951,27,Private,7th-8th,Div.,Craft-repair,Other-relative,White,Male,89007,0,4,United-States,<=50K,Mortgage,7,2077,Y,Employed,6,02363,1367
952,43,Private,12th,M,Tech-support,Husband,White,Female,0,0,34,United-States,<=50K,Own,6,0,no,Unemployed,91,12540,3170
953,86,Self-emp-inc,7th-8th,Divorced,Prof-specialty,Unmarried,White,Male,0,0,36,United-States,63632,Rent,4,0,N,Unemployed,57,53502,0
954,60,Private,Assoc-voc,Single,Adm-clerical,Unmarried,Black,Female,92123,0,61,United-States,16083,Rent,2,0,Yes,Retired,98,18520,2504
955,55,Without-pay,Bachelors,Never-married,Craft-repair,Other-relative,White,Male,0,0,19,United-States,30619,Rent,1,6900,Y,Unemployed,78,14153,3745
956,28,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Female,0,1741,29,United-States,48743,Rent,1,0,yes,Student,100,29214,0
957,41,Self-emp-not-inc,12th,Separated,Priv-house-serv,Husband,White,Male,0,0,46,United-States,>50K,Rent,7,1344,Yes,Student,85,35652,0
958,30,Private,Prof-school,Never-married,Tech-support,Own-child,White,Male,0,566,38,United-States,>50K,Rent,3,9957,yes,Retired,70,03380,2253
959,63,Self-emp-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,102865,Rent,4,0,No,Unemployed,12,23370,3119
960,54,Private,Assoc-acdm,M,,Other-relative,White,Female,0,0,12,United-States,36382,Mortgage,5,3856,N,Self-employed,116,35817,3839
961,28,Private,Bachelors,Divorced,,Husband,White,Female,0,0,11,United-States,14758,Rent,3,0,No,Retired,116,33082,0
962,65,Private,5th-6th,S,Transport-moving,Not-in-family,White,Male,0,0,100,United-States,<=50K,Own,7,0,yes,Retired,17,55817,0
963,60,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K,Other,5,0,No,Employed,29,50280,886
964,77,Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Other,Male,0,0,37,South,28897,Mortgage,5,4398,N,Retired,102,28503,0
965,40,State-gov,12th,Married,Armed-Forces,Own-child,White,Male,26328,0,14,United-States,55827,Mortgage,2,0,N,Self-employed,75,35763,0
966,38,Private,11th,Married,Exec-managerial,Not-in-family,White,Male,0,0,13,United-States,35845,Rent,4,4976,N,Unemployed,10,11340,3300
967,63,Private,12th,Married,Other-service,Not-in-family,White,Male,0,0,5,United-States,>50K,Mortgage,1,4900,yes,Employed,49,14652,3716
968,19,Private,9th,Divorced,,Husband,White,Female,52336,1311,37,United-States,<=50K,Rent,6,0,yes,Unemployed,35,52002,0
969,54,Private,5th-6th,Widowed,Exec-managerial,Not-in-family,White,Male,39720,0,48,United-States,104448,Other,6,1396,N,Employed,9,31423,1203
970,57,Private,9th,Married,Machine-op-inspct,Unmarried,White,Female,52335,0,31,United-States,<=50K,Rent,3,0,N,Retired,94,12819,0
971,38,Private,Prof-school,Never-married,Priv-house-serv,Husband,White,Female,0,0,36,United-States,27453,Own,7,0,No,Retired,74,25649,0
972,30,Self-emp-not-inc,Assoc-acdm,Married,Tech-support,Not-in-family,White,Female,0,0,24,United-States,53194,Mortgage,4,0,No,Student,33,03802,1206
973,29,Private,Assoc-acdm,Married,Protective-serv,Wife,White,Female,15598,0,61,United-States,<=50K,Mortgage,2,0,Yes,Retired,23,13448,0
974,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1774,38,United-States,>50K,Rent,6,17376,no,Retired,95,34336,1798
975,31,Private,Doctor,Divorced,Sales,Unmarried,White,Female,0,0,22,United-States,22301,Other,6,3442,No,Self-employed,85,23823,746
976,84,Private,12th,Div.,Protective-serv,Not-in-family,White,Male,0,0,90,United-States,<=50K,Other,2,0,N,Student,79,48173,718
977,86,Private,12th,Married-civ-spouse,,Not-in-family,Amer-Indian-Eskimo,Male,0,0,63,United-States,9753,Mortgage,3,1103,N,Retired,82,01409,0
978,53,Private,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,3494,41,United-States,13515,Own,2,0,yes,Unemployed,6,13200,2060
979,37,Private,Preschool,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,1731,2,Mexico,<=50K,Mortgage,1,1011,yes,Employed,19,16179,2780
980,46,Private,9th,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,54,United-States,<=50K,Own,4,0,Y,Retired,104,22706,2956
