shipment_id,order_id,origin_city,origin_state,dest_city,dest_state,carrier,ship_date,delivery_date,delivery_days,weight_kg,length_cm,width_cm,height_cm,shipping_cost_usd,delivery_status,tracking_number,priority,insurance_value,damage_reported
SHP-51367,ORD-31453,Madison,NJ,Durham,NC,DHL,2022-07-07,2022-07-08,1,93.79,7.3,94.4,67.3,124.24,Delayed,1Z33QQ5PSGXO3Y1LYE,Express,1211.69,No
SHP-51368,ORD-18518,Fairview,VA,Lowell,MA,Old Dominion,2024-01-27,2024-02-09,13,143.55,103.9,76.6,21.1,191.84,Out for Delivery,1ZZM96BOG57ZTNGEOX,Express,1213.58,No
SHP-51369,ORD-17165,Macon,GA,Naperville,IL,XPO Logistics,2023-06-15,2023-06-20,5,33.94,127.7,39.2,39.7,63.35,Returned,1Z92QPU0SM77728USM,Express,2585.58,Yes
SHP-51370,ORD-30319,Akron,OH,NJ City,NJ,Old Dominion,2022-02-24,2022-03-05,9,132.37,92.2,25.2,32.1,167.26,Delivered,1Z6QWHZZ7W57PTVFAI,Standard,1197.47,Yes
SHP-51371,ORD-12414,Syracuse,NY,Springfield,MA,FedEx,2024-09-04,2024-09-18,14,52.99,129.2,98.9,13.2,107.86,Delivered,1ZFKQBMBWGQADDUETJ,Economy,3399.57,Yes
SHP-51372,ORD-17892,Reading,PA,Springfield,MA,UPS,2023-03-15,2023-03-26,11,67.93,185.1,86.5,19.2,183.58,Out for Delivery,1ZY74CC6V9396ACZZZ,Economy,3079.09,No
SHP-51373,ORD-59650,Wilmington,NC,San Jose,CA,XPO Logistics,2022-11-04,2022-11-07,3,7.09,123.5,26.5,50.5,28.32,Delivered,1ZZQ1TUMWLN6ZPVQ2Z,Express,4672.09,No
SHP-51374,ORD-53657,Sacramento,CA,Augusta,GA,DHL,2024-01-11,2024-01-12,1,27.64,169.1,20.2,11.8,56.26,Delivered,1ZZ3O4FNSIT2L6X37N,Standard,1696.91,No
SHP-51375,ORD-53960,Savannah,GA,Fort Worth,TX,Old Dominion,2024-04-16,2024-04-18,2,39.13,57.1,25.7,12.0,51.37,In Transit,1ZM5IXMIMVRJ5ZXIFQ,Overnight,3898.6,No
SHP-51376,ORD-45026,Riverside,VA,Wilmington,NC,USPS,2023-10-26,2023-11-03,8,26.26,6.4,52.1,10.5,34.55,Delayed,1Z2414XQD3V1UVQNQB,Standard,4013.53,No
SHP-51377,ORD-14009,Columbus,OH,Madison,NJ,Amazon Logistics,2023-09-23,2023-10-05,12,100.38,194.3,10.0,56.1,109.25,Returned,1ZKTGD882FBE6E9C8K,Express,3701.23,No
SHP-51378,ORD-46165,Athens,GA,Bellevue,WA,UPS,2023-04-10,2023-04-24,14,79.11,21.9,30.5,21.7,69.54,In Transit,1ZIMZAT0ZURU5UJOST,Economy,2751.25,No
SHP-51379,ORD-48769,Reading,PA,Springfield,NJ,USPS,2025-06-20,2025-06-24,4,38.75,81.6,60.8,43.7,100.72,Returned,1Z7H3LGLPOQHS1I0OJ,Express,2857.74,No
SHP-51380,ORD-15104,Philadelphia,PA,New York,NY,Old Dominion,2022-01-06,2022-01-20,14,147.9,123.7,55.2,32.3,402.99,Delayed,1ZLO4O6RL7LXOUMNPC,Standard,4123.63,No
SHP-51381,ORD-28989,Buffalo,NY,Cincinnati,OH,Amazon Logistics,2023-12-19,2023-12-28,9,58.97,126.3,16.2,43.4,136.72,Out for Delivery,1ZVP550LDMRC06O6IW,Standard,1567.73,No
SHP-51382,ORD-48312,Allentown,PA,Bellevue,WA,FedEx,2025-09-11,2025-09-15,4,33.1,23.8,15.9,13.7,48.21,Delivered,1ZTD3QUJYWO5SI9UJO,Express,2514.33,No
SHP-51383,ORD-54538,Riverside,VA,Sacramento,CA,FedEx,2024-04-20,2024-04-27,7,24.41,124.7,82.9,40.5,58.57,Delivered,1Z0Y997PPCLZD9IIB4,Economy,4635.28,No
SHP-51384,ORD-23064,Lowell,MA,Riverside,MI,USPS,2024-12-16,2024-12-20,4,97.69,49.5,59.7,25.4,233.98,Delayed,1ZVQ40YPUL1XVFCHI7,Economy,121.42,No
SHP-51385,ORD-25494,Worcester,MA,Springfield,NJ,XPO Logistics,2022-03-22,2022-04-05,14,50.46,147.6,48.3,19.1,60.94,Delivered,1Z4OWKBACO5QHUE44I,Economy,343.56,No
SHP-51386,ORD-54344,Philadelphia,PA,Springfield,IL,Amazon Logistics,2024-05-28,2024-06-02,5,121.4,51.1,95.7,54.3,312.26,Delivered,1ZPHP9MR40T3033KDJ,Overnight,1880.78,No
SHP-51387,ORD-17664,Philadelphia,PA,Pittsburgh,PA,OnTrac,2022-03-25,2022-04-08,14,95.8,112.3,66.8,18.1,282.71,Out for Delivery,1ZAZ4912P88UU56PNP,Economy,1067.1,No
SHP-51388,ORD-52245,Raleigh,NC,San Francisco,CA,USPS,2024-01-28,2024-02-03,6,36.16,22.7,31.9,75.4,68.72,Delivered,1ZPRMP88C5W8BF405Z,Overnight,2727.69,No
SHP-51389,ORD-21607,Raleigh,NC,Erie,PA,XPO Logistics,2022-05-04,2022-05-06,2,129.74,32.0,35.8,55.7,252.41,In Transit,1ZLVBAHUJ0KFLMUVJS,Overnight,2887.77,No
SHP-51390,ORD-44466,Jacksonville,FL,Durham,NC,XPO Logistics,2022-05-06,2022-05-18,12,1.87,138.4,25.1,53.0,17.86,Delivered,1ZYH85JDFY78KKWKN3,Express,1046.32,Yes
SHP-51391,ORD-53843,Houston,TX,Bellevue,WA,XPO Logistics,2023-12-14,2023-12-21,7,22.17,130.1,38.9,17.8,33.52,Out for Delivery,1ZOZ8LR1RZZYHU8S02,Economy,25.18,No
SHP-51392,ORD-22725,Lowell,MA,Columbus,OH,Old Dominion,2025-03-10,2025-03-23,13,128.56,148.0,95.3,50.6,158.77,Delivered,1ZDCFMD4BAIZJREFFH,Express,2537.6,No
SHP-51393,ORD-10987,Los Angeles,CA,Wilmington,NC,UPS,2022-05-11,2022-05-16,5,123.17,93.9,51.6,20.9,258.52,Delivered,1ZQHQXAJ69NBGOWE65,Express,1953.13,No
SHP-51394,ORD-18938,Charlotte,NC,Macon,GA,XPO Logistics,2023-05-16,2023-05-23,7,41.87,188.8,12.8,67.0,128.91,Delivered,1ZJD9GTSVAVEQK4XP6,Standard,2604.2,No
SHP-51395,ORD-59968,MI City,MI,Allentown,PA,DHL,2022-01-31,2022-02-07,7,67.26,141.7,28.7,42.5,69.6,Delivered,1Z9QUHJCTRX1RES31W,Express,692.24,No
SHP-51396,ORD-34509,Augusta,GA,Pittsburgh,PA,Amazon Logistics,2025-06-15,2025-06-25,10,64.54,59.9,84.3,41.2,59.69,Delayed,1ZOINOOS6CC51XSA97,Economy,1212.3,No
SHP-51397,ORD-25711,Riverside,AZ,Philadelphia,PA,UPS,2023-11-23,2023-11-28,5,21.35,176.0,9.3,58.3,46.36,Delivered,1ZHYPW2LXSNACOSADT,Economy,1130.22,No
SHP-51398,ORD-45723,Fairview,VA,Springfield,VA,Old Dominion,2025-05-02,2025-05-12,10,83.04,142.2,47.3,79.5,107.31,Delayed,1ZP1PE0USE0Y376Z7G,Overnight,4637.49,No
SHP-51399,ORD-15760,Philadelphia,PA,Sacramento,CA,Old Dominion,2024-01-16,2024-01-24,8,57.59,61.6,94.2,9.2,150.82,Out for Delivery,1ZT8UDNVTHDAL7TYQD,Standard,1502.34,No
SHP-51400,ORD-34539,Syracuse,NY,Boston,MA,OnTrac,2023-01-09,2023-01-22,13,127.79,187.0,94.8,64.9,257.99,Delivered,1Z4E5EUD43JLXW7ZKC,Express,4366.16,No
SHP-51401,ORD-43023,Durham,NC,Dallas,TX,FedEx,2023-11-11,2023-11-21,10,95.54,128.4,74.8,50.7,262.07,Out for Delivery,1ZR1AAGJ68PRMIS6J6,Economy,1948.23,No
SHP-51402,ORD-13681,Athens,GA,Macon,GA,Amazon Logistics,2023-12-01,2023-12-05,4,69.66,116.5,73.1,65.7,133.59,Delivered,1Z8RLFD9WVYM34JI5Z,Economy,2421.14,No
SHP-51403,ORD-55896,NJ City,NJ,Fairview,MI,Amazon Logistics,2025-07-22,2025-07-31,9,40.67,93.5,72.5,53.1,89.8,Delivered,1ZZ1GZW4JSACWIH2XU,Economy,1371.06,No
SHP-51404,ORD-25823,Tampa,FL,Columbus,OH,Amazon Logistics,2022-07-16,2022-07-21,5,4.42,51.3,56.9,36.1,13.6,Delivered,1Z3M9G936E1CXUUUE8,Express,2451.19,Yes
SHP-51405,ORD-54663,Lowell,MA,Erie,PA,XPO Logistics,2022-10-06,2022-10-07,1,125.29,102.0,34.1,79.6,283.51,In Transit,1Z3IRU4SLH633CSB97,Economy,2522.02,No
SHP-51406,ORD-56140,Durham,NC,Riverside,NJ,OnTrac,2022-05-24,2022-05-31,7,75.21,190.6,50.2,38.1,191.78,Returned,1Z8MQQIVPMA2GFBX1N,Standard,2465.98,No
SHP-51407,ORD-13274,Columbus,OH,Tacoma,WA,OnTrac,2024-09-20,2024-10-03,13,98.26,127.0,71.5,33.7,144.27,Delivered,1Z4XCEK7PRTQN78CQW,Express,2745.63,No
SHP-51408,ORD-28207,Springfield,VA,Cincinnati,OH,UPS,2022-06-29,2022-07-11,12,132.05,24.8,23.9,78.2,333.82,Returned,1ZIHGE8ZUOO5IW184M,Express,1884.25,No
SHP-51409,ORD-34593,Savannah,GA,Riverside,MI,DHL,2022-01-02,2022-01-06,4,32.32,56.2,48.5,49.5,80.52,Delivered,1Z1TAQ3XM9HIYQ1E2D,Standard,3119.42,No
SHP-51410,ORD-27506,Fairview,AZ,Rockford,IL,DHL,2022-02-08,2022-02-09,1,4.19,145.2,87.9,5.5,16.79,Delivered,1ZZ5OE2CATMVH7KAH4,Express,1870.67,No
SHP-51411,ORD-34965,Madison,AZ,Syracuse,NY,FedEx,2022-08-06,2022-08-17,11,5.47,158.5,36.9,26.8,26.47,Out for Delivery,1Z881GVX5EHZ1WT25P,Overnight,500.39,Yes
SHP-51412,ORD-41376,San Jose,CA,New York,NY,OnTrac,2025-09-17,2025-09-18,1,69.23,183.8,34.8,11.1,106.07,Returned,1ZHWXYA39UXUG4SOPI,Overnight,3921.28,Yes
SHP-51413,ORD-24733,Chicago,IL,Springfield,VA,USPS,2024-05-07,2024-05-16,9,138.87,179.0,6.8,29.4,91.98,Delivered,1Z4VS0S4A2M43KWLZH,Overnight,2229.31,Yes
SHP-51414,ORD-47390,AZ City,AZ,Los Angeles,CA,DHL,2022-01-17,2022-01-22,5,92.52,107.2,84.3,27.5,221.94,In Transit,1ZG6VPK3SJV3B4LK8W,Overnight,3012.51,No
SHP-51415,ORD-29604,Erie,PA,Philadelphia,PA,Old Dominion,2025-01-21,2025-01-25,4,135.89,127.4,66.8,77.8,286.67,Delivered,1ZWPVXWEETM4NGELGG,Economy,1635.71,No
SHP-51416,ORD-42847,Philadelphia,PA,San Jose,CA,Amazon Logistics,2025-02-22,2025-02-27,5,16.01,82.1,42.3,20.9,27.2,Out for Delivery,1Z54ELV7LN1FGFECEO,Economy,4611.55,No
SHP-51417,ORD-39716,Madison,NJ,Sacramento,CA,UPS,2022-02-04,2022-02-16,12,60.72,129.4,41.7,13.2,173.96,In Transit,1Z5H9KMCLCX5E61CVX,Overnight,1589.22,No
SHP-51418,ORD-44214,New York,NY,Seattle,WA,USPS,2022-07-18,2022-07-28,10,120.81,117.1,72.7,68.0,295.58,Out for Delivery,1ZKJSY69JCU18AL5OH,Economy,1097.84,No
SHP-51419,ORD-45837,Tacoma,WA,Los Angeles,CA,OnTrac,2024-02-04,2024-02-10,6,81.86,194.5,22.8,35.8,216.84,Delivered,1ZESZDUCF6WRG9HNI9,Overnight,3986.91,No
SHP-51420,ORD-42440,San Francisco,CA,Riverside,MI,USPS,2024-01-23,2024-01-29,6,77.24,128.5,60.3,55.7,134.13,Delivered,1Z1D3L5I28US0HLDAT,Standard,1587.28,No
SHP-51421,ORD-50609,Rochester,NY,Charlotte,NC,XPO Logistics,2025-01-01,2025-01-07,6,73.77,171.7,78.2,78.4,171.08,Delivered,1ZYUATQTZL0J6VVAKT,Economy,3426.91,No
SHP-51422,ORD-45251,Toledo,OH,Allentown,PA,XPO Logistics,2024-04-02,2024-04-03,1,127.08,49.4,8.9,12.7,75.84,Delivered,1ZYUDXU5QVOE9CK14Z,Economy,238.7,No
SHP-51423,ORD-27297,Springfield,MI,Chicago,IL,UPS,2022-06-28,2022-07-11,13,67.41,74.4,80.6,31.4,123.54,Delivered,1ZRBQU72GJFYFFM4OQ,Economy,604.83,No
SHP-51424,ORD-25790,Springfield,MA,Philadelphia,PA,Old Dominion,2025-06-27,2025-07-06,9,29.04,195.4,31.6,33.4,32.5,Delivered,1Z9OHVQJWMSEI6XEMF,Economy,4888.2,No
SHP-51425,ORD-17981,Fairview,MI,San Diego,CA,XPO Logistics,2025-11-22,2025-12-01,9,16.95,170.9,36.5,30.6,23.64,Delivered,1ZGMM5MTTMHI50JYSY,Economy,861.95,No
SHP-51426,ORD-44700,Naperville,IL,Vancouver,WA,DHL,2023-04-16,2023-04-26,10,61.67,102.7,57.6,31.1,124.23,Delivered,1ZYGG6V7S058YZHN1T,Express,2337.78,Yes
SHP-51427,ORD-17728,Savannah,GA,San Francisco,CA,OnTrac,2024-05-14,2024-05-27,13,109.04,151.1,95.6,44.4,66.9,Delayed,1ZBSWQ2R9CVQY3LYTW,Standard,3524.99,Yes
SHP-51428,ORD-53907,Fairview,MI,San Antonio,TX,UPS,2025-07-15,2025-07-18,3,142.32,18.1,43.5,9.8,160.66,In Transit,1ZPEUZ4B8HYRIJ09YL,Standard,4244.76,No
SHP-51429,ORD-37285,Springfield,AZ,Sacramento,CA,DHL,2023-07-28,2023-07-30,2,64.14,35.0,82.7,35.4,126.04,Out for Delivery,1Z5K7FE7ICEKZYIRMO,Overnight,2235.49,No
SHP-51430,ORD-51785,Albany,NY,Riverside,NJ,OnTrac,2022-04-28,2022-05-07,9,36.98,5.2,96.7,79.4,55.36,Returned,1Z3MOELQ1KYY5NCOCD,Economy,1878.03,No
SHP-51431,ORD-24282,Syracuse,NY,Naperville,IL,FedEx,2024-11-06,2024-11-11,5,15.5,180.5,84.7,34.6,40.36,In Transit,1Z1ELTB7RR553HJHR7,Standard,873.0,No
SHP-51432,ORD-51859,Akron,OH,Allentown,PA,Old Dominion,2022-07-14,2022-07-20,6,95.15,10.9,23.2,46.6,208.75,Delivered,1ZEBEPTVAYK6EUT4LZ,Standard,4611.05,No
SHP-51433,ORD-45556,Seattle,WA,Fairview,NJ,Amazon Logistics,2023-03-06,2023-03-18,12,36.58,144.4,85.8,50.6,95.58,Delivered,1Z685FCOR5NXUOX6CT,Overnight,4538.64,No
SHP-51434,ORD-55742,Greensboro,NC,Madison,AZ,Old Dominion,2023-02-19,2023-02-23,4,28.55,136.1,67.4,60.8,74.81,Out for Delivery,1ZYEZY5O5LOR5SVDOE,Overnight,4639.05,Yes
SHP-51435,ORD-23957,Fairview,MI,NJ City,NJ,DHL,2025-01-03,2025-01-11,8,17.28,109.5,52.7,71.4,19.74,Out for Delivery,1ZG7ZEX0G7FATGWCBO,Standard,1769.8,No
SHP-51436,ORD-41691,Madison,NJ,Cincinnati,OH,Old Dominion,2024-09-26,2024-10-09,13,24.09,160.4,11.1,55.5,49.33,Delivered,1ZO3BT05GGETXDNQ3V,Express,2022.68,No
SHP-51437,ORD-40171,Springfield,VA,San Francisco,CA,XPO Logistics,2023-04-28,2023-05-01,3,96.82,88.9,9.4,60.4,203.71,In Transit,1ZQ13HIF9BNX4577QP,Standard,2455.22,No
SHP-51438,ORD-58841,Raleigh,NC,Fairview,MI,Old Dominion,2023-01-22,2023-01-24,2,32.28,158.7,36.7,41.3,102.7,Returned,1Z18UY1I4GFATZL66E,Overnight,4804.77,No
SHP-51439,ORD-17087,Fort Worth,TX,Pittsburgh,PA,UPS,2022-02-11,2022-02-24,13,93.38,12.0,77.0,35.1,164.37,Delivered,1Z3BOHI9G83BGJXSAF,Overnight,4692.91,No
SHP-51440,ORD-49079,Springfield,MA,Jacksonville,FL,XPO Logistics,2025-05-21,2025-05-31,10,55.71,58.9,40.4,30.2,175.73,Delivered,1Z4GRH06P0JMOD6PTQ,Standard,3825.05,No
SHP-51441,ORD-38125,Tampa,FL,San Jose,CA,DHL,2023-11-17,2023-11-27,10,83.19,125.4,28.4,79.1,107.99,Returned,1ZA7NW9F0DD73FHY4W,Express,3350.5,No
SHP-51442,ORD-23921,Durham,NC,Cleveland,OH,Amazon Logistics,2022-04-05,2022-04-10,5,121.01,196.7,64.7,42.1,147.01,Delivered,1Z580PSSKJAEBUOCXS,Express,3709.45,No
SHP-51443,ORD-26035,San Diego,CA,Atlanta,GA,Amazon Logistics,2025-05-25,2025-06-07,13,0.53,133.5,25.7,76.7,9.4,Out for Delivery,1Z5LGBSY8HXYFM06M5,Standard,2971.33,No
SHP-51444,ORD-10188,Erie,PA,Austin,TX,OnTrac,2023-12-01,2023-12-11,10,111.11,67.7,31.9,36.2,150.18,Delivered,1ZFHV6VU8GVFRL1ILZ,Overnight,3241.13,No
SHP-51445,ORD-30219,Riverside,MI,Fairview,VA,OnTrac,2024-11-28,2024-12-07,9,135.16,140.7,80.0,40.2,106.78,Out for Delivery,1ZGP54AE9VPHCENGM6,Economy,3838.9,No
SHP-51446,ORD-28627,Fairview,MI,Fort Worth,TX,USPS,2024-01-30,2024-02-02,3,17.83,186.9,7.3,32.6,17.21,Delivered,1ZDVVY5CX0SZ1R4ZIU,Express,4313.13,No
SHP-51447,ORD-23128,Fairview,VA,Fairview,NJ,OnTrac,2023-11-15,2023-11-17,2,21.26,34.9,56.3,14.8,45.57,Returned,1Z2WVCF63GYXK4ME6K,Express,2527.88,No
SHP-51448,ORD-16582,Philadelphia,PA,Madison,MI,XPO Logistics,2022-12-02,2022-12-06,4,95.74,131.7,69.6,31.1,60.15,Delayed,1ZPW8PSVF4PTUUXFZ3,Economy,4039.05,No
SHP-51449,ORD-53202,Seattle,WA,Philadelphia,PA,DHL,2024-04-02,2024-04-09,7,78.43,83.4,7.7,14.0,214.95,Delivered,1ZIFSFDOD5TYA95R0L,Standard,3605.41,No
SHP-51450,ORD-34987,San Francisco,CA,Fort Worth,TX,Amazon Logistics,2025-03-07,2025-03-10,3,90.84,183.1,82.9,22.6,70.78,Delivered,1ZI71STO4VJQ0KC42R,Economy,287.13,Yes
SHP-51451,ORD-35441,Allentown,PA,Dallas,TX,UPS,2025-02-02,2025-02-09,7,40.54,119.8,58.9,69.8,57.3,Delayed,1Z2RBYO9RBAUA8UUEX,Standard,4603.04,No
SHP-51452,ORD-31014,Sacramento,CA,San Diego,CA,UPS,2023-10-09,2023-10-19,10,61.44,82.0,23.5,42.4,70.04,Delivered,1ZMJY7BCHSD0K6QOWF,Economy,858.93,No
SHP-51453,ORD-30637,Lowell,MA,Athens,GA,OnTrac,2025-01-28,2025-02-04,7,53.97,27.8,22.4,52.3,138.69,In Transit,1Z7EV52IUO5HDOOCW7,Economy,2172.29,No
SHP-51454,ORD-38188,Spokane,WA,MI City,MI,DHL,2022-07-08,2022-07-22,14,0.86,36.7,89.2,71.5,4.24,Delivered,1Z91FVEVAD6QNRXPEH,Overnight,451.32,No
SHP-51455,ORD-50454,Madison,MI,Riverside,AZ,Old Dominion,2025-11-28,2025-11-29,1,29.38,148.0,38.4,21.9,87.51,Out for Delivery,1ZJAGG5AE9UBZYFLZM,Economy,938.64,No
SHP-51456,ORD-30872,Riverside,VA,Greensboro,NC,USPS,2024-02-08,2024-02-10,2,23.28,46.7,99.2,79.6,49.74,Delivered,1ZVHTRPRU0R1AO7JXO,Economy,817.54,No
SHP-51457,ORD-59037,Sacramento,CA,San Antonio,TX,UPS,2022-01-19,2022-01-25,6,44.37,174.7,87.9,14.3,122.57,Delivered,1ZS5CIPSNQ93OAOAQS,Economy,258.99,No
SHP-51458,ORD-38801,Tacoma,WA,Toledo,OH,DHL,2024-06-28,2024-06-29,1,19.63,126.5,88.2,23.9,25.18,Returned,1Z9DRZN423SFCA4IDV,Economy,2142.18,No
SHP-51459,ORD-45141,Bellevue,WA,Houston,TX,USPS,2023-06-06,2023-06-14,8,85.67,166.6,21.4,21.6,263.87,Delivered,1Z7NNVAM8OXRMA2X39,Economy,1983.83,Yes
SHP-51460,ORD-58967,Springfield,AZ,Wilmington,NC,Amazon Logistics,2025-05-17,2025-05-29,12,112.59,118.8,80.4,61.4,221.15,In Transit,1ZYB0AS0OQWGT2HXNU,Overnight,603.55,No
SHP-51461,ORD-19997,Naperville,IL,Fairview,NJ,FedEx,2023-05-29,2023-06-08,10,73.64,42.7,83.9,63.3,182.86,Delivered,1ZAJL3H9GMKP7TTEFE,Express,4548.31,No
SHP-51462,ORD-26564,Erie,PA,New York,NY,OnTrac,2025-10-06,2025-10-15,9,138.01,182.2,29.0,18.8,235.63,Delivered,1ZYDSZ8FH2A46X05T7,Overnight,3302.58,No
SHP-51463,ORD-40810,Columbus,OH,Rochester,NY,DHL,2023-04-17,2023-04-26,9,64.88,92.5,79.6,60.7,68.54,Returned,1Z0IX6AG986HG4CASH,Express,714.21,No
SHP-51464,ORD-11518,Pittsburgh,PA,Miami,FL,UPS,2025-06-20,2025-06-22,2,38.54,89.1,81.5,36.1,94.46,Out for Delivery,1ZCEI762BDYDP11DXD,Express,125.35,No
SHP-51465,ORD-35186,MI City,MI,Springfield,MA,Amazon Logistics,2025-04-02,2025-04-10,8,94.37,33.3,80.8,7.7,186.94,Returned,1Z1OITJUKRQQSJYI1T,Express,1747.63,No
SHP-51466,ORD-29350,AZ City,AZ,Greensboro,NC,Amazon Logistics,2025-10-03,2025-10-14,11,1.29,178.7,32.6,13.4,7.89,Delivered,1Z3IZ9QXMMRTEY3Z9G,Economy,439.85,No
SHP-51467,ORD-52807,Macon,GA,Houston,TX,FedEx,2023-09-11,2023-09-24,13,52.74,63.0,32.0,35.5,130.99,Delayed,1ZF6ES5HM1VKK5L4CW,Overnight,749.67,No
SHP-51468,ORD-38920,Sacramento,CA,Riverside,NJ,DHL,2025-03-21,2025-03-28,7,54.37,148.4,95.4,75.7,127.0,Delayed,1ZJ8LAAGELA68QB8EV,Overnight,3151.18,No
SHP-51469,ORD-53268,Augusta,GA,Fairview,NJ,Old Dominion,2022-10-14,2022-10-23,9,5.38,45.0,81.8,27.4,15.7,Delivered,1ZXSCKALB2JQTRT7LI,Standard,3947.61,No
SHP-51470,ORD-20490,VA City,VA,Spokane,WA,OnTrac,2024-11-12,2024-11-18,6,65.2,108.3,53.0,44.9,63.67,Returned,1ZO794UCW973MSCJDK,Standard,1273.08,Yes
SHP-51471,ORD-37247,VA City,VA,Fairview,NJ,Old Dominion,2022-01-12,2022-01-16,4,45.38,187.4,82.4,18.6,131.29,Returned,1ZG7O9G2O8188HYSKX,Economy,3306.92,No
SHP-51472,ORD-29649,Springfield,AZ,Augusta,GA,OnTrac,2022-02-28,2022-03-02,2,133.12,111.2,5.8,71.0,310.2,Out for Delivery,1ZF48DHTTLUIDSDH9U,Express,915.06,No
SHP-51473,ORD-28232,Springfield,AZ,Fort Worth,TX,Old Dominion,2022-08-13,2022-08-16,3,25.04,81.1,18.1,25.1,52.04,Delivered,1ZQRBAITOFDS7LUVP8,Standard,2694.03,No
SHP-51474,ORD-17971,Raleigh,NC,VA City,VA,UPS,2022-10-11,2022-10-18,7,54.0,64.3,91.2,67.3,152.97,Delivered,1ZJNVMC7SHR9TDX2KZ,Economy,38.17,Yes
SHP-51475,ORD-24841,Dallas,TX,Savannah,GA,Old Dominion,2025-06-02,2025-06-03,1,125.28,145.5,34.1,51.0,289.14,Delayed,1Z79MFQURACRU5J9AG,Economy,2390.79,No
SHP-51476,ORD-23223,Fairview,VA,Madison,NJ,Amazon Logistics,2023-07-13,2023-07-25,12,106.92,81.0,69.9,53.2,206.17,Delivered,1ZYUXZA0MHSVAL7UQU,Standard,4242.86,Yes
SHP-51477,ORD-57919,Philadelphia,PA,Allentown,PA,XPO Logistics,2025-01-16,2025-01-21,5,45.89,25.9,38.2,53.1,98.15,In Transit,1ZPQGPZWYPQJA6G270,Economy,4085.99,No
SHP-51478,ORD-51780,Toledo,OH,Worcester,MA,FedEx,2025-10-17,2025-10-18,1,21.9,101.6,63.3,6.8,46.18,Delayed,1ZDFMP063KJTZNMJ3M,Express,4319.03,No
SHP-51479,ORD-54107,Atlanta,GA,Cambridge,MA,Amazon Logistics,2022-02-07,2022-02-13,6,114.48,135.9,16.2,61.1,296.77,Delivered,1Z2UWPQJKATK8J9SGJ,Economy,2555.07,No
SHP-51480,ORD-19715,AZ City,AZ,Springfield,IL,Old Dominion,2023-11-06,2023-11-16,10,11.44,13.2,64.6,17.9,18.04,Out for Delivery,1ZR6WIXU9FTP0OOADK,Standard,2456.14,No
SHP-51481,ORD-47760,Riverside,NJ,Miami,FL,DHL,2024-05-24,2024-05-30,6,147.29,187.5,35.6,41.5,192.69,Delayed,1ZSJHIMHWPEPEQDIVM,Standard,4542.87,No
SHP-51482,ORD-29947,San Francisco,CA,Fort Lauderdale,FL,Old Dominion,2025-02-04,2025-02-12,8,76.54,97.8,95.7,8.8,211.2,Delivered,1ZRHP64P9YP3YGF3MV,Overnight,3317.58,No
SHP-51483,ORD-56389,Peoria,IL,Macon,GA,Amazon Logistics,2023-02-01,2023-02-10,9,40.71,114.1,41.8,62.1,89.66,Delayed,1ZXVPAWY9OTZJG095O,Economy,2683.71,No
SHP-51484,ORD-12621,Greensboro,NC,Los Angeles,CA,USPS,2023-01-02,2023-01-09,7,1.37,114.2,10.6,32.5,14.91,Delivered,1ZBP6YLZVW1FTQ7X1R,Express,4121.12,No
SHP-51485,ORD-45382,Fairview,AZ,Cleveland,OH,DHL,2023-08-22,2023-09-04,13,72.86,29.6,74.5,16.3,125.8,Delivered,1ZQOJS0UEOY73ZVRNE,Economy,4240.89,Yes
SHP-51486,ORD-12585,Madison,VA,Dallas,TX,XPO Logistics,2023-06-20,2023-07-04,14,73.23,170.8,88.4,42.4,101.6,Delivered,1Z9SZESWIY0MZ28ZT3,Standard,4873.23,No
SHP-51487,ORD-34556,Houston,TX,Philadelphia,PA,FedEx,2023-01-21,2023-02-02,12,49.41,190.5,74.0,28.7,144.62,Returned,1ZVLK6KRAMA15UEIFR,Express,921.94,No
SHP-51488,ORD-34758,San Jose,CA,Rockford,IL,UPS,2022-12-06,2022-12-09,3,131.52,16.6,31.3,57.2,370.18,Returned,1ZHZE0C59QH65DHI3J,Express,2374.37,No
SHP-51489,ORD-25029,Madison,VA,Tacoma,WA,Amazon Logistics,2023-02-07,2023-02-16,9,16.75,94.4,35.6,69.0,15.55,Out for Delivery,1ZGV7DUB2QMSRFDJNH,Economy,4733.07,Yes
SHP-51490,ORD-50525,Reading,PA,Cambridge,MA,DHL,2025-05-18,2025-05-22,4,124.91,141.6,5.7,38.9,339.1,Delivered,1ZXH5IMMFBXAC68BQF,Overnight,510.64,No
SHP-51491,ORD-43892,New York,NY,Lowell,MA,OnTrac,2023-01-12,2023-01-24,12,143.45,35.1,65.1,13.8,185.34,Delayed,1Z5PMXNCKC2UVOGEJD,Standard,4242.8,No
SHP-51492,ORD-24853,Cincinnati,OH,Sacramento,CA,UPS,2024-10-19,2024-10-28,9,98.14,163.0,8.9,65.7,269.5,Delayed,1ZE0G8MXYYSR0I8XBH,Overnight,2876.94,No
SHP-51493,ORD-51568,Springfield,IL,Miami,FL,Old Dominion,2025-04-03,2025-04-17,14,18.39,8.9,65.1,31.1,33.88,Returned,1ZIIQKMLST8FP1Y85C,Standard,4099.12,No
SHP-51494,ORD-25014,Worcester,MA,Columbus,OH,OnTrac,2024-09-09,2024-09-23,14,16.5,18.2,41.9,73.1,19.31,Delivered,1ZEGL60WDHEOTPNCYX,Standard,4817.46,No
