company_id,company_name,plan,mrr_usd,usage_events,account_age_days,region,industry,contract_months,signup_date,churn_date,churned,nps_score,support_tickets,last_login_date,seats
CO-6629,Apex Labs,Starter,62.67,8508,1498,Asia Pacific,Media,3,2021-11-24,,False,-35,23,2024-05-07,158
CO-6630,Apex Tech,Starter,51.3,39509,444,Middle East,Non-profit,12,2024-10-13,2026-01-26,True,-16,33,2025-07-01,177
CO-6631,Forge Corp,Professional,198.69,42777,716,North America,Finance,6,2024-01-15,,False,27,29,2024-11-15,317
CO-6632,Wave Corp,Starter,68.51,1307,997,Middle East,Media,6,2023-04-09,,False,66,3,2024-07-03,89
CO-6633,Apex Solutions,Professional,467.58,3083,1024,Latin America,Manufacturing,1,2023-03-13,,False,36,20,2025-11-08,479
CO-6634,Acme Systems,Professional,412.15,44825,476,Middle East,Education,1,2024-09-11,,False,43,5,2025-08-31,136
CO-6635,Spark Tech,Professional,150.88,46177,1723,Asia Pacific,Retail,24,2021-04-13,,False,-44,40,2024-05-22,144
CO-6636,Nimbus Corp,Starter,47.04,35098,1998,North America,Media,3,2020-07-12,2021-05-24,True,-1,14,2021-12-31,113
CO-6637,Spark Digital,Professional,126.01,33950,1915,Asia Pacific,Finance,6,2020-10-03,,False,-49,41,2023-04-28,60
CO-6638,Wave Tech,Starter,50.39,18528,1997,Middle East,Government,3,2020-07-13,2020-12-11,True,59,9,2023-04-19,417
CO-6639,Nimbus Inc,Professional,273.85,31379,1112,Asia Pacific,Consulting,24,2022-12-15,,False,31,25,2025-06-03,158
CO-6640,Pulse AI,Starter,45.97,37723,1907,Europe,Media,12,2020-10-11,,False,-12,26,2025-10-23,343
CO-6641,Acme Cloud,Enterprise,3212.96,13838,725,Latin America,Consulting,1,2024-01-06,,False,-34,3,2024-04-25,59
CO-6642,Spark Labs,Enterprise,4855.88,46515,1295,Asia Pacific,Media,12,2022-06-15,,False,66,41,2023-01-13,316
CO-6643,Apex Analytics,Starter,90.0,13982,1336,Asia Pacific,Healthcare,24,2022-05-05,,False,-84,14,2022-11-06,69
CO-6644,Pulse Labs,Starter,88.38,41375,1841,Latin America,Finance,6,2020-12-16,,False,-89,40,2025-07-23,206
CO-6645,Wave Tech,Starter,82.08,30821,1256,Latin America,Retail,1,2022-07-24,,False,-70,28,2024-01-15,404
CO-6646,Wave Solutions,Enterprise,4515.83,43751,1496,North America,Consulting,24,2021-11-26,2023-10-18,True,43,32,2024-11-01,433
CO-6647,Wave Corp,Professional,398.44,38770,239,North America,Non-profit,12,2025-05-06,,False,-66,46,2025-10-18,154
CO-6648,Spark AI,Starter,42.24,25022,863,Latin America,Government,1,2023-08-21,,False,-18,44,2024-02-12,26
CO-6649,Zenith Corp,Professional,415.47,4814,1872,Middle East,Retail,24,2020-11-15,,False,-47,39,2021-03-29,144
CO-6650,Vertex Analytics,Professional,174.64,40473,1781,Latin America,Government,1,2021-02-14,,False,-35,9,2025-07-13,477
CO-6651,Vertex AI,Enterprise,1999.14,30390,328,Latin America,Technology,24,2025-02-06,,False,35,24,2025-12-10,276
CO-6652,Pulse Cloud,Free,0.0,30593,894,Middle East,Consulting,12,2023-07-21,2023-09-11,True,-31,37,2024-10-20,420
CO-6653,Nimbus Digital,Free,0.0,36679,224,Middle East,Non-profit,3,2025-05-21,,False,96,33,2025-09-01,216
CO-6654,Apex Systems,Starter,61.29,8686,982,Middle East,Retail,24,2023-04-24,,False,46,0,2025-12-14,176
CO-6655,Acme Solutions,Professional,311.02,8528,1918,Europe,Education,3,2020-09-30,2021-02-21,True,58,46,2022-05-21,318
CO-6656,Nimbus Tech,Professional,483.7,5538,530,Europe,Non-profit,6,2024-07-19,,False,18,10,2025-04-22,1
CO-6657,Acme Corp,Professional,106.26,31556,837,Asia Pacific,Education,6,2023-09-16,2024-10-12,True,78,24,2023-12-14,428
CO-6658,Zenith Digital,Starter,65.37,20345,991,Asia Pacific,Finance,12,2023-04-15,,False,27,32,2024-01-11,417
CO-6659,Spark Inc,Professional,327.94,19989,1496,Europe,Finance,6,2021-11-26,2023-06-13,True,-40,11,2023-02-20,32
CO-6660,Forge Corp,Enterprise,4385.2,23719,2052,Europe,Education,24,2020-05-19,,False,-100,17,2021-05-21,109
CO-6661,Acme Labs,Enterprise,3478.1,35225,1599,Europe,Non-profit,24,2021-08-15,,False,-3,34,2024-10-17,330
CO-6662,Wave Inc,Professional,240.16,41099,1167,Middle East,Non-profit,1,2022-10-21,,False,-72,43,2024-04-20,132
CO-6663,Nova Analytics,Enterprise,2965.16,45491,1992,Europe,Consulting,1,2020-07-18,2021-01-18,True,-90,41,2024-01-06,246
CO-6664,Vertex Tech,Starter,43.32,43835,1151,Europe,Healthcare,3,2022-11-06,,False,55,47,2025-08-17,338
CO-6665,Pulse Tech,Professional,147.85,16062,493,Asia Pacific,Healthcare,24,2024-08-25,,False,-89,47,2025-11-27,461
CO-6666,Wave Tech,Starter,93.49,34436,1635,Latin America,Manufacturing,3,2021-07-10,,False,-92,32,2023-01-04,342
CO-6667,Zenith Systems,Starter,67.62,8581,2023,Europe,Media,24,2020-06-17,,False,32,1,2025-04-11,267
CO-6668,Pulse Tech,Enterprise,4603.41,22238,1654,Latin America,Technology,12,2021-06-21,,False,33,24,2021-06-23,134
CO-6669,Spark Inc,Professional,192.74,48892,898,Europe,Retail,3,2023-07-17,,False,91,20,2025-03-22,266
CO-6670,Wave Tech,Enterprise,2274.22,8000,836,Asia Pacific,Healthcare,24,2023-09-17,,False,-76,36,2024-06-09,167
CO-6671,Nova Digital,Enterprise,4398.19,32013,1071,Latin America,Media,12,2023-01-25,,False,-29,7,2025-03-28,118
CO-6672,Apex Corp,Professional,295.43,10271,1906,Middle East,Retail,3,2020-10-12,,False,25,50,2023-10-09,67
CO-6673,Nimbus AI,Professional,478.3,45143,2110,Asia Pacific,Consulting,12,2020-03-22,,False,88,31,2024-07-02,68
CO-6674,Zenith Analytics,Professional,462.38,8368,2016,Middle East,Consulting,6,2020-06-24,,False,-33,11,2025-09-15,286
CO-6675,Nova Solutions,Enterprise,3169.3,38810,1147,Latin America,Non-profit,6,2022-11-10,,False,-32,22,2024-03-04,351
CO-6676,Nova Cloud,Starter,71.15,41771,1857,Latin America,Retail,12,2020-11-30,,False,-92,19,2021-02-06,51
CO-6677,Pulse Tech,Enterprise,3605.15,41611,413,Europe,Technology,1,2024-11-13,,False,-23,14,2025-04-17,379
CO-6678,Apex Digital,Starter,45.08,28093,1863,Europe,Consulting,3,2020-11-24,,False,-60,33,2022-02-24,220
CO-6679,Acme Corp,Starter,66.79,46136,1096,Asia Pacific,Non-profit,6,2022-12-31,,False,-78,12,2024-06-27,162
CO-6680,Forge Corp,Starter,59.48,30380,1629,Asia Pacific,Healthcare,1,2021-07-16,,False,39,4,2023-02-16,393
CO-6681,Nimbus AI,Professional,241.34,43373,1057,Europe,Education,6,2023-02-08,,False,67,44,2023-09-25,64
CO-6682,Spark Labs,Professional,460.54,8306,1698,Middle East,Retail,6,2021-05-08,,False,-3,28,2023-11-03,222
CO-6683,Pulse Labs,Professional,209.14,31312,1775,North America,Education,1,2021-02-20,,False,79,45,2025-05-13,330
CO-6684,Forge AI,Enterprise,3792.16,17077,1034,Middle East,Media,3,2023-03-03,,False,-43,12,2025-12-20,349
CO-6685,Nova Digital,Professional,313.23,19559,676,North America,Media,1,2024-02-24,,False,-96,44,2024-04-08,81
CO-6686,Pulse Inc,Enterprise,3744.97,28692,341,Latin America,Media,24,2025-01-24,,False,-17,27,2025-02-27,468
CO-6687,Forge AI,Starter,93.54,38768,772,Latin America,Technology,12,2023-11-20,,False,-41,23,2025-08-01,197
CO-6688,Vertex AI,Professional,264.5,7188,1350,Asia Pacific,Retail,12,2022-04-21,,False,-10,40,2022-07-29,500
CO-6689,Wave AI,Professional,217.85,23983,348,Asia Pacific,Finance,6,2025-01-17,2026-11-11,True,87,4,2025-12-21,409
CO-6690,Acme Analytics,Professional,452.93,30602,1293,Latin America,Consulting,3,2022-06-17,2023-05-11,True,51,39,2025-10-28,195
CO-6691,Apex Labs,Free,0.0,37221,1702,North America,Technology,12,2021-05-04,,False,-18,24,2021-08-17,467
CO-6692,Nimbus Tech,Professional,206.54,38897,1235,Middle East,Government,1,2022-08-14,,False,-62,0,2023-07-14,262
CO-6693,Pulse Corp,Starter,72.76,14300,478,Asia Pacific,Media,6,2024-09-09,,False,72,42,2025-04-23,224
CO-6694,Wave Analytics,Starter,39.86,26944,1828,Europe,Technology,24,2020-12-29,2022-01-22,True,-15,31,2022-02-05,257
CO-6695,Nova Digital,Starter,83.27,13712,1983,North America,Manufacturing,3,2020-07-27,2022-02-12,True,63,12,2023-03-18,119
CO-6696,Nimbus Labs,Professional,487.5,48321,735,North America,Technology,6,2023-12-27,,False,51,19,2024-05-03,6
CO-6697,Forge Tech,Starter,37.88,21609,540,Latin America,Finance,6,2024-07-09,,False,90,26,2024-07-12,45
CO-6698,Zenith Inc,Starter,97.84,45372,1230,North America,Government,6,2022-08-19,2023-04-02,True,-93,26,2023-08-11,417
CO-6699,Forge Digital,Professional,276.79,32436,1491,Europe,Finance,3,2021-12-01,,False,17,46,2024-03-05,461
CO-6700,Nimbus Cloud,Free,0.0,4128,494,Europe,Technology,3,2024-08-24,,False,-41,15,2025-01-28,76
CO-6701,Wave AI,Professional,412.04,36563,840,Middle East,Healthcare,24,2023-09-13,,False,-75,7,2025-08-14,176
CO-6702,Wave Systems,Starter,96.43,38638,1888,Middle East,Healthcare,12,2020-10-30,,False,-69,23,2021-02-14,211
CO-6703,Nova Solutions,Professional,230.19,8942,1277,Asia Pacific,Government,3,2022-07-03,2024-04-17,True,-74,1,2023-06-23,26
CO-6704,Acme Inc,Professional,229.8,1444,2115,Europe,Non-profit,1,2020-03-17,2022-05-16,True,52,38,2023-06-06,161
CO-6705,Pulse Cloud,Professional,449.24,6504,1779,Latin America,Healthcare,24,2021-02-16,,False,-51,4,2024-10-27,361
CO-6706,Acme Systems,Starter,81.62,1433,1958,Latin America,Education,1,2020-08-21,,False,73,12,2022-11-04,106
CO-6707,Vertex Cloud,Professional,287.82,31806,817,Asia Pacific,Retail,6,2023-10-06,,False,-81,5,2024-04-10,120
CO-6708,Pulse Cloud,Professional,149.7,20312,1028,North America,Education,3,2023-03-09,2024-06-16,True,64,29,2024-01-19,116
CO-6709,Pulse Digital,Professional,297.0,3459,1140,Asia Pacific,Education,12,2022-11-17,2023-06-22,True,-64,41,2025-05-14,493
CO-6710,Acme Digital,Free,0.0,1633,1638,Middle East,Consulting,1,2021-07-07,,False,80,44,2024-08-24,473
CO-6711,Wave Labs,Starter,57.86,32267,307,North America,Non-profit,24,2025-02-27,,False,-35,6,2025-08-26,356
CO-6712,Forge Analytics,Starter,85.85,41520,1991,North America,Finance,24,2020-07-19,2022-05-16,True,-95,9,2025-07-12,496
CO-6713,Pulse AI,Starter,35.83,38933,1493,Asia Pacific,Media,12,2021-11-29,2023-06-09,True,46,24,2025-05-19,406
CO-6714,Zenith Analytics,Starter,57.71,49192,1182,Europe,Manufacturing,3,2022-10-06,,False,97,30,2024-09-15,199
CO-6715,Apex Digital,Professional,297.68,24568,543,Asia Pacific,Retail,12,2024-07-06,2024-08-24,True,-56,48,2025-08-12,145
CO-6716,Apex Systems,Professional,209.59,11580,1509,Middle East,Retail,6,2021-11-13,2022-04-14,True,99,8,2022-03-14,422
CO-6717,Nova Analytics,Professional,497.86,6067,1751,Middle East,Government,12,2021-03-16,,False,41,30,2024-12-16,120
CO-6718,Vertex Tech,Enterprise,4935.93,49746,777,Middle East,Healthcare,6,2023-11-15,,False,-8,12,2024-07-14,471
CO-6719,Forge Tech,Enterprise,1870.34,5384,1477,North America,Education,6,2021-12-15,,False,58,29,2024-06-14,292
CO-6720,Nova Labs,Professional,233.62,49167,1035,Asia Pacific,Manufacturing,3,2023-03-02,,False,-68,36,2024-03-08,26
CO-6721,Wave Solutions,Professional,327.44,39461,573,North America,Healthcare,3,2024-06-06,,False,-16,35,2025-07-01,37
CO-6722,Pulse Systems,Enterprise,546.1,30395,400,Asia Pacific,Media,6,2024-11-26,,False,-14,46,2025-04-11,471
CO-6723,Apex Corp,Professional,419.39,30423,1263,Middle East,Manufacturing,24,2022-07-17,,False,-51,17,2025-02-20,301
CO-6724,Apex Tech,Enterprise,1300.22,17213,933,Middle East,Technology,6,2023-06-12,,False,78,12,2024-11-19,148
CO-6725,Nimbus Cloud,Professional,227.5,27948,2110,Asia Pacific,Healthcare,24,2020-03-22,2021-10-24,True,7,15,2020-05-08,205
CO-6726,Nova Labs,Professional,181.24,18948,378,Middle East,Consulting,3,2024-12-18,,False,-96,31,2025-03-29,10
CO-6727,Zenith Corp,Enterprise,4305.0,19909,500,Middle East,Healthcare,3,2024-08-18,,False,-32,7,2025-11-16,80
CO-6728,Wave Inc,Professional,118.91,21579,425,Latin America,Non-profit,3,2024-11-01,,False,-69,25,2025-11-15,304
CO-6729,Apex Labs,Professional,432.66,32669,825,Asia Pacific,Finance,12,2023-09-28,2024-07-06,True,-13,32,2023-10-03,70
CO-6730,Wave Corp,Professional,361.53,44990,2100,Europe,Technology,6,2020-04-01,,False,-51,15,2023-06-12,426
CO-6731,Nimbus Systems,Professional,160.06,48975,1982,Asia Pacific,Technology,12,2020-07-28,,False,51,35,2025-09-25,423
CO-6732,Apex Corp,Enterprise,4480.84,30284,1483,Middle East,Media,24,2021-12-09,2022-02-01,True,23,48,2025-10-11,93
CO-6733,Forge Tech,Enterprise,662.76,16360,1848,Asia Pacific,Manufacturing,6,2020-12-09,,False,-81,39,2021-06-22,288
CO-6734,Nimbus Digital,Starter,33.41,11683,899,Latin America,Retail,3,2023-07-16,,False,100,20,2024-12-08,30
CO-6735,Apex Digital,Enterprise,1268.94,34505,2140,North America,Consulting,24,2020-02-21,,False,-35,26,2025-08-11,333
CO-6736,Pulse Systems,Enterprise,4517.77,39213,789,Europe,Consulting,24,2023-11-03,,False,96,9,2025-03-20,427
CO-6737,Apex Analytics,Professional,443.63,26196,2103,Europe,Retail,12,2020-03-29,2021-06-26,True,1,10,2021-10-01,485
CO-6738,Forge Solutions,Professional,250.21,32610,1530,Asia Pacific,Finance,6,2021-10-23,,False,88,16,2024-09-30,60
CO-6739,Spark AI,Professional,491.11,47247,1408,Latin America,Non-profit,3,2022-02-22,2023-01-31,True,-54,25,2023-09-02,344
CO-6740,Nimbus Tech,Starter,71.22,3893,2061,North America,Education,3,2020-05-10,,False,41,31,2023-03-09,435
CO-6741,Acme Corp,Professional,409.78,20188,1373,Europe,Consulting,1,2022-03-29,,False,-16,31,2024-10-24,160
CO-6742,Forge Analytics,Professional,212.14,44782,1038,Europe,Retail,12,2023-02-27,,False,77,16,2024-02-27,378
CO-6743,Pulse Systems,Professional,132.6,16212,2114,North America,Manufacturing,1,2020-03-18,,False,-79,42,2025-05-02,21
CO-6744,Spark AI,Enterprise,4633.61,24694,1990,Middle East,Government,24,2020-07-20,2022-05-05,True,84,6,2022-06-03,222
CO-6745,Pulse Tech,Professional,212.36,8299,1919,Europe,Finance,3,2020-09-29,2022-05-10,True,-77,23,2021-03-05,383
CO-6746,Nimbus Cloud,Starter,88.41,8648,1571,Middle East,Retail,1,2021-09-12,2022-03-02,True,28,16,2024-09-29,152
CO-6747,Apex Tech,Starter,55.67,24055,326,Middle East,Finance,3,2025-02-08,,False,70,24,2025-07-02,159
CO-6748,Vertex Tech,Professional,441.31,29260,791,North America,Education,3,2023-11-01,,False,-71,29,2023-11-03,326
CO-6749,Pulse AI,Starter,64.92,45870,1977,Middle East,Education,1,2020-08-02,,False,76,35,2021-06-05,35
CO-6750,Wave AI,Professional,281.65,23431,1320,Europe,Technology,12,2022-05-21,2023-11-23,True,39,11,2022-07-22,189
CO-6751,Spark Systems,Professional,498.3,35792,1760,Middle East,Consulting,12,2021-03-07,,False,68,26,2023-02-06,480
CO-6752,Wave Tech,Professional,144.49,16657,2129,Europe,Government,6,2020-03-03,,False,20,39,2021-02-24,315
CO-6753,Zenith Inc,Professional,498.53,46674,709,Europe,Education,24,2024-01-22,,False,-46,44,2024-01-25,390
CO-6754,Apex Analytics,Professional,152.53,3846,1889,Middle East,Manufacturing,12,2020-10-29,,False,-36,17,2024-04-30,106
CO-6755,Spark Tech,Free,0.0,3963,1455,Middle East,Government,3,2022-01-06,,False,-15,31,2024-02-21,190
CO-6756,Forge Solutions,Starter,97.59,42254,1651,North America,Education,6,2021-06-24,,False,-56,19,2025-11-02,470
CO-6757,Pulse AI,Enterprise,2561.24,10966,1114,Middle East,Manufacturing,6,2022-12-13,,False,-28,21,2023-08-11,117
CO-6758,Acme Cloud,Professional,452.49,36918,777,Europe,Government,12,2023-11-15,,False,50,39,2025-02-15,450
CO-6759,Apex Analytics,Starter,49.2,22977,2120,Asia Pacific,Government,3,2020-03-12,2021-11-15,True,-37,10,2023-02-17,461
CO-6760,Pulse Cloud,Starter,98.24,13580,853,Europe,Education,3,2023-08-31,,False,-25,50,2024-12-20,414
CO-6761,Forge Inc,Professional,427.69,130,243,Middle East,Media,3,2025-05-02,,False,-17,29,2025-06-07,430
CO-6762,Zenith Cloud,Enterprise,4996.89,5245,677,Europe,Healthcare,6,2024-02-23,2024-09-06,True,49,35,2024-11-07,413
CO-6763,Pulse Systems,Professional,266.29,49355,1676,Latin America,Media,3,2021-05-30,,False,68,31,2021-10-14,423
CO-6764,Pulse Analytics,Enterprise,1100.72,23160,1149,Middle East,Education,3,2022-11-08,,False,69,0,2025-01-30,402
CO-6765,Nova Digital,Starter,46.87,46110,1557,Middle East,Consulting,1,2021-09-26,,False,16,8,2022-07-03,149
CO-6766,Pulse Solutions,Enterprise,615.87,42272,338,Europe,Finance,3,2025-01-27,,False,85,19,2025-10-09,445
CO-6767,Acme Digital,Professional,351.44,36049,1554,North America,Non-profit,1,2021-09-29,,False,-6,3,2025-01-27,392
CO-6768,Spark AI,Professional,361.81,16079,978,Asia Pacific,Media,1,2023-04-28,,False,39,21,2024-10-24,248
CO-6769,Spark Inc,Enterprise,4401.87,40878,1121,Middle East,Manufacturing,12,2022-12-06,,False,62,42,2023-11-26,307
CO-6770,Pulse Digital,Starter,84.62,26683,386,Europe,Healthcare,6,2024-12-10,,False,50,36,2024-12-24,393
CO-6771,Spark Analytics,Free,0.0,35235,220,North America,Media,12,2025-05-25,2026-06-25,True,69,23,2025-07-20,403
CO-6772,Vertex Inc,Starter,98.01,45176,1179,Asia Pacific,Manufacturing,1,2022-10-09,,False,-97,3,2025-08-20,234
CO-6773,Zenith Systems,Professional,216.72,42493,1274,North America,Retail,6,2022-07-06,2023-05-07,True,-84,18,2024-12-27,65
CO-6774,Nimbus Digital,Professional,282.68,14237,1017,Middle East,Manufacturing,12,2023-03-20,,False,-69,36,2025-02-12,204
CO-6775,Spark Solutions,Professional,294.81,38420,435,Asia Pacific,Non-profit,3,2024-10-22,,False,-44,44,2025-10-12,294
CO-6776,Spark Solutions,Free,0.0,30442,1644,Asia Pacific,Retail,6,2021-07-01,2021-11-05,True,20,0,2024-06-25,85
CO-6777,Zenith Solutions,Starter,59.63,17053,377,Europe,Education,12,2024-12-19,,False,-96,42,2025-05-12,494
CO-6778,Acme Inc,Professional,199.78,22435,1219,Latin America,Non-profit,12,2022-08-30,,False,-87,6,2025-02-05,254
CO-6779,Pulse Tech,Professional,236.66,8450,266,North America,Manufacturing,12,2025-04-09,,False,13,15,2025-12-19,436
CO-6780,Wave Systems,Professional,248.12,942,643,Middle East,Finance,3,2024-03-28,,False,-94,44,2025-06-12,27
CO-6781,Wave Cloud,Professional,390.43,581,665,Latin America,Healthcare,6,2024-03-06,2024-09-27,True,-67,16,2025-03-29,77
CO-6782,Nimbus Analytics,Starter,47.25,35802,1347,Middle East,Finance,3,2022-04-24,,False,86,10,2022-11-11,392
CO-6783,Forge Inc,Starter,33.93,26502,880,North America,Education,24,2023-08-04,,False,60,22,2024-10-09,65
CO-6784,Vertex Inc,Enterprise,2046.34,38557,1976,Asia Pacific,Technology,24,2020-08-03,,False,-34,12,2020-09-30,384
CO-6785,Nimbus Systems,Starter,78.06,44535,225,Europe,Healthcare,24,2025-05-20,,False,-13,12,2025-12-23,478
CO-6786,Spark Labs,Enterprise,3292.38,27502,822,Middle East,Education,3,2023-10-01,2024-02-11,True,74,27,2025-10-01,174
CO-6787,Vertex Corp,Professional,370.79,29655,1267,Middle East,Non-profit,1,2022-07-13,2024-05-31,True,-7,44,2025-11-08,110
CO-6788,Nova Labs,Free,0.0,6787,1717,North America,Consulting,6,2021-04-19,,False,11,38,2021-06-11,175
CO-6789,Pulse Systems,Enterprise,613.15,32231,1528,Latin America,Technology,3,2021-10-25,2023-02-26,True,69,19,2023-05-04,61
CO-6790,Nova Cloud,Enterprise,3903.35,2262,1305,North America,Government,1,2022-06-05,,False,22,49,2023-02-26,401
CO-6791,Nimbus Cloud,Professional,112.71,18182,1951,North America,Technology,3,2020-08-28,,False,80,32,2023-02-19,178
CO-6792,Apex AI,Professional,119.08,21814,1986,Middle East,Technology,1,2020-07-24,2021-10-14,True,52,40,2023-08-01,499
CO-6793,Apex Analytics,Starter,92.14,31542,756,Europe,Technology,6,2023-12-06,,False,61,49,2025-01-04,303
CO-6794,Acme Tech,Starter,65.23,24605,1921,North America,Healthcare,12,2020-09-27,2021-11-26,True,-3,22,2021-04-06,132
CO-6795,Forge Analytics,Professional,420.16,36572,1643,Asia Pacific,Government,1,2021-07-02,,False,-83,6,2025-02-05,352
CO-6796,Wave Solutions,Professional,376.37,41802,1488,Middle East,Non-profit,1,2021-12-04,,False,100,21,2025-03-19,172
CO-6797,Vertex AI,Professional,123.39,1940,2068,Asia Pacific,Media,6,2020-05-03,2021-04-10,True,79,35,2022-01-03,393
CO-6798,Pulse AI,Starter,47.67,20636,726,Europe,Finance,3,2024-01-05,2025-10-15,True,-26,25,2024-09-25,361
CO-6799,Apex AI,Starter,65.29,26008,1330,Latin America,Manufacturing,3,2022-05-11,,False,92,19,2024-03-12,483
CO-6800,Nimbus Tech,Professional,362.18,49196,929,Latin America,Technology,1,2023-06-16,2025-07-21,True,-37,31,2025-12-12,153
CO-6801,Pulse Digital,Enterprise,4930.68,34512,1041,Middle East,Consulting,12,2023-02-24,,False,-73,36,2023-08-29,14
CO-6802,Acme Cloud,Professional,331.59,3046,1010,Middle East,Education,3,2023-03-27,,False,-1,18,2025-11-16,174
CO-6803,Zenith Inc,Starter,60.5,44370,1746,Middle East,Healthcare,24,2021-03-21,,False,14,18,2024-09-11,439
CO-6804,Acme Systems,Free,0.0,43246,1926,Middle East,Healthcare,1,2020-09-22,,False,84,3,2022-01-07,375
CO-6805,Zenith Inc,Starter,47.61,4412,914,North America,Education,24,2023-07-01,,False,33,19,2023-10-08,385
CO-6806,Wave Digital,Starter,56.19,4022,614,Europe,Consulting,3,2024-04-26,,False,-46,20,2024-07-12,381
