station_id,date,temp_celsius,temp_fahrenheit,humidity_pct,precipitation_inches,wind_speed_kmh,wind_direction,pressure_hpa,visibility_km,conditions,uv_index
WX-8,2024-01-09,-9.6,14.7,75,0,13.9,N,1022.8,7.1,Rain,5
WX-5,2024-01-09,-6.2,20.8,87,0.61,15.6,E,1001.8,12.1,Drizzle,10
WX-6,2024-01-09,-9.1,15.6,24,0,20.0,SE,1024.3,14.5,Partly Cloudy,4
WX-9,2024-01-09,-9.2,15.4,63,0,20.2,SE,1005.2,10.6,Rain,0
WX-2,2024-01-09,0.5,32.9,59,0.08,30.9,S,1005.9,1.1,Haze,8
WX-10,2024-01-10,-12.8,9.0,81,0,24.2,NE,1013.9,8.0,Windy,6
WX-4,2024-01-10,-9.6,14.7,21,0.21,28.9,S,1011.2,7.7,Fog,5
WX-2,2024-01-10,-2.5,27.5,73,0.21,18.9,W,1010.1,1.8,Partly Cloudy,10
WX-2,2024-01-10,-8.2,17.2,86,0,15.0,W,1027.2,2.8,Windy,3
WX-7,2024-01-11,-10.6,12.9,11,0.64,17.3,E,1018.8,14.3,Partly Cloudy,2
WX-10,2024-01-11,-17.3,0.9,40,0.04,6.3,W,1015.0,17.6,Partly Cloudy,10
WX-4,2024-01-11,-8.1,17.4,62,0.12,18.7,S,1012.7,4.8,Haze,9
WX-10,2024-01-11,-5.5,22.1,44,0.34,9.7,E,1011.7,7.7,Haze,5
WX-7,2024-01-12,-9.0,15.8,64,0.28,19.5,N,1029.2,10.9,Windy,9
WX-2,2024-01-12,-12.5,9.5,40,0.43,19.0,N,1019.5,5.3,Snow,1
WX-8,2024-01-12,-11.4,11.5,28,0,16.8,E,1006.0,7.8,Rain,7
WX-10,2024-01-12,-14.1,6.6,48,0,18.3,S,997.9,11.0,Fog,8
WX-1,2024-01-13,-7.7,18.1,23,0.21,5.4,W,1025.0,6.2,Fog,5
WX-6,2024-01-13,-6.2,20.8,53,0,23.8,NE,1010.1,13.4,Windy,2
WX-8,2024-01-13,-11.8,10.8,28,0,29.7,S,1018.5,12.4,Clear,8
WX-6,2024-01-13,-7.8,18.0,93,0.59,10.3,NW,1017.5,6.4,Fog,2
WX-4,2024-01-14,-10.4,13.3,49,0.41,25.2,W,1035.4,6.6,Cloudy,10
WX-3,2024-01-14,-10.7,12.7,85,0.13,11.9,SW,996.2,11.5,Clear,1
WX-4,2024-01-14,-5.1,22.8,92,0.45,23.1,N,1022.9,13.8,Partly Cloudy,4
WX-9,2024-01-15,-4.2,24.4,100,0,25.2,NE,1012.4,16.6,Haze,5
WX-3,2024-01-15,-8.3,17.1,41,0.13,11.0,NW,1011.7,13.7,Cloudy,10
WX-6,2024-01-15,-14.5,5.9,14,0.17,6.6,NW,1015.2,11.3,Snow,9
WX-4,2024-01-15,-14.3,6.3,36,0.73,1.8,E,1000.6,14.1,Windy,9
WX-4,2024-01-16,-1.9,28.6,98,0,19.3,SW,1006.0,9.7,Windy,10
WX-8,2024-01-16,-12.3,9.9,93,0.22,7.6,NW,1012.0,10.6,Cloudy,4
WX-9,2024-01-16,-11.0,12.2,29,0.21,14.1,E,1012.7,9.0,Clear,5
WX-4,2024-01-16,-9.3,15.3,33,0,17.8,NW,1021.8,5.0,Snow,9
WX-7,2024-01-16,-7.2,19.0,45,0,0,E,993.6,12.9,Fog,3
WX-2,2024-01-17,-10.5,13.1,72,0.01,9.0,W,1005.2,15.7,Snow,11
WX-9,2024-01-17,-16.3,2.7,59,0.13,0,SE,1005.2,8.7,Drizzle,4
WX-6,2024-01-17,-5.6,21.9,90,0.05,9.8,SE,997.8,15.6,Thunderstorm,9
WX-7,2024-01-17,-11.5,11.3,98,0,5.8,E,1006.1,13.3,Clear,7
WX-3,2024-01-18,-20.4,-4.7,64,0.37,16.2,E,1014.4,15.2,Clear,1
WX-5,2024-01-18,-8.1,17.4,23,0.12,21.2,W,1025.8,9.4,Fog,4
WX-8,2024-01-18,-7.9,17.8,73,0.01,12.3,SW,1020.7,11.0,Windy,4
WX-6,2024-01-18,-11.5,11.3,82,0.33,29.4,SW,1006.1,12.3,Partly Cloudy,0
WX-8,2024-01-19,-16.6,2.1,92,0.44,22.1,NE,1018.0,12.8,Fog,10
WX-4,2024-01-19,-11.5,11.3,97,0.15,14.6,W,1031.6,6.6,Thunderstorm,4
WX-1,2024-01-19,-13.6,7.5,64,0.1,15.4,N,1022.1,6.1,Windy,6
WX-1,2024-01-19,-12.8,9.0,54,0.2,19.9,W,1004.2,12.8,Windy,3
WX-4,2024-01-19,-9.0,15.8,90,0.11,27.0,S,1016.3,7.2,Haze,5
WX-3,2024-01-19,-9.0,15.8,39,0,13.4,N,1015.3,8.1,Snow,2
WX-5,2024-01-19,-3.8,25.2,46,0,18.8,S,1017.7,10.7,Snow,5
WX-10,2024-01-20,0.7,33.3,62,0.09,11.9,S,1010.7,13.6,Clear,4
WX-5,2024-01-20,-9.2,15.4,50,0.44,15.6,SW,1023.5,6.9,Cloudy,4
WX-9,2024-01-20,-10.5,13.1,96,0.34,12.6,SW,1009.2,15.5,Haze,3
WX-10,2024-01-20,-8.9,16.0,42,0.48,19.2,W,1008.8,3.6,Haze,3
WX-5,2024-01-21,-12.0,10.4,67,0,17.6,S,1021.8,6.5,Windy,3
WX-7,2024-01-21,-11.7,10.9,46,0.2,11.2,S,1007.3,12.6,Drizzle,9
WX-7,2024-01-21,-13.6,7.5,11,0,22.1,W,1009.3,8.4,Partly Cloudy,7
WX-4,2024-01-21,-10.8,12.6,94,0,19.1,S,1004.7,10.6,Cloudy,5
WX-4,2024-01-21,-6.4,20.5,55,0.06,9.0,SW,1015.0,10.1,Thunderstorm,8
WX-5,2024-01-22,-2.2,28.0,76,0.17,0,E,1016.2,10.7,Partly Cloudy,4
WX-4,2024-01-22,-13.7,7.3,34,0.53,9.2,NW,1018.4,5.6,Clear,11
WX-2,2024-01-22,-14.3,6.3,62,0.41,16.5,NE,1005.9,7.7,Haze,5
WX-1,2024-01-22,-6.7,19.9,19,0,5.2,N,1026.4,7.9,Snow,8
WX-4,2024-01-22,-12.4,9.7,77,0.21,17.0,E,1011.6,5.6,Windy,10
WX-3,2024-01-23,-5.9,21.4,67,0.21,9.5,NE,1024.1,10.2,Fog,10
WX-9,2024-01-23,-10.0,14.0,68,0,6.1,NW,1025.0,10.3,Cloudy,8
WX-10,2024-01-23,-14.5,5.9,61,0.31,11.1,NE,1030.3,7.2,Snow,11
WX-4,2024-01-24,-7.4,18.7,60,0,8.9,SE,980.7,10.2,Haze,8
WX-4,2024-01-24,-2.8,27.0,54,0,13.4,W,1015.2,7.6,Snow,1
WX-10,2024-01-24,-11.2,11.8,23,0.24,6.5,NW,1014.0,8.0,Snow,10
WX-3,2024-01-24,-6.1,21.0,70,0.46,16.4,NW,1017.4,11.2,Thunderstorm,6
WX-7,2024-01-25,-8.8,16.2,79,0.16,13.2,N,1013.3,14.0,Drizzle,11
WX-5,2024-01-25,-5.2,22.6,79,0.49,16.3,SW,1016.0,9.0,Windy,9
WX-1,2024-01-25,-9.7,14.5,15,0,13.6,W,1008.1,9.3,Cloudy,6
WX-1,2024-01-25,-15.6,3.9,75,0,16.5,NW,1011.7,8.9,Rain,6
WX-3,2024-01-25,-3.0,26.6,47,0.06,26.0,N,1005.1,9.4,Rain,5
WX-7,2024-01-25,-9.9,14.2,10,0.26,4.6,NE,1002.2,5.9,Thunderstorm,2
WX-5,2024-01-26,-10.6,12.9,92,0.56,10.1,S,994.0,4.3,Cloudy,4
WX-10,2024-01-26,-12.1,10.2,59,0.22,13.2,E,1026.8,7.4,Thunderstorm,3
WX-8,2024-01-26,-4.4,24.1,52,0,16.4,W,1008.1,13.9,Snow,1
WX-10,2024-01-26,-6.3,20.7,80,0,28.0,N,1006.4,13.4,Cloudy,2
WX-10,2024-01-27,-4.0,24.8,69,0,21.8,NE,1024.6,15.6,Drizzle,7
WX-6,2024-01-27,-6.8,19.8,33,0.67,15.6,SW,994.2,10.9,Partly Cloudy,0
WX-6,2024-01-27,-14.6,5.7,21,0.41,11.7,W,1021.0,10.7,Windy,4
WX-4,2024-01-27,-12.6,9.3,49,0.07,0,NE,1002.8,7.3,Drizzle,0
WX-1,2024-01-27,-10.1,13.8,31,0.35,15.5,SW,1010.6,15.8,Snow,3
WX-7,2024-01-28,-9.9,14.2,90,0.16,14.2,W,1000.9,4.8,Thunderstorm,8
WX-3,2024-01-28,-4.5,23.9,10,0.33,7.9,NE,1022.5,9.6,Clear,8
WX-5,2024-01-28,-7.1,19.2,77,0,16.9,NE,1014.7,10.3,Haze,4
WX-4,2024-01-28,-14.7,5.5,93,0.26,27.1,N,1004.8,6.8,Fog,2
WX-2,2024-01-29,-21.0,-5.8,95,0.36,1.8,NW,1024.3,10.5,Fog,10
WX-1,2024-01-29,-9.9,14.2,99,0.4,2.4,SW,1029.5,8.8,Snow,9
WX-4,2024-01-29,-7.2,19.0,47,0.1,34.7,W,1010.7,5.3,Windy,6
WX-4,2024-01-29,-4.4,24.1,63,0.0,19.8,SW,1010.6,6.8,Haze,1
WX-4,2024-01-30,-13.4,7.9,100,0.2,22.0,W,1019.7,8.4,Clear,6
WX-1,2024-01-30,-3.7,25.3,42,0.43,11.2,SE,1024.6,11.4,Rain,8
WX-7,2024-01-30,-12.9,8.8,95,0.02,8.7,W,1008.6,12.0,Cloudy,7
WX-9,2024-01-30,-8.6,16.5,78,0.31,12.9,N,1013.7,14.0,Partly Cloudy,1
WX-5,2024-01-31,-1.9,28.6,58,0.27,16.6,W,999.4,8.6,Cloudy,6
WX-3,2024-01-31,-6.0,21.2,89,0.37,18.2,NW,1028.8,3.4,Cloudy,3
WX-8,2024-01-31,-16.9,1.6,86,0.46,14.6,NE,1011.2,8.4,Haze,8
WX-2,2024-01-31,-10.8,12.6,92,0.32,24.0,N,1013.7,8.4,Snow,10
WX-1,2024-01-31,-8.0,17.6,72,0.6,19.7,E,1014.9,11.2,Drizzle,2
WX-4,2024-02-01,-2.9,26.8,93,0.05,23.5,NW,1024.0,12.7,Drizzle,6
WX-2,2024-02-01,-3.9,25.0,52,0.13,10.7,W,1024.0,5.2,Fog,0
WX-5,2024-02-01,-8.1,17.4,31,0,20.0,NW,1011.5,2.6,Rain,3
WX-8,2024-02-02,-1.3,29.7,20,0.13,6.8,S,1025.2,14.8,Drizzle,6
WX-7,2024-02-02,-13.6,7.5,89,0,12.0,NE,1002.2,7.6,Thunderstorm,5
WX-2,2024-02-02,7.8,46.0,40,0.32,10.9,SE,1019.5,7.2,Haze,5
WX-9,2024-02-02,-5.0,23.0,74,0,13.3,W,1012.3,9.6,Windy,8
WX-10,2024-02-03,-11.6,11.1,37,0,14.5,N,1021.8,10.5,Fog,8
WX-10,2024-02-03,-4.9,23.2,75,0.07,4.6,NE,1017.5,9.7,Cloudy,2
WX-6,2024-02-03,-6.3,20.7,53,0,1.7,S,1003.2,2.8,Partly Cloudy,9
WX-6,2024-02-03,-4.2,24.4,64,0,6.3,E,1030.0,4.1,Clear,9
WX-2,2024-02-04,-6.9,19.6,44,0,21.3,NE,1009.0,12.3,Clear,8
WX-4,2024-02-04,-10.5,13.1,14,0.01,15.2,SE,1006.0,6.7,Rain,9
WX-9,2024-02-04,-2.3,27.9,84,0.38,11.0,SW,1013.5,10.3,Snow,6
WX-8,2024-02-05,2.8,37.0,39,0,15.7,W,1012.4,11.8,Clear,11
WX-5,2024-02-05,-12.0,10.4,93,0,23.6,W,1028.5,20.4,Haze,11
WX-9,2024-02-05,-6.8,19.8,35,0.39,29.6,N,1006.1,6.1,Thunderstorm,2
WX-1,2024-02-05,-3.7,25.3,86,0.41,4.4,S,984.7,4.0,Clear,1
WX-10,2024-02-05,-0.7,30.7,54,0.21,23.7,SW,1020.9,5.7,Drizzle,9
WX-6,2024-02-05,-12.6,9.3,14,0,15.1,E,1020.5,10.8,Drizzle,9
WX-1,2024-02-06,-8.4,16.9,32,0,13.9,S,1024.2,10.3,Thunderstorm,5
WX-2,2024-02-06,-6.1,21.0,49,0.37,18.7,NW,1024.3,16.5,Partly Cloudy,2
WX-7,2024-02-06,-9.5,14.9,38,0,25.3,S,1007.0,10.7,Thunderstorm,8
WX-4,2024-02-06,-13.0,8.6,21,0.51,13.6,NW,1010.6,2.2,Partly Cloudy,4
WX-10,2024-02-07,-1.8,28.8,70,0,18.9,NE,1016.3,12.3,Windy,11
WX-10,2024-02-07,-0.5,31.1,76,0,16.1,SW,1023.7,14.1,Fog,2
WX-2,2024-02-07,-4.1,24.6,20,0.25,17.3,W,1033.6,9.8,Thunderstorm,11
WX-6,2024-02-07,-7.4,18.7,20,0.03,13.8,NE,1004.9,8.2,Cloudy,4
WX-5,2024-02-07,-12.7,9.1,91,0.33,13.8,E,1033.0,11.1,Drizzle,8
WX-3,2024-02-08,-11.8,10.8,97,0.07,21.1,N,1013.6,17.6,Snow,8
WX-1,2024-02-08,-3.3,26.1,27,0.25,31.9,NE,1004.7,11.1,Snow,1
WX-10,2024-02-08,-3.4,25.9,90,0.29,21.3,N,1012.6,6.3,Partly Cloudy,1
WX-8,2024-02-08,-6.4,20.5,82,0,19.7,N,999.8,4.5,Haze,7
WX-5,2024-02-09,-3.7,25.3,46,0.28,10.3,SW,1002.5,9.6,Partly Cloudy,6
WX-3,2024-02-09,-12.8,9.0,85,0,9.0,NE,1007.8,13.2,Snow,7
WX-6,2024-02-09,-0.5,31.1,45,0,6.6,E,1017.4,8.6,Drizzle,8
WX-9,2024-02-09,-7.0,19.4,57,0.09,11.3,E,1007.0,6.3,Clear,0
WX-4,2024-02-09,-15.4,4.3,24,0.52,21.6,NE,1029.5,5.1,Windy,0
WX-2,2024-02-10,-14.0,6.8,21,0.7,28.1,NW,1005.3,6.1,Haze,11
WX-2,2024-02-10,1.5,34.7,11,0.09,15.0,N,1011.8,7.9,Partly Cloudy,1
WX-6,2024-02-10,-0.0,32.0,98,0,15.6,W,1003.8,6.9,Haze,3
WX-4,2024-02-10,-6.5,20.3,14,0.15,8.8,NW,1014.2,5.3,Drizzle,4
WX-2,2024-02-10,-8.0,17.6,41,0.13,13.3,NW,1002.4,3.4,Partly Cloudy,6
WX-10,2024-02-11,-14.0,6.8,77,0.23,18.9,E,1012.9,10.8,Partly Cloudy,8
WX-6,2024-02-11,-3.8,25.2,54,0.16,20.9,SE,1014.2,11.2,Rain,1
WX-4,2024-02-11,-7.6,18.3,57,0.41,6.2,S,1011.5,7.7,Snow,9
WX-9,2024-02-11,-7.0,19.4,83,0.2,15.1,NW,1028.5,10.4,Clear,8
WX-4,2024-02-11,-8.8,16.2,59,0,17.9,SW,1013.5,13.4,Thunderstorm,9
WX-1,2024-02-11,-7.9,17.8,84,0.02,5.2,W,1028.1,9.6,Partly Cloudy,2
WX-2,2024-02-12,-11.8,10.8,39,0.75,21.1,E,1013.8,16.4,Clear,0
WX-4,2024-02-12,-2.6,27.3,100,0.24,8.2,S,1014.6,18.6,Rain,2
WX-3,2024-02-12,-13.2,8.2,79,0.48,4.2,S,1024.0,5.2,Thunderstorm,6
WX-4,2024-02-12,-8.8,16.2,84,0.08,7.2,SE,1008.9,12.0,Snow,3
WX-5,2024-02-13,-8.6,16.5,35,0.46,28.8,SW,1003.0,13.5,Fog,6
WX-8,2024-02-13,-7.9,17.8,57,0.28,22.4,NE,1017.2,13.7,Windy,2
WX-4,2024-02-13,-10.3,13.5,46,0.35,16.2,SE,1006.3,8.7,Clear,9
WX-1,2024-02-13,-4.9,23.2,64,0.44,5.7,N,1016.7,16.3,Snow,5
WX-7,2024-02-14,-6.2,20.8,79,0,10.4,NE,1004.3,16.0,Partly Cloudy,2
WX-1,2024-02-14,-12.6,9.3,21,0.44,22.4,S,1007.7,16.6,Rain,8
WX-4,2024-02-14,-7.9,17.8,71,0,17.9,SE,1013.7,14.0,Fog,5
WX-8,2024-02-14,-3.0,26.6,87,0.37,16.1,NE,1012.6,16.4,Fog,10
WX-5,2024-02-15,-6.6,20.1,50,0.28,20.7,NE,996.0,4.4,Haze,2
WX-8,2024-02-15,-12.7,9.1,72,0,8.2,SW,1025.2,12.3,Partly Cloudy,3
WX-1,2024-02-15,-10.9,12.4,85,0,0,NW,1012.3,11.2,Snow,1
WX-1,2024-02-15,-6.4,20.5,83,0.61,8.1,W,1011.8,16.6,Clear,4
WX-2,2024-02-16,-4.8,23.4,89,0.19,7.0,S,1005.1,17.4,Windy,9
WX-1,2024-02-16,-8.3,17.1,86,0.45,22.1,E,1013.7,7.8,Rain,1
WX-5,2024-02-16,-9.5,14.9,33,0,29.7,S,1008.6,16.0,Haze,1
WX-1,2024-02-16,-5.3,22.5,86,0,11.2,S,1019.7,16.4,Cloudy,0
WX-3,2024-02-16,-14.0,6.8,39,0.22,19.4,NE,1002.5,4.2,Fog,8
WX-7,2024-02-17,-7.8,18.0,27,0.3,11.4,SE,1005.7,15.2,Partly Cloudy,2
WX-1,2024-02-17,-0.7,30.7,75,0.12,13.7,SE,1019.3,4.5,Fog,7
WX-8,2024-02-17,-6.2,20.8,18,0.09,18.2,E,1004.7,3.5,Partly Cloudy,8
WX-1,2024-02-17,-6.9,19.6,44,0.25,27.4,N,1034.9,12.7,Rain,2
WX-8,2024-02-18,-1.6,29.1,69,0,1.6,SW,1009.9,11.6,Thunderstorm,11
WX-8,2024-02-18,0.2,32.4,55,0,32.6,E,1000.0,15.8,Fog,0
WX-7,2024-02-18,-11.4,11.5,83,0.07,9.5,NW,998.0,7.0,Thunderstorm,2
WX-8,2024-02-18,-13.3,8.1,52,0,13.6,NE,1012.7,7.3,Fog,7
WX-8,2024-02-19,-10.6,12.9,58,0.09,13.0,N,1024.0,8.0,Fog,7
WX-9,2024-02-19,-7.4,18.7,83,0.0,5.7,SW,1009.3,8.4,Drizzle,4
WX-10,2024-02-19,-8.6,16.5,75,0.48,19.6,S,1011.2,13.3,Windy,2
WX-3,2024-02-19,-14.2,6.4,81,0,21.0,N,1002.8,12.4,Rain,5
WX-1,2024-02-19,-6.4,20.5,38,0.31,21.7,SW,1021.2,19.7,Snow,0
WX-3,2024-02-20,-6.2,20.8,48,0.12,27.0,W,1016.3,7.1,Fog,11
WX-7,2024-02-20,-13.0,8.6,46,0.16,8.0,SW,1013.2,10.1,Rain,11
WX-1,2024-02-20,-5.6,21.9,34,0,15.6,S,1012.3,5.4,Fog,8
WX-10,2024-02-20,-7.0,19.4,53,0,18.9,W,1002.1,9.7,Cloudy,2
WX-5,2024-02-21,-13.9,7.0,44,0.14,5.5,W,1018.2,10.8,Clear,10
WX-9,2024-02-21,-11.4,11.5,33,0.51,19.2,NE,1020.2,17.3,Thunderstorm,4
WX-4,2024-02-21,-9.4,15.1,94,0.44,22.5,SW,1029.0,5.5,Fog,6
WX-6,2024-02-21,-13.7,7.3,25,0.11,12.3,S,1003.1,18.5,Thunderstorm,5
WX-4,2024-02-22,-12.2,10.0,38,0,24.0,NE,1010.1,11.5,Rain,11
WX-1,2024-02-22,-11.6,11.1,34,0.08,9.7,SE,1021.2,13.8,Drizzle,0
WX-4,2024-02-22,-7.6,18.3,95,0.28,12.7,NE,1035.6,10.3,Haze,0
WX-1,2024-02-22,-8.9,16.0,45,0.27,28.3,W,1021.3,8.6,Cloudy,10
WX-8,2024-02-22,-14.3,6.3,74,0.21,20.7,N,999.2,13.5,Haze,0
WX-10,2024-02-23,-9.3,15.3,39,0.11,9.9,SE,998.5,9.7,Clear,6
WX-10,2024-02-23,-7.5,18.5,41,0,13.9,S,1002.2,4.5,Thunderstorm,6
WX-1,2024-02-23,-13.5,7.7,34,0.24,15.2,E,1022.6,15.7,Thunderstorm,2
WX-10,2024-02-23,-14.9,5.2,34,0.36,9.0,NW,1011.2,8.2,Rain,7
WX-8,2024-02-24,-6.5,20.3,28,0,18.2,N,1007.5,8.8,Thunderstorm,1
WX-2,2024-02-24,-5.5,22.1,71,0.68,8.5,SW,1009.9,14.2,Partly Cloudy,2
WX-7,2024-02-24,-2.4,27.7,87,0.2,6.1,SW,1003.2,12.8,Windy,3
WX-6,2024-02-24,-8.7,16.3,87,0,20.9,SE,1022.2,16.6,Partly Cloudy,8
WX-2,2024-02-24,-0.1,31.8,73,0,18.9,SW,1010.8,8.3,Snow,4
WX-2,2024-02-25,-7.0,19.4,94,0,15.8,SE,1013.7,14.0,Snow,2
WX-9,2024-02-25,-5.1,22.8,82,0.26,19.8,N,1007.6,12.6,Fog,4
WX-9,2024-02-25,-9.2,15.4,75,0.09,25.7,E,1013.6,10.4,Windy,6
WX-10,2024-02-25,-12.4,9.7,29,0.05,5.7,SE,1027.4,10.1,Fog,8
WX-1,2024-02-26,-5.1,22.8,43,0,7.2,N,1036.6,11.0,Thunderstorm,10
WX-6,2024-02-26,-11.5,11.3,32,0,0,NW,1005.7,12.8,Cloudy,7
WX-4,2024-02-26,-2.2,28.0,60,0.33,19.2,S,999.0,9.4,Fog,2
WX-4,2024-02-26,-5.2,22.6,55,0.16,14.5,E,1024.1,13.1,Partly Cloudy,1
WX-5,2024-02-26,-3.7,25.3,67,0.51,21.6,N,1013.6,15.2,Rain,0
WX-3,2024-02-27,-6.4,20.5,65,0.02,36.9,N,1008.4,7.9,Fog,0
WX-3,2024-02-27,-4.9,23.2,20,0,19.4,NE,1010.0,12.7,Haze,2
WX-1,2024-02-27,-6.1,21.0,78,0,12.9,NW,1010.4,8.2,Cloudy,3
WX-5,2024-02-28,-14.2,6.4,73,0,22.9,NE,1020.2,13.5,Partly Cloudy,6
WX-9,2024-02-28,-13.2,8.2,53,0.46,20.3,E,1017.1,7.6,Clear,3
WX-8,2024-02-28,-8.2,17.2,71,0.29,3.7,SE,1007.4,0.5,Thunderstorm,8
WX-4,2024-02-28,-9.9,14.2,79,0.03,5.4,SE,1017.6,12.5,Windy,7
WX-8,2024-02-29,-18.0,-0.4,41,0.38,3.4,N,1002.9,12.7,Haze,2
WX-4,2024-02-29,-2.5,27.5,17,0.13,9.3,S,1006.7,7.3,Thunderstorm,0
WX-6,2024-02-29,-7.5,18.5,59,0.03,17.4,NE,1011.5,15.3,Clear,2
WX-1,2024-02-29,-7.9,17.8,73,0,12.1,SW,1016.2,9.8,Windy,8
WX-4,2024-03-01,0.9,33.6,42,0.32,28.3,SE,1005.4,7.5,Clear,2
WX-7,2024-03-01,-3.3,26.1,30,0.05,4.7,NE,1029.9,9.0,Rain,6
WX-1,2024-03-01,-0.9,30.4,14,0.83,25.5,SE,995.2,11.7,Rain,3
WX-1,2024-03-01,-2.7,27.1,85,0.14,9.7,S,1028.7,11.8,Windy,7
WX-6,2024-03-02,1.2,34.2,79,0,9.4,NW,1011.8,15.3,Windy,1
WX-1,2024-03-02,-0.3,31.5,41,0.01,15.4,SE,1017.7,8.9,Cloudy,3
WX-3,2024-03-02,-14.0,6.8,67,0.54,3.9,SE,1028.3,12.7,Windy,7
WX-4,2024-03-02,-4.3,24.3,40,0.3,10.8,N,1026.2,1.7,Clear,1
WX-4,2024-03-03,-8.7,16.3,15,0.33,14.4,S,1016.9,1.8,Haze,0
WX-3,2024-03-03,-1.2,29.8,90,0,14.6,S,1030.2,10.4,Cloudy,1
WX-2,2024-03-03,2.1,35.8,28,0,21.2,W,1001.0,5.4,Thunderstorm,11
WX-9,2024-03-03,-5.1,22.8,69,0.14,9.6,NW,1011.6,13.5,Partly Cloudy,5
WX-3,2024-03-04,-4.0,24.8,87,0.2,29.0,SE,1000.2,9.0,Windy,6
WX-4,2024-03-04,-1.9,28.6,34,0.01,9.7,S,1004.7,6.4,Fog,0
WX-9,2024-03-04,-3.9,25.0,90,0.38,28.2,E,989.5,16.5,Haze,1
WX-10,2024-03-05,-1.9,28.6,12,0,7.2,NW,1008.0,11.3,Fog,2
WX-4,2024-03-05,-10.6,12.9,37,0.55,27.4,SE,1007.3,13.0,Rain,1
WX-9,2024-03-05,3.2,37.8,81,0,21.9,NE,1006.3,5.5,Rain,9
WX-2,2024-03-05,-9.8,14.4,80,0.02,9.2,S,1023.8,9.5,Windy,10
WX-6,2024-03-05,-1.0,30.2,100,0.05,4.9,N,1010.0,4.3,Thunderstorm,1
WX-2,2024-03-06,4.1,39.4,36,0.1,20.6,SE,1009.6,6.0,Cloudy,6
WX-2,2024-03-06,-10.8,12.6,66,0.12,23.6,S,1010.6,6.7,Windy,1
WX-5,2024-03-06,-10.6,12.9,30,0.73,25.2,NW,1010.9,7.4,Cloudy,6
WX-4,2024-03-06,-1.0,30.2,19,0,21.0,S,1005.8,16.1,Snow,0
WX-6,2024-03-07,-1.1,30.0,54,0,16.2,W,1006.5,10.7,Partly Cloudy,8
WX-1,2024-03-07,-2.4,27.7,60,0,19.0,S,1005.9,16.6,Snow,1
WX-10,2024-03-07,-4.0,24.8,57,0,12.7,E,1010.5,1.7,Snow,11
WX-4,2024-03-07,-2.0,28.4,12,0,0.9,N,1012.4,10.2,Thunderstorm,10
WX-10,2024-03-07,1.5,34.7,92,0,5.4,S,1024.5,10.9,Clear,6
WX-10,2024-03-08,-7.5,18.5,58,0,6.4,NE,1022.8,10.7,Cloudy,3
WX-5,2024-03-08,-2.4,27.7,43,0,18.3,SW,1022.0,11.0,Thunderstorm,5
WX-2,2024-03-08,6.2,43.2,56,0,3.2,SE,1016.5,11.6,Haze,1
WX-4,2024-03-08,4.5,40.1,42,0.52,16.1,NE,1026.0,6.7,Haze,3
WX-7,2024-03-09,-5.1,22.8,18,0.05,24.5,SE,1001.0,13.2,Partly Cloudy,0
WX-1,2024-03-09,-0.5,31.1,82,0,0,NW,982.6,20.6,Partly Cloudy,6
WX-1,2024-03-09,-5.1,22.8,48,0.31,17.8,SW,1026.2,12.9,Partly Cloudy,9
WX-3,2024-03-10,6.6,43.9,25,0.26,21.6,NE,998.9,8.6,Haze,0
WX-1,2024-03-10,-1.4,29.5,13,0,5.5,SW,1000.4,16.0,Partly Cloudy,6
WX-6,2024-03-10,4.9,40.8,33,0.34,0,NE,1008.0,11.7,Fog,5
WX-6,2024-03-10,-0.7,30.7,79,0.57,15.4,N,1010.5,7.6,Cloudy,11
WX-1,2024-03-10,-7.1,19.2,46,0.34,12.5,NE,992.5,1.7,Cloudy,4
WX-4,2024-03-11,-8.5,16.7,71,0,19.0,N,1011.7,15.1,Snow,9
WX-1,2024-03-11,0.5,32.9,92,0,1.5,NW,1019.9,10.1,Drizzle,6
WX-9,2024-03-11,-6.6,20.1,84,0.3,19.1,S,999.3,11.5,Drizzle,10
WX-7,2024-03-11,-2.2,28.0,34,0.08,26.9,W,1021.2,14.4,Drizzle,2
WX-7,2024-03-11,-11.6,11.1,61,0,20.9,S,1008.2,11.5,Thunderstorm,10
WX-6,2024-03-12,-7.3,18.9,95,0.42,21.8,E,1005.6,14.4,Haze,0
WX-10,2024-03-12,-6.3,20.7,87,0.34,16.9,N,1009.7,6.6,Clear,3
WX-3,2024-03-12,-9.9,14.2,89,0.55,17.0,SW,1005.5,8.9,Partly Cloudy,3
WX-5,2024-03-12,-3.3,26.1,16,0.01,0.6,NW,1003.2,11.1,Rain,6
WX-8,2024-03-13,-2.4,27.7,80,0.25,12.6,W,1006.5,10.2,Partly Cloudy,4
WX-6,2024-03-13,-0.7,30.7,56,0.09,26.1,E,1009.6,5.2,Snow,11
WX-4,2024-03-13,2.1,35.8,11,0,20.2,W,1014.3,11.6,Rain,11
WX-9,2024-03-13,-5.0,23.0,15,0,18.4,SE,1004.4,4.0,Snow,8
WX-3,2024-03-14,-3.4,25.9,62,0.04,21.2,E,999.4,2.5,Snow,3
WX-9,2024-03-14,-7.6,18.3,62,0.03,8.7,E,1002.8,19.7,Cloudy,3
WX-4,2024-03-14,1.3,34.3,77,0.37,19.5,NE,994.1,12.5,Rain,5
WX-2,2024-03-14,-7.5,18.5,21,0.34,8.4,S,1011.3,8.8,Haze,7
