order_id,order_date,customer_id,product_name,num_items,order_value_usd,shipping_cost,is_returning_customer,product_tags,country,promo_code,payment_method,delivery_status
ECO-20645,2024-06-28,CUST-4948,Cable Organizer,1,78.16,0.0,True,electronics|accessories,NO,SUMMER25,Apple Pay,Delivered
ECO-20646,2023-04-15,CUST-5133,Bluetooth Adapter,1,25.37,2.93,False,home,DK,SAVE10,PayPal,Delivered
ECO-20647,2024-06-21,CUST-6773,Headphone Hook,8,229.51,0.0,False,gadgets|electronics|accessories,DE,,Debit Card,Shipped
ECO-20648,2025-09-26,CUST-9748,Mouse Pad,5,116.66,0.0,False,electronics|home,ES,,PayPal,Delivered
ECO-20649,2025-01-21,CUST-1289,Ring Light,6,353.6,0.0,False,home|productivity,SG,WELCOME15,Google Pay,Delivered
ECO-20650,2025-04-17,CUST-9698,Phone Stand,7,113.43,0.0,True,productivity,AU,,PayPal,Shipped
ECO-20651,2025-06-28,CUST-5122,Screen Cleaner,1,52.08,3.74,False,office|accessories|gadgets,SG,SUMMER25,PayPal,Shipped
ECO-20652,2023-09-12,CUST-6571,Mechanical Keyboard,6,659.46,0.0,True,home|accessories,NL,,Credit Card,Cancelled
ECO-20653,2023-02-22,CUST-7361,USB Hub,4,380.75,0.0,True,ergonomic,IT,,Credit Card,Delivered
ECO-20654,2025-06-16,CUST-8536,Ring Light,1,141.62,0.0,False,tech|electronics|home,SE,,Google Pay,Processing
ECO-20655,2024-10-04,CUST-3557,USB Hub,2,131.4,0.0,False,electronics|gadgets|home,NO,FLASH20,Apple Pay,Returned
ECO-20656,2024-05-26,CUST-8019,Smart Plug,6,898.5,0.0,True,gadgets|ergonomic,NZ,FLASH20,Credit Card,Cancelled
ECO-20657,2023-04-29,CUST-9748,Desk Pad,8,223.46,0.0,True,office|ergonomic,BR,WELCOME15,Credit Card,Delivered
ECO-20658,2023-01-15,CUST-1772,Microphone,2,96.19,0.0,False,accessories|electronics,MX,,Apple Pay,Returned
ECO-20659,2024-04-05,CUST-7783,Bluetooth Adapter,6,463.02,0.0,True,home|ergonomic|tech,JP,,Credit Card,Cancelled
ECO-20660,2024-04-12,CUST-8159,Headphone Hook,6,710.31,0.0,True,tech|home,AU,WELCOME15,PayPal,Returned
ECO-20661,2024-04-30,CUST-5332,Monitor Stand,8,986.95,0.0,True,productivity|electronics|home,DE,,PayPal,Delivered
ECO-20662,2024-02-06,CUST-3726,Mouse Pad,3,61.73,5.33,True,office|tech,NO,SUMMER25,Google Pay,Delivered
ECO-20663,2024-11-13,CUST-6217,Bluetooth Adapter,5,326.02,0.0,False,home|electronics|accessories,JP,,Debit Card,Processing
ECO-20664,2024-07-27,CUST-2792,LED Strip,5,697.17,0.0,True,gadgets|tech|office,NL,SUMMER25,PayPal,Delivered
ECO-20665,2024-11-23,CUST-9845,USB Hub,3,54.33,4.33,True,productivity|home,MX,,Google Pay,Shipped
ECO-20666,2025-10-14,CUST-3204,Desk Lamp,2,92.85,0.0,True,home,NZ,,PayPal,Delivered
ECO-20667,2024-10-24,CUST-2596,USB Hub,5,732.34,0.0,True,accessories|home,JP,FLASH20,Credit Card,Delivered
ECO-20668,2023-01-04,CUST-7469,Cable Organizer,8,1063.86,0.0,False,tech|gadgets,NO,,Apple Pay,Cancelled
ECO-20669,2025-06-10,CUST-4886,Bluetooth Adapter,2,291.97,0.0,False,gadgets,US,SUMMER25,Apple Pay,Cancelled
ECO-20670,2023-05-15,CUST-2536,Smart Plug,7,251.83,0.0,True,home,IE,HOLIDAY30,Google Pay,Returned
ECO-20671,2023-04-12,CUST-7388,Ring Light,5,122.08,0.0,True,electronics,AU,FLASH20,Debit Card,Processing
ECO-20672,2025-03-31,CUST-8655,Cable Organizer,5,480.33,0.0,True,office|electronics|tech,ES,,Google Pay,Delivered
ECO-20673,2025-03-03,CUST-1543,Ring Light,5,607.26,0.0,False,tech|office|accessories,FR,WELCOME15,Credit Card,Cancelled
ECO-20674,2023-04-19,CUST-7123,Desk Pad,2,174.65,0.0,True,productivity,IE,,Google Pay,Returned
ECO-20675,2025-08-09,CUST-6441,Laptop Sleeve,1,74.73,3.42,True,electronics|gadgets|ergonomic,FR,WELCOME15,PayPal,Returned
ECO-20676,2023-01-08,CUST-7937,Ring Light,3,103.18,0.0,True,ergonomic|accessories|productivity,NZ,,PayPal,Delivered
ECO-20677,2024-02-12,CUST-9249,Cable Organizer,6,518.0,0.0,True,office|tech|electronics,IT,SUMMER25,PayPal,Processing
ECO-20678,2023-06-22,CUST-5156,Screen Cleaner,8,428.88,0.0,True,gadgets|tech|productivity,AU,,Debit Card,Delivered
ECO-20679,2023-07-01,CUST-5006,Ergonomic Chair,3,412.57,0.0,True,gadgets|accessories|home,NO,SUMMER25,Google Pay,Delivered
ECO-20680,2024-03-27,CUST-8434,USB Hub,6,738.74,0.0,False,office|productivity,SG,,PayPal,Delivered
ECO-20681,2024-12-08,CUST-1933,Ring Light,7,560.31,0.0,False,accessories,IN,FLASH20,Credit Card,Processing
ECO-20682,2023-07-10,CUST-4798,Desk Pad,7,318.3,0.0,False,electronics,KR,FLASH20,Google Pay,Shipped
ECO-20683,2023-08-25,CUST-7614,Bluetooth Adapter,8,935.64,0.0,False,productivity|ergonomic|tech,US,FLASH20,Debit Card,Delivered
ECO-20684,2024-09-27,CUST-8455,Laptop Sleeve,6,851.06,0.0,True,ergonomic|productivity|office,UK,,PayPal,Delivered
ECO-20685,2024-06-25,CUST-8392,Mouse Pad,7,803.45,0.0,False,gadgets|tech,US,SAVE10,Google Pay,Shipped
ECO-20686,2025-12-28,CUST-8189,Ergonomic Chair,1,92.13,0.0,True,office|accessories|electronics,US,WELCOME15,Debit Card,Delivered
ECO-20687,2025-09-17,CUST-6896,Ring Light,1,73.7,7.38,False,productivity|ergonomic,DE,,Credit Card,Delivered
ECO-20688,2025-09-18,CUST-8365,Headphone Hook,8,519.27,0.0,False,gadgets|electronics|accessories,KR,,Google Pay,Cancelled
ECO-20689,2023-11-07,CUST-4442,Cable Organizer,3,192.71,0.0,False,tech|productivity,JP,,Google Pay,Shipped
ECO-20690,2025-02-17,CUST-1186,Portable SSD,6,682.98,0.0,False,accessories|productivity|gadgets,SE,,PayPal,Delivered
ECO-20691,2025-04-19,CUST-8255,Bluetooth Adapter,8,117.82,0.0,False,gadgets|electronics,UK,,Google Pay,Returned
ECO-20692,2023-10-23,CUST-8674,Ring Light,7,288.36,0.0,True,ergonomic|tech|gadgets,CA,,Apple Pay,Delivered
ECO-20693,2025-01-02,CUST-3824,Desk Lamp,2,56.4,4.72,True,accessories|ergonomic,JP,,PayPal,Delivered
ECO-20694,2024-05-10,CUST-4533,Microphone,1,120.29,0.0,True,home|electronics,US,FLASH20,Credit Card,Returned
ECO-20695,2024-06-13,CUST-1037,Screen Cleaner,4,420.83,0.0,False,accessories|office|ergonomic,KR,HOLIDAY30,Apple Pay,Processing
ECO-20696,2023-10-15,CUST-9287,Mouse Pad,5,113.24,0.0,True,tech|ergonomic,NL,SAVE10,Debit Card,Processing
ECO-20697,2024-08-11,CUST-6581,Laptop Sleeve,8,953.46,0.0,True,tech,IN,,Debit Card,Processing
ECO-20698,2024-09-28,CUST-1105,Mouse Pad,3,252.35,0.0,True,productivity|ergonomic,MX,,Debit Card,Processing
ECO-20699,2023-03-03,CUST-7951,Desk Pad,8,703.99,0.0,False,productivity|tech|gadgets,AU,,PayPal,Delivered
ECO-20700,2023-12-12,CUST-2231,Smart Plug,2,89.75,0.0,True,gadgets,IE,FLASH20,Apple Pay,Delivered
ECO-20701,2023-09-27,CUST-8930,Desk Lamp,8,713.76,0.0,False,office,IN,,Debit Card,Processing
ECO-20702,2025-04-17,CUST-2853,Smart Plug,3,272.04,0.0,False,home|tech,SE,,PayPal,Delivered
ECO-20703,2024-01-10,CUST-1317,Mouse Pad,1,75.94,0.0,True,tech|office|home,SG,SAVE10,Debit Card,Delivered
ECO-20704,2023-11-04,CUST-1059,Monitor Stand,1,30.6,1.36,False,home|accessories,IN,,Apple Pay,Shipped
ECO-20705,2025-12-21,CUST-2116,Mechanical Keyboard,8,773.86,0.0,False,productivity|office,KR,WELCOME15,Credit Card,Delivered
ECO-20706,2024-12-29,CUST-8328,Phone Stand,3,200.42,0.0,False,tech,BR,FLASH20,Credit Card,Cancelled
ECO-20707,2025-12-30,CUST-9894,Ergonomic Chair,6,305.58,0.0,True,gadgets,NZ,SUMMER25,PayPal,Delivered
ECO-20708,2024-03-18,CUST-1171,Portable SSD,7,594.21,0.0,True,home,ES,SUMMER25,Google Pay,Delivered
ECO-20709,2024-04-14,CUST-2236,Phone Stand,3,198.56,0.0,False,office|home|gadgets,KR,,Credit Card,Processing
ECO-20710,2023-04-01,CUST-9132,Microphone,2,178.34,0.0,False,accessories|tech|home,FR,WELCOME15,Credit Card,Delivered
ECO-20711,2023-04-05,CUST-3535,Desk Pad,2,257.55,0.0,False,electronics,BR,,Google Pay,Cancelled
ECO-20712,2023-01-08,CUST-4239,Smart Plug,5,452.74,0.0,False,accessories|home|tech,ES,HOLIDAY30,Debit Card,Processing
ECO-20713,2023-09-13,CUST-4457,Microphone,2,140.22,0.0,False,home,DK,,Credit Card,Cancelled
ECO-20714,2024-11-15,CUST-2813,Cable Organizer,8,419.03,0.0,True,ergonomic|productivity,BR,FLASH20,PayPal,Returned
ECO-20715,2023-09-24,CUST-9472,Desk Pad,6,565.08,0.0,True,office|ergonomic|accessories,NO,SUMMER25,Apple Pay,Delivered
ECO-20716,2025-06-08,CUST-5225,Cable Organizer,8,617.62,0.0,True,home|office|gadgets,ES,SAVE10,Google Pay,Cancelled
ECO-20717,2025-11-28,CUST-7166,Headphone Hook,8,264.57,0.0,False,gadgets,NL,SAVE10,PayPal,Delivered
ECO-20718,2023-11-17,CUST-4709,Phone Stand,1,116.81,0.0,True,home|office|accessories,SG,FLASH20,Credit Card,Delivered
ECO-20719,2023-04-13,CUST-6805,Smart Plug,5,56.64,2.03,True,productivity|office,MX,,Apple Pay,Returned
ECO-20720,2023-10-11,CUST-3519,Mechanical Keyboard,3,183.71,0.0,True,electronics|tech,DK,,Debit Card,Delivered
ECO-20721,2023-07-25,CUST-4960,USB Hub,6,184.58,0.0,True,accessories|productivity,AU,FLASH20,Debit Card,Delivered
ECO-20722,2024-06-13,CUST-6378,Portable SSD,8,1155.2,0.0,True,office,NZ,SAVE10,PayPal,Delivered
ECO-20723,2024-03-21,CUST-5471,Bluetooth Adapter,6,573.09,0.0,False,accessories,NO,HOLIDAY30,PayPal,Processing
ECO-20724,2025-05-04,CUST-8885,Smart Plug,7,963.36,0.0,True,electronics|productivity,DK,,PayPal,Delivered
ECO-20725,2025-06-02,CUST-8618,Laptop Sleeve,3,341.54,0.0,False,tech|ergonomic,JP,,Google Pay,Delivered
ECO-20726,2023-03-19,CUST-7661,Monitor Stand,1,70.53,7.46,False,accessories|electronics,NZ,SUMMER25,PayPal,Processing
ECO-20727,2024-10-13,CUST-1860,Cable Organizer,5,511.06,0.0,True,electronics|tech|ergonomic,DK,SUMMER25,Google Pay,Delivered
ECO-20728,2023-05-06,CUST-6958,Phone Stand,7,504.02,0.0,True,electronics|accessories|office,NO,FLASH20,Google Pay,Delivered
ECO-20729,2024-07-21,CUST-4001,Headphone Hook,6,777.08,0.0,True,ergonomic|home|gadgets,BR,WELCOME15,Apple Pay,Delivered
ECO-20730,2024-05-23,CUST-5034,Wireless Mouse,2,269.74,0.0,False,home,ES,,PayPal,Delivered
ECO-20731,2024-01-06,CUST-2662,Desk Lamp,4,276.94,0.0,True,ergonomic|accessories,US,HOLIDAY30,Debit Card,Delivered
ECO-20732,2025-07-28,CUST-1734,Mouse Pad,3,53.09,2.69,True,tech|office,BR,,Debit Card,Delivered
ECO-20733,2023-02-28,CUST-6990,Headphone Hook,8,873.75,0.0,False,ergonomic|tech|home,IN,,Debit Card,Delivered
ECO-20734,2023-11-08,CUST-7443,Cable Organizer,5,712.41,0.0,True,accessories,IT,WELCOME15,Credit Card,Delivered
ECO-20735,2024-10-18,CUST-1583,Smart Plug,4,325.99,0.0,True,office|productivity|ergonomic,IT,,Debit Card,Delivered
ECO-20736,2024-09-27,CUST-2120,Microphone,5,702.12,0.0,False,gadgets,SG,WELCOME15,Debit Card,Cancelled
ECO-20737,2023-09-06,CUST-4778,Desk Lamp,7,493.6,0.0,True,productivity|office,US,FLASH20,Credit Card,Returned
ECO-20738,2023-10-02,CUST-9789,Headphone Hook,2,207.98,0.0,False,gadgets,FR,,Credit Card,Cancelled
ECO-20739,2025-06-11,CUST-5737,Webcam,2,107.55,0.0,True,productivity|home,IT,FLASH20,Google Pay,Cancelled
ECO-20740,2025-08-01,CUST-4535,Portable SSD,2,105.7,0.0,True,tech|gadgets|home,UK,,Credit Card,Delivered
ECO-20741,2024-08-05,CUST-1820,Ergonomic Chair,7,788.08,0.0,True,office|home,DK,,Credit Card,Shipped
ECO-20742,2025-03-11,CUST-4982,Desk Pad,2,128.04,0.0,True,ergonomic|gadgets,IE,WELCOME15,Credit Card,Processing
ECO-20743,2025-05-11,CUST-1576,Ring Light,1,149.02,0.0,False,productivity|ergonomic,IE,HOLIDAY30,PayPal,Returned
ECO-20744,2025-09-07,CUST-1197,Smart Plug,3,250.08,0.0,True,ergonomic|office|tech,IE,,Debit Card,Cancelled
ECO-20745,2023-11-13,CUST-6762,Portable SSD,4,296.54,0.0,False,ergonomic,NZ,,Credit Card,Delivered
ECO-20746,2023-04-12,CUST-9526,Microphone,7,661.59,0.0,False,home,IT,SAVE10,Google Pay,Delivered
ECO-20747,2025-04-23,CUST-5263,Screen Cleaner,8,1078.7,0.0,False,tech|electronics,NL,HOLIDAY30,Google Pay,Returned
ECO-20748,2025-07-09,CUST-6531,Smart Plug,6,117.44,0.0,True,productivity,MX,WELCOME15,Apple Pay,Delivered
ECO-20749,2024-12-20,CUST-4395,Cable Organizer,6,749.66,0.0,True,tech,KR,,Google Pay,Delivered
ECO-20750,2023-02-03,CUST-6670,Portable SSD,1,28.86,2.24,False,electronics,SG,SUMMER25,Apple Pay,Delivered
ECO-20751,2023-02-07,CUST-9112,Desk Pad,4,95.68,0.0,False,accessories,SE,,Debit Card,Shipped
ECO-20752,2025-09-11,CUST-5302,Mechanical Keyboard,3,35.3,1.39,True,home|accessories,ES,,Credit Card,Processing
ECO-20753,2024-08-28,CUST-1597,Ring Light,1,81.02,0.0,True,ergonomic|electronics|gadgets,KR,,Google Pay,Cancelled
ECO-20754,2023-10-04,CUST-7418,Ergonomic Chair,5,314.25,0.0,True,home,BR,HOLIDAY30,PayPal,Delivered
ECO-20755,2023-02-26,CUST-5768,Laptop Sleeve,1,91.24,0.0,False,home,DK,,Credit Card,Cancelled
ECO-20756,2024-07-23,CUST-7762,Mouse Pad,2,142.55,0.0,False,productivity|office,NZ,SUMMER25,PayPal,Processing
ECO-20757,2023-07-24,CUST-6518,Webcam,7,223.63,0.0,False,productivity|tech,US,,PayPal,Delivered
ECO-20758,2023-03-18,CUST-5701,Mechanical Keyboard,3,124.27,0.0,False,ergonomic|electronics,DE,,Debit Card,Delivered
ECO-20759,2025-01-25,CUST-2675,LED Strip,1,125.65,0.0,True,tech|accessories|ergonomic,SE,FLASH20,Apple Pay,Delivered
ECO-20760,2023-08-24,CUST-3082,Smart Plug,3,121.35,0.0,False,ergonomic|gadgets,DK,,Google Pay,Returned
ECO-20761,2024-02-01,CUST-3302,Smart Plug,7,151.24,0.0,False,gadgets|productivity|home,MX,SAVE10,Debit Card,Delivered
ECO-20762,2023-01-31,CUST-5252,Desk Pad,3,97.23,0.0,True,productivity|office,CA,,Apple Pay,Delivered
ECO-20763,2025-08-04,CUST-1680,Laptop Sleeve,2,104.06,0.0,True,tech,FR,FLASH20,Apple Pay,Delivered
ECO-20764,2024-06-23,CUST-5072,Ring Light,2,189.2,0.0,False,productivity,CA,,Debit Card,Cancelled
ECO-20765,2023-07-09,CUST-3051,Mouse Pad,2,252.63,0.0,False,accessories|ergonomic|gadgets,SG,FLASH20,Google Pay,Delivered
ECO-20766,2024-08-15,CUST-4611,Phone Stand,2,291.27,0.0,True,office|ergonomic,CA,HOLIDAY30,Credit Card,Delivered
ECO-20767,2023-08-01,CUST-2407,Laptop Sleeve,5,56.8,6.73,True,office|electronics,NO,,Debit Card,Shipped
ECO-20768,2025-07-11,CUST-7784,Wireless Mouse,1,80.33,0.0,False,productivity,KR,,Debit Card,Cancelled
ECO-20769,2025-12-14,CUST-4242,USB Hub,4,78.76,0.0,False,productivity|accessories,ES,SUMMER25,PayPal,Delivered
ECO-20770,2025-07-26,CUST-8739,Microphone,6,615.57,0.0,False,ergonomic,IN,,PayPal,Delivered
ECO-20771,2025-07-10,CUST-9605,Bluetooth Adapter,5,230.79,0.0,True,electronics|office|home,DE,,Apple Pay,Shipped
ECO-20772,2023-07-02,CUST-7627,Cable Organizer,3,372.64,0.0,True,productivity,US,,PayPal,Returned
ECO-20773,2025-07-12,CUST-2070,Desk Pad,6,256.34,0.0,True,ergonomic|electronics,BR,,Credit Card,Delivered
ECO-20774,2023-02-24,CUST-5838,Portable SSD,7,701.13,0.0,True,gadgets,BR,FLASH20,Credit Card,Returned
ECO-20775,2024-08-14,CUST-9536,Screen Cleaner,1,18.6,1.3,False,home|ergonomic|electronics,NO,HOLIDAY30,Google Pay,Shipped
ECO-20776,2025-11-07,CUST-8656,Wireless Mouse,5,411.74,0.0,True,office|tech,UK,SUMMER25,Apple Pay,Delivered
ECO-20777,2023-05-28,CUST-4635,Smart Plug,8,624.64,0.0,False,home|ergonomic|office,JP,,Apple Pay,Delivered
ECO-20778,2023-08-15,CUST-7932,Mechanical Keyboard,2,143.86,0.0,True,tech|office,CA,SAVE10,Debit Card,Shipped
ECO-20779,2023-06-26,CUST-7928,Bluetooth Adapter,6,340.72,0.0,False,electronics,BR,HOLIDAY30,Debit Card,Returned
ECO-20780,2024-12-02,CUST-4748,Ring Light,6,849.7,0.0,True,tech|productivity,JP,,Debit Card,Delivered
ECO-20781,2023-01-03,CUST-3950,Screen Cleaner,1,53.56,4.96,False,electronics|gadgets,NL,,Google Pay,Cancelled
ECO-20782,2025-07-23,CUST-8445,Ergonomic Chair,4,98.11,0.0,False,accessories|ergonomic,NZ,SUMMER25,PayPal,Delivered
ECO-20783,2024-12-15,CUST-4991,Microphone,7,910.67,0.0,True,productivity|home,KR,,Debit Card,Delivered
ECO-20784,2024-05-09,CUST-3037,Smart Plug,5,453.55,0.0,False,tech|electronics,US,WELCOME15,Debit Card,Delivered
ECO-20785,2025-09-05,CUST-8577,Microphone,4,501.86,0.0,True,office,NL,,Debit Card,Delivered
ECO-20786,2025-03-16,CUST-7078,Phone Stand,4,563.3,0.0,False,productivity|office,NO,HOLIDAY30,Google Pay,Cancelled
ECO-20787,2023-02-01,CUST-6368,Headphone Hook,2,282.83,0.0,False,electronics,DK,,Debit Card,Delivered
ECO-20788,2025-08-31,CUST-7473,Screen Cleaner,2,222.8,0.0,True,gadgets|office,DK,,Debit Card,Delivered
ECO-20789,2023-12-22,CUST-1116,Mechanical Keyboard,7,1035.21,0.0,True,tech,CA,WELCOME15,Apple Pay,Delivered
ECO-20790,2025-04-30,CUST-8531,Ergonomic Chair,2,256.9,0.0,False,office|ergonomic,CA,,Credit Card,Delivered
ECO-20791,2025-11-14,CUST-4165,LED Strip,3,305.16,0.0,False,productivity|ergonomic|home,DK,,Google Pay,Returned
ECO-20792,2025-09-06,CUST-4572,Monitor Stand,3,112.59,0.0,True,home|ergonomic,DE,SUMMER25,Apple Pay,Delivered
ECO-20793,2025-04-25,CUST-7864,Monitor Stand,6,874.32,0.0,True,office,NZ,HOLIDAY30,PayPal,Delivered
ECO-20794,2023-02-12,CUST-2337,LED Strip,7,279.06,0.0,False,office|electronics,NL,,PayPal,Delivered
ECO-20795,2023-11-15,CUST-2906,Portable SSD,4,271.54,0.0,True,electronics|accessories,DK,,Apple Pay,Cancelled
ECO-20796,2025-06-08,CUST-4691,Ring Light,5,60.47,3.14,True,electronics|gadgets|office,ES,,Google Pay,Delivered
ECO-20797,2025-04-03,CUST-3864,Screen Cleaner,8,1100.89,0.0,True,home|ergonomic,DK,WELCOME15,PayPal,Delivered
ECO-20798,2024-10-03,CUST-7790,Phone Stand,3,410.94,0.0,False,home|productivity,BR,FLASH20,Google Pay,Returned
ECO-20799,2025-11-04,CUST-2902,Monitor Stand,2,264.19,0.0,False,electronics,UK,FLASH20,Debit Card,Delivered
ECO-20800,2025-11-30,CUST-2395,Mouse Pad,1,54.87,4.11,False,gadgets|home|ergonomic,UK,FLASH20,PayPal,Cancelled
ECO-20801,2025-12-22,CUST-1854,Desk Lamp,8,1120.56,0.0,False,office|gadgets|ergonomic,US,SAVE10,Apple Pay,Delivered
ECO-20802,2025-08-16,CUST-3925,Screen Cleaner,3,78.82,0.0,False,tech|office|productivity,JP,WELCOME15,Google Pay,Shipped
ECO-20803,2023-05-29,CUST-9023,Bluetooth Adapter,1,34.53,2.03,True,ergonomic|productivity|home,JP,WELCOME15,Apple Pay,Processing
ECO-20804,2024-12-10,CUST-3392,Phone Stand,2,178.01,0.0,False,office|tech,CA,SUMMER25,PayPal,Returned
ECO-20805,2025-07-22,CUST-3431,Headphone Hook,1,40.58,3.14,False,ergonomic|productivity|electronics,DE,,PayPal,Processing
ECO-20806,2024-08-20,CUST-1501,Wireless Mouse,3,116.22,0.0,True,productivity|office,UK,HOLIDAY30,PayPal,Delivered
ECO-20807,2024-06-01,CUST-4656,Desk Lamp,3,244.74,0.0,True,ergonomic,NZ,HOLIDAY30,PayPal,Delivered
ECO-20808,2023-12-18,CUST-7992,Headphone Hook,8,337.07,0.0,False,gadgets|office|productivity,US,SUMMER25,PayPal,Delivered
ECO-20809,2023-05-12,CUST-5832,Webcam,8,1026.35,0.0,False,office|electronics,AU,SUMMER25,Google Pay,Returned
ECO-20810,2024-03-04,CUST-3572,Microphone,7,389.72,0.0,False,gadgets|tech,US,,Debit Card,Delivered
ECO-20811,2023-03-08,CUST-9810,Phone Stand,2,193.16,0.0,True,productivity,AU,,Credit Card,Delivered
ECO-20812,2024-03-05,CUST-8402,Webcam,7,80.52,0.0,True,gadgets,UK,,Google Pay,Delivered
ECO-20813,2023-01-06,CUST-3332,Phone Stand,4,415.01,0.0,True,gadgets|productivity,JP,,Apple Pay,Delivered
ECO-20814,2023-03-03,CUST-7494,Laptop Sleeve,2,263.94,0.0,True,productivity|home,NL,HOLIDAY30,Apple Pay,Shipped
ECO-20815,2023-01-19,CUST-1023,Phone Stand,4,155.55,0.0,False,home|tech,US,FLASH20,Credit Card,Returned
ECO-20816,2025-03-11,CUST-1070,Wireless Mouse,5,456.2,0.0,False,gadgets|home,US,,Debit Card,Delivered
ECO-20817,2025-09-30,CUST-7764,Desk Lamp,7,363.34,0.0,True,accessories|ergonomic|tech,DE,WELCOME15,Credit Card,Processing
ECO-20818,2023-02-07,CUST-7810,USB Hub,7,672.97,0.0,True,gadgets,AU,WELCOME15,Debit Card,Delivered
ECO-20819,2024-05-15,CUST-1786,Mouse Pad,3,85.93,0.0,True,ergonomic|gadgets,MX,,Debit Card,Shipped
ECO-20820,2023-04-28,CUST-7628,Desk Lamp,5,397.86,0.0,False,electronics|home|accessories,UK,,Credit Card,Delivered
ECO-20821,2024-11-06,CUST-6232,LED Strip,3,373.17,0.0,False,ergonomic,KR,HOLIDAY30,Google Pay,Delivered
ECO-20822,2025-04-03,CUST-5527,Desk Pad,1,40.95,4.85,True,tech,IN,WELCOME15,Google Pay,Delivered
ECO-20823,2025-08-22,CUST-8074,Monitor Stand,2,254.3,0.0,False,accessories,DK,,Debit Card,Processing
ECO-20824,2024-08-27,CUST-3966,Mechanical Keyboard,6,560.86,0.0,False,gadgets|home|electronics,KR,WELCOME15,Apple Pay,Cancelled
ECO-20825,2023-06-30,CUST-8359,Ring Light,2,210.57,0.0,True,home,ES,SUMMER25,Apple Pay,Delivered
ECO-20826,2025-06-24,CUST-2705,Monitor Stand,5,277.6,0.0,False,gadgets,NZ,SUMMER25,Credit Card,Delivered
ECO-20827,2024-12-14,CUST-4360,Ergonomic Chair,3,106.24,0.0,False,productivity|tech|ergonomic,NZ,,Debit Card,Cancelled
ECO-20828,2025-06-05,CUST-9457,Ring Light,2,56.37,4.27,True,ergonomic,IN,FLASH20,Credit Card,Delivered
ECO-20829,2024-05-19,CUST-3074,Bluetooth Adapter,8,726.59,0.0,True,gadgets|ergonomic|electronics,UK,,PayPal,Cancelled
ECO-20830,2025-11-29,CUST-3384,LED Strip,6,801.31,0.0,False,productivity|home|gadgets,DE,HOLIDAY30,Debit Card,Delivered
ECO-20831,2025-08-15,CUST-1838,Ring Light,7,752.74,0.0,True,tech|electronics|office,SG,SAVE10,Google Pay,Shipped
ECO-20832,2024-07-20,CUST-5139,Cable Organizer,6,448.55,0.0,False,tech,KR,FLASH20,Google Pay,Delivered
ECO-20833,2025-05-22,CUST-6625,Cable Organizer,3,191.95,0.0,True,ergonomic|productivity,IT,,Apple Pay,Delivered
ECO-20834,2024-06-14,CUST-9444,Ergonomic Chair,4,230.89,0.0,False,tech|electronics|home,NO,FLASH20,Debit Card,Processing
ECO-20835,2025-07-11,CUST-9140,Mouse Pad,4,556.28,0.0,False,office|electronics|productivity,NZ,SAVE10,PayPal,Shipped
ECO-20836,2023-03-21,CUST-4449,Mechanical Keyboard,8,1021.93,0.0,False,office|productivity|gadgets,KR,SUMMER25,Apple Pay,Delivered
ECO-20837,2024-01-31,CUST-1042,Smart Plug,6,612.37,0.0,True,accessories|office,JP,,Google Pay,Processing
ECO-20838,2024-08-01,CUST-6571,Webcam,1,43.08,2.03,False,tech|gadgets|office,BR,,PayPal,Returned
ECO-20839,2024-10-07,CUST-4897,Mouse Pad,4,128.83,0.0,False,home,DK,SUMMER25,PayPal,Shipped
ECO-20840,2023-04-20,CUST-3096,Laptop Sleeve,4,118.21,0.0,False,ergonomic|tech,MX,FLASH20,Google Pay,Processing
ECO-20841,2023-03-10,CUST-6143,Headphone Hook,4,437.8,0.0,False,ergonomic|tech|office,UK,,Apple Pay,Delivered
ECO-20842,2025-08-21,CUST-7850,Cable Organizer,5,101.55,0.0,False,home|productivity,SG,FLASH20,Credit Card,Delivered
ECO-20843,2023-08-09,CUST-2527,Webcam,4,559.22,0.0,False,tech|productivity|electronics,ES,,Apple Pay,Returned
ECO-20844,2023-07-31,CUST-3448,Desk Pad,3,100.92,0.0,True,tech|accessories|electronics,MX,SAVE10,Apple Pay,Processing
ECO-20845,2024-05-23,CUST-7078,Headphone Hook,1,141.15,0.0,False,gadgets|tech,FR,FLASH20,PayPal,Processing
ECO-20846,2025-05-27,CUST-8983,Desk Pad,1,79.96,0.0,False,electronics,FR,SUMMER25,Apple Pay,Delivered
ECO-20847,2023-05-07,CUST-7734,Mechanical Keyboard,5,524.86,0.0,True,accessories|gadgets|productivity,BR,FLASH20,Google Pay,Returned
