trip_id,pickup_datetime,dropoff_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,passenger_count,trip_distance_miles,fare_amount,tip_amount,total_amount,payment_type,trip_duration_min
TRIP-402506,2025-07-11 19:48:50,2025-07-11 21:04:50,40.804815,-73.94658,40.667492,-73.987138,5,13.29,43.32,11.12,54.44,Credit Card,76.9
TRIP-402507,2025-09-21 06:12:54,2025-09-21 07:29:54,40.800913,-73.948899,40.657132,-74.000653,3,14.38,43.65,12.0,55.65,Credit Card,77.0
TRIP-402508,2025-05-31 00:33:48,2025-05-31 01:24:48,40.844089,-73.927393,40.692705,-73.908614,3,13.35,51.1,0.66,51.76,Cash,51.7
TRIP-402509,2024-04-29 07:52:38,2024-04-29 09:15:38,40.745146,-73.908835,40.847167,-73.946252,2,9.79,41.38,6.36,47.74,Cash,83.9
TRIP-402510,2025-01-01 04:24:37,2025-01-01 05:05:37,40.658834,-74.016599,40.760422,-73.985637,3,8.85,33.04,4.65,37.69,Debit Card,41.3
TRIP-402511,2024-12-24 01:46:50,2024-12-24 02:07:50,40.671355,-73.956519,40.687575,-73.955982,1,1.67,9.11,0.47,9.58,Debit Card,21.3
TRIP-402512,2024-01-06 18:37:57,2024-01-06 19:11:57,40.748343,-73.916321,40.81582,-73.917809,6,5.47,27.74,0.66,28.4,Credit Card,34.8
TRIP-402513,2024-12-08 19:50:59,2024-12-08 20:23:59,40.730081,-73.94957,40.673345,-73.992012,6,6.37,31.02,7.54,38.56,Mobile,33.5
TRIP-402514,2025-05-11 14:09:37,2025-05-11 15:11:37,40.749522,-73.90911,40.841224,-73.976437,3,10.5,40.25,0.13,40.38,Cash,62.9
TRIP-402515,2024-08-26 07:53:58,2024-08-26 09:05:58,40.775141,-74.009367,40.681648,-73.937017,3,11.58,51.38,8.84,60.22,Debit Card,72.7
TRIP-402516,2025-05-04 01:48:24,2025-05-04 02:18:24,40.813818,-73.961333,40.848193,-73.945128,2,3.71,14.16,4.04,18.2,Mobile,30.0
TRIP-402517,2025-08-18 05:45:17,2025-08-18 07:01:17,40.725507,-74.007861,40.805207,-73.924594,3,10.42,32.74,1.46,34.2,Mobile,76.4
TRIP-402518,2024-07-15 10:08:02,2024-07-15 10:42:02,40.780741,-73.950774,40.82422,-73.930845,1,4.4,23.21,4.16,27.37,Credit Card,34.4
TRIP-402519,2024-05-23 15:52:38,2024-05-23 16:13:38,40.774885,-73.919227,40.711899,-73.939871,6,5.91,24.36,0.03,24.39,Cash,21.9
TRIP-402520,2025-10-11 02:14:04,2025-10-11 02:55:04,40.786741,-73.968411,40.720405,-73.929691,4,6.87,33.85,1.09,34.94,Debit Card,41.2
TRIP-402521,2024-06-11 05:51:56,2024-06-11 07:17:56,40.839219,-73.96522,40.701853,-73.918877,3,13.12,55.93,11.23,67.16,Debit Card,86.7
TRIP-402522,2025-12-29 19:47:28,2025-12-29 21:10:28,40.819525,-73.92114,40.728956,-73.967587,4,10.12,36.97,6.0,42.97,Mobile,83.3
TRIP-402523,2024-10-09 15:32:29,2024-10-09 15:44:29,40.708254,-73.963731,40.677074,-73.962108,1,3.55,15.21,2.91,18.12,Debit Card,12.1
TRIP-402524,2024-01-06 17:40:31,2024-01-06 18:25:31,40.771214,-73.923213,40.658675,-73.938685,3,10.44,48.05,7.14,55.19,Cash,45.6
TRIP-402525,2024-12-22 06:56:24,2024-12-22 07:22:24,40.771196,-73.909553,40.718059,-73.94733,1,7.4,23.44,3.0,26.44,Debit Card,26.0
TRIP-402526,2025-07-14 10:06:57,2025-07-14 11:16:57,40.771016,-74.008167,40.654219,-73.978814,2,10.9,41.97,8.48,50.45,Mobile,70.0
TRIP-402527,2024-02-21 17:38:22,2024-02-21 18:36:22,40.824487,-73.934958,40.741792,-74.016687,6,10.32,32.04,6.16,38.2,Credit Card,58.1
TRIP-402528,2024-09-28 14:59:27,2024-09-28 15:26:27,40.738564,-73.93067,40.729724,-73.925683,3,2.5,11.66,0.69,12.35,Credit Card,27.6
TRIP-402529,2024-04-02 15:46:28,2024-04-02 16:30:28,40.693275,-73.905056,40.679302,-73.947865,2,4.94,22.56,3.49,26.05,Credit Card,44.8
TRIP-402530,2024-07-07 14:07:42,2024-07-07 14:22:42,40.729094,-73.98711,40.677193,-74.00656,2,4.95,16.52,1.03,17.55,Credit Card,15.8
TRIP-402531,2025-04-15 05:29:57,2025-04-15 06:07:57,40.700973,-74.007153,40.780865,-74.019185,3,6.51,21.21,1.71,22.92,Debit Card,38.6
TRIP-402532,2025-11-19 16:02:26,2025-11-19 17:00:26,40.678318,-73.91476,40.715031,-74.008559,2,8.89,43.66,12.69,56.35,Credit Card,58.6
TRIP-402533,2025-01-08 08:04:07,2025-01-08 08:29:07,40.787009,-73.982065,40.82687,-73.981988,1,3.65,18.79,1.82,20.61,Mobile,25.9
TRIP-402534,2024-11-25 14:59:19,2024-11-25 15:32:19,40.676337,-74.016205,40.683344,-73.906473,3,7.14,21.47,1.68,23.15,Mobile,33.5
TRIP-402535,2025-08-19 02:24:58,2025-08-19 04:14:58,40.659468,-74.006771,40.840633,-73.916102,2,18.96,61.01,11.18,72.19,Debit Card,110.4
TRIP-402536,2024-04-04 14:46:04,2024-04-04 15:33:04,40.743495,-74.002797,40.702083,-73.90818,1,9.15,27.65,0.55,28.2,Mobile,47.7
TRIP-402537,2024-10-24 14:57:50,2024-10-24 16:09:50,40.663983,-73.920307,40.808748,-73.980508,5,14.29,58.77,6.96,65.73,Debit Card,72.6
TRIP-402538,2024-10-10 20:32:55,2024-10-10 21:20:55,40.656078,-73.922783,40.799311,-73.929426,5,11.6,41.36,12.25,53.61,Credit Card,48.7
TRIP-402539,2024-01-21 14:54:41,2024-01-21 15:48:41,40.716817,-73.932484,40.788977,-73.992628,6,8.72,31.53,8.75,40.28,Cash,54.0
TRIP-402540,2024-02-27 23:12:06,2024-02-28 00:02:06,40.808717,-73.988913,40.728465,-74.014294,2,7.62,32.8,3.62,36.42,Debit Card,50.9
TRIP-402541,2024-10-21 17:55:27,2024-10-21 18:17:27,40.82772,-73.95327,40.844301,-73.919265,6,3.15,12.04,1.57,13.61,Debit Card,22.5
TRIP-402542,2024-10-02 15:05:37,2024-10-02 15:27:37,40.841683,-74.002413,40.820993,-73.979814,4,3.52,13.41,3.25,16.66,Cash,22.2
TRIP-402543,2025-01-29 00:09:21,2025-01-29 00:35:21,40.697749,-74.006246,40.671316,-73.985804,5,4.09,19.12,3.3,22.42,Cash,26.8
TRIP-402544,2024-03-05 13:36:00,2024-03-05 14:04:00,40.717973,-74.01749,40.786463,-73.957353,3,9.4,29.92,0.43,30.35,Mobile,28.7
TRIP-402545,2025-07-20 03:32:30,2025-07-20 04:06:30,40.780922,-73.987172,40.836936,-73.917981,6,8.33,23.46,6.73,30.19,Cash,34.3
TRIP-402546,2024-06-21 01:43:58,2024-06-21 03:02:58,40.807965,-73.912841,40.659311,-73.904883,6,11.11,51.56,14.85,66.41,Cash,79.9
TRIP-402547,2025-02-19 13:49:39,2025-02-19 14:49:39,40.808686,-73.922374,40.728645,-73.932805,1,7.98,31.67,0.59,32.26,Debit Card,60.7
TRIP-402548,2025-06-03 03:53:57,2025-06-03 04:38:57,40.726497,-73.947637,40.846382,-73.991776,3,12.51,43.49,3.71,47.2,Mobile,45.9
TRIP-402549,2024-04-04 23:20:33,2024-04-05 00:17:33,40.807658,-73.933076,40.764591,-74.01605,2,8.38,29.04,0.98,30.02,Credit Card,57.6
TRIP-402550,2024-06-12 07:00:03,2024-06-12 07:28:03,40.728343,-73.940535,40.780299,-73.943051,4,4.01,18.03,3.74,21.77,Mobile,28.0
TRIP-402551,2024-12-30 23:25:09,2024-12-30 23:46:09,40.664616,-73.950431,40.681713,-73.913078,1,4.17,13.13,2.23,15.36,Debit Card,21.2
TRIP-402552,2024-07-01 20:25:11,2024-07-01 21:16:11,40.741534,-73.921656,40.763534,-73.986658,3,6.09,28.27,8.27,36.54,Debit Card,51.2
TRIP-402553,2025-05-03 03:24:25,2025-05-03 03:47:25,40.71247,-73.970423,40.73884,-73.944727,5,3.54,13.37,3.43,16.8,Debit Card,23.2
TRIP-402554,2024-02-21 06:56:03,2024-02-21 07:22:03,40.748634,-74.017453,40.791173,-73.936229,4,8.39,33.0,5.53,38.53,Credit Card,26.7
TRIP-402555,2024-04-02 16:15:18,2024-04-02 16:56:18,40.753964,-73.992922,40.670941,-73.969377,3,7.48,34.97,7.5,42.47,Cash,41.5
TRIP-402556,2025-09-06 21:42:01,2025-09-06 22:47:01,40.809251,-73.955562,40.737232,-73.908085,2,7.72,39.91,6.99,46.9,Debit Card,65.4
TRIP-402557,2024-11-16 11:29:46,2024-11-16 12:00:46,40.650326,-73.950727,40.747189,-73.939459,4,8.65,26.05,5.01,31.06,Credit Card,31.0
TRIP-402558,2024-08-29 16:11:42,2024-08-29 16:33:42,40.671447,-74.019457,40.720908,-74.010933,2,5.03,23.12,0.16,23.28,Debit Card,22.5
TRIP-402559,2025-08-31 12:22:55,2025-08-31 12:59:55,40.680622,-74.012088,40.704987,-73.963672,3,5.45,25.79,0.42,26.21,Credit Card,37.8
TRIP-402560,2024-02-07 15:38:17,2024-02-07 16:41:17,40.847408,-73.981519,40.654543,-73.960303,6,15.76,44.23,7.04,51.27,Cash,63.5
TRIP-402561,2024-12-31 23:08:19,2024-12-31 23:57:19,40.745862,-73.970419,40.653443,-73.977656,5,8.69,33.75,3.07,36.82,Cash,49.2
TRIP-402562,2025-11-28 12:34:14,2025-11-28 13:48:14,40.812252,-73.953578,40.653665,-73.941266,5,12.1,44.46,7.74,52.2,Cash,74.4
TRIP-402563,2024-12-14 19:27:19,2024-12-14 19:58:19,40.675139,-73.928228,40.658324,-73.948306,4,3.44,17.88,1.95,19.83,Mobile,31.0
TRIP-402564,2025-05-29 02:23:50,2025-05-29 03:14:50,40.699961,-74.019717,40.673662,-73.960087,1,6.76,33.08,7.62,40.7,Cash,51.9
TRIP-402565,2024-02-14 12:37:43,2024-02-14 12:54:43,40.743713,-73.961891,40.669107,-73.962495,5,5.81,26.7,4.32,31.02,Cash,17.0
TRIP-402566,2024-08-28 12:14:11,2024-08-28 12:44:11,40.665941,-73.907154,40.67969,-73.946083,6,3.8,19.53,0.68,20.21,Debit Card,30.7
TRIP-402567,2024-05-07 15:38:04,2024-05-07 16:27:04,40.757491,-73.99971,40.795512,-73.944862,1,6.8,28.14,0.71,28.85,Mobile,49.8
TRIP-402568,2024-04-08 17:45:31,2024-04-08 18:01:31,40.781707,-73.978698,40.791659,-73.965222,2,3.3,16.34,0.19,16.53,Debit Card,16.3
TRIP-402569,2024-11-10 14:23:42,2024-11-10 14:56:42,40.835269,-73.978606,40.721256,-73.950444,1,11.3,34.71,8.1,42.81,Debit Card,33.6
TRIP-402570,2024-09-06 10:12:15,2024-09-06 10:33:15,40.835859,-74.002441,40.788921,-74.01023,5,5.64,19.13,2.08,21.21,Mobile,21.3
TRIP-402571,2025-01-04 10:53:35,2025-01-04 11:11:35,40.711323,-73.937168,40.690448,-73.930595,6,2.53,13.45,0.53,13.98,Credit Card,18.6
TRIP-402572,2024-04-28 06:58:03,2024-04-28 08:07:03,40.6585,-73.961914,40.748855,-73.951583,2,8.2,37.78,10.44,48.22,Cash,69.2
TRIP-402573,2025-08-29 19:33:47,2025-08-29 20:19:47,40.658036,-73.979811,40.70972,-73.91712,1,8.06,35.48,3.96,39.44,Debit Card,46.6
TRIP-402574,2024-11-12 01:22:11,2024-11-12 02:09:11,40.799419,-73.973078,40.831712,-73.937559,4,5.77,23.77,4.44,28.21,Mobile,47.1
TRIP-402575,2024-01-15 01:48:53,2024-01-15 03:37:53,40.662132,-73.993756,40.80475,-74.01635,6,12.89,45.04,4.1,49.14,Cash,109.3
TRIP-402576,2025-08-02 03:47:34,2025-08-02 04:38:34,40.774148,-73.90335,40.772983,-74.002623,5,7.05,29.15,7.68,36.83,Debit Card,51.4
TRIP-402577,2025-04-08 03:31:50,2025-04-08 04:24:50,40.661071,-73.96923,40.704075,-73.917102,3,6.53,25.87,6.71,32.58,Mobile,53.8
TRIP-402578,2025-02-20 23:58:00,2025-02-21 00:15:00,40.796666,-73.913747,40.799969,-74.018783,6,5.9,18.33,0.69,19.02,Mobile,17.4
TRIP-402579,2024-06-06 02:08:46,2024-06-06 02:35:46,40.715144,-73.954756,40.7339,-73.989812,2,3.94,18.96,5.08,24.04,Debit Card,27.3
TRIP-402580,2024-08-09 10:25:19,2024-08-09 11:19:19,40.758524,-73.969146,40.808046,-73.919246,3,6.79,29.26,6.36,35.62,Credit Card,54.9
TRIP-402581,2025-03-12 01:19:28,2025-03-12 01:54:28,40.835784,-74.017591,40.811234,-73.926239,4,8.41,31.04,0.11,31.15,Debit Card,35.7
TRIP-402582,2024-12-06 17:12:41,2024-12-06 17:30:41,40.776894,-73.977388,40.810851,-74.01415,3,4.71,17.49,4.15,21.64,Mobile,18.7
TRIP-402583,2025-10-29 17:02:03,2025-10-29 17:17:03,40.774894,-73.970833,40.768396,-74.005633,2,3.03,12.91,3.76,16.67,Credit Card,15.4
TRIP-402584,2025-12-24 22:16:05,2025-12-24 22:50:05,40.829777,-73.906494,40.816062,-73.975926,6,6.14,21.85,4.18,26.03,Cash,34.6
TRIP-402585,2025-06-02 04:30:20,2025-06-02 05:05:20,40.824104,-73.95567,40.844715,-73.997986,6,4.2,14.63,3.62,18.25,Debit Card,35.9
TRIP-402586,2025-06-04 16:42:13,2025-06-04 17:36:13,40.825904,-73.991973,40.750083,-73.963843,6,7.48,35.94,7.83,43.77,Cash,54.9
TRIP-402587,2025-01-21 11:15:53,2025-01-21 11:29:53,40.685496,-73.936727,40.673981,-73.999304,4,4.87,13.89,3.14,17.03,Mobile,14.4
TRIP-402588,2025-02-27 01:15:33,2025-02-27 02:26:33,40.758531,-74.01048,40.667126,-73.95088,2,11.0,48.14,8.83,56.97,Mobile,71.3
TRIP-402589,2025-09-28 03:40:25,2025-09-28 04:25:25,40.7588,-74.007244,40.656766,-74.004892,6,7.79,25.11,7.24,32.35,Debit Card,45.3
TRIP-402590,2024-07-14 08:39:17,2024-07-14 09:01:17,40.717469,-73.942321,40.790537,-73.960332,2,7.28,27.22,4.67,31.89,Mobile,22.4
TRIP-402591,2024-04-10 10:31:49,2024-04-10 10:49:49,40.847922,-73.998922,40.839223,-73.976365,4,2.79,13.05,3.75,16.8,Credit Card,18.7
TRIP-402592,2025-11-20 16:30:38,2025-11-20 17:27:38,40.833139,-74.011614,40.723363,-74.009875,1,8.54,31.51,3.37,34.88,Debit Card,57.8
TRIP-402593,2024-02-12 23:50:31,2024-02-13 00:39:31,40.813442,-73.923588,40.828378,-74.013629,6,6.57,28.6,6.43,35.03,Credit Card,49.7
TRIP-402594,2025-12-03 06:15:12,2025-12-03 06:41:12,40.73144,-73.964808,40.668189,-73.987785,6,6.7,29.67,1.88,31.55,Cash,26.4
TRIP-402595,2024-05-21 21:36:50,2024-05-21 22:12:50,40.714209,-73.917399,40.792815,-73.917126,4,7.07,25.09,3.61,28.7,Cash,36.9
TRIP-402596,2025-05-26 15:06:23,2025-05-26 15:57:23,40.69095,-74.006862,40.759155,-73.904233,3,10.45,46.77,1.21,47.98,Credit Card,51.2
TRIP-402597,2024-01-04 04:51:14,2024-01-04 05:34:14,40.761664,-73.952866,40.672836,-73.989095,2,8.83,32.47,0.06,32.53,Credit Card,43.5
TRIP-402598,2024-02-24 19:14:24,2024-02-24 19:21:24,40.726121,-73.960468,40.722408,-73.933524,4,2.56,10.27,2.23,12.5,Debit Card,7.7
TRIP-402599,2025-04-16 01:39:56,2025-04-16 02:43:56,40.835733,-73.926408,40.725702,-73.927903,2,8.98,30.14,7.42,37.56,Credit Card,64.2
TRIP-402600,2025-09-07 04:35:25,2025-09-07 06:00:25,40.668157,-73.938973,40.817207,-73.936594,4,10.68,42.88,6.31,49.19,Cash,85.3
TRIP-402601,2025-04-10 09:08:03,2025-04-10 09:53:03,40.777046,-73.976292,40.737523,-74.006715,4,4.72,17.29,4.22,21.51,Mobile,45.5
TRIP-402602,2024-01-24 06:19:53,2024-01-24 06:34:53,40.778859,-73.976834,40.774212,-73.915903,1,3.91,14.11,1.04,15.15,Debit Card,15.6
TRIP-402603,2025-09-21 20:03:32,2025-09-21 21:02:32,40.728014,-73.986184,40.819771,-73.996795,2,8.32,33.24,9.0,42.24,Debit Card,59.2
TRIP-402604,2024-03-21 09:34:50,2024-03-21 10:06:50,40.82489,-73.902225,40.657321,-73.904243,6,12.12,44.92,7.77,52.69,Cash,32.3
TRIP-402605,2024-09-25 06:01:45,2024-09-25 07:18:45,40.838984,-73.909569,40.67741,-73.911353,1,11.81,52.09,11.15,63.24,Cash,77.4
TRIP-402606,2024-09-17 21:39:59,2024-09-17 22:23:59,40.78476,-73.940912,40.717205,-74.004127,6,9.77,39.56,7.95,47.51,Credit Card,44.4
TRIP-402607,2024-12-28 08:38:00,2024-12-28 09:03:00,40.820811,-73.992729,40.786194,-73.983389,2,4.04,13.48,1.09,14.57,Cash,25.9
TRIP-402608,2024-09-06 19:39:08,2024-09-06 20:02:08,40.667676,-73.913198,40.693573,-73.961415,6,4.66,17.08,0.95,18.03,Credit Card,23.7
TRIP-402609,2025-04-24 04:23:35,2025-04-24 05:03:35,40.671929,-73.99394,40.793626,-73.942226,1,12.11,45.8,9.5,55.3,Cash,40.2
TRIP-402610,2025-03-14 16:00:02,2025-03-14 17:09:02,40.772675,-74.018845,40.821143,-73.958292,4,8.01,25.52,5.64,31.16,Mobile,69.7
TRIP-402611,2024-10-08 20:47:32,2024-10-08 21:29:32,40.694201,-73.943431,40.736483,-73.997599,3,6.7,22.88,5.58,28.46,Cash,42.8
TRIP-402612,2025-05-23 03:06:38,2025-05-23 03:41:38,40.659456,-73.944923,40.76928,-73.989122,4,11.84,40.7,12.11,52.81,Debit Card,35.5
TRIP-402613,2025-04-06 12:02:58,2025-04-06 12:35:58,40.845576,-73.987097,40.816913,-73.964721,3,3.74,20.07,5.52,25.59,Debit Card,33.0
TRIP-402614,2025-11-23 07:08:36,2025-11-23 07:23:36,40.777927,-73.975298,40.77805,-73.960533,5,1.96,10.0,1.0,11.0,Credit Card,15.8
TRIP-402615,2024-03-15 11:21:30,2024-03-15 11:49:30,40.693015,-73.927646,40.661407,-73.971615,4,5.24,25.77,1.18,26.95,Credit Card,28.3
TRIP-402616,2025-01-03 15:12:41,2025-01-03 15:31:41,40.686868,-73.933144,40.717717,-73.909589,4,3.64,14.18,1.77,15.95,Credit Card,19.7
TRIP-402617,2024-12-27 13:59:34,2024-12-27 14:37:34,40.745236,-73.970212,40.723702,-74.0176,1,4.62,18.86,0.48,19.34,Mobile,38.0
TRIP-402618,2024-09-08 13:44:07,2024-09-08 14:23:07,40.754257,-74.000772,40.821259,-74.005638,6,5.74,24.99,5.94,30.93,Debit Card,39.8
TRIP-402619,2025-03-05 21:30:12,2025-03-05 22:43:12,40.666387,-73.930607,40.826011,-74.011484,5,16.09,45.53,5.03,50.56,Cash,73.7
TRIP-402620,2024-03-11 14:48:13,2024-03-11 15:02:13,40.673287,-73.919458,40.710191,-73.939279,4,3.79,15.49,3.23,18.72,Cash,14.1
TRIP-402621,2024-02-24 16:46:59,2024-02-24 18:43:59,40.713547,-73.909538,40.840704,-74.011898,1,14.32,47.8,11.04,58.84,Cash,117.2
TRIP-402622,2024-07-25 05:38:14,2024-07-25 06:04:14,40.738815,-73.963352,40.695807,-73.917751,3,6.21,25.59,3.04,28.63,Cash,26.1
TRIP-402623,2024-04-09 10:45:24,2024-04-09 11:08:24,40.681336,-73.947229,40.67094,-73.989264,3,3.12,12.13,1.32,13.45,Mobile,23.5
TRIP-402624,2025-02-16 10:37:35,2025-02-16 11:07:35,40.794403,-73.974887,40.848217,-73.936296,1,6.01,22.58,4.87,27.45,Credit Card,30.9
TRIP-402625,2025-02-03 05:41:42,2025-02-03 06:22:42,40.661753,-73.94372,40.772234,-73.9626,5,9.24,31.34,1.15,32.49,Mobile,41.4
TRIP-402626,2025-10-30 06:23:33,2025-10-30 06:48:33,40.781168,-73.977359,40.720522,-73.970399,5,4.86,16.42,3.52,19.94,Credit Card,25.7
TRIP-402627,2025-07-01 14:43:34,2025-07-01 15:04:34,40.760681,-73.902383,40.789865,-73.940396,5,5.73,19.21,5.07,24.28,Mobile,21.8
TRIP-402628,2024-09-19 08:28:37,2024-09-19 09:27:37,40.723788,-74.017629,40.687393,-73.946143,1,7.11,26.31,0.27,26.58,Debit Card,59.3
TRIP-402629,2024-06-04 10:03:06,2024-06-04 10:21:06,40.828677,-74.007701,40.774094,-73.98399,2,5.64,17.7,4.26,21.96,Debit Card,18.9
TRIP-402630,2024-11-22 07:32:41,2024-11-22 09:11:41,40.68918,-74.008733,40.813748,-73.918885,3,14.52,50.95,0.67,51.62,Debit Card,99.2
TRIP-402631,2024-10-14 15:25:48,2024-10-14 15:48:48,40.70052,-73.982191,40.784167,-73.952998,1,7.53,28.75,5.6,34.35,Debit Card,23.0
TRIP-402632,2025-01-30 20:34:24,2025-01-30 21:35:24,40.669043,-73.921342,40.81234,-73.985508,2,13.81,48.51,11.47,59.98,Cash,61.5
TRIP-402633,2024-02-24 07:56:52,2024-02-24 09:14:52,40.783411,-73.947847,40.662144,-73.936372,5,9.71,47.09,10.08,57.17,Mobile,78.8
TRIP-402634,2025-08-16 12:23:55,2025-08-16 12:56:55,40.816269,-73.939775,40.706341,-73.992524,4,12.23,54.35,13.02,67.37,Mobile,33.6
TRIP-402635,2024-10-19 20:37:26,2024-10-19 20:58:26,40.716217,-73.933595,40.721909,-73.9084,1,3.1,14.4,1.7,16.1,Debit Card,21.8
TRIP-402636,2024-07-28 20:02:39,2024-07-28 20:45:39,40.667917,-73.940748,40.7882,-73.995369,2,12.63,54.03,4.08,58.11,Mobile,43.5
TRIP-402637,2024-09-14 12:15:24,2024-09-14 12:34:24,40.660499,-73.917502,40.727029,-73.960627,1,7.12,21.71,1.23,22.94,Debit Card,19.4
TRIP-402638,2024-03-14 02:23:08,2024-03-14 03:06:08,40.834691,-74.009535,40.784945,-73.9826,6,5.18,17.99,2.08,20.07,Debit Card,43.8
TRIP-402639,2025-07-20 08:11:40,2025-07-20 09:00:40,40.738411,-73.908638,40.673676,-73.9925,1,10.7,41.52,2.41,43.93,Cash,49.8
TRIP-402640,2024-09-28 22:18:27,2024-09-28 22:34:27,40.845698,-73.983199,40.833655,-73.989983,4,2.63,13.3,2.09,15.39,Mobile,16.4
TRIP-402641,2025-11-26 06:52:31,2025-11-26 07:22:31,40.782251,-73.956833,40.724882,-73.95863,6,5.64,25.89,6.87,32.76,Credit Card,30.2
TRIP-402642,2025-06-02 17:14:33,2025-06-02 17:39:33,40.799272,-73.977699,40.716267,-74.002038,6,8.54,38.32,2.81,41.13,Mobile,25.6
TRIP-402643,2025-08-07 14:56:59,2025-08-07 15:42:59,40.680076,-73.949257,40.776351,-73.981707,1,8.68,37.95,5.6,43.55,Debit Card,46.6
TRIP-402644,2025-05-14 21:40:03,2025-05-14 22:10:03,40.842091,-73.931799,40.713273,-73.939813,6,10.64,41.27,10.66,51.93,Cash,30.5
TRIP-402645,2025-05-31 19:37:55,2025-05-31 20:23:55,40.762123,-73.966843,40.662601,-73.942364,5,10.04,36.02,6.51,42.53,Credit Card,46.0
TRIP-402646,2024-04-09 08:46:44,2024-04-09 09:15:44,40.847102,-74.010068,40.785599,-73.993827,1,6.16,27.26,3.76,31.02,Mobile,29.2
TRIP-402647,2025-05-24 07:00:44,2025-05-24 07:37:44,40.689837,-73.97323,40.750105,-73.963249,6,5.67,25.01,6.89,31.9,Debit Card,37.7
TRIP-402648,2025-01-19 22:09:42,2025-01-19 22:35:42,40.728111,-73.939178,40.79085,-73.93468,1,6.01,25.22,6.92,32.14,Debit Card,26.8
TRIP-402649,2025-07-13 20:53:55,2025-07-13 22:25:55,40.767377,-73.921533,40.682101,-73.99291,5,10.87,51.54,0.68,52.22,Credit Card,92.5
TRIP-402650,2025-04-20 21:03:46,2025-04-20 21:21:46,40.825208,-73.93451,40.829645,-73.958926,5,1.8,8.21,1.78,9.99,Cash,18.6
TRIP-402651,2024-01-24 20:03:10,2024-01-24 20:37:10,40.823083,-73.971096,40.785518,-74.0088,6,5.76,23.37,0.69,24.06,Mobile,34.3
TRIP-402652,2025-09-04 05:07:45,2025-09-04 05:39:45,40.73191,-73.920022,40.679852,-73.96193,1,6.85,23.03,3.63,26.66,Mobile,32.1
TRIP-402653,2024-08-02 15:04:25,2024-08-02 15:40:25,40.795786,-74.004025,40.697669,-73.925549,5,11.22,40.54,8.51,49.05,Credit Card,36.5
TRIP-402654,2025-09-18 12:37:44,2025-09-18 12:50:44,40.698169,-73.922888,40.696861,-73.948215,1,1.74,8.41,1.23,9.64,Credit Card,13.5
TRIP-402655,2024-05-06 05:20:53,2024-05-06 07:09:53,40.82345,-73.95797,40.673512,-74.017892,2,13.95,43.06,6.67,49.73,Mobile,109.1
TRIP-402656,2024-09-30 23:38:37,2024-10-01 00:03:37,40.770473,-73.98684,40.744824,-73.996495,1,3.02,15.62,1.55,17.17,Mobile,25.4
TRIP-402657,2024-03-14 15:06:05,2024-03-14 15:56:05,40.781905,-73.988304,40.709219,-74.017422,1,6.73,31.21,7.89,39.1,Mobile,50.0
TRIP-402658,2025-04-17 02:15:05,2025-04-17 03:33:05,40.809945,-74.018205,40.747454,-73.909935,6,11.81,46.13,4.11,50.24,Mobile,78.6
TRIP-402659,2025-08-31 19:08:18,2025-08-31 20:07:18,40.772114,-73.947007,40.840696,-73.925378,6,7.04,36.09,4.86,40.95,Cash,59.2
TRIP-402660,2024-12-29 21:23:52,2024-12-29 22:20:52,40.849852,-73.906099,40.712077,-74.004974,5,15.11,58.35,3.14,61.49,Cash,57.3
TRIP-402661,2024-10-07 15:12:01,2024-10-07 15:45:01,40.795778,-73.962891,40.681039,-73.965547,6,9.55,36.96,0.58,37.54,Debit Card,33.2
TRIP-402662,2025-12-01 12:20:52,2025-12-01 12:41:52,40.685921,-73.992657,40.797091,-74.008245,3,8.85,33.12,3.56,36.68,Cash,21.2
TRIP-402663,2025-09-15 12:07:55,2025-09-15 12:25:55,40.812799,-73.973382,40.769787,-73.998071,5,5.47,22.98,3.96,26.94,Cash,18.9
TRIP-402664,2024-11-27 23:39:18,2024-11-28 00:36:18,40.745531,-73.986282,40.832588,-73.935884,4,9.29,27.28,4.28,31.56,Credit Card,57.6
TRIP-402665,2024-04-23 20:20:58,2024-04-23 20:58:58,40.819896,-73.932306,40.847659,-73.99974,6,5.71,27.66,1.97,29.63,Cash,38.9
TRIP-402666,2024-04-02 01:54:51,2024-04-02 02:11:51,40.679551,-74.001875,40.672719,-73.951227,6,3.82,12.93,0.71,13.64,Debit Card,17.8
TRIP-402667,2024-09-09 16:26:37,2024-09-09 17:36:37,40.708848,-74.015662,40.838192,-73.948021,2,13.09,49.19,13.45,62.64,Mobile,70.2
TRIP-402668,2025-07-28 08:22:46,2025-07-28 08:47:46,40.802229,-74.00941,40.785251,-74.000603,3,2.91,13.69,2.88,16.57,Debit Card,25.7
TRIP-402669,2025-11-19 20:31:38,2025-11-19 21:25:38,40.736469,-73.993578,40.729264,-73.909475,1,6.21,31.71,9.38,41.09,Debit Card,54.4
TRIP-402670,2025-12-03 10:08:57,2025-12-03 10:40:57,40.823829,-73.907765,40.732167,-73.938618,5,8.84,31.14,6.96,38.1,Mobile,32.2
TRIP-402671,2025-06-01 10:25:19,2025-06-01 10:50:19,40.723264,-73.990199,40.683332,-73.986555,3,3.79,14.0,0.33,14.33,Credit Card,25.5
