person_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket,state,county_fips,household_size,housing_type,health_insurance,veteran_status,disability_status
CEN-70618,80,Federal-gov,Doctorate,16,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,0,0,50,United-States,>50K,AL,32869,3,Own,Yes,No,No
CEN-70619,71,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,CT,26585,6,Other,Yes,No,No
CEN-70620,59,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,8054,0,68,United-States,<=50K,MN,18326,7,Own,Yes,No,No
CEN-70621,85,Self-emp-not-inc,11th,7,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,60,United-States,<=50K,AZ,46143,4,Rent,Yes,No,No
CEN-70622,47,State-gov,10th,6,Separated,Farming-fishing,Unmarried,White,Female,0,0,57,United-States,>50K,UT,15806,3,Rent,No,No,No
CEN-70623,35,State-gov,Prof-school,15,Divorced,Prof-specialty,Other-relative,White,Female,1950,0,53,United-States,>50K,MN,32588,4,Rent,No,Yes,Yes
CEN-70624,32,Self-emp-inc,Masters,14,Never-married,Sales,Wife,White,Female,0,0,20,United-States,<=50K,OK,39255,7,Rent,No,No,Yes
CEN-70625,40,Local-gov,HS-grad,9,Married-civ-spouse,Tech-support,Unmarried,Black,Female,0,0,47,United-States,<=50K,TX,22639,2,Own,Yes,No,No
CEN-70626,29,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Sales,Own-child,White,Male,0,0,22,United-States,>50K,KY,28480,7,Rent,Yes,No,No
CEN-70627,84,Private,Bachelors,13,Widowed,Craft-repair,Wife,White,Male,0,0,33,United-States,>50K,MO,35927,1,Other,Yes,Yes,No
CEN-70628,29,State-gov,Masters,14,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,36,United-States,<=50K,AL,55221,7,Own,Yes,No,No
CEN-70629,27,Private,Masters,14,Widowed,Farming-fishing,Unmarried,White,Female,0,0,48,United-States,<=50K,PA,43872,3,Rent,No,No,No
CEN-70630,41,Self-emp-inc,Assoc-acdm,12,Never-married,Other-service,Wife,White,Female,0,0,52,United-States,>50K,OK,29363,2,With Family,Yes,No,Yes
CEN-70631,86,Federal-gov,Assoc-acdm,12,Widowed,Adm-clerical,Other-relative,White,Female,0,0,25,United-States,<=50K,MA,42978,4,Rent,No,No,No
CEN-70632,70,Federal-gov,10th,6,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,29,United-States,<=50K,MO,53026,4,With Family,No,Yes,No
CEN-70633,23,Local-gov,Doctorate,16,Divorced,Sales,Own-child,Other,Male,0,0,34,El-Salvador,>50K,WI,09717,7,Rent,Yes,Yes,No
CEN-70634,49,Self-emp-inc,Bachelors,13,Never-married,Other-service,Husband,White,Female,0,0,59,United-States,<=50K,MA,12779,6,Own,Yes,Yes,No
CEN-70635,84,Self-emp-not-inc,Bachelors,13,Widowed,Adm-clerical,Wife,Asian-Pac-Islander,Female,3496,0,25,United-States,<=50K,CT,32768,2,Own,Yes,No,No
CEN-70636,55,State-gov,Doctorate,16,Divorced,Adm-clerical,Not-in-family,White,Male,1941,0,60,Philippines,<=50K,WA,49046,2,With Family,Yes,Yes,No
CEN-70637,59,Private,Assoc-voc,11,Widowed,Machine-op-inspct,Unmarried,White,Male,6580,0,19,United-States,<=50K,LA,36522,7,Rent,Yes,Yes,No
CEN-70638,21,Federal-gov,Prof-school,15,Widowed,Tech-support,Other-relative,White,Male,0,0,43,United-States,<=50K,WA,19459,2,Rent,No,No,Yes
CEN-70639,47,Local-gov,Masters,14,Divorced,Sales,Other-relative,Other,Female,0,0,38,United-States,<=50K,LA,08794,3,Rent,Yes,No,No
CEN-70640,53,State-gov,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Male,0,0,55,China,>50K,WA,43581,2,Other,No,No,No
CEN-70641,40,Private,10th,6,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,0,0,50,United-States,>50K,MN,14243,5,Other,Yes,No,No
CEN-70642,69,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,1566,0,27,United-States,>50K,WA,26694,6,Rent,No,No,No
CEN-70643,81,State-gov,HS-grad,9,Widowed,Tech-support,Wife,White,Male,0,0,38,United-States,<=50K,NY,40583,5,Rent,Yes,No,No
CEN-70644,53,State-gov,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,CT,21464,4,Own,Yes,No,No
CEN-70645,45,Self-emp-inc,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,0,0,33,United-States,<=50K,OK,08805,5,Rent,Yes,Yes,No
CEN-70646,53,State-gov,11th,7,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K,VA,52149,3,Other,No,No,Yes
CEN-70647,85,Private,11th,7,Widowed,Sales,Not-in-family,White,Female,0,0,27,United-States,>50K,NC,12116,4,Other,Yes,No,No
CEN-70648,57,Private,Masters,14,Separated,Farming-fishing,Husband,Black,Male,8382,0,39,United-States,>50K,OH,51927,2,Own,Yes,No,Yes
CEN-70649,55,Federal-gov,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,30,United-States,<=50K,KY,23104,4,Other,Yes,No,No
CEN-70650,34,Self-emp-not-inc,Bachelors,13,Never-married,Other-service,Husband,White,Female,0,0,59,United-States,<=50K,MD,56212,5,Rent,Yes,No,Yes
CEN-70651,51,State-gov,10th,6,Divorced,Farming-fishing,Unmarried,White,Female,0,0,39,United-States,<=50K,MD,11674,3,Rent,No,No,Yes
CEN-70652,41,Local-gov,Assoc-voc,11,Widowed,Adm-clerical,Wife,White,Male,0,0,49,United-States,>50K,IL,55184,2,With Family,No,No,No
CEN-70653,49,Local-gov,11th,7,Widowed,Exec-managerial,Unmarried,White,Male,0,0,42,United-States,<=50K,PA,35636,5,Own,Yes,No,No
CEN-70654,83,Self-emp-inc,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,3938,0,40,United-States,<=50K,NC,19684,1,Own,Yes,No,No
CEN-70655,46,Self-emp-inc,Prof-school,15,Widowed,Exec-managerial,Other-relative,White,Female,0,0,29,United-States,<=50K,NC,39364,2,Rent,Yes,No,No
CEN-70656,35,Local-gov,11th,7,Divorced,Craft-repair,Unmarried,Black,Female,0,0,28,United-States,<=50K,SC,49257,1,Own,Yes,No,No
CEN-70657,34,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Female,0,0,37,United-States,<=50K,MD,22848,7,With Family,Yes,No,No
CEN-70658,28,Federal-gov,Doctorate,16,Separated,Craft-repair,Wife,White,Female,0,0,37,United-States,>50K,TN,02788,7,Rent,No,No,No
CEN-70659,70,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,29,Canada,>50K,OK,50067,5,Own,No,No,No
CEN-70660,44,Private,Bachelors,13,Never-married,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,262,41,United-States,<=50K,OK,34334,6,With Family,Yes,No,No
CEN-70661,19,Self-emp-inc,HS-grad,9,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,27,United-States,<=50K,MI,25432,6,With Family,Yes,Yes,No
CEN-70662,35,Self-emp-not-inc,Assoc-acdm,12,Widowed,Exec-managerial,Wife,Black,Female,0,0,33,United-States,<=50K,TX,26899,1,With Family,Yes,Yes,No
CEN-70663,27,Federal-gov,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,54,United-States,<=50K,CT,32917,6,Other,Yes,Yes,Yes
CEN-70664,42,State-gov,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,34,Italy,<=50K,GA,36044,5,With Family,No,No,No
CEN-70665,86,Federal-gov,Masters,14,Widowed,Other-service,Husband,White,Female,0,0,47,United-States,>50K,WA,48070,7,Other,Yes,No,No
CEN-70666,29,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Male,0,0,39,United-States,<=50K,CO,14665,6,Rent,No,No,Yes
CEN-70667,47,State-gov,Assoc-voc,11,Divorced,Transport-moving,Other-relative,Black,Female,0,0,41,United-States,<=50K,CA,37032,1,Own,Yes,No,No
CEN-70668,29,Federal-gov,11th,7,Never-married,Transport-moving,Husband,White,Female,0,0,30,United-States,<=50K,OH,51647,3,Rent,Yes,No,No
CEN-70669,38,Self-emp-inc,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,41,United-States,<=50K,CO,33715,3,Own,Yes,No,No
CEN-70670,72,State-gov,Bachelors,13,Widowed,Machine-op-inspct,Not-in-family,White,Male,0,0,31,United-States,<=50K,IN,07651,6,Other,Yes,No,No
CEN-70671,87,Self-emp-not-inc,Doctorate,16,Never-married,Prof-specialty,Unmarried,White,Male,0,0,34,United-States,<=50K,IN,25199,5,With Family,Yes,No,No
CEN-70672,25,Private,HS-grad,9,Separated,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,NY,07834,4,Rent,Yes,No,No
CEN-70673,83,Local-gov,Masters,14,Widowed,Adm-clerical,Other-relative,White,Female,0,0,27,India,<=50K,PA,08288,6,Rent,Yes,Yes,No
CEN-70674,50,Self-emp-not-inc,Prof-school,15,Divorced,Tech-support,Not-in-family,White,Male,0,0,45,Germany,>50K,CO,16743,7,Other,Yes,No,No
CEN-70675,19,Self-emp-not-inc,Doctorate,16,Divorced,Exec-managerial,Husband,White,Male,0,0,39,United-States,<=50K,OH,47651,7,Other,Yes,No,No
CEN-70676,68,Federal-gov,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,Other,Male,172,0,34,United-States,<=50K,MD,36229,1,With Family,Yes,No,No
CEN-70677,38,State-gov,HS-grad,9,Widowed,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K,PA,26010,1,Own,Yes,Yes,Yes
CEN-70678,21,Self-emp-not-inc,11th,7,Married-civ-spouse,Other-service,Other-relative,White,Female,0,333,30,United-States,<=50K,IL,13893,7,Rent,Yes,No,No
CEN-70679,38,Self-emp-not-inc,Prof-school,15,Widowed,Exec-managerial,Not-in-family,White,Male,0,169,53,South-Korea,<=50K,AZ,32768,3,Own,Yes,Yes,No
CEN-70680,72,Federal-gov,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,WI,08336,7,Rent,No,No,No
CEN-70681,78,Federal-gov,Assoc-acdm,12,Separated,Transport-moving,Husband,Black,Female,0,0,30,United-States,>50K,FL,04498,5,With Family,Yes,Yes,No
CEN-70682,77,Local-gov,Doctorate,16,Never-married,Transport-moving,Other-relative,White,Male,4802,0,43,United-States,>50K,UT,12332,1,With Family,Yes,No,No
CEN-70683,39,Federal-gov,11th,7,Separated,Tech-support,Not-in-family,White,Female,0,0,42,United-States,<=50K,WI,31817,5,Rent,Yes,No,No
CEN-70684,70,State-gov,Doctorate,16,Widowed,Adm-clerical,Other-relative,Other,Male,0,0,26,India,<=50K,CA,43471,5,With Family,Yes,No,No
CEN-70685,79,Self-emp-inc,Prof-school,15,Never-married,Craft-repair,Wife,Other,Female,0,124,40,United-States,<=50K,OK,12586,3,Other,Yes,No,No
CEN-70686,21,Federal-gov,Prof-school,15,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,28,United-States,>50K,MA,32449,6,Rent,No,No,No
CEN-70687,72,Private,Doctorate,16,Widowed,Craft-repair,Own-child,White,Male,0,0,54,United-States,<=50K,CO,19953,4,Own,Yes,No,No
CEN-70688,23,Self-emp-inc,10th,6,Widowed,Prof-specialty,Husband,White,Male,0,0,30,United-States,<=50K,CT,22419,7,Other,No,No,No
CEN-70689,45,Private,Doctorate,16,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,29,United-States,<=50K,KY,42939,6,Other,Yes,No,No
CEN-70690,84,Self-emp-inc,HS-grad,9,Separated,Transport-moving,Other-relative,White,Male,0,0,50,United-States,<=50K,LA,56444,4,Rent,Yes,No,No
CEN-70691,31,Self-emp-inc,Bachelors,13,Never-married,Other-service,Husband,Black,Male,1230,0,39,United-States,<=50K,CO,53309,6,Own,Yes,No,No
CEN-70692,36,Self-emp-inc,Masters,14,Divorced,Adm-clerical,Unmarried,White,Female,0,0,29,United-States,<=50K,AZ,21348,7,Other,Yes,Yes,No
CEN-70693,56,Federal-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,45,United-States,<=50K,PA,04187,5,With Family,Yes,No,No
CEN-70694,42,Private,11th,7,Never-married,Other-service,Unmarried,White,Male,0,0,38,Vietnam,<=50K,FL,09751,4,Rent,Yes,No,Yes
CEN-70695,85,Self-emp-inc,11th,7,Separated,Tech-support,Husband,White,Female,0,0,29,Italy,>50K,SC,23434,4,With Family,Yes,No,No
CEN-70696,73,Self-emp-not-inc,11th,7,Divorced,Other-service,Not-in-family,White,Male,2221,0,43,United-States,<=50K,NY,40521,1,Other,Yes,No,No
CEN-70697,43,Self-emp-inc,10th,6,Separated,Craft-repair,Other-relative,White,Female,0,0,25,United-States,<=50K,OR,28962,5,Other,Yes,No,No
CEN-70698,50,Federal-gov,11th,7,Divorced,Adm-clerical,Wife,White,Male,0,0,19,United-States,>50K,TX,26256,3,With Family,Yes,No,No
CEN-70699,22,Local-gov,11th,7,Widowed,Prof-specialty,Wife,White,Male,0,0,30,United-States,<=50K,CA,16790,1,Rent,Yes,No,No
CEN-70700,85,Self-emp-inc,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Female,0,0,32,Italy,<=50K,GA,30319,1,With Family,Yes,No,Yes
CEN-70701,36,Self-emp-not-inc,Doctorate,16,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,28,United-States,>50K,PA,54557,2,Rent,Yes,No,No
CEN-70702,60,Federal-gov,HS-grad,9,Widowed,Adm-clerical,Own-child,White,Male,2530,0,57,Germany,<=50K,PA,51252,6,Rent,Yes,No,Yes
CEN-70703,34,Private,Assoc-voc,11,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,MA,25300,3,Other,Yes,No,No
CEN-70704,41,Local-gov,Doctorate,16,Separated,Adm-clerical,Other-relative,White,Male,0,0,54,United-States,<=50K,MD,06876,6,With Family,Yes,No,No
CEN-70705,27,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Tech-support,Unmarried,Other,Female,0,0,37,United-States,<=50K,CA,35838,5,Other,Yes,No,Yes
CEN-70706,47,State-gov,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Other,Male,11191,0,61,United-States,>50K,OK,44343,4,Own,Yes,Yes,No
CEN-70707,85,State-gov,11th,7,Separated,Craft-repair,Wife,White,Female,0,0,65,United-States,<=50K,IN,40063,2,Rent,Yes,No,No
CEN-70708,46,Self-emp-inc,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,31,United-States,<=50K,OK,56169,3,Other,Yes,No,No
CEN-70709,90,Local-gov,10th,6,Separated,Other-service,Own-child,White,Female,0,0,49,United-States,>50K,WA,52081,6,Rent,Yes,No,No
CEN-70710,83,Private,Assoc-acdm,12,Divorced,Farming-fishing,Wife,White,Male,0,0,49,United-States,<=50K,TX,01087,7,Own,Yes,No,No
CEN-70711,24,Local-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,138,38,United-States,<=50K,UT,35909,3,Other,Yes,Yes,No
CEN-70712,86,Federal-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,28,United-States,<=50K,CA,01322,5,Rent,Yes,Yes,No
CEN-70713,60,Local-gov,11th,7,Separated,Other-service,Unmarried,Black,Male,0,0,52,United-States,<=50K,NC,04247,1,Rent,No,Yes,No
CEN-70714,33,State-gov,11th,7,Widowed,Sales,Wife,White,Female,0,0,59,United-States,<=50K,OR,30958,6,Other,Yes,No,No
CEN-70715,49,Self-emp-inc,Masters,14,Widowed,Craft-repair,Wife,White,Male,0,0,38,United-States,<=50K,MD,16794,4,Other,No,No,No
CEN-70716,30,Self-emp-not-inc,Assoc-acdm,12,Separated,Craft-repair,Wife,White,Female,0,0,57,United-States,<=50K,IN,47649,6,Own,Yes,No,No
CEN-70717,38,Private,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,44,England,<=50K,CO,12417,7,Rent,Yes,Yes,No
CEN-70718,20,Local-gov,10th,6,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,33,United-States,<=50K,CA,13977,7,Rent,Yes,Yes,No
CEN-70719,57,Self-emp-not-inc,Doctorate,16,Divorced,Adm-clerical,Other-relative,White,Male,0,0,19,United-States,>50K,CA,40594,7,With Family,Yes,No,No
CEN-70720,56,Self-emp-inc,10th,6,Never-married,Adm-clerical,Other-relative,White,Male,0,0,44,United-States,<=50K,LA,51906,4,Other,Yes,No,No
CEN-70721,65,Private,HS-grad,9,Separated,Exec-managerial,Own-child,White,Male,0,0,42,Germany,<=50K,IL,06771,3,Own,Yes,Yes,No
CEN-70722,20,Federal-gov,11th,7,Divorced,Transport-moving,Wife,White,Male,0,0,37,United-States,>50K,CA,35867,5,Rent,No,No,No
CEN-70723,36,Federal-gov,Doctorate,16,Widowed,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K,MI,32181,2,Own,No,No,No
CEN-70724,31,Private,Prof-school,15,Separated,Exec-managerial,Own-child,White,Female,0,0,52,Jamaica,<=50K,MO,26744,2,Other,Yes,No,No
CEN-70725,87,State-gov,11th,7,Married-civ-spouse,Tech-support,Own-child,White,Female,1240,0,35,United-States,<=50K,WA,48709,4,Own,No,No,No
CEN-70726,67,Self-emp-inc,Masters,14,Separated,Farming-fishing,Unmarried,Black,Male,0,0,54,United-States,>50K,NY,52654,1,Rent,Yes,No,No
CEN-70727,32,Local-gov,Doctorate,16,Widowed,Tech-support,Wife,White,Male,0,0,58,United-States,<=50K,MO,20899,4,Own,Yes,Yes,Yes
CEN-70728,44,Federal-gov,Some-college,10,Widowed,Tech-support,Husband,White,Female,2186,0,34,China,<=50K,IN,16050,5,With Family,No,No,Yes
CEN-70729,33,Federal-gov,10th,6,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,30,United-States,<=50K,AL,42819,4,With Family,Yes,No,Yes
CEN-70730,33,Private,Prof-school,15,Divorced,Farming-fishing,Own-child,White,Female,0,0,47,United-States,>50K,SC,23646,2,Own,Yes,No,No
CEN-70731,84,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,>50K,NJ,25703,7,With Family,Yes,No,No
CEN-70732,76,Local-gov,Prof-school,15,Separated,Exec-managerial,Husband,Black,Female,0,0,57,United-States,<=50K,OK,40444,6,Other,Yes,No,No
CEN-70733,90,Local-gov,Bachelors,13,Separated,Machine-op-inspct,Husband,White,Female,0,0,46,United-States,<=50K,MN,47722,3,Own,No,No,No
CEN-70734,31,Local-gov,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,Black,Male,8039,0,19,United-States,<=50K,LA,04212,4,Rent,Yes,Yes,No
CEN-70735,87,Self-emp-inc,Assoc-acdm,12,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,0,0,38,Germany,>50K,NJ,43814,4,With Family,Yes,No,No
CEN-70736,87,Self-emp-inc,11th,7,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,>50K,PA,11302,3,Own,Yes,No,No
CEN-70737,32,Local-gov,HS-grad,9,Widowed,Machine-op-inspct,Husband,White,Female,0,0,39,South-Korea,<=50K,IL,24917,3,Rent,Yes,Yes,No
CEN-70738,75,Private,11th,7,Widowed,Craft-repair,Not-in-family,White,Male,0,0,63,United-States,<=50K,WI,44091,4,Own,No,No,No
CEN-70739,41,Federal-gov,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,CT,50840,4,With Family,Yes,No,No
CEN-70740,41,Federal-gov,Assoc-acdm,12,Widowed,Tech-support,Other-relative,Asian-Pac-Islander,Male,0,0,46,United-States,>50K,SC,31694,4,Own,Yes,No,No
CEN-70741,61,Local-gov,Assoc-voc,11,Widowed,Machine-op-inspct,Not-in-family,White,Male,4489,0,58,United-States,<=50K,NY,51876,1,Own,Yes,No,Yes
CEN-70742,46,Private,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,44,Vietnam,<=50K,MD,34282,1,Other,Yes,Yes,No
CEN-70743,48,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,43,United-States,>50K,SC,27977,7,Other,No,No,No
CEN-70744,36,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Unmarried,Black,Female,0,0,24,United-States,<=50K,IN,02160,5,Rent,Yes,Yes,No
CEN-70745,30,Self-emp-not-inc,Doctorate,16,Separated,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K,KY,55687,6,Rent,No,No,No
CEN-70746,89,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,38,United-States,>50K,IL,27920,2,With Family,No,Yes,Yes
CEN-70747,59,State-gov,HS-grad,9,Never-married,Sales,Husband,White,Male,2620,0,42,United-States,<=50K,CO,33893,1,Rent,No,No,No
CEN-70748,46,Private,Assoc-voc,11,Widowed,Adm-clerical,Own-child,Black,Female,0,50,49,United-States,<=50K,NC,01111,7,Own,No,No,No
CEN-70749,69,Private,Some-college,10,Divorced,Other-service,Own-child,White,Male,0,0,31,United-States,<=50K,OK,56936,7,Rent,No,No,No
CEN-70750,58,Federal-gov,Masters,14,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,53,United-States,<=50K,NC,32454,5,Other,No,No,No
CEN-70751,21,Federal-gov,Masters,14,Widowed,Prof-specialty,Own-child,White,Male,0,0,49,United-States,<=50K,NC,07351,3,Own,Yes,Yes,No
CEN-70752,37,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,26,United-States,>50K,AZ,12535,6,Rent,No,No,No
CEN-70753,32,Local-gov,10th,6,Separated,Prof-specialty,Other-relative,White,Female,0,0,48,United-States,<=50K,CA,50177,5,With Family,Yes,No,Yes
CEN-70754,81,Private,Prof-school,15,Divorced,Other-service,Own-child,White,Female,0,0,28,United-States,<=50K,OH,17859,7,Rent,No,No,No
CEN-70755,36,State-gov,Bachelors,13,Never-married,Adm-clerical,Other-relative,Other,Female,0,0,48,United-States,<=50K,WA,45462,5,Own,Yes,Yes,No
CEN-70756,75,State-gov,11th,7,Never-married,Craft-repair,Own-child,White,Male,1813,0,30,United-States,<=50K,MA,41168,7,Rent,Yes,No,No
CEN-70757,67,Private,Masters,14,Separated,Farming-fishing,Own-child,Other,Male,0,0,24,United-States,<=50K,FL,18376,5,With Family,No,No,No
CEN-70758,84,Self-emp-not-inc,Some-college,10,Divorced,Tech-support,Own-child,White,Male,0,0,58,United-States,>50K,UT,44969,6,Other,Yes,Yes,No
CEN-70759,23,Self-emp-not-inc,Some-college,10,Divorced,Machine-op-inspct,Other-relative,White,Male,0,334,40,United-States,>50K,CT,56745,6,Other,Yes,No,No
CEN-70760,43,Private,Assoc-acdm,12,Widowed,Sales,Husband,White,Male,0,0,61,United-States,<=50K,VA,03428,4,Rent,No,No,No
CEN-70761,65,Self-emp-not-inc,Doctorate,16,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K,FL,26164,6,Other,Yes,No,No
CEN-70762,19,Local-gov,Prof-school,15,Divorced,Exec-managerial,Other-relative,Black,Female,0,0,67,United-States,<=50K,KY,24251,2,With Family,Yes,No,No
CEN-70763,47,Private,Doctorate,16,Divorced,Craft-repair,Other-relative,White,Male,3064,0,50,United-States,<=50K,KY,41903,2,Rent,Yes,No,No
CEN-70764,85,State-gov,10th,6,Never-married,Tech-support,Unmarried,White,Female,2201,0,37,United-States,<=50K,KY,26158,2,Own,Yes,No,No
CEN-70765,83,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,39,United-States,<=50K,CO,29064,5,Rent,No,No,Yes
CEN-70766,70,Local-gov,Doctorate,16,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,14,United-States,<=50K,LA,44219,7,Own,No,No,No
CEN-70767,79,Federal-gov,Some-college,10,Separated,Tech-support,Husband,White,Male,0,0,36,United-States,<=50K,PA,47143,2,Rent,No,No,No
CEN-70768,27,State-gov,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,39,United-States,<=50K,TX,19543,2,Other,Yes,No,No
CEN-70769,58,Private,Masters,14,Married-civ-spouse,Sales,Own-child,White,Male,0,0,7,United-States,<=50K,NC,01590,3,Rent,No,No,Yes
CEN-70770,38,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,33,United-States,<=50K,OR,46790,4,With Family,Yes,No,No
